district,hazard,rp,c,di0,dc_post_reco
Ampara,PF,500.0,42252.357492762654,5801.680983279928,5801.680983279928
Ampara,PF,500.0,93913.92441984806,10719.120753527566,430.3917981104888
Ampara,PF,500.0,189888.6856409037,27443.21633573605,364.00599564429774
Ampara,PF,500.0,185509.34298591863,17243.267620475468,216.48398418828688
Ampara,PF,500.0,119898.13979649331,12915.028374195588,324.9036926560952
Ampara,PF,500.0,111919.77406413488,11316.811477420659,316.6405478412305
Ampara,PF,500.0,93183.22148625033,11997.03197735898,503.6158317461607
Ampara,PF,500.0,107344.1093408532,12919.574025452983,401.12464107246103
Ampara,PF,500.0,205348.45379920868,15786.455139814856,171.21205331284227
Ampara,PF,500.0,173354.8940908811,20904.999716661085,303.17729269849684
Ampara,PF,500.0,187465.38015382012,34704.81420102747,509.2601478667437
Ampara,PF,500.0,98596.59187730367,9752.527428508844,344.6560097229418
Ampara,PF,500.0,102960.38392137557,15189.840288150814,469.56838945553864
Ampara,PF,500.0,145296.45924711804,15939.764393319412,295.17760889444736
Ampara,PF,500.0,115446.79793016614,20010.61522132923,536.716118502448
Ampara,PF,500.0,95713.34806887248,16947.449067114278,636.3111036095481
Ampara,PF,500.0,118300.70416932732,8015.5265723417615,194.1979445140851
Ampara,PF,500.0,162407.36947555462,21428.000874328998,352.35266938604894
Ampara,PF,500.0,135090.4772904041,11645.12778382309,232.59663096700348
Ampara,PF,500.0,193195.02442425364,22549.32797242564,285.20129696011213
Ampara,PF,500.0,223168.49297880792,20952.477543867804,212.24865126285576
Ampara,PF,500.0,106203.66480169297,13291.485376790388,433.220692819039
Ampara,PF,500.0,70673.87625003772,8712.72540164639,547.313936225318
Ampara,PF,500.0,153145.779518002,24761.71794355335,468.3945361075145
Ampara,PF,500.0,140821.9379471914,15663.535581816543,307.5783643149298
Ampara,PF,500.0,78970.09787569742,7405.935897267397,422.0241213138742
Ampara,PF,500.0,83271.05467054789,14154.084938181486,688.8695864538623
Ampara,PF,500.0,70734.51425770205,10247.143042646749,679.8709955272858
Ampara,PF,500.0,71504.66207173231,9938.524023438333,634.8089430733203
Ampara,PF,500.0,81724.67121854657,13136.70208608478,656.1117635890922
Ampara,PF,500.0,100857.9694505974,13098.631024001541,468.677643664592
Ampara,PF,500.0,57803.870739869206,3871.790597603401,357.00321659940164
Ampara,PF,500.0,94081.00852715856,11739.01048762366,476.6898002195241
Ampara,PF,500.0,75890.20973687463,10530.055068572017,581.4702250464894
Ampara,PF,500.0,133527.58815982606,18436.484395522424,407.40036482223235
Ampara,PF,500.0,79043.60878923077,7453.186129540581,422.6822219730957
Ampara,PF,500.0,105490.68042401144,7281.791985535207,215.5585470607092
Ampara,PF,500.0,76291.41432657403,8945.121004889812,462.8646183448642
Ampara,PF,500.0,61854.17793651072,4448.9841879406595,514.5089868563869
Ampara,PF,500.0,60139.52093710272,10959.092816113623,1387.0423072113565
Ampara,PF,500.0,73982.16032457947,7979.1463831819765,431.8201161683568
Ampara,PF,500.0,48479.72385035916,3929.3111260583537,778.1069242981765
Ampara,PF,500.0,122010.1283811495,15196.697215845332,379.68262303316175
Ampara,PF,500.0,113963.02121426426,12872.393732227949,355.4288063242501
Ampara,PF,500.0,48267.66367320316,5491.007288479368,1407.3069916988557
Ampara,PF,500.0,102752.68307146881,12705.799472347144,429.77616318400015
Ampara,PF,500.0,102511.32634021855,12150.501522057893,413.55438246012636
Ampara,PF,500.0,117624.53970083149,8078.7651062749255,193.55903666729745
Ampara,PF,500.0,73980.66620032066,7241.164378894075,490.93698332562326
Ampara,PF,500.0,173241.03596304913,26907.64184189181,419.3384227641748
Ampara,PF,500.0,112471.49848945989,10738.553074346204,293.3231644604018
Ampara,PF,500.0,130927.67132604057,15632.006222943064,350.3991941955899
Ampara,PF,500.0,98519.72943798195,7222.752143049882,244.40349917493216
