,region,hazard,rp,hhid,helped_cat,affected_cat,province,pcwgt,ispoor,pcwgt_ae,pcsoc,axfin,has_ew,c,dk_private,dk_public,dk0,pc_fee,scale_fac_soc,di0_prv,di0_pub,di0,dc0_prv,dc0_pub,dc0,hh_reco_rate,welf_class,c_min,macro_multiplier,dc_npv_pre,help_received,dc_post_reco,dw,const,integ,t_start_prv_reco,dk_prv_t,sav_i,sav_f,sav_offset_to,di_prv_t,di_pub_t,di_t,dc_t,dc_net,sav_delta
3875,ARMM,EQ,10,153812320570,helped,a,Maguindanao,2.8792964836608665,1,2.8792964836608665,0.0,0,1.0,18915.297000000002,7940.514135389682,680.2624789554217,8620.776614345104,0.022442455937878896,5.608328673897835e-06,2531.468719220751,216.87048936292888,2748.33920858368,2531.468719220751,216.87048936292888,2748.33920858368,0.0,3,15573.959716184301,5.63268004315001,15480.515411995988,0,0,0.0,0.014541975655699002,0.1441321709238051,0.0,7940.514135389682,0.0,-0.022442455937878896,0.0,2531.468719220751,30.471086371502956,2561.9398055922543,2561.9398055922543,2562.531758318724,0.0
8631,ARMM,EQ,25,153637160128004,helped,a,Lanao del Sur,16.45621975394789,1,16.45621975394789,0.0,0,1.0,18867.088000000003,7744.987865333076,1002.0134458388036,8747.00131117188,0.2393511701520258,4.142680174869697e-05,2469.1341363468027,319.44602718789133,2788.5801635346943,2469.1341363468027,319.44602718789133,2788.5801635346943,0.0,3,15573.959716184301,5.63268004315001,15707.179835865865,0,0,0.0,0.014560542560246262,0.009383803385891832,0.0,7744.987865333076,9068.35363117985,4287.11741593219,0.0,2469.1341363468027,44.88331959811399,2514.017455944917,2514.017455944917,0.0,48.45644298337321
13312,ARMM,EQ,50,15764022357,helped,a,Basilan,34.720994163769255,0,34.720994163769255,0.0,0,1.0,23269.025,21238.229530092554,3155.191940981172,24393.421471073725,0.8411188097508774,0.00013379940191819866,6770.835337656794,1005.8882290925193,7776.723566749313,6770.835337656794,1005.8882290925193,7776.723566749313,0.0,3,15573.959716184301,5.63268004315001,43803.79563552322,0,0,0.0,0.013111153518072682,0.02201865588999976,0.0,21238.229530092554,19842.766362337,6634.899949307958,0.0,6770.835337656794,141.33092611537032,6912.166263772164,6912.166263772164,0.0,133.23529590775436
27348,ARMM,EQ,500,1566515021263,helped,a,Sulu,421.5161932213475,0,421.5161932213475,0.0,0,0.0,23250.00600000001,21045.230283398174,4134.735344350718,25179.96562774889,8.603392757855504,0.0010960693228146746,6709.306380273228,1318.1707138874854,8027.477094160713,6709.306380273228,1318.1707138874854,8027.477094160713,0.0,3,15573.959716184301,5.63268004315001,45216.210025122884,0,0,0.0,0.013116515023225615,0.022798440182580006,0.0,21045.230283398174,38805.0499265029,25470.36765800462,0.0,6709.306380273228,185.2077421563523,6894.51412242958,6894.51412242958,0.0,132.9116011197873
29962,ARMM,EQ,1000,157051019421,helped,a,Tawi-tawi,1044.1652481841643,0,1044.1652481841643,0.0,0,1.0,27478.787000000004,33844.840049632985,7440.603602000608,41285.44365163359,12.010812952807768,0.0014818172243842955,10789.874866014703,2372.0951753788954,13161.970041393599,10789.874866014703,2372.0951753788954,13161.970041393599,0.0,3,15573.959716184301,5.63268004315001,74137.16598069604,0,0,0.0,0.012065108083349294,0.03251645737533641,0.0,33844.840049632985,69910.6367961108,48280.09144514952,0.0,10789.874866014703,333.2879322711167,11123.162798285819,11123.162798285819,0.0,214.44388215330565
32651,ARMM,EQ,2000,15764011177,helped,a,Basilan,967.6611631118889,1,967.6611631118889,0.0,0,0.0,19186.674000000006,8455.979649313207,3075.7572267398305,11531.736876053037,32.091802331996384,0.002466990958984891,2695.8012551353686,980.5641139415893,3676.365369076958,2695.8012551353686,980.5641139415893,3676.365369076958,0.0,3,15573.959716184301,5.63268004315001,20707.789845727602,0,0,0.0,0.014438768303290649,0.012269634492092944,0.0,8455.979649313207,15298.6009920532,9576.696419279158,0.0,2695.8012551353686,137.77279655005853,2833.574051685427,2833.574051685427,0.0,54.64837230831562
33029,ARMM,EQ,2000,156612250240,helped,a,Sulu,906.2164546989411,1,906.2164546989411,0.0,0,1.0,22080.061000000005,17065.583021958802,6207.39316852324,23272.97619048204,30.333577722901627,0.002466990958984891,5440.578388093676,1978.9425931485996,7419.520981242275,5440.578388093676,1978.9425931485996,7419.520981242275,0.0,3,15573.959716184301,5.63268004315001,41791.78776077615,0,0,0.0,0.013459528959273442,0.036231907801804346,0.0,17065.583021958802,10953.8735408688,0.0,0.0,5440.578388093676,278.04857570623705,5718.626963799913,5718.626963799913,5724.0285307304,0.0
33579,ARMM,EQ,2000,1538633013249,helped,a,Maguindanao,606.0765005104129,0,606.0765005104129,0.0,0,0.0,25548.865,27430.116318883265,9977.36300192867,37407.47932081194,28.187268537243177,0.002466990958984891,8744.834432869118,3180.824554813713,11925.658987682831,8744.834432869118,3180.824554813713,11925.658987682831,0.0,3,15573.959716184301,5.63268004315001,67173.42138133364,0,0,0.0,0.012512502864467813,0.03160640352311771,0.0,27430.116318883265,40771.049892329,22285.837820217494,0.0,8744.834432869118,446.9173285265515,9191.75176139567,9191.75176139567,0.0,177.27232931272323
43554,ARMM,HU,30,1538633058010,helped,a,Maguindanao,0.271359696621996,1,0.271359696621996,0.0,0,0.0,17519.785000000003,3477.404442024738,1271.7881905042293,4749.192632528967,0.008486886829614564,6.312505743269449e-07,1108.6109059149617,405.4513305866461,1514.062236501608,1108.6109059149617,405.4513305866461,1514.062236501608,0.0,3,15573.959716184301,5.63268004315001,8528.228143629678,0,0,0.0,0.015110039843530551,0.07240507681018311,0.0,3477.404442024738,0.0,-0.008486886829614564,0.0,1108.6109059149617,56.967375091183506,1165.5782810061453,1165.5782810061453,1166.6849692480382,0.0
53312,ARMM,HU,200,1566123801068,helped,a,Sulu,11.497681303830884,0,11.497681303830884,0.0,0,1.0,22891.709000000006,19844.939619865654,4609.186861994366,24454.12648186002,0.2369796663436658,2.6552170041548688e-05,6326.648756736841,1469.4278183045362,7796.0765750413775,6326.648756736841,1469.4278183045362,7796.0765750413775,0.0,3,15573.959716184301,5.63268004315001,43912.80493910485,0,0,0.0,0.01321876516857239,0.022466278349026817,0.0,19844.939619865654,38805.0499265029,26070.350545304886,0.0,6326.648756736841,206.45991116530573,6533.108667902147,6533.108667902147,0.0,125.95605979098319
