district,hazard,rp,hhid,affected_cat,helped_cat,index,c,c_min,const,dc0,dc0_prv,dc0_pub,dc_net,dc_npv_pre,dc_post_reco,dc_t,di0,di0_prv,di0_pub,di_prv_t,di_pub_t,di_t,dk0,dk_private,dk_prv_t,dk_public,dw,dw_curr_no_clip,has_ew,help_received,hh_reco_rate,integ,ispoor,macro_multiplier,pc_fee,pc_fee_BE,pcsoc,pcwgt,pcwgt_ae,pov_line,sav_delta,sav_f,sav_i,sav_offset_to,scale_fac_soc,t_start_prv_reco,welf_class,wprime_hh,dw_curr,dw_tot
Colombo,PF,25.0,11210093091,a,helped,34370,31215.252803982043,36346.798828125,0.01132000366356556,24024.13023344004,24024.13023344004,0.0,24024.13023344004,135320.23891993507,0.0,24024.13023344004,24024.13023344004,24024.13023344004,0.0,24024.13023344004,0.0,24024.13023344004,71264.08781409243,71264.08781409243,71264.08781409243,0.0,0.05545402319549671,3776592.8640074288,0.0,0.0,0.0,7.111525849987945,1.0,5.632680043150034,0.0,0.0,0.0,39.587197256782225,39.587197256782225,43493.30859375,0.0,5.684341886080802e-14,2601.2710669985036,0.0,0.003376626259893107,0.0,3.0,1.8132167204683824e-07,2601500.223304248,102986102.50350827
Colombo,PF,50.0,11106289031,a,helped,35283,22414.840412015325,36346.798828125,0.013358637656737797,14596.1708118498,14596.1708118498,0.0,14596.1708118498,82215.56003831541,0.0,14596.1708118498,14596.1708118498,14596.1708118498,0.0,14596.1708118498,0.0,14596.1708118498,43297.41757049292,43297.41757049292,43297.41757049292,0.0,0.05545402319549671,2603084.194021424,0.0,0.0,0.0,4.153701059323208,1.0,5.632680043150034,0.0,0.0,0.0,271.7065876346967,271.7065876346967,43493.30859375,0.0,-2.842170943040401e-14,1867.9033676679437,0.0,0.00386473154171245,0.0,3.0,2.979864547591646e-07,2601500.223304248,706844748.4048986
Colombo,PF,100.0,11210093091,a,helped,39036,31215.252803982043,36346.798828125,0.01132000366356556,24725.60944025484,24725.60944025484,0.0,24725.60944025484,139271.44684884555,0.0,24725.60944025484,24725.60944025484,24725.60944025484,0.0,24725.60944025484,0.0,24725.60944025484,73344.92384471912,73344.92384471912,73344.92384471912,0.0,0.05545402319549671,4172750.4142812756,0.0,0.0,0.0,7.85751165277074,1.0,5.632680043150034,0.0,0.0,0.0,49.45280996282867,49.45280996282867,43493.30859375,0.0,0.0,2601.2710669985036,0.0,0.004254561167409495,0.0,3.0,1.8132167204683824e-07,2601500.223304248,128651496.16132131
Colombo,PF,500.0,11210093091,a,helped,43702,31215.252803982043,36346.798828125,0.01132000366356556,25022.94288808385,25022.94288808385,0.0,25022.94288808385,140946.23102659298,0.0,25022.94288808385,25022.94288808385,25022.94288808385,0.0,25022.94288808385,0.0,25022.94288808385,74226.92026790947,74226.92026790947,74226.92026790947,0.0,0.05545402319549671,4378557.406629804,0.0,0.0,0.0,8.245057199483915,1.0,5.632680043150034,0.0,0.0,0.0,54.938291566254975,54.938291566254975,43493.30859375,0.0,0.0,2601.2710669985036,0.0,0.004676298104930225,0.0,3.0,1.8132167204683824e-07,2601500.223304248,142921977.7775662
Gampaha,PF,5.0,12101137041,a,helped,58589,35444.39202612584,36346.798828125,0.010623221332221109,24994.674857651287,24994.674857651287,0.0,24994.674857651287,140787.00625571632,0.0,24994.674857651287,24994.674857651287,24994.674857651287,0.0,24994.674857651287,0.0,24994.674857651287,74143.0672674677,74143.0672674677,74143.0672674677,0.0,0.05545402319549671,2811342.758630488,0.0,0.0,0.0,5.641138469539585,1.0,5.632680043150034,0.0,0.0,0.0,6.698884611569306,6.698884611569306,43493.30859375,0.0,0.0,2953.6993355104864,0.0,0.0005182181939720735,0.0,3.0,1.498575758386658e-07,2601500.223304248,17427149.81288694
Gampaha,PF,100.0,12101137041,a,helped,67209,35444.39202612584,36346.798828125,0.010623221332221109,24389.62104652981,24389.62104652981,0.0,24389.62104652981,137378.9317287805,0.0,24389.62104652981,24389.62104652981,24389.62104652981,0.0,24389.62104652981,0.0,24389.62104652981,72348.26314723388,72348.26314723388,72348.26314723388,0.0,0.05545402319549671,2638678.8902556906,0.0,0.0,0.0,5.294677410247379,1.0,5.632680043150034,0.0,0.0,0.0,12.241442628581337,12.241442628581337,43493.30859375,0.0,0.0,2953.6993355104864,0.0,0.0009473383788272055,0.0,3.0,1.498575758386658e-07,2601500.223304248,31846115.73182049
Gampaha,PF,1000.0,12101137041,a,helped,73674,35444.39202612584,36346.798828125,0.010623221332221109,25802.927083656818,25802.927083656818,0.0,25802.927083656818,145339.63243896927,0.0,25802.927083656818,25802.927083656818,25802.927083656818,0.0,25802.927083656818,0.0,25802.927083656818,76540.62992843843,76540.62992843843,76540.62992843843,0.0,0.05545402319549671,3075828.1155266603,0.0,0.0,0.0,6.171845199210538,1.0,5.632680043150034,0.0,0.0,0.0,14.270534211825238,14.270534211825238,43493.30859375,0.0,0.0,2953.6993355104864,0.0,0.0011055225330970952,0.0,3.0,1.498575758386658e-07,2601500.223304248,37124797.93873426
Hambantota,PF,5.0,33207001101,a,helped,76233,29040.45826665856,36346.798828125,0.011736220568786832,20275.825627560098,20275.825627560098,0.0,20275.825627560098,114207.23837074779,0.0,20275.825627560098,20275.825627560098,20275.825627560098,0.0,20275.825627560098,0.0,20275.825627560098,60145.28742499106,60145.28742499106,60145.28742499106,0.0,0.05545402319549671,3002533.782804931,0.0,0.0,0.0,5.453418558941545,1.0,5.632680043150034,0.0,0.0,0.0,27.359084091527755,27.359084091527755,43493.30859375,0.0,0.0,2420.0381888882134,0.0,0.0001010303408889325,0.0,3.0,2.020667246539498e-07,2601500.223304248,71174663.37350915
Hambantota,PF,5.0,33211033041,a,helped,76440,31027.20701221713,36346.798828125,0.0113542552718433,22391.7590828918,22391.7590828918,0.0,22391.7590828918,126125.61451722815,0.0,22391.7590828918,22391.7590828918,22391.7590828918,0.0,22391.7590828918,0.0,22391.7590828918,66421.89623889285,66421.89623889285,66421.89623889285,0.0,0.05545402319549671,3207368.379465983,0.0,0.0,0.0,6.0214263886766926,1.0,5.632680043150034,0.0,0.0,0.0,36.47870694968188,36.47870694968188,43493.30859375,0.0,-1.7763568394002505e-14,2585.6005843514276,0.0,0.0001010303408889325,0.0,3.0,1.8297256448787834e-07,2601500.223304248,94899364.27544762
Hambantota,PF,25.0,33211033041,a,helped,78206,31027.20701221713,36346.798828125,0.0113542552718433,21010.912198725622,21010.912198725622,0.0,21010.912198725622,118347.74583013942,0.0,21010.912198725622,21010.912198725622,21010.912198725622,0.0,21010.912198725622,0.0,21010.912198725622,62325.81481347412,62325.81481347412,62325.81481347412,0.0,0.05545402319549671,2696215.945541377,0.0,0.0,0.0,5.061802675362416,1.0,5.632680043150034,0.0,0.0,0.0,48.52279901977293,48.52279901977293,43493.30859375,0.0,0.0,2585.6005843514276,0.0,0.000137393096198223,0.0,3.0,1.8297256448787834e-07,2601500.223304248,126232072.48528643
Hambantota,PF,25.0,33211036071,a,helped,78217,38028.11958411883,36346.798828125,0.010255989562577504,31762.51128771222,31762.51128771222,0.0,31762.51128771222,178908.06345062432,0.0,31762.51128771222,31762.51128771222,31762.51128771222,0.0,31762.51128771222,0.0,31762.51128771222,94218.86959524316,94218.86959524316,94218.86959524316,0.0,0.05545402319549671,4881144.230417096,0.0,0.0,0.0,10.14502829458623,1.0,5.632680043150034,0.0,0.0,0.0,32.348532679848624,32.348532679848624,43493.30859375,0.0,0.0,3169.0099653432358,0.0,0.000137393096198223,0.0,3.0,1.3484744545271406e-07,2601500.223304248,84154714.99019095
Hambantota,PF,50.0,33207001101,a,helped,78882,29040.45826665856,36346.798828125,0.011736220568786832,22331.222579271373,22331.222579271373,0.0,22331.222579271373,125784.63176140329,0.0,22331.222579271373,22331.222579271373,22331.222579271373,0.0,22331.222579271373,0.0,22331.222579271373,66242.3235064757,66242.3235064757,66242.3235064757,0.0,0.05545402319549671,3990746.7583500487,0.0,0.0,0.0,7.248282287665397,1.0,5.632680043150034,0.0,0.0,0.0,40.3047089209735,40.3047089209735,43493.30859375,0.0,0.0,2420.0381888882134,0.0,0.00015270619545712513,0.0,3.0,2.020667246539498e-07,2601500.223304248,104852709.25812529
Hambantota,PF,50.0,33211033041,a,helped,79089,31027.20701221713,36346.798828125,0.0113542552718433,25709.912534492767,25709.912534492767,0.0,25709.912534492767,144815.71124417032,0.0,25709.912534492767,25709.912534492767,25709.912534492767,0.0,25709.912534492767,0.0,25709.912534492767,76264.7157981367,76264.7157981367,76264.7157981367,0.0,0.05545402319549671,5130418.529547375,0.0,0.0,0.0,9.631708573467925,1.0,5.632680043150034,0.0,0.0,0.0,53.7395060632061,53.7395060632061,43493.30859375,0.0,0.0,2585.6005843514276,0.0,0.00015270619545712513,0.0,3.0,1.8297256448787834e-07,2601500.223304248,139803337.02369067
Hambantota,PF,250.0,33211033041,a,helped,80855,31027.20701221713,36346.798828125,0.0113542552718433,25012.48877967861,25012.48877967861,0.0,25012.48877967861,140887.34637880986,0.0,25012.48877967861,25012.48877967861,25012.48877967861,0.0,25012.48877967861,0.0,25012.48877967861,74195.90967596837,74195.90967596837,74195.90967596837,0.0,0.05545402319549671,4592546.00603201,0.0,0.0,0.0,8.621921288797248,1.0,5.632680043150034,0.0,0.0,0.0,61.219260664075136,61.219260664075136,43493.30859375,0.0,0.0,2585.6005843514276,0.0,0.00016984062082786575,0.0,3.0,1.8297256448787834e-07,2601500.223304248,159261920.28811243
Hambantota,PF,250.0,33211036071,a,helped,80866,38028.11958411883,36346.798828125,0.010255989562577504,31031.077647472954,31031.077647472954,0.0,31031.077647472954,174788.13178236003,0.0,31031.077647472954,31031.077647472954,31031.077647472954,0.0,31031.077647472954,0.0,31031.077647472954,92049.17809500155,92049.17809500155,92049.17809500155,0.0,0.05545402319549671,4423556.122163012,0.0,0.0,0.0,9.193971721298455,1.0,5.632680043150034,0.0,0.0,0.0,40.81284044271676,40.81284044271676,43493.30859375,0.0,2.1316282072803006e-14,3169.0099653432358,0.0,0.00016984062082786575,0.0,3.0,1.3484744545271406e-07,2601500.223304248,106174613.5254083
Hambantota,PF,500.0,33207001101,a,helped,81531,29040.45826665856,36346.798828125,0.011736220568786832,21300.10863142781,21300.10863142781,0.0,21300.10863142781,119976.69680517122,0.0,21300.10863142781,21300.10863142781,21300.10863142781,0.0,21300.10863142781,0.0,21300.10863142781,63183.67396489198,63183.67396489198,63183.67396489198,0.0,0.05545402319549671,3447719.4265010185,0.0,0.0,0.0,6.261996855515639,1.0,5.632680043150034,0.0,0.0,0.0,47.581455941617264,47.581455941617264,43493.30859375,0.0,0.0,2420.0381888882134,0.0,0.00017705128888240003,0.0,3.0,2.020667246539498e-07,2601500.223304248,123783168.25725855
Hambantota,PF,500.0,33211033041,a,helped,81738,31027.20701221713,36346.798828125,0.0113542552718433,20805.261669351836,20805.261669351836,0.0,20805.261669351836,117189.38219747246,0.0,20805.261669351836,20805.261669351836,20805.261669351836,0.0,20805.261669351836,0.0,20805.261669351836,61715.78243178529,61715.78243178529,61715.78243178529,0.0,0.05545402319549671,2631652.5849878923,0.0,0.0,0.0,4.940593173682684,1.0,5.632680043150034,0.0,0.0,0.0,63.441816316904784,63.441816316904784,43493.30859375,0.0,0.0,2585.6005843514276,0.0,0.00017705128888240003,0.0,3.0,1.8297256448787834e-07,2601500.223304248,165043899.31525487
Hambantota,PF,1000.0,33207001101,a,helped,82414,29040.45826665856,36346.798828125,0.011736220568786832,20303.931775605164,20303.931775605164,0.0,20303.931775605164,114365.55130993105,0.0,20303.931775605164,20303.931775605164,20303.931775605164,0.0,20303.931775605164,0.0,20303.931775605164,60228.66022487753,60228.66022487753,60228.66022487753,0.0,0.05545402319549671,3002950.4722329187,0.0,0.0,0.0,5.454175380354484,1.0,5.632680043150034,0.0,0.0,0.0,49.78658192260067,49.78658192260067,43493.30859375,0.0,0.0,2420.0381888882134,0.0,0.00018587761564961281,0.0,3.0,2.020667246539498e-07,2601500.223304248,129519803.98920088
Hambantota,PF,1000.0,33211033041,a,helped,82621,31027.20701221713,36346.798828125,0.0113542552718433,23303.445936932396,23303.445936932396,0.0,23303.445936932396,131260.85486558487,0.0,23303.445936932396,23303.445936932396,23303.445936932396,0.0,23303.445936932396,0.0,23303.445936932396,69126.28267844304,69126.28267844304,69126.28267844304,0.0,0.05545402319549671,3601106.560782674,0.0,0.0,0.0,6.760619769265121,1.0,5.632680043150034,0.0,0.0,0.0,66.38197850136669,66.38197850136669,43493.30859375,0.0,0.0,2585.6005843514276,0.0,0.00018587761564961281,0.0,3.0,1.8297256448787834e-07,2601500.223304248,172692731.89468324
Mannar,PF,5.0,42210012101,a,helped,121196,48017.20743225121,36346.798828125,0.009127073464405293,39202.287435355145,39202.287435355145,0.0,39202.28738604726,220813.94208295626,0.0,39202.28738604726,39202.287435355145,39202.287435355145,0.0,39202.287435355145,0.0,39202.28738604726,116287.8833556176,116287.8833556176,116287.8833556176,0.0,0.05545402319549671,3909326.2265753886,0.0,11642.277872250741,0.0,9.130184613152798,0.0,5.632680043150034,0.0,0.0,0.0,48.49103216164305,48.49103216164305,43493.30859375,0.0,0.0,4001.433952687601,0.0,3.3509777643061795e-05,0.0,3.0,9.503961134435953e-08,2601500.223304248,126149430.99676786
Mannar,PF,10.0,42203025061,a,helped,121389,29396.625263748872,36346.798828125,0.011664906379106353,23304.847979483973,23304.847979483973,0.0,23304.847979483973,131268.7521226848,0.0,23304.847979483973,23304.847979483973,23304.847979483973,0.0,23304.847979483973,0.0,23304.847979483973,69130.44163373273,69130.44163373273,69130.44163373273,0.0,0.05545402319549671,4540409.256167023,0.0,0.0,0.0,8.297035246937805,1.0,5.632680043150034,0.0,0.0,0.0,36.87407436735825,36.87407436735825,43493.30859375,0.0,0.0,2449.7187719790727,0.0,4.027142565252854e-05,0.0,3.0,1.9840553591522632e-07,2601500.223304248,95927912.70081992
Mannar,PF,10.0,42210012101,a,helped,121513,48017.20743225121,36346.798828125,0.009127073464405293,35789.75251364844,35789.75251364844,0.0,35789.75246405111,201592.22473290635,0.0,35789.75246405111,35789.75251364844,35789.75251364844,0.0,35789.75251364844,0.0,35789.75246405111,106165.0948939293,106165.0948939293,106165.0948939293,0.0,0.05545402319549671,2888958.3697057725,0.0,11710.619394893885,0.0,6.747127695769951,0.0,5.632680043150034,0.0,0.0,0.0,58.07674127431197,58.07674127431197,43493.30859375,0.0,0.0,4001.433952687601,0.0,4.027142565252854e-05,0.0,3.0,9.503961134435953e-08,2601500.223304248,151086655.39390564
Mannar,PF,25.0,42203025061,a,helped,121706,29396.625263748872,36346.798828125,0.011664906379106353,24653.99867014264,24653.99867014264,0.0,24653.99867014264,138868.08629315993,0.0,24653.99867014264,24653.99867014264,24653.99867014264,0.0,24653.99867014264,0.0,24653.99867014264,73132.50091160467,73132.50091160467,73132.50091160467,0.0,0.05545402319549671,5637330.42884875,0.0,0.0,0.0,10.301522754422049,1.0,5.632680043150034,0.0,0.0,0.0,39.38145190202325,39.38145190202325,43493.30859375,0.0,0.0,2449.7187719790727,0.0,4.416984402963799e-05,0.0,3.0,1.9840553591522632e-07,2601500.223304248,102450855.91715899
Mannar,PF,25.0,42210012101,a,helped,121830,48017.20743225121,36346.798828125,0.009127073464405293,38960.31254645124,38960.31254645124,0.0,38960.31249159303,219450.9749552838,0.0,38960.31249159303,38960.31254645124,38960.31254645124,0.0,38960.31254645124,0.0,38960.31249159303,115570.10004508383,115570.10004508383,115570.10004508383,0.0,0.05545402319549671,3796392.4145833487,0.0,12952.785488260839,0.0,8.866429046900741,0.0,5.632680043150034,0.0,0.0,0.0,62.02586593319881,62.02586593319881,43493.30859375,0.0,0.0,4001.433952687601,0.0,4.416984402963799e-05,0.0,3.0,9.503961134435953e-08,2601500.223304248,161360304.07585606
Mannar,PF,50.0,42203025061,a,helped,122023,29396.625263748872,36346.798828125,0.011664906379106353,21422.345875141218,21422.345875141218,0.0,21422.345875141218,120665.2200883654,0.0,21422.345875141218,21422.345875141218,21422.345875141218,0.0,21422.345875141218,0.0,21422.345875141218,63546.27296787355,63546.27296787355,63546.27296787355,0.0,0.05545402319549671,3463897.176806422,0.0,0.0,0.0,6.32984282830781,1.0,5.632680043150034,0.0,0.0,0.0,40.47517444681778,40.47517444681778,43493.30859375,0.0,0.0,2449.7187719790727,0.0,4.322378140819255e-05,0.0,3.0,1.9840553591522632e-07,2601500.223304248,105296175.36167485
Mannar,PF,100.0,42203025061,a,helped,122340,29396.625263748872,36346.798828125,0.011664906379106353,19329.843494047498,19329.843494047498,0.0,19329.843494047498,108878.82368613487,0.0,19329.843494047498,19329.843494047498,19329.843494047498,0.0,19329.843494047498,0.0,19329.843494047498,57339.16902744059,57339.16902744059,57339.16902744059,0.0,0.05545402319549671,2646875.686327348,0.0,0.0,0.0,4.8368373035738585,1.0,5.632680043150034,0.0,0.0,0.0,42.461731722056804,42.461731722056804,43493.30859375,0.0,0.0,2449.7187719790727,0.0,4.730164706712095e-05,0.0,3.0,1.9840553591522632e-07,2601500.223304248,110464204.55681585
Mannar,PF,100.0,42210012101,a,helped,122464,48017.20743225121,36346.798828125,0.009127073464405293,35311.91971333111,35311.91971333111,0.0,35311.919664532434,198900.7454545964,0.0,35311.919664532434,35311.91971333111,35311.91971333111,0.0,35311.91971333111,0.0,35311.919664532434,104747.67339681849,104747.67339681849,104747.67339681849,0.0,0.05545402319549671,2781481.2671656003,0.0,11522.046567500916,0.0,6.496116209133763,0.0,5.632680043150034,0.0,0.0,0.0,66.87731284352269,66.87731284352269,43493.30859375,0.0,0.0,4001.433952687601,0.0,4.730164706712095e-05,0.0,3.0,9.503961134435953e-08,2601500.223304248,173981344.29641232
Mannar,PF,500.0,42203025061,a,helped,122974,29396.625263748872,36346.798828125,0.011664906379106353,20746.746322961917,20746.746322961917,0.0,20746.746322961917,116859.78397364395,0.0,20746.746322961917,20746.746322961917,20746.746322961917,0.0,20746.746322961917,0.0,20746.746322961917,61542.20516829715,61542.20516829715,61542.20516829715,0.0,0.05545402319549671,3165374.2009362914,0.0,0.0,0.0,5.784329084265675,1.0,5.632680043150034,0.0,0.0,0.0,53.503121221887234,53.503121221887234,43493.30859375,0.0,0.0,2449.7187719790727,0.0,5.7202574478633086e-05,0.0,3.0,1.9840553591522632e-07,2601500.223304248,139188381.8062139
Mannar,PF,500.0,42210012101,a,helped,123098,48017.20743225121,36346.798828125,0.009127073464405293,39816.51224486664,39816.51224486664,0.0,39816.51219477206,224273.67390949928,0.0,39816.51219477206,39816.51224486664,39816.51224486664,0.0,39816.51224486664,0.0,39816.51219477206,118109.89190857211,118109.89190857211,118109.89190857211,0.0,0.05545402319549671,4151226.334848864,0.0,11828.025911425531,0.0,9.695139420829014,0.0,5.632680043150034,0.0,0.0,0.0,84.26752350758218,84.26752350758218,43493.30859375,0.0,0.0,4001.433952687601,0.0,5.7202574478633086e-05,0.0,3.0,9.503961134435953e-08,2601500.223304248,219221981.22227103
Mannar,PF,1000.0,42203025061,a,helped,123291,29396.625263748872,36346.798828125,0.011664906379106353,19510.38699176444,19510.38699176444,0.0,19510.38699176444,109895.76744264559,0.0,19510.38699176444,19510.38699176444,19510.38699176444,0.0,19510.38699176444,0.0,19510.38699176444,57874.72505176044,57874.72505176044,57874.72505176044,0.0,0.05545402319549671,2704498.2020293213,0.0,0.0,0.0,4.942135310168116,1.0,5.632680043150034,0.0,0.0,0.0,56.4494758323541,56.4494758323541,43493.30859375,0.0,0.0,2449.7187719790727,0.0,6.187224828935826e-05,0.0,3.0,1.9840553591522632e-07,2601500.223304248,146853323.98327693
Mannar,PF,1000.0,42210012101,a,helped,123415,48017.20743225121,36346.798828125,0.009127073464405293,38271.236762865934,38271.236762865934,0.0,38271.23671341537,215569.63154086488,0.0,38271.23671341537,38271.236762865934,38271.236762865934,0.0,38271.236762865934,0.0,38271.23671341537,113526.0569652792,113526.0569652792,113526.0569652792,0.0,0.05545402319549671,3580247.9453177545,0.0,11675.965758791664,0.0,8.361626225869465,0.0,5.632680043150034,0.0,0.0,0.0,88.90803794354414,88.90803794354414,43493.30859375,0.0,2.1316282072803006e-14,4001.433952687601,0.0,6.187224828935826e-05,0.0,3.0,9.503961134435953e-08,2601500.223304248,231294280.56367263
