,region,hazard,rp,hhid,helped_cat,affected_cat,province,pcwgt,ispoor,pcwgt_ae,pcsoc,axfin,has_ew,c,dk_private,dk_public,dk0,pc_fee,scale_fac_soc,di0_prv,di0_pub,di0,dc0_prv,dc0_pub,dc0,hh_reco_rate,welf_class,c_min,macro_multiplier,dc_npv_pre,help_received,dc_post_reco,dw,const,integ,t_start_prv_reco,dk_prv_t,sav_i,sav_f,sav_offset_to,di_prv_t,di_pub_t,di_t,dc_t,dc_net,sav_delta
14186,ARMM,EQ,50,1538226078001,helped,a,Maguindanao,42.94914421103497,1,42.94914421103497,392.6514931824671,0,1.0,20996.529,14359.676966299194,2133.301035049259,16492.978001348452,0.8331674561693774,0.00013379940191819866,4577.976892376074,680.1051854866356,5258.082077862709,4577.976892376074,680.1051854866356,5258.082077862709,0.0,3,15573.959716184301,5.63268004315001,29617.09398522202,0,0,0.0,0.01380245190804652,0.307912895282332,0.0,14359.676966299194,0.0,-0.8331674561693774,0.0,4577.929379600179,65.03444864638817,4642.963828246568,4642.963828246568,4644.227330720655,0.0
49463,ARMM,HU,100,156612720264,helped,a,Sulu,2.6467768383847314,0,2.6467768383847314,0.0,0,1.0,23373.299000000006,21673.62032040286,3569.4414051443205,25243.06172554718,0.06245829035225553,9.188218382102318e-06,6909.639720787994,1137.9526700849794,8047.592390872973,6909.639720787994,1137.9526700849794,8047.592390872973,0.0,3,15573.959716184301,5.63268004315001,45329.51305547607,0,0,0.0,0.013081874796378486,0.022730559336825343,0.0,21673.62032040286,38805.0499265029,22530.01225352858,0.0,6909.639720787994,108.81570389984353,7018.455424687837,7018.455424687837,0.0,135.27108583782208
53316,ARMM,HU,200,1566123801497,helped,a,Sulu,11.497681303830884,0,11.497681303830884,0.0,0,1.0,22538.975,18977.32161819491,4407.673853079619,23384.99547127453,0.23679300081750543,2.6552170041548688e-05,6050.048552516625,1405.1846383434065,7455.233190860032,6050.048552516625,1405.1846383434065,7455.233190860032,0.0,3,15573.959716184301,5.63268004315001,41992.943211186874,0,0,0.0,0.013321800166530033,0.021776908325583134,0.0,18977.32161819491,38805.0499265029,24231.91106344673,0.0,6050.048552516625,134.36952129051744,6184.418073807143,6184.418073807143,0.0,119.2105670618049
85687,ARMM,PF,100,1566515015186,helped,a,Sulu,10.289522429726002,0,10.289522429726002,0.0,0,0.0,28383.561000000012,37436.32365507454,3108.7398682378875,40545.06352331243,0.0924205711586145,2.4859510164430493e-05,11934.854680640183,991.0791163464689,12925.933796986652,11934.854680640183,991.0791163464689,12925.933796986652,0.0,3,15573.959716184301,5.63268004315001,72807.64933736496,0,0,0.0,0.011871252845565037,0.03076259444686128,0.0,37436.32365507454,38805.0499265029,11462.60777133513,0.0,11934.854680640183,94.7710519960574,12029.62573263624,12029.62573263624,0.0,231.82016997415505
100313,ARMM,PF,2000,1538291587,helped,a,Maguindanao,117.48947774772552,1,117.48947774772552,442.87337032751236,0,1.0,17948.328,4893.569040063924,1130.1744824883524,6023.743522552277,1.8579815619549422,0.00020253023338523423,1560.1797270823783,360.3042952760087,1920.484022358387,1560.1797270823783,360.3042952760087,1920.484022358387,0.0,3,15573.959716184301,5.63268004315001,10817.472025926545,0,0,0.0,0.01492856271356849,0.11220607396159867,0.0,4893.569040063924,0.0,-1.8579815619549422,0.0,1560.0986088629131,34.45377522218748,1594.5523840851006,1594.5523840851006,1595.2218739459508,0.0
146328,CAR,EQ,200,1481280570,helped,a,Apayao,404.62008415005397,1,404.62008415005397,5951.586546108486,0,1.0,18498.399999999958,6662.367656953686,678.7010639693885,7341.068720923075,3.4851046509825396,0.0011760742259662345,2130.989847707372,216.37270381309293,2347.362551520465,2130.989847707372,216.37270381309293,2347.362551520465,0.0,3,15573.959716184301,5.63268004315001,13221.942197987011,0,0,0.0,0.014704928344418985,0.14432064148190274,0.0,6662.367656953686,0.0,-3.4851046509825396,0.0,2124.659661800372,20.69044582352955,2145.3501076239013,2145.3501076239013,2145.76505746943,0.0
149197,CAR,EQ,250,1411720762,helped,a,Abra,717.3188873620264,1,717.3188873620264,0.0,0,1.0,19398.67,9469.676489000136,870.0965959899407,10339.773084990076,7.1444661808259475,0.0016781073563361035,3018.971996561731,277.3903903315571,3296.362386893288,3018.971996561731,277.3903903315571,3296.362386893288,0.0,3,15573.959716184301,5.63268004315001,18567.354631644157,0,0,0.0,0.01435965540609268,0.20173964875904477,0.0,9469.676489000136,0.0,-7.1444661808259475,0.0,3018.971996561731,26.52520739436961,3045.4972039561007,3045.4972039561007,3046.0125012660105,0.0
194083,CAR,PF,1,14112529294,helped,a,Benguet,9.163616916476238,0,9.163616916476238,0.0,0,1.0,32548.027000000016,50137.05690774439,6729.044033095519,56866.100940839904,0.11389242959344167,2.1280319335445846e-05,15983.900925266342,2145.247044409976,18129.147969676316,15983.900925266342,2145.247044409976,18129.147969676316,0.0,3,15573.959716184301,5.63268004315001,102115.68996810932,0,0,0.0,0.011085815894822788,0.038445539483768706,0.0,50137.05690774439,108498.617535282,71234.44282120308,0.0,15983.900925266342,205.1373254030837,16189.038250669426,16189.038250669426,0.0,312.0043042859213
200663,CAR,PF,25,143213221572,helped,a,Kalinga,85.93738894956066,1,85.93738894956066,7370.563044488701,0,1.0,20111.495999999937,11507.209269994733,2851.177580659393,14358.386850654126,1.0367494356062517,0.0002038536328657934,3670.0483829621894,908.9671947329825,4579.015577695172,3670.0483829621894,908.9671947329825,4579.015577695172,0.0,3,15573.959716184301,5.63268004315001,25792.129661756615,0,0,0.0,0.01410287989099899,0.25984436468293115,0.0,11507.209269994733,0.0,-1.0367494356062517,0.0,3668.6895436598525,86.91917310528328,3755.608716765136,3755.608716765136,3757.3000608385973,0.0
209111,CAR,PF,100,14277200970,helped,a,Ifugao,143.00107453057674,1,143.00107453057674,5408.859708105968,0,0.0,17315.802999999956,2952.6485955878184,690.301080537277,3642.9496761250953,3.4506456744434075,0.0005399772563301338,944.2372348293726,220.07083703008152,1164.3080718594542,944.2372348293726,220.07083703008152,1164.3080718594542,0.0,3,15573.959716184301,5.63268004315001,6558.1748404412165,0,0,0.0,0.015198778209600814,0.06833610721753015,0.0,2952.6485955878184,0.0,-3.4506456744434075,0.0,941.595859215582,21.04407649701965,962.6399357126016,962.6399357126016,963.0541783222548,0.0
