region,hazard,rp,fa,v
CAR,EQ,1,0.00012152732442786216,0.1681524680390384
CAR,EQ,10,0.00015226334155777138,0.16736624205549733
CAR,EQ,25,0.008861981542411248,0.16954873713528562
CAR,EQ,30,0.01627545601750409,0.1668121152970307
CAR,EQ,50,0.057433708289590664,0.16829808666795873
CAR,EQ,100,0.23600893180300864,0.16648530543787923
CAR,EQ,200,0.5040555156759421,0.16688170242936984
CAR,EQ,250,0.6806474481639313,0.17040536361856837
CAR,EQ,500,0.8938537147490446,0.2122982934189748
CAR,EQ,1000,0.9325120246356247,0.31205132598600616
CAR,EQ,2000,0.9500000000000287,0.8712372869965932
CAR,HU,1,0.012568391721411708,0.13582637968985117
CAR,HU,10,0.07206172081989463,0.1359409547930639
CAR,HU,25,0.19287743500790538,0.13685255574883282
CAR,HU,30,0.22028356535610505,0.13744789668461171
CAR,HU,50,0.32301087932408573,0.1358217989515597
CAR,HU,100,0.49306621621992636,0.13590108954470442
CAR,HU,200,0.6843658611324607,0.1393858277245625
CAR,HU,250,0.7338959404007134,0.14078409561347632
CAR,HU,500,0.8422372665974902,0.15427097109561308
CAR,HU,1000,0.8938978178575365,0.17552179789793854
CAR,HU,2000,1.0000000000000106e-08,0.13688439159163773
CAR,PF,1,0.011020361437437632,0.13760165506266367
CAR,PF,10,0.04437709945767743,0.13559797147153257
CAR,PF,25,0.10466906246146582,0.1371006508809425
CAR,PF,30,0.11878699437359469,0.13735266592535278
CAR,PF,50,0.16601434568895868,0.13642987259545777
CAR,PF,100,0.28869685554674374,0.13507341361483707
CAR,PF,200,0.4474356569772216,0.13693765679729925
CAR,PF,250,0.4677855037677782,0.13654134579191235
CAR,PF,500,0.5184690015097139,0.13724758338842574
CAR,PF,1000,0.5782133000324402,0.13628558099594257
CAR,PF,2000,1.0000000000000106e-08,0.13648639062482967
I - Ilocos,EQ,1,0.0019553725129856053,0.1726156093000428
I - Ilocos,EQ,10,0.0024254693714900392,0.17395601336286007
I - Ilocos,EQ,25,0.03911507133990074,0.17332708787092407
I - Ilocos,EQ,30,0.06085365240910233,0.17308028102233008
I - Ilocos,EQ,50,0.1824029043404462,0.17212287201162582
I - Ilocos,EQ,100,0.6267442865382954,0.17312516094186067
I - Ilocos,EQ,200,0.8864407226770135,0.21920541718087685
I - Ilocos,EQ,250,0.9150241249982132,0.2579751641886859
I - Ilocos,EQ,500,0.9439329593900073,0.4086655680011642
I - Ilocos,EQ,1000,0.9488313532900248,0.5178537281661348
I - Ilocos,EQ,2000,0.9500000000000145,0.9500000000000145
I - Ilocos,HU,1,0.018472693812997532,0.14024569122289712
I - Ilocos,HU,10,0.09904213511384938,0.1407809550551178
I - Ilocos,HU,25,0.27806997206082856,0.14090763894399927
I - Ilocos,HU,30,0.3182026464332685,0.1407987570901911
I - Ilocos,HU,50,0.473246299417568,0.14071137479939155
I - Ilocos,HU,100,0.7022155679855135,0.14326993094874424
I - Ilocos,HU,200,0.8404787404256612,0.15965332394472717
I - Ilocos,HU,250,0.8676407219104516,0.1696687654518884
I - Ilocos,HU,500,0.9161367610064477,0.21599301754121278
I - Ilocos,HU,1000,0.9326652739466056,0.2659051005215218
I - Ilocos,HU,2000,1.0000000000000501e-08,0.1414123894778522
I - Ilocos,PF,1,0.004254222101049316,0.1396593941935065
I - Ilocos,PF,10,0.017360342416293275,0.14073466744171437
I - Ilocos,PF,25,0.04916085545504134,0.14222061036032815
I - Ilocos,PF,30,0.060762713398416705,0.14078962180773097
I - Ilocos,PF,50,0.09917648312243635,0.14048639641312533
I - Ilocos,PF,100,0.1650959194629269,0.14111779494024726
I - Ilocos,PF,200,0.23158721960445605,0.13961885553453207
I - Ilocos,PF,250,0.2516539248067815,0.139725296556394
I - Ilocos,PF,500,0.3186999194157394,0.14050749801130982
I - Ilocos,PF,1000,0.38917478343181644,0.14187644422723802
I - Ilocos,PF,2000,1.0000000000000501e-08,0.13925111511119823
I - Ilocos,SS,1,1.0000000000000501e-08,0.14087034593424783
I - Ilocos,SS,10,1.0000000000000501e-08,0.14138815478942482
I - Ilocos,SS,25,0.005050177761430585,0.14073890810464906
I - Ilocos,SS,30,0.005587317864741921,0.14229839680386366
I - Ilocos,SS,50,0.009864432544094328,0.13976086283216954
I - Ilocos,SS,100,0.01218783935778005,0.14112796909921668
I - Ilocos,SS,200,0.014219099523101002,0.1401656177868465
I - Ilocos,SS,250,0.015039538517161093,0.13837394550183257
I - Ilocos,SS,500,0.016536640951750618,0.1397003953663697
I - Ilocos,SS,1000,0.018077962338497035,0.14066089553982278
I - Ilocos,SS,2000,0.40837072151423054,0.14036473174201547
II - Cagayan Valley,EQ,1,0.0018147105006051873,0.16388440478292132
II - Cagayan Valley,EQ,10,0.00313291958540554,0.16350729701778566
II - Cagayan Valley,EQ,25,0.0324154859062469,0.1638824012114598
II - Cagayan Valley,EQ,30,0.04419021055788859,0.16364142528326864
II - Cagayan Valley,EQ,50,0.10154640215787866,0.1636704583192023
II - Cagayan Valley,EQ,100,0.2238836600507846,0.16382660984310116
II - Cagayan Valley,EQ,200,0.3813553019700004,0.16523461542138826
II - Cagayan Valley,EQ,250,0.43050927657737625,0.16367004532220455
II - Cagayan Valley,EQ,500,0.6181443004104095,0.1640704032612804
II - Cagayan Valley,EQ,1000,0.7250096041458258,0.16884562714226037
II - Cagayan Valley,EQ,2000,0.8905904614830878,0.20277375411961543
II - Cagayan Valley,HU,1,0.041810662963938455,0.13219669795448225
II - Cagayan Valley,HU,10,0.23935988231941316,0.13378294821424178
II - Cagayan Valley,HU,25,0.519366638600985,0.13346542869493036
II - Cagayan Valley,HU,30,0.5899724154796734,0.13391982275204525
II - Cagayan Valley,HU,50,0.7546586624768005,0.13957613418097942
II - Cagayan Valley,HU,100,0.8839220807986222,0.16268861675291516
II - Cagayan Valley,HU,200,0.9224753954434423,0.20591764167620186
II - Cagayan Valley,HU,250,0.9274024319392835,0.22005677557763384
II - Cagayan Valley,HU,500,0.9410250009353955,0.28266287445407473
II - Cagayan Valley,HU,1000,0.9474556367567265,0.3552146240257927
II - Cagayan Valley,HU,2000,1.0000000000000439e-08,0.1328907987760485
II - Cagayan Valley,PF,1,0.00350506927555451,0.13343788228207754
II - Cagayan Valley,PF,10,0.012185776503047958,0.13245659054853526
II - Cagayan Valley,PF,25,0.04947998595556052,0.13355659727236904
II - Cagayan Valley,PF,30,0.0634663338955149,0.13211760777419979
II - Cagayan Valley,PF,50,0.12235028106592542,0.1331246601003803
II - Cagayan Valley,PF,100,0.22661862338369526,0.13209846190229488
II - Cagayan Valley,PF,200,0.33618078019488534,0.13294164833622626
II - Cagayan Valley,PF,250,0.3670907560313712,0.1332973278410868
II - Cagayan Valley,PF,500,0.485578018473807,0.1336624678970599
II - Cagayan Valley,PF,1000,0.6010912946209915,0.13350055743490125
II - Cagayan Valley,PF,2000,1.0000000000000439e-08,0.13218666167343962
II - Cagayan Valley,SS,1,0.004764523271332992,0.1324668373935223
II - Cagayan Valley,SS,10,0.013160437202031205,0.1337139292778382
II - Cagayan Valley,SS,25,0.017067074747539452,0.13418858479531692
II - Cagayan Valley,SS,30,0.018012795864447834,0.13206175174071658
II - Cagayan Valley,SS,50,0.019783302036937008,0.132321496425714
II - Cagayan Valley,SS,100,0.022133230319296166,0.13270257288457346
II - Cagayan Valley,SS,200,0.024259975012041673,0.13398347282182366
II - Cagayan Valley,SS,250,0.025200678672098766,0.13265291803694082
II - Cagayan Valley,SS,500,0.026900930634437686,0.131920387773862
II - Cagayan Valley,SS,1000,0.02984682212209124,0.13290092292784114
II - Cagayan Valley,SS,2000,1.0000000000000439e-08,0.13303494662319965
III - Central Luzon,EQ,1,0.0019551899762183045,0.1647393992097557
III - Central Luzon,EQ,10,0.002422941203876447,0.16691213092919652
III - Central Luzon,EQ,25,0.044241135273682085,0.16630786593110894
III - Central Luzon,EQ,30,0.06693856156405054,0.1639972739522199
III - Central Luzon,EQ,50,0.18238749001573865,0.16557294591226696
III - Central Luzon,EQ,100,0.5014899732520727,0.16518668681346074
III - Central Luzon,EQ,200,0.8165025680083233,0.17981394750910082
III - Central Luzon,EQ,250,0.8672081296336918,0.1927933031119431
III - Central Luzon,EQ,500,0.9178801511941139,0.2480198863507696
III - Central Luzon,EQ,1000,0.9377046743037092,0.3401323813648864
III - Central Luzon,EQ,2000,0.9499999999999605,0.9499999999999605
III - Central Luzon,HU,1,0.016750255059325404,0.1333477259775388
III - Central Luzon,HU,10,0.06516923797630043,0.13339849575738896
III - Central Luzon,HU,25,0.2624980831132882,0.1334245088143576
III - Central Luzon,HU,30,0.32285325733355863,0.1332176350507242
III - Central Luzon,HU,50,0.5328640909637711,0.13282353326202198
III - Central Luzon,HU,100,0.7914275059157291,0.14156584244795234
III - Central Luzon,HU,200,0.9077677194443688,0.18281834886995624
III - Central Luzon,HU,250,0.9178747653562614,0.2010358171934563
III - Central Luzon,HU,500,0.938261972481643,0.2848909170100684
III - Central Luzon,HU,1000,0.9475119957864949,0.3945445262314147
III - Central Luzon,HU,2000,1.0000000000000803e-08,0.1321794860726141
III - Central Luzon,PF,1,0.011485249598786938,0.13311620819241415
III - Central Luzon,PF,10,0.057846562127990095,0.13276582817539126
III - Central Luzon,PF,25,0.10044704868736856,0.13397569360862405
III - Central Luzon,PF,30,0.11080803554686232,0.13405771262986635
III - Central Luzon,PF,50,0.14673397254459275,0.133507730245283
III - Central Luzon,PF,100,0.21147498719472785,0.1333780512577475
III - Central Luzon,PF,200,0.29007082885340635,0.13286214377348654
III - Central Luzon,PF,250,0.3200913007427441,0.1329322811700679
III - Central Luzon,PF,500,0.3912482258022844,0.13371429648259783
III - Central Luzon,PF,1000,0.4708572805640534,0.13316940216859138
III - Central Luzon,PF,2000,1.0000000000000803e-08,0.1338869879429962
III - Central Luzon,SS,1,0.0005616563652392808,0.1324209706180132
III - Central Luzon,SS,10,0.004816114925435801,0.13349120757383173
III - Central Luzon,SS,25,0.00787441602524418,0.13415041255200125
III - Central Luzon,SS,30,0.008617299173147958,0.13305730212739175
III - Central Luzon,SS,50,0.010490524324351626,0.1331752314224124
III - Central Luzon,SS,100,0.013597430194414626,0.13401131365419372
III - Central Luzon,SS,200,0.01834659782413272,0.13385059063675278
III - Central Luzon,SS,250,0.019694186503604414,0.13314856736658823
III - Central Luzon,SS,500,0.02324295422128327,0.1331689127595879
III - Central Luzon,SS,1000,0.029553334607277545,0.1323912786508762
III - Central Luzon,SS,2000,1.0000000000000803e-08,0.1336803362020263
IVA - CALABARZON,EQ,1,0.0017419272803603975,0.15894283461520076
IVA - CALABARZON,EQ,10,0.0022881854040133526,0.1593734626210605
IVA - CALABARZON,EQ,25,0.03649030488860473,0.1603341062266938
IVA - CALABARZON,EQ,30,0.05680354912039218,0.15933234772192936
IVA - CALABARZON,EQ,50,0.18391802997402712,0.15958125908223195
IVA - CALABARZON,EQ,100,0.5251251548882173,0.15903850552332502
IVA - CALABARZON,EQ,200,0.8572313470878256,0.1810658346939688
IVA - CALABARZON,EQ,250,0.9133852472671862,0.2141939838762623
IVA - CALABARZON,EQ,500,0.9472739904006948,0.39210724550947407
IVA - CALABARZON,EQ,1000,0.9492579234072732,0.46616969067409153
IVA - CALABARZON,EQ,2000,0.9499999999999289,0.9499999999999289
IVA - CALABARZON,HU,1,0.020415999305081062,0.1287010093208301
IVA - CALABARZON,HU,10,0.06068102256354933,0.12852617828377427
IVA - CALABARZON,HU,25,0.2739686900946132,0.12894633906494132
IVA - CALABARZON,HU,30,0.3561360756699967,0.12893378744449038
IVA - CALABARZON,HU,50,0.6051525269786572,0.12842177639283683
IVA - CALABARZON,HU,100,0.871003118836339,0.15018645742961936
IVA - CALABARZON,HU,200,0.9380651462782142,0.24562989720990638
IVA - CALABARZON,HU,250,0.9428372823301213,0.28045963682754943
IVA - CALABARZON,HU,500,0.9493578243617802,0.422496488097941
IVA - CALABARZON,HU,1000,0.9499118059356801,0.6175665021211759
IVA - CALABARZON,HU,2000,1.000000000000098e-08,0.12877593529905756
IVA - CALABARZON,PF,1,0.0127682378355193,0.12875423313489578
IVA - CALABARZON,PF,10,0.06687366789404657,0.12891876461374088
IVA - CALABARZON,PF,25,0.12157612179798884,0.12855321899548944
IVA - CALABARZON,PF,30,0.13602067131480608,0.12812403172687717
IVA - CALABARZON,PF,50,0.17724106771176176,0.12823768952961376
IVA - CALABARZON,PF,100,0.24286231757466262,0.12877942617475632
IVA - CALABARZON,PF,200,0.32899703903971894,0.1284146694270257
IVA - CALABARZON,PF,250,0.364241811755493,0.12871822651346743
IVA - CALABARZON,PF,500,0.4580788116835632,0.12870546504386207
IVA - CALABARZON,PF,1000,0.5492628097799118,0.13029959818093392
IVA - CALABARZON,PF,2000,1.000000000000098e-08,0.12824127983194034
IVA - CALABARZON,SS,1,0.001615233927380119,0.1281225806363785
IVA - CALABARZON,SS,10,0.014003247904970682,0.12854507336786355
IVA - CALABARZON,SS,25,0.01986622978194979,0.12853126779412577
IVA - CALABARZON,SS,30,0.021768597397076848,0.12868810765074234
IVA - CALABARZON,SS,50,0.02715866698945347,0.12857949740178512
IVA - CALABARZON,SS,100,0.03272526685684854,0.1285470254712585
IVA - CALABARZON,SS,200,0.03999717151626798,0.12768505618175074
IVA - CALABARZON,SS,250,0.042968729995459094,0.12888771770824323
IVA - CALABARZON,SS,500,0.04828717853849916,0.12871355299828824
IVA - CALABARZON,SS,1000,0.0528448337507153,0.12934441348841194
IVA - CALABARZON,SS,2000,1.000000000000098e-08,0.13017713584890075
IVB - MIMAROPA,EQ,1,0.001086709303201812,0.2237400760871142
IVB - MIMAROPA,EQ,10,0.0013842675542863393,0.22480950760216167
IVB - MIMAROPA,EQ,25,0.012409796166450077,0.22425280733945352
IVB - MIMAROPA,EQ,30,0.017976790447881214,0.2250753983679291
IVB - MIMAROPA,EQ,50,0.04286393621069219,0.2256755958059507
IVB - MIMAROPA,EQ,100,0.10897466787454523,0.2268856356758098
IVB - MIMAROPA,EQ,200,0.24540842153854323,0.22378785292501627
IVB - MIMAROPA,EQ,250,0.2952684678579305,0.22675401656946195
IVB - MIMAROPA,EQ,500,0.476947456971336,0.22672454382784998
IVB - MIMAROPA,EQ,1000,0.6043908211030423,0.2296576191253335
IVB - MIMAROPA,EQ,2000,0.5251241291727519,0.2285587366701608
IVB - MIMAROPA,HU,1,0.0036600235014681935,0.18782605392402585
IVB - MIMAROPA,HU,10,0.014032740785177309,0.18707065388278915
IVB - MIMAROPA,HU,25,0.05325976252318393,0.18728681076266962
IVB - MIMAROPA,HU,30,0.06544627050028315,0.18735866773868745
IVB - MIMAROPA,HU,50,0.10908005707542337,0.187424219108426
IVB - MIMAROPA,HU,100,0.20394652917252096,0.18824827556254717
IVB - MIMAROPA,HU,200,0.31652932836149666,0.18813896906311664
IVB - MIMAROPA,HU,250,0.36247487378465965,0.1870910082960061
IVB - MIMAROPA,HU,500,0.5281670343580179,0.18841731330299494
IVB - MIMAROPA,HU,1000,0.7061291526250627,0.19730438273131837
IVB - MIMAROPA,HU,2000,9.999999999999913e-09,0.18865634117251676
IVB - MIMAROPA,PF,1,0.0005184620502391785,0.18791285804583807
IVB - MIMAROPA,PF,10,0.0015580420444557166,0.1884653827935941
IVB - MIMAROPA,PF,25,0.006735089391273087,0.1882532615337275
IVB - MIMAROPA,PF,30,0.008911009593246344,0.18763071356332128
IVB - MIMAROPA,PF,50,0.01801141352125714,0.18759506667641487
IVB - MIMAROPA,PF,100,0.035985436877051864,0.1887567119456207
IVB - MIMAROPA,PF,200,0.05940320627768298,0.1871687064721384
IVB - MIMAROPA,PF,250,0.06737547332181926,0.18627192750189417
IVB - MIMAROPA,PF,500,0.09079498993561011,0.18809113627123494
IVB - MIMAROPA,PF,1000,0.11787870783893659,0.18761606104169998
IVB - MIMAROPA,PF,2000,0.04709835236793969,0.18763506381311926
IVB - MIMAROPA,SS,1,0.00011114652714907466,0.18625661433620241
IVB - MIMAROPA,SS,10,0.0004970562756145893,0.18671311044080835
IVB - MIMAROPA,SS,25,0.003978904710160317,0.18661559556731436
IVB - MIMAROPA,SS,30,0.005018542052761907,0.18754333644002869
IVB - MIMAROPA,SS,50,0.016064566379297575,0.18584288944593613
IVB - MIMAROPA,SS,100,0.020133331922131643,0.18804518002362638
IVB - MIMAROPA,SS,200,0.023220454559056154,0.1883262938049904
IVB - MIMAROPA,SS,250,0.024236632819846313,0.18629870115627523
IVB - MIMAROPA,SS,500,0.026977592368010644,0.18487645805063074
IVB - MIMAROPA,SS,1000,0.030051105028598386,0.1867002850147387
IVB - MIMAROPA,SS,2000,0.17646121316801144,0.18854842671366737
IX - Zamboanga Peninsula,EQ,1,0.0005040668323336772,0.22546801055936194
IX - Zamboanga Peninsula,EQ,10,0.0006190814673036292,0.2269412877942299
IX - Zamboanga Peninsula,EQ,25,0.007742909366974864,0.2281043730742239
IX - Zamboanga Peninsula,EQ,30,0.011165070868146288,0.22737940394767028
IX - Zamboanga Peninsula,EQ,50,0.031488512561072865,0.22781552099789334
IX - Zamboanga Peninsula,EQ,100,0.09554238242935086,0.22768489174912235
IX - Zamboanga Peninsula,EQ,200,0.18515249544013296,0.22652929713028191
IX - Zamboanga Peninsula,EQ,250,0.21151347033777404,0.22701530083935267
IX - Zamboanga Peninsula,EQ,500,0.29850018813682455,0.22633509639966976
IX - Zamboanga Peninsula,EQ,1000,0.3565569686966288,0.2266540644596253
IX - Zamboanga Peninsula,EQ,2000,0.7248375355169987,0.2418106077236069
IX - Zamboanga Peninsula,HU,1,2.8120328613349645e-08,0.18973425002658442
IX - Zamboanga Peninsula,HU,10,3.524394874910416e-08,0.19019079233382288
IX - Zamboanga Peninsula,HU,25,0.0001120187989044113,0.18849563031759567
IX - Zamboanga Peninsula,HU,30,0.00018114035683943546,0.19073599707082892
IX - Zamboanga Peninsula,HU,50,0.000692097865891703,0.18926472330859143
IX - Zamboanga Peninsula,HU,100,0.002495415758988445,0.18975061964387624
IX - Zamboanga Peninsula,HU,200,0.007982267991158074,0.18986729899228308
IX - Zamboanga Peninsula,HU,250,0.010014162184506714,0.1901470094228506
IX - Zamboanga Peninsula,HU,500,0.022558571779238933,0.18980530582853777
IX - Zamboanga Peninsula,HU,1000,0.042891098449327,0.18918676610334248
IX - Zamboanga Peninsula,HU,2000,0.20498973975391688,0.18899953135729852
IX - Zamboanga Peninsula,PF,1,2.226783623324337e-06,0.18947040498139375
IX - Zamboanga Peninsula,PF,10,2.783335738402594e-06,0.18992825405379457
IX - Zamboanga Peninsula,PF,25,0.0003447991442041588,0.19093530299697975
IX - Zamboanga Peninsula,PF,30,0.0005057494243009221,0.1891271385465938
IX - Zamboanga Peninsula,PF,50,0.0015395660389196208,0.18845480173455179
IX - Zamboanga Peninsula,PF,100,0.004232491814615567,0.18917801889417238
IX - Zamboanga Peninsula,PF,200,0.01075429069788726,0.190627309602916
IX - Zamboanga Peninsula,PF,250,0.014017517309040942,0.18870050968735996
IX - Zamboanga Peninsula,PF,500,0.024166742539806413,0.1902758210317761
IX - Zamboanga Peninsula,PF,1000,0.03658485371494933,0.18881539307445314
IX - Zamboanga Peninsula,PF,2000,0.1355829300904687,0.18861859291019384
IX - Zamboanga Peninsula,SS,1,1.0000000000000157e-08,0.1893945480185226
IX - Zamboanga Peninsula,SS,10,1.0000000000000157e-08,0.18767015297690137
IX - Zamboanga Peninsula,SS,25,1.0000000000000157e-08,0.189100243775475
IX - Zamboanga Peninsula,SS,30,1.0000000000000157e-08,0.18966575813257633
IX - Zamboanga Peninsula,SS,50,1.0000000000000157e-08,0.1904565045496206
IX - Zamboanga Peninsula,SS,100,1.9624342732130278e-05,0.18970266179641182
IX - Zamboanga Peninsula,SS,200,0.00039361232287273164,0.19131452487674122
IX - Zamboanga Peninsula,SS,250,0.0004340167895353054,0.18954394509285277
IX - Zamboanga Peninsula,SS,500,0.0027781231269994695,0.18885334975279225
IX - Zamboanga Peninsula,SS,1000,0.007018054246155319,0.19062819874678533
IX - Zamboanga Peninsula,SS,2000,0.018168224842471194,0.19000583689638706
NCR,EQ,1,0.0015602560683767273,0.15396025893474727
NCR,EQ,10,0.0019433555402323158,0.15482559282015135
NCR,EQ,25,0.06858235067166321,0.1543954739102455
NCR,EQ,30,0.11555525146377363,0.1544127187767752
NCR,EQ,50,0.39047377230223573,0.15442118101702468
NCR,EQ,100,0.895086142124436,0.18509277210005554
NCR,EQ,200,0.9423151489724944,0.3357102288498431
NCR,EQ,250,0.9457949966872385,0.38912192950968816
NCR,EQ,500,0.9497033412905155,0.6706446309686939
NCR,EQ,1000,0.9499999999999298,0.8690179093623804
NCR,EQ,2000,0.9499999999999298,0.9499999999999298
NCR,HU,1,0.018446130025035243,0.12409655907197883
NCR,HU,10,0.05414426139255928,0.12314001309253363
NCR,HU,25,0.2538472538427268,0.12432436543837903
NCR,HU,30,0.3233600548407812,0.12376372001312043
NCR,HU,50,0.5766409822789732,0.12427535424308192
NCR,HU,100,0.8571161125163773,0.13955100516957264
NCR,HU,200,0.9316188706106312,0.19222974060021725
NCR,HU,250,0.9348884424070205,0.2107446515842544
NCR,HU,500,0.9462455650582727,0.33408641183726384
NCR,HU,1000,0.9495567175471521,0.5223552165516085
NCR,HU,2000,1.0000000000000975e-08,0.12416047711511735
NCR,PF,1,0.07265959294802929,0.12390417141352003
NCR,PF,10,0.41094380738744485,0.1241154275220889
NCR,PF,25,0.6116206737244124,0.12301086132860473
NCR,PF,30,0.640527829400965,0.12427457283269046
NCR,PF,50,0.7096693091822797,0.12644994685113425
NCR,PF,100,0.7877889541618371,0.13092093904286062
NCR,PF,200,0.846470214971671,0.13680139394246627
NCR,PF,250,0.8612036288212991,0.14017388454915725
NCR,PF,500,0.9033615112657184,0.1529120101383882
NCR,PF,1000,0.9216442730743901,0.16852122682047777
NCR,PF,2000,1.0000000000000975e-08,0.12398901874259845
NCR,SS,1,5.558154321376003e-07,0.12429566183589205
NCR,SS,10,6.996676508214533e-07,0.1237586962726878
NCR,SS,25,1.5498614556414777e-05,0.1243093567008623
NCR,SS,30,1.9021476355286488e-05,0.12398017876377887
NCR,SS,50,0.002752059730982088,0.12368347838036008
NCR,SS,100,0.03974132549799131,0.12431218620026621
NCR,SS,200,0.07831988564792972,0.12299838254699831
NCR,SS,250,0.08399964776252533,0.12338955503883436
NCR,SS,500,0.10669541896232336,0.12376117546049019
NCR,SS,1000,0.15298078698630235,0.12476683814198446
NCR,SS,2000,0.665095933698752,0.12465552289670392
V - Bicol,EQ,1,0.0008719275112319377,0.22780337745332715
V - Bicol,EQ,10,0.001100353896768125,0.22788531707451298
V - Bicol,EQ,25,0.014019996520483566,0.22856524445370902
V - Bicol,EQ,30,0.020492659941325174,0.2288207611962702
V - Bicol,EQ,50,0.05269118053602554,0.22811022770596898
V - Bicol,EQ,100,0.14134296145021952,0.22731414134685757
V - Bicol,EQ,200,0.30107845942867023,0.22780838563729433
V - Bicol,EQ,250,0.38315909119878794,0.22920306764970586
V - Bicol,EQ,500,0.5843574544160731,0.23072310128922613
V - Bicol,EQ,1000,0.7215979484347231,0.24410843796531317
V - Bicol,EQ,2000,0.8939640285178708,0.33792924580990075
V - Bicol,HU,1,0.015614262063827085,0.18743790808416425
V - Bicol,HU,10,0.0640626227670444,0.18851850811980603
V - Bicol,HU,25,0.2292132953903564,0.18741126547653636
V - Bicol,HU,30,0.2776905187095137,0.18735181718165828
V - Bicol,HU,50,0.44836549040446905,0.18781277141031996
V - Bicol,HU,100,0.6949699219788739,0.19747632634770299
V - Bicol,HU,200,0.8602405938308786,0.251529826602074
V - Bicol,HU,250,0.8919464299828532,0.27979044197234193
V - Bicol,HU,500,0.9454772149451086,0.3933808578900007
V - Bicol,HU,1000,0.9491732951730504,0.5373513511115532
V - Bicol,HU,2000,1.0000000000000556e-08,0.18842303574579106
V - Bicol,PF,1,0.0022644942464603163,0.18741204682720877
V - Bicol,PF,10,0.009980926711759227,0.18715085464338185
V - Bicol,PF,25,0.023639298311782943,0.1871502231208121
V - Bicol,PF,30,0.02768083033623905,0.18810720295776873
V - Bicol,PF,50,0.04317610412159457,0.1871702226707785
V - Bicol,PF,100,0.07828964060640167,0.1878875183337255
V - Bicol,PF,200,0.12211582218989442,0.18806021484468347
V - Bicol,PF,250,0.13272637406805554,0.187907646890863
V - Bicol,PF,500,0.17776190765448552,0.18733786111608913
V - Bicol,PF,1000,0.22117731052491113,0.1875284111050648
V - Bicol,PF,2000,0.015389299878637856,0.1870004398413791
V - Bicol,SS,1,0.011220829129647246,0.18820850929007701
V - Bicol,SS,10,0.0442951281286732,0.1880439947037688
V - Bicol,SS,25,0.06876710973671467,0.18715433108753085
V - Bicol,SS,30,0.07299531345235498,0.18882159088678277
V - Bicol,SS,50,0.08783882863753902,0.1862205856145876
V - Bicol,SS,100,0.10669427877064261,0.18869229669199428
V - Bicol,SS,200,0.12480530783898293,0.18773476651326057
V - Bicol,SS,250,0.13053972411989023,0.18754701782238595
V - Bicol,SS,500,0.14528948860602703,0.18764071213865974
V - Bicol,SS,1000,0.16075928244662394,0.18727973268698797
V - Bicol,SS,2000,1.0000000000000556e-08,0.1877944554012308
VI - Western Visayas,EQ,1,0.00039458958672235797,0.2236881757490511
