,region,hazard,rp,hhid,helped_cat,affected_cat,province,pcwgt,ispoor,pcwgt_ae,pcsoc,axfin,has_ew,c,dk_private,dk_public,dk0,pc_fee,scale_fac_soc,di0_prv,di0_pub,di0,dc0_prv,dc0_pub,dc0,hh_reco_rate,welf_class,c_min,macro_multiplier,dc_npv_pre,help_received,dc_post_reco,dw,const,integ,t_start_prv_reco,dk_prv_t,sav_i,sav_f,sav_offset_to,di_prv_t,di_pub_t,di_t,dc_t,dc_net,sav_delta
2141,ARMM,EQ,1,15661810010332,helped,a,Sulu,0.62594183910452,0,0.62594183910452,0.0,0,0.0,25429.59400000001,25768.85966395107,2946.2399810431684,28715.099644994236,0.017779755974927106,3.394429282312718e-06,8215.21894640896,939.2734808049431,9154.492427213903,8215.21894640896,939.2734808049431,9154.492427213903,0.0,3,15573.959716184301,5.63268004315001,51564.326799935654,0,0,0.0,0.012541811883632912,0.005565857701241009,0.0,25768.85966395107,38805.0499265029,38016.33364644334,2288.623106803476,8215.21894640896,836.8662048242363,9052.085151233197,9052.085151233197,2288.623106803476,130.6304353589967
3877,ARMM,EQ,10,153812450331,helped,a,Maguindanao,0.7095963072443967,0,0.7095963072443967,403.014775884583,0,0.0,28393.093999999994,35023.284666225314,3000.438767815205,38023.72343404052,0.022027395430295957,5.608328673897835e-06,11165.570139750713,956.5522779953714,12122.122417746084,11165.570139750713,956.5522779953714,12122.122417746084,0.0,3,15573.959716184301,5.63268004315001,68280.03702305972,0,0,0.0,0.011869259787779859,0.006692637629794724,0.0,35023.284666225314,40771.049892329,39725.11320002309,3030.530604436521,11165.569893320939,852.2611262440228,12017.831019564961,12017.831019564961,3030.530604436521,173.48472211000154
4492,ARMM,EQ,10,1538179018772,helped,a,Maguindanao,1.0755984811423778,0,1.0755984811423778,1471.3236162390187,1,1.0,25763.25,27370.83928639537,2344.855089555232,29715.694375950603,0.020570486793518312,5.608328673897835e-06,8725.944921625893,747.5494922752048,9473.494413901097,8725.944921625893,747.5494922752048,9473.494413901097,0.0,3,15573.959716184301,5.63268004315001,53361.16292407381,0,0,0.0,0.01246033365528876,0.0056942017169061224,0.0,27370.83928639537,40771.049892329,39953.64223357859,2368.373603475274,8725.944021961739,666.0455333866199,9391.989555348358,9391.989555348358,2368.373603475274,135.57909755403085
4742,ARMM,EQ,10,1566318022397,helped,a,Sulu,1.9015601525829415,0,1.9015601525829415,0.0,0,1.0,27809.107000000018,33311.92387068428,2853.8267830857385,36165.75065377002,0.02259842836155024,5.608328673897835e-06,10619.978985978078,909.8117714138915,11529.79075739197,10619.978985978078,909.8117714138915,11529.79075739197,0.0,3,15573.959716184301,5.63268004315001,64943.62230085719,0,0,0.0,0.011993238606850837,0.006482666578482758,0.0,33311.92387068428,38805.0499265029,37810.2199049335,2882.4476893479923,10619.978985978078,810.6166519202253,11430.595637898303,11430.595637898303,2882.4476893479923,165.00762152216484
6455,ARMM,EQ,25,157260118,helped,a,Basilan,27.109652401144295,0,27.109652401144295,0.0,0,1.0,23040.299000000003,18804.90931086563,2432.8988379191387,21237.80814878477,0.24219581561405404,4.142680174869697e-05,5995.082796474768,775.618203079815,6770.700999554583,5995.082796474768,775.618203079815,6770.700999554583,0.0,3,15573.959716184301,5.63268004315001,38137.19239832693,0,0,0.0,0.013176071421869688,0.004482909834928363,0.0,18804.90931086563,19842.766362337,19259.634004329506,1692.6752498886458,5995.082796474768,691.0539638016177,6686.136760276386,6686.136760276386,1692.6752498886458,96.4717998088369
7961,ARMM,EQ,25,1566318013235,helped,a,Sulu,14.042272702503146,0,14.042272702503146,0.0,0,1.0,29716.02900000001,37528.86313494468,4855.324000774476,42384.187135719156,0.2412159477422501,4.142680174869697e-05,11964.356649226844,1547.897355268564,13512.254004495408,11964.356649226844,1547.897355268564,13512.254004495408,0.0,3,15573.959716184301,5.63268004315001,76110.2034690951,0,0,0.0,0.011602046691298554,0.007169442676343856,0.0,37528.86313494468,38805.0499265029,37641.53773923678,3378.063501123852,11964.356649226844,1379.1329273460933,13343.489576572938,13343.489576572938,3378.063501123852,192.52828671264484
8472,ARMM,EQ,25,15661126021187,helped,a,Sulu,16.166645705323724,0,16.166645705323724,239.88973635327721,0,0.0,28036.945,32849.84895484636,4249.973133445866,37099.822088292225,0.23772811793141743,4.142680174869697e-05,10472.6775312255,1354.908997252081,11827.586528477581,10472.6775312255,1354.908997252081,11827.586528477581,0.0,3,15573.959716184301,5.63268004315001,66621.01059758558,0,0,0.0,0.011944408580743335,0.0066059943026175105,0.0,32849.84895484636,38805.0499265029,37786.57442500544,2956.8966321193952,10472.676447718237,1207.1857383228205,11679.862186041057,11679.862186041057,2956.8966321193952,168.52441934492646
10579,ARMM,EQ,30,156642029364,helped,a,Sulu,28.701957119506403,0,28.701957119506403,0.0,0,0.0,22776.53100000001,17757.58249214038,2601.673347172083,20359.255839312464,0.36054590310555384,5.522776395902631e-05,5661.190678760674,829.4242140623388,6490.614892823013,5661.190678760674,829.4242140623388,6490.614892823013,0.0,3,15573.959716184301,5.63268004315001,36559.55697457643,0,0,0.0,0.01325214582255035,0.004339472082922987,0.0,17757.58249214038,38805.0499265029,38246.37306314294,1622.6537232057533,5661.190678760674,738.9936034570322,6400.184282217706,6400.184282217706,1622.6537232057533,92.32922481339433
11695,ARMM,EQ,30,15661126019169,helped,a,Sulu,22.04665577731398,0,22.04665577731398,0.0,1,0.0,25185.199000000004,24461.81685235683,3583.914474639206,28045.731326996036,0.3596202444711894,5.522776395902631e-05,7798.528296934943,1142.56674444751,8941.095041382452,7798.528296934943,1142.56674444751,8941.095041382452,0.0,3,15573.959716184301,5.63268004315001,50362.327603502454,0,0,0.0,0.01260251729982686,0.005483284119555981,0.0,24461.81685235683,38805.0499265029,38035.58609348865,2235.273760345613,7798.528296934943,1017.9947743917384,8816.523071326681,8816.523071326681,2235.273760345613,127.18739099226917
13052,ARMM,EQ,50,15362150836,helped,a,Lanao del Sur,49.100959821290466,1,49.100959821290466,0.0,0,1.0,19939.238000000005,9916.596892107551,1473.2285735778246,11389.825465685375,0.8854115045258677,0.00013379940191819866,3161.4520678968634,469.6713571295025,3631.123425026366,3161.4520678968634,469.6713571295025,3631.123425026366,0.0,3,15573.959716184301,5.63268004315001,20452.956450360525,0,0,0.0,0.01416366730884966,0.002717189577864467,0.0,9916.596892107551,9068.35363117985,8755.152923201009,907.7808562565915,3161.4520678968634,418.46394494048275,3579.916012837346,3579.916012837346,907.7808562565915,51.642861870914786
