,region,hazard,rp,hhid,helped_cat,affected_cat,province,pcwgt,ispoor,pcwgt_ae,pcsoc,axfin,has_ew,c,dk_private,dk_public,dk0,pc_fee,scale_fac_soc,di0_prv,di0_pub,di0,dc0_prv,dc0_pub,dc0,hh_reco_rate,welf_class,c_min,macro_multiplier,dc_npv_pre,help_received,dc_post_reco,dw,const,integ,t_start_prv_reco,dk_prv_t,sav_i,sav_f,sav_offset_to,di_prv_t,di_pub_t,di_t,dc_t,dc_net,sav_delta
1264,ARMM,EQ,1,1538179012510,helped,a,Maguindanao,0.4409939595601588,0,0.4409939595601588,4533.91561636461,0,1.0,24170.970999999987,23634.935900183336,2702.2613342850514,26337.19723446839,0.012321942300053478,3.4060615503191615e-06,7534.930675229207,861.4920800171373,8396.422755246344,7534.930675229207,861.4920800171373,8396.422755246344,0.0,3,15573.959716184301,5.63268004315001,47294.3628873267,0,0,0.0,0.012864204845080425,0.02294752683800023,0.0,23634.935900183336,40771.049892329,32816.394463090466,0.0,7534.920291584394,282.2298810979531,7817.150172682347,7817.150172682347,0.0,150.72510726148172
3500,ARMM,EQ,10,15661360453,helped,a,Sulu,2.2158395110741846,0,2.2158395110741846,0.0,0,0.0,27265.754000000008,33262.61514260163,2849.602512839792,36112.21765544142,0.0219024460391865,5.617200188021836e-06,10604.259159705183,908.4650566033871,11512.72421630857,10604.259159705183,908.4650566033871,11512.72421630857,0.0,3,15573.959716184301,5.63268004315001,64847.491935491125,0,0,0.0,0.012112149973008995,0.028325970814393434,0.0,33262.61514260163,38805.0499265029,27778.653715070956,0.0,10604.259159705183,297.6185049800096,10901.877664685193,10901.877664685193,0.0,210.16684799243723
4002,ARMM,EQ,10,156611260867,helped,a,Sulu,2.213131092861632,0,2.213131092861632,0.0,0,1.0,29393.17000000001,39772.03376602927,3407.2632856600353,43179.297051689304,0.02172781893726035,5.617200188021836e-06,12679.488715947437,1086.2496154191917,13765.738331366629,12679.488715947437,1086.2496154191917,13765.738331366629,0.0,3,15573.959716184301,5.63268004315001,77537.99957831393,0,0,0.0,0.011665591983001905,0.031721892141637446,0.0,39772.03376602927,38805.0499265029,25620.817352550108,0.0,12679.488715947437,355.86177390784286,13035.35048985528,13035.35048985528,0.0,251.2960252529734
4674,ARMM,EQ,10,1566134908130,helped,a,Sulu,3.105522772137575,1,3.105522772137575,0.0,0,0.0,21263.61500000001,14977.678531024152,1283.135141224942,16260.813672249094,0.022356498087270523,5.617200188021836e-06,4774.945808464473,409.06878536580234,5184.014593830276,4774.945808464473,409.06878536580234,5184.014593830276,0.0,3,15573.959716184301,5.63268004315001,29199.8955460662,0,0,0.0,0.013715493716206837,0.015773028248968052,0.0,14977.678531024152,10953.8735408688,5988.832978354301,0.0,4774.945808464473,134.01334421133376,4908.959152675807,4908.959152675807,0.0,94.63511734162279
6768,ARMM,EQ,25,15665150443,helped,a,Sulu,14.458642798949692,0,14.458642798949692,0.0,0,0.0,27171.596000000005,32543.33687593526,4210.3179100005655,36753.654785935825,0.230108729108307,4.143555160646184e-05,10374.950275993728,1342.2667481490812,11717.217024142808,10374.950275993728,1342.2667481490812,11717.217024142808,0.0,3,15573.959716184301,5.63268004315001,65999.33449314674,0,0,0.0,0.012133118000009237,0.028983127425691972,0.0,32543.33687593526,38805.0499265029,27765.396448035506,0.0,10374.950275993728,439.7344949756422,10814.68477096937,10814.68477096937,0.0,208.54002624536258
7803,ARMM,EQ,25,1538729016281,helped,a,Maguindanao,13.208566743814039,1,13.208566743814039,2801.9120000078515,0,1.0,21429.417999999987,15273.262265599702,1975.9894292997935,17249.251694899496,0.19547555391491578,4.143555160646184e-05,4869.2952232672205,629.9535955095696,5499.24881877679,4869.2952232672205,629.9535955095696,5499.24881877679,0.0,3,15573.959716184301,5.63268004315001,30975.509073840294,0,0,0.0,0.013662331147363633,0.163373514707973,0.0,15273.262265599702,0.0,-0.19547555391491578,0.0,4869.217159138785,206.37650940953185,5075.593668548317,5075.593668548317,5079.603622464758,0.0
9811,ARMM,EQ,30,15361325029,helped,a,Lanao del Sur,10.88372538268298,1,10.88372538268298,959.5589116566574,0,1.0,19204.663999999993,8522.052815461977,1248.570726504778,9770.623541966756,0.33760898341637824,5.566452572472982e-05,2716.919066931726,398.0495071212993,3114.9685740530253,2716.919066931726,398.0495071212993,3114.9685740530253,0.0,3,15573.959716184301,5.63268004315001,17545.62132210792,0,0,0.0,0.014432003949032785,0.01032673930088244,0.0,8522.052815461977,9068.35363117985,6151.29785681373,0.0,2716.8831520818294,130.40336373575064,2847.28651581758,2847.28651581758,0.0,54.90982973207368
11819,ARMM,EQ,30,15661810013440,helped,a,Sulu,17.11357106986952,0,17.11357106986952,0.0,0,0.0,26094.174000000003,29116.97660396378,4265.944534640027,33382.92113860381,0.3447799238469966,5.566452572472982e-05,9282.612462423318,1360.000745951948,10642.613208375265,9282.612462423318,1360.000745951948,10642.613208375265,0.0,3,15573.959716184301,5.63268004315001,59946.43502578006,0,0,0.0,0.01238107113031224,0.027279328756972726,0.0,29116.97660396378,38805.0499265029,28839.3653544499,0.0,9282.612462423318,445.5442571399036,9728.156719563221,9728.156719563221,0.0,187.60717100671866
13696,ARMM,EQ,50,156612750213,helped,a,Sulu,26.766019551964305,1,26.766019551964305,0.0,0,1.0,21990.727000000006,16855.95289887147,2504.152555123352,19360.105453994824,0.8564571118699416,0.00013342870050335698,5373.747438591698,798.3341825686942,6172.0816211603915,5373.747438591698,798.3341825686942,6172.0816211603915,0.0,3,15573.959716184301,5.63268004315001,34765.3609722031,0,0,0.0,0.013486839900349767,0.01829249229352385,0.0,16855.95289887147,10953.8735408688,5177.921919171402,0.0,5373.747438591698,261.53898178415307,5635.286420375851,5635.286420375851,0.0,108.67759653831631
14755,ARMM,EQ,50,15381245014177,helped,a,Maguindanao,51.145301090537444,1,51.145301090537444,1671.231862057654,0,0.0,19402.853999999992,9116.868806072722,1354.4194417498575,10471.28824782258,0.7792874426617517,0.00013342870050335698,2906.718439620794,431.794514943702,3338.512954564496,2906.718439620794,431.794514943702,3338.512954564496,0.0,3,15573.959716184301,5.63268004315001,18804.775292973212,0,0,0.0,0.014358107076205237,0.10093997759509102,0.0,9116.868806072722,0.0,-0.7792874426617517,0.0,2906.5685022598364,141.4584271150643,3048.0269293749006,3048.0269293749006,3050.7764193167845,0.0
