,region,hazard,rp,hhid,helped_cat,affected_cat,province,pcwgt,ispoor,pcwgt_ae,pcsoc,axfin,has_ew,c,dk_private,dk_public,dk0,pc_fee,scale_fac_soc,di0_prv,di0_pub,di0,dc0_prv,dc0_pub,dc0,hh_reco_rate,welf_class,c_min,macro_multiplier,dc_npv_pre,help_received,dc_post_reco,dw,const,integ,t_start_prv_reco,dk_prv_t,sav_i,sav_f,sav_offset_to,di_prv_t,di_pub_t,di_t,dc_t,dc_net,sav_delta
17650,ARMM,EQ,100,1566413012210,helped,a,Sulu,100.68967456659341,0,100.68967456659341,0.0,0,0.0,24225.139000000003,24364.251760979518,3692.35340403207,28056.605165011588,2.144266278717701,0.0003398186005685867,7767.424142632287,1177.1375232438568,8944.561665876143,7767.424142632287,1177.1375232438568,8944.561665876143,0.0,3,15573.959716184301,5.63268004315001,50381.85399010516,0,0,0.0,0.012849814458808825,0.02450008070890329,0.0,24364.251760979518,38805.0499265029,19980.989045217604,0.0,7767.424142632287,104.22467748306454,7871.648820115352,7871.648820115352,0.0,151.70854647218906
20636,ARMM,EQ,200,1538226078001,helped,a,Maguindanao,201.68960145457424,1,201.68960145457424,392.6514931824671,0,1.0,20996.529,14332.548624293675,2560.107586267951,16892.656210561625,4.534131555682984,0.0006263482401784482,4569.521664878145,816.172877722484,5385.69454260063,4569.521664878145,816.172877722484,5385.69454260063,0.0,3,15573.959716184301,5.63268004315001,30335.89416860849,0,0,0.0,0.01380245190804652,0.32040850000721854,0.0,14332.548624293675,0.0,-4.534131555682984,0.0,4569.297503722909,72.26458529385302,4641.562089016762,4641.562089016762,4642.966374633211,0.0
49710,ARMM,HU,100,1536173328296,helped,a,Lanao del Sur,5.600439723000473,1,5.600439723000473,0.0,0,1.0,18115.779000000002,5450.787419236901,897.6934179541954,6348.480837191097,0.06558065524381461,9.188218382102318e-06,1737.7335537282638,286.1883712130541,2023.921924941318,1737.7335537282638,286.1883712130541,2023.921924941318,0.0,3,15573.959716184301,5.63268004315001,11400.104635510714,0,0,0.0,0.014859407358345142,0.007043835685386916,0.0,5450.787419236901,9068.35363117985,4839.248956888557,0.0,1737.7335537282634,25.339342345393018,1763.0728960736565,1763.0728960736565,0.0,33.980060808018955
52988,ARMM,HU,200,1536250025198,helped,a,Lanao del Sur,13.356875930208805,1,13.356875930208805,0.0,0,1.0,17645.973000000005,3973.1463908689434,922.8032181685943,4895.949609037538,0.2525132580811833,2.6552170041548688e-05,1266.6554877779286,294.1934792834919,1560.8489670614204,1266.6554877779286,294.1934792834919,1560.8489670614204,0.0,3,15573.959716184301,5.63268004315001,8791.76282713817,0,0,0.0,0.015055916256570571,0.005551987825028832,0.0,3973.1463908689434,9068.35363117985,5917.3468653170075,0.0,1266.6554877779286,26.04812087838828,1292.7036086563169,1292.7036086563169,0.0,24.917334060664086
63345,ARMM,HU,1000,15363021028001,helped,a,Lanao del Sur,64.18451983966028,1,64.18451983966028,0.0,0,1.0,17737.479,4249.857607979914,1045.2156267733835,5295.073234753298,1.5339885232993722,0.00015434288851189705,1354.8721672561458,333.21906099568736,1688.0912282518332,1354.8721672561458,333.21906099568736,1688.0912282518332,0.0,3,15573.959716184301,5.63268004315001,9508.47777239069,0,0,0.0,0.015017030005141976,0.005981305877482323,0.0,4249.857607979914,9068.35363117985,5681.868978685273,0.0,1354.8721672561458,29.503476422856757,1384.3756436790025,1384.3756436790025,0.0,26.68494795635779
72775,ARMM,PF,10,1566413019338,helped,a,Sulu,0.13806330685038715,1,0.13806330685038715,0.0,0,0.0,20397.377000000004,12635.427876956568,577.5863964650524,13213.01427342162,0.0007909921504622356,3.5642474250213956e-07,4028.2266209851277,184.1369299731069,4212.363550958235,4028.2266209851277,184.1369299731069,4212.363550958235,0.0,3,15573.959716184301,5.63268004315001,23726.89610797496,0,0,0.0,0.014003701156185365,0.013262823679887634,0.0,12635.427876956568,10953.8735408688,1532.2285426520066,0.0,4028.2266209851277,16.303627877125244,4044.530248862253,4044.530248862253,0.0,77.93539450074981
88621,ARMM,PF,200,1538152207141,helped,a,Maguindanao,23.598759274890035,1,23.598759274890035,165.9472487021327,0,1.0,20759.559,13688.291688260575,1472.9058617411404,15161.197550001716,0.1854018001852944,3.8602820378042484e-05,4363.890360845866,469.5684752624144,4833.458836108281,4363.890360845866,469.5684752624144,4833.458836108281,0.0,3,15573.959716184301,5.63268004315001,27225.32712553419,0,0,0.0,0.01388100574408803,0.29747640449522617,0.0,13688.291688260575,0.0,-0.1854018001852944,0.0,4363.884522009103,41.5759602629717,4405.460482272075,4405.460482272075,4406.268177097454,0.0
98039,ARMM,PF,1000,157738011204,helped,a,Basilan,40.53162631021658,0,40.53162631021658,0.0,0,0.0,28064.973000000005,36251.562535160214,5372.7111611119835,41624.2736962722,0.6216972779880673,0.00010377591099670926,11557.147939782539,1712.8425200008444,13269.990459783383,11557.147939782539,1712.8425200008444,13269.990459783383,0.0,3,15573.959716184301,5.63268004315001,74745.61043561289,0,0,0.0,0.011938442754414632,0.22237381637699014,0.0,36251.562535160214,19842.766362337,-7.105427357601002e-15,0.0,11557.147939782539,151.6564171146425,11708.80435689718,11708.80435689718,11711.750540978153,0.0
101945,ARMM,PF,2000,15361243030309,helped,a,Lanao del Sur,77.42681336177544,1,77.42681336177544,959.5588900876022,0,1.0,20083.212999999996,11464.264345130208,2647.6828910128042,14111.947236143013,1.743492515058533,0.00020253023338523423,3655.0491870856663,844.0922467655745,4499.14143385124,3655.0491870856663,844.0922467655745,4499.14143385124,0.0,3,15573.959716184301,5.63268004315001,25342.224165763204,0,0,0.0,0.014112806873771106,0.014909791564523005,0.0,11464.264345130208,9068.35363117985,0.0,0.0,3654.872054387586,74.7365880773748,3729.608642464961,3729.608642464961,1091.8741899343213,50.85138096840019
155908,CAR,EQ,1000,142741401023,helped,a,Ifugao,1244.6264449999999,0,1244.6264449999999,61.94701897082059,0,1.0,57841.48400000001,129045.58175199774,12122.360331980788,141167.94208397853,16.62715444002832,0.004808941092164765,41140.56262157917,3864.6585674802604,45005.22118905943,41140.56262157917,3864.6585674802604,45005.22118905943,0.0,3,15573.959716184301,5.63268004315001,253500.01122916705,0,0,0.0,0.008315919607971406,0.7352973105888769,0.0,129045.58175199774,61903.7357234901,0.0,0.0,41140.29109827472,342.17989387324076,41482.47099214796,41482.47099214796,41489.11893151418,0.0
