,region,hazard,rp,hhid,helped_cat,affected_cat,province,pcwgt,ispoor,pcwgt_ae,pcsoc,axfin,has_ew,c,dk_private,dk_public,dk0,pc_fee,scale_fac_soc,di0_prv,di0_pub,di0,dc0_prv,dc0_pub,dc0,hh_reco_rate,welf_class,c_min,macro_multiplier,dc_npv_pre,help_received,dc_post_reco,dw,const,integ,t_start_prv_reco,dk_prv_t,sav_i,sav_f,sav_offset_to,di_prv_t,di_pub_t,di_t,dc_t,dc_net,sav_delta
2167,ARMM,EQ,1,153612430278005,helped,a,Lanao del Sur,1.101177427000363,1,1.101177427000363,0.0,0,1.0,20327.092000000004,12320.333631563208,1408.6249837388698,13728.958615302077,0.017424864087599495,3.394429282312718e-06,3927.773273478982,449.07546572521676,4376.848739204199,3927.773273478982,449.07546572521676,4376.848739204199,0.0,3,15573.959716184301,5.63268004315001,24653.388545201775,0,0,0.0,0.014027890567856317,0.01385237788061067,0.0,12320.333631563208,9068.35363117985,279.1357487097781,0.0,3927.773273478982,46.377862212031474,3974.1511356910137,3974.1511356910137,0.0,76.59059931826083
4686,ARMM,EQ,10,1566136021285,helped,a,Sulu,2.6302983868399212,0,2.6302983868399212,3198.529695600001,0,1.0,24983.276999999995,26830.273809063765,2298.5449381749304,29128.818747238696,0.01734982464803213,5.608328673897835e-06,8553.62010039472,732.7856246461399,9286.40572504086,8553.62010039472,732.7856246461399,9286.40572504086,0.0,3,15573.959716184301,5.63268004315001,52307.35220003166,0,0,0.0,0.012653343385862744,0.02467707035976902,0.0,26830.273809063765,38805.0499265029,19856.162604557067,0.0,8553.604014561535,75.6777720553344,8629.28178661687,8629.28178661687,0.0,166.29579946361426
33796,ARMM,EQ,2000,1566515019237,helped,a,Sulu,1040.4705571363095,0,1040.4705571363095,0.0,1,1.0,24733.125000000004,25321.643490803075,9210.43228457779,34532.075775380865,28.39614152672167,0.002466990958984891,8072.644582362673,2936.3238729081822,11008.968455270855,8072.644582362673,2936.3238729081822,11008.968455270855,0.0,3,15573.959716184301,5.63268004315001,62009.99691367214,0,0,0.0,0.012717170661604263,0.030002716330169592,0.0,25321.643490803075,38805.0499265029,19139.159766158256,0.0,8072.644582362673,303.2461899643417,8375.890772327015,8375.890772327015,0.0,161.49868681716097
49546,ARMM,HU,100,156631217171,helped,a,Sulu,3.9363056457585657,0,3.9363056457585657,0.0,0,1.0,23921.11700000001,23335.57876966055,3843.150329390142,27178.72909905069,0.06217594397972183,9.188218382102318e-06,7439.478942179167,1225.2122061913094,8664.691148370475,7439.478942179167,1225.2122061913094,8664.691148370475,0.0,3,15573.959716184301,5.63268004315001,48805.432911484924,0,0,0.0,0.012931213079795367,0.024000670251217847,0.0,23335.57876966055,38805.0499265029,21864.87552929315,0.0,7439.478942179167,126.53268151150502,7566.0116236906715,7566.0116236906715,0.0,145.8279332646846
63607,ARMM,HU,1000,15661225016432,helped,a,Sulu,55.745464194061036,0,55.745464194061036,0.0,0,1.0,22869.033000000003,19932.613452895977,4902.253436510598,24834.866889406574,1.429060378470273,0.00015434288851189705,6354.599537004492,1562.8586533093542,7917.458190313846,6354.599537004492,1562.8586533093542,7917.458190313846,0.0,3,15573.959716184301,5.63268004315001,44596.5087410554,0,0,0.0,0.01322531713889682,0.02286495475883343,0.0,19932.613452895977,38805.0499265029,23930.375790194495,0.0,6354.599537004492,161.40281269432137,6516.002349698813,6516.002349698813,0.0,125.60959295002111
79896,ARMM,PF,30,153812201158004,helped,a,Maguindanao,0.8903399815607711,0,0.8903399815607711,0.0,0,1.0,24817.008,26433.53294303558,1112.6500197067064,27546.18296274229,0.008298782998720547,4.084753256652917e-06,8427.119534433261,354.7174241242822,8781.836958557544,8427.119534433261,354.7174241242822,8781.836958557544,0.0,3,15573.959716184301,5.63268004315001,49465.27777866426,0,0,0.0,0.012695660063368247,0.023407025562380394,0.0,26433.53294303558,40771.049892329,22389.349676853974,0.0,8427.119534433261,36.63312088019713,8463.752655313458,8463.752655313458,0.0,163.0917979971185
88383,ARMM,PF,200,1536132501252,helped,a,Lanao del Sur,14.666978189134285,0,14.666978189134285,1919.1179008890792,0,1.0,23219.34999999999,21294.776571046714,2291.3890169992646,23586.16558804598,0.16211747198369317,3.8602820378042484e-05,6788.936851347865,730.5042874046795,7519.441138752544,6788.936851347865,730.5042874046795,7519.441138752544,0.0,3,15573.959716184301,5.63268004315001,42354.60603789264,0,0,0.0,0.013125170891093866,0.021290932981552175,0.0,21294.776571046714,63897.3779220945,48741.3841315777,0.0,6788.870418876569,75.4421690168278,6864.312587893396,6864.312587893396,0.0,132.2885997897924
92712,ARMM,PF,250,15661359026260,helped,a,Sulu,26.537665543970274,1,26.537665543970274,0.0,0,1.0,20594.826000000005,13150.679845892388,1480.1338820130447,14630.813727905432,0.2292168101825775,4.5340867105808755e-05,4192.4910778752255,471.8727979936932,4664.3638758689185,4192.4910778752255,471.8727979936932,4664.3638758689185,0.0,3,15573.959716184301,5.63268004315001,26272.86931759669,0,0,0.0,0.013936410565359601,0.014602586488424394,0.0,13150.679845892388,10953.8735408688,1577.9196310639384,0.0,4192.4910778752255,48.73223606552594,4241.223313940752,4241.223313940752,0.0,81.73737997278697
94740,ARMM,PF,500,156681006123,helped,a,Sulu,26.775444468473466,0,26.775444468473466,0.0,1,0.0,27470.051000000007,34405.82894800941,4502.942803324449,38908.77175133386,0.4035048866628115,7.377349337600619e-05,10968.720445010746,1435.5567733646044,12404.27721837535,10968.720445010746,1435.5567733646044,12404.27721837535,0.0,3,15573.959716184301,5.63268004315001,69869.32473764315,0,0,0.0,0.012067026398056529,0.030478265788904692,0.0,34405.82894800941,38805.0499265029,14118.075647088639,0.0,10968.720445010746,148.2558262788516,11116.976271289597,11116.976271289597,0.0,214.25542183245562
146611,CAR,EQ,200,14441060974,helped,a,Mountain Province,445.0820895771294,1,445.0820895771294,1892.1999125172708,1,0.0,18299.02099999999,6040.443600915196,615.3451310224993,6655.788731937695,4.87774568881189,0.0011760742259662345,1927.943748651226,196.174570581733,2124.118319232959,1927.943748651226,196.174570581733,2124.118319232959,0.0,3,15573.959716184301,5.63268004315001,11964.47886603283,0,0,0.0,0.014784820898141976,0.007324662438412723,0.0,6040.443600915196,9780.16931686532,5483.115417797511,0.0,1925.948203922765,20.25975119627465,1946.2079551190398,1946.2079551190398,0.0,37.50685934442299
