,region,hazard,rp,hhid,helped_cat,affected_cat,province,pcwgt,ispoor,pcwgt_ae,pcsoc,axfin,has_ew,c,dk_private,dk_public,dk0,pc_fee,scale_fac_soc,di0_prv,di0_pub,di0,dc0_prv,dc0_pub,dc0,hh_reco_rate,welf_class,c_min,macro_multiplier,dc_npv_pre,help_received,dc_post_reco,dw,const,integ,t_start_prv_reco,dk_prv_t,sav_i,sav_f,sav_offset_to,di_prv_t,di_pub_t,di_t,dc_t,dc_net,sav_delta
886402,IVA - CALABARZON,HU,1000,41345111148001,helped,a,Laguna,7171.233649999997,0,7171.233649999997,4245.852144650175,0,1.0,58845.621,133271.74605732228,3315.2675867502708,136587.01364407255,82.14583270795696,0.08891780308935558,42865.115211419594,1056.9210064497815,43922.036217869376,42865.115211419594,1056.9210064497815,43922.036217869376,0.0,3,15573.959716184301,5.63268004315001,247398.7768589048,0,0,0.0,0.008244663226071003,3.2041513934848913,0.0,133271.74605732228,57273.0473162969,5.684341886080802e-14,0.0,42488.758675462974,3.2903416626176076,42492.04901712559,42492.04901712559,42492.13576999176,0.0
1048546,IVB - MIMAROPA,EQ,1000,4253420015245,helped,a,Palawan,671.7167663606843,0,671.7167663606843,0.0,0,0.0,27558.891000000007,35133.3270931548,5062.414608027178,40195.74170118198,16.05657805094827,0.0027490264721851984,11200.6498599486,1613.9186966283344,12814.568556576934,11200.6498599486,1613.9186966283344,12814.568556576934,0.0,3,15573.959716184301,5.63268004315001,72180.36457020853,0,0,0.0,0.012047560810987982,0.03147337344034927,0.0,35133.3270931548,74157.6368041819,9376.1108196134,0.0,11200.6498599486,5.024352714335072,11205.674212662936,11205.674212662936,0.0,215.9108250340621
1076491,IVB - MIMAROPA,PF,25,4251103963136,helped,a,Occidental Mindoro,14.82422294051886,1,14.82422294051886,2949.45266298951,0,1.0,21722.63499999998,16833.09951440889,2847.629370607703,19680.728885016593,0.1291844975206599,2.2772510323251733e-05,5366.528851628419,907.8360107061139,6274.3648623345325,5366.528851628419,907.8360107061139,6274.3648623345325,0.0,3,15573.959716184301,5.63268004315001,35341.48974351338,0,0,0.0,0.013569809261028845,0.6310777760993203,0.0,16833.09951440889,4983.58165170079,0.0,0.0,5366.46189428565,2.826219396362068,5369.2881136820115,5369.2881136820115,5369.343021867209,0.0
1278535,NCR,EQ,2000,13754122135,helped,a,NCR-3rd Dist.,609.609794,0,609.609794,0.0,0,1.0,213607.95000000007,618674.8155989262,17852.5437366864,636527.3593356125,186.63284029006272,0.1657131456114821,197236.0877840675,5691.464715933549,202927.55250000104,197236.0877840675,5691.464715933549,202927.55250000104,0.0,3,15573.959716184301,5.63268004315001,1143025.975172032,0,0,0.0,0.004327342694925773,12.271407561819053,0.0,618674.8155989262,57285.595074487,0.0,0.0,197236.0877840675,17.718318930057173,197253.80610299757,197253.80610299757,197254.15031150627,0.0
1280212,NCR,EQ,2000,1374451128002,helped,a,NCR-2nd Dist.,680.1431805,0,680.1431805,0.0,0,1.0,213614.20000000004,618692.9175356635,17853.066088023763,636545.9836236872,186.63830101964572,0.1657131456114821,197241.8587563026,5691.631243698431,202933.49000000104,197241.8587563026,5691.631243698431,202933.49000000104,0.0,3,15573.959716184301,5.63268004315001,1143059.419209788,0,0,0.0,0.004327279388999305,11.775715345374243,0.0,618692.9175356635,84612.9883924169,0.0,0.0,197241.8587563026,17.71883735408265,197259.57759365666,197259.57759365666,197259.92181223666,0.0
1493638,V - Bicol,EQ,30,51636113148,helped,a,Camarines Norte,34.47976860827156,1,34.47976860827156,0.0,0,1.0,18627.570000000003,7133.475430579132,726.7125431371309,7860.187973716263,0.5846114046963481,0.0001250247822074305,2274.181445173467,231.6789617712489,2505.860406944716,2274.181445173467,231.6789617712489,2505.860406944716,0.0,3,15573.959716184301,5.63268004315001,14114.709905117266,0,0,0.0,0.014653855126164858,0.33600614535349177,0.0,7133.475430579132,0.0,-0.5846114046963481,0.0,2274.181445173467,0.7212487362972593,2274.9026939097644,2274.9026939097644,2274.9167053943142,0.0
2417381,XII - SOCCSKSARGEN,EQ,25,12631940891,helped,a,South Cotabato,27.056016009823466,1,27.056016009823466,0.0,0,0.0,20577.582000000006,13247.8750382709,1169.2341495412368,14417.109187812137,0.470175995208652,0.00011563717104845209,4223.477306848517,372.75667854006815,4596.233985388586,4223.477306848517,372.75667854006815,4596.233985388586,0.0,3,15573.959716184301,5.63268004315001,25889.115443146125,0,0,0.0,0.013942248693910995,0.607155128733996,0.0,13247.8750382709,0.0,-0.470175995208652,0.0,4223.477306848517,1.160443232686965,4224.637750081204,4224.637750081204,4224.660293666528,0.0
2554953,XIII - Caraga,EQ,500,162292236,helped,a,Agusan del Norte,408.63872849999996,1,408.63872849999996,0.0,0,1.0,21231.609000000008,15291.747420316586,3198.424895564489,18490.172315881075,27.21518760837511,0.0032597587126238993,4875.072268208528,1019.6710736666996,5894.743341875228,4875.072268208528,1019.6710736666996,5894.743341875228,0.0,3,15573.959716184301,5.63268004315001,33203.203181271994,0,0,0.0,0.01372582766640235,0.7155679649927839,0.0,15291.747420316586,0.0,-27.21518760837511,0.0,4875.072268208528,3.174377456193536,4878.246645664722,4878.246645664722,4878.30831335084,0.0
2558762,XIII - Caraga,EQ,1000,166874017272,helped,a,Surigao del Sur,2030.0795099999998,1,2030.0795099999998,183.77756962829497,0,1.0,21111.932000000004,14918.61444851332,3019.386322712436,17938.000771225757,31.33883138825603,0.003887381387345481,4756.830348391072,962.5928367942386,5719.423185185311,4756.830348391072,962.5928367942386,5719.423185185311,0.0,3,15573.959716184301,5.63268004315001,32215.68083352277,0,0,0.0,0.013764676420547265,0.40134522807647066,0.0,14918.61444851332,10796.6080433373,0.0,0.0,4756.118158955796,2.9966849894300434,4759.114843945226,4759.114843945226,4759.173102858989,0.0
2586548,XIII - Caraga,HU,1000,163819017131,helped,a,Agusan del Sur,677.0169265292119,0,677.0169265292119,0.0,0,1.0,23230.227000000006,21563.169393005603,3164.8194432934915,24727.988836299093,7.1016071276404045,0.0011513334319732784,6874.4275087135975,1008.9575166137444,7883.385025327342,6874.4275087135975,1008.9575166137444,7883.385025327342,0.0,3,15573.959716184301,5.63268004315001,44404.58550462896,0,0,0.0,0.013122097757133992,0.02238134334002978,0.0,21563.169393005603,52396.17701386,12622.851635777715,0.0,6874.4275087135975,3.1410246673748343,6877.568533380972,6877.568533380972,0.0,132.51694707384178
