,region,hazard,rp,hhid,helped_cat,affected_cat,province,pcwgt,ispoor,pcwgt_ae,pcsoc,axfin,has_ew,c,dk_private,dk_public,dk0,pc_fee,scale_fac_soc,di0_prv,di0_pub,di0,dc0_prv,dc0_pub,dc0,hh_reco_rate,welf_class,c_min,macro_multiplier,dc_npv_pre,help_received,dc_post_reco,dw,const,integ,t_start_prv_reco,dk_prv_t,sav_i,sav_f,sav_offset_to,di_prv_t,di_pub_t,di_t,dc_t,dc_net,sav_delta
10429,ARMM,EQ,30,153883708388,helped,a,Maguindanao,13.720273958067288,1,13.720273958067288,2638.787094169425,0,1.0,20847.645999999993,13605.56227579337,1993.3585420137344,15598.920817807106,0.2930221745553568,5.522776395902631e-05,4337.655210564679,635.4909404177533,4973.146150982432,4337.655210564679,635.4909404177533,4973.146150982432,0.0,3,15573.959716184301,5.63268004315001,28012.141076307034,0,0,0.0,0.013851649180582957,0.185527789207615,0.0,13605.56227579337,0.0,-0.2930221745553568,0.0,4337.544569006387,153.0259151649023,4490.5704841712895,4490.5704841712895,4493.543954819766,0.0
13791,ARMM,EQ,50,156642015186,helped,a,Sulu,29.152292306465807,0,29.152292306465807,0.0,0,0.0,26469.439000000002,30630.29188364541,4550.494661725122,35180.78654537053,0.828162261677922,0.00013379940191819866,9765.063627110381,1450.716502322912,11215.780129433293,9765.063627110381,1450.716502322912,11215.780129433293,0.0,3,15573.959716184301,5.63268004315001,63174.90090341735,0,0,0.0,0.01229299279950956,0.028434322161631487,0.0,30630.29188364541,38805.0499265029,25172.085104873262,0.0,9765.063627110381,349.33184140572513,10114.395468516106,10114.395468516106,0.0,195.0131374611714
20447,ARMM,EQ,200,1536251001168,helped,a,Lanao del Sur,191.27789532629635,1,191.27789532629635,383.8235534555205,0,1.0,18961.569999999996,7836.479421908738,1399.7671275055545,9236.246549414293,4.657705050393868,0.0006263482401784482,2498.542429864063,446.2515445544132,2944.793974418476,2498.542429864063,446.2515445544132,2944.793974418476,0.0,3,15573.959716184301,5.63268004315001,16587.082250895353,0,0,0.0,0.014524221011152994,0.009874478398217902,0.0,7836.479421908738,9068.35363117985,5527.642266434987,0.0,2498.3599125975875,107.45715895540489,2605.8170715529923,2605.8170715529923,0.0,50.248665402898894
20947,ARMM,EQ,200,1566810011225,helped,a,Sulu,229.53348094097242,0,229.53348094097242,0.0,1,1.0,25501.221000000005,27489.594644111454,4910.24462129036,32399.839265401813,4.520304141530645,0.0006263482401784482,8763.796368736186,1565.406276039389,10329.202644775574,8763.796368736186,1565.406276039389,10329.202644775574,0.0,3,15573.959716184301,5.63268004315001,58181.093598879685,0,0,0.0,0.012524185981545474,0.02707588466638912,0.0,27489.594644111454,38805.0499265029,26396.94489692716,0.0,8763.796368736186,376.949084181023,9140.74545291721,9140.74545291721,0.0,176.26335897094708
32551,ARMM,EQ,2000,15663121116,helped,a,Sulu,599.6304570506462,0,599.6304570506462,0.0,0,0.0,23404.613000000005,20301.322630786173,7384.35313040151,27685.675761187682,30.16342863902325,0.002466990958984891,6472.14554654545,2354.162292587353,8826.307839132804,6472.14554654545,2354.162292587353,8826.307839132804,0.0,3,15573.959716184301,5.63268004315001,49715.76802018184,0,0,0.0,0.013073120476457917,0.025064284517741585,0.0,20301.322630786173,38805.0499265029,28845.092420702735,0.0,6472.14554654545,566.881156532409,7039.02670307786,7039.02670307786,0.0,135.8389081810574
33551,ARMM,EQ,2000,1538517019138,helped,a,Maguindanao,877.3712850958055,1,877.3712850958055,2978.4709867864703,0,0.0,17375.384999999973,2938.186332964704,1068.7286656204742,4006.914998585178,27.145054594751006,0.002466990958984891,944.053805513164,340.7151149438756,1284.7689204570397,944.053805513164,340.7151149438756,1284.7689204570397,0.0,3,15573.959716184301,5.63268004315001,7236.692258317751,0,0,0.0,0.015172696736767724,0.04658971274847086,0.0,2938.186332964704,0.0,-27.145054594751006,0.0,938.4753059382375,82.04403707238892,1020.5193430106265,1020.5193430106265,1022.1475609595373,0.0
33667,ARMM,EQ,2000,1566122509236,helped,a,Sulu,755.1804113067253,0,755.1804113067253,0.0,1,1.0,23672.188000000002,21057.949378643305,7659.56668154283,28717.516060186135,30.036429666347463,0.002466990958984891,6713.361280396928,2441.9015099655894,9155.262790362518,6713.361280396928,2441.9015099655894,9155.262790362518,0.0,3,15573.959716184301,5.63268004315001,51568.66600906883,0,0,0.0,0.01299902548009046,0.025755509280600327,0.0,21057.949378643305,38805.0499265029,28475.137729130747,0.0,6713.361280396928,588.0087182035963,7301.369998600525,7301.369998600525,0.0,140.90160055823466
42626,ARMM,HU,30,15764017275,helped,a,Basilan,0.24069590489302092,0,0.24069590489302092,0.0,0,0.0,24813.227000000006,24335.876658704794,8900.339622873267,33236.21628157806,0.007538636649445035,6.312505743269449e-07,7758.378042771697,2837.4650509502535,10595.843093721951,7758.378042771697,2837.4650509502535,10595.843093721951,0.0,3,15573.959716184301,5.63268004315001,59682.9939343565,0,0,0.0,0.012696627298750625,0.028675310550381507,0.0,24335.876658704794,19842.766362337,7929.6556108846,0.0,7758.378042771697,683.2602300902267,8441.638272861925,8441.638272861925,0.0,162.90774115621375
45463,ARMM,HU,50,1536201024,helped,a,Lanao del Sur,0.9679467906679317,1,0.9679467906679317,0.0,0,1.0,20441.686,12034.965726507757,3204.8086955120843,15239.77442201984,0.023043814218344946,2.2418037586504672e-06,3836.796806111736,1021.7062554699883,4858.503061581724,3836.796806111736,1021.7062554699883,4858.503061581724,0.0,3,15573.959716184301,5.63268004315001,27366.3932345546,0,0,0.0,0.013988515848086478,0.015358333982758801,0.0,12034.965726507757,9068.35363117985,3421.954589060152,0.0,3836.7968061117367,246.02637870843932,4082.823184820176,4082.823184820176,0.0,78.75920358496494
46363,ARMM,HU,50,156673408128,helped,a,Sulu,0.8135390116745349,1,0.8135390116745349,0.0,0,0.0,21658.580000000005,15611.442952794929,4157.194067816093,19768.637020611022,0.022708244574546125,2.2418037586504672e-06,4976.992525051422,1325.330647735199,6302.3231727866205,4976.992525051422,1325.330647735199,6302.3231727866205,0.0,3,15573.959716184301,5.63268004315001,35498.96996083705,0,0,0.0,0.013589860723500604,0.019004249653621297,0.0,15611.442952794929,10953.8735408688,3629.5194809009017,0.0,4976.992525051422,319.1389874613322,5296.131512512754,5296.131512512754,0.0,102.164380166542
46459,ARMM,HU,50,1536132501356,helped,a,Lanao del Sur,0.8604785312687646,1,0.8604785312687646,0.0,0,1.0,19490.070000000007,9230.476466039463,2457.9971322167485,11688.473598256212,0.023310809639655844,2.2418037586504672e-06,2942.7140407874217,783.6196430164342,3726.333683803856,2942.7140407874217,783.6196430164342,3726.333683803856,0.0,3,15573.959716184301,5.63268004315001,20989.24537487964,0,0,0.0,0.0143259455514118,0.012241800989508977,0.0,9230.476466039463,9068.35363117985,4737.72049935725,0.0,2942.7140407874213,188.69523605632494,3131.4092768437463,3131.4092768437463,0.0,60.40606942268231
47670,ARMM,HU,50,153814210278009,helped,a,Maguindanao,2.17504789869844,1,2.17504789869844,319.85297069063233,0,1.0,18064.035,5042.231339435545,1342.703187414529,6384.934526850075,0.023229333124697608,2.2418037586504672e-06,1607.484904244902,428.0593246461202,2035.5442288910222,1607.484904244902,428.0593246461202,2035.5442288910222,0.0,3,15573.959716184301,5.63268004315001,11465.569355023637,0,0,0.0,0.014880674349585258,0.07548072364920619,0.0,5042.231339435545,0.0,-0.023229333124697608,0.0,1607.4843598620278,103.07648108371463,1710.5608409457425,1710.5608409457425,1712.5632804215734,0.0
52813,ARMM,HU,200,156673408128,helped,a,Sulu,9.5915939558849,1,9.5915939558849,0.0,0,0.0,21658.580000000005,15756.882988602967,3659.6945845251694,19416.577573128136,0.24283306862421614,2.6552170041548688e-05,5023.3594094738655,1166.7257566278986,6190.085166101764,5023.3594094738655,1166.7257566278986,6190.085166101764,0.0,3,15573.959716184301,5.63268004315001,34866.76918050033,0,0,0.0,0.013589860723500604,0.018646389226728267,0.0,15756.882988602967,10953.8735408688,3670.8800103744456,0.0,5023.3594094738655,280.94700537678904,5304.306414850655,5304.306414850655,0.0,102.30759708500486
