region,hazard,rp,dk_tot,dw_tot,res_tot,dk_lim,dw_lim,res_lim,dk_sub,dw_sub,res_sub,ratio_dw_lim_tot,avg_reco_t,sub_avg_reco_t,non_sub_avg_reco_t,pct_subs
ARMM,EQ,1,58.012913132231134,392.17594487237807,0.14792573050626473,0.049340083297795136,1.38180145538361,0.03570707145050556,57.963573048933334,390.79414341699453,0.14832252229298035,0.003523422263528366,2123.0013574015848,42608.928437936906,52.292564922709694,0.49475330432834386
ARMM,EQ,10,95.6735930164145,672.4320475182172,0.14227994244105766,0.3976658281208972,12.849145647869621,0.030948814732038615,95.2759271882936,659.5829018703475,0.1444487522616554,0.01910846708644046,1591.114585467208,29222.100813225494,23.399054814255138,0.4939294078578433
ARMM,EQ,25,705.7409328692006,4718.210185558657,0.1495781037965009,1.1739542831652339,40.608505737908956,0.028909073649300055,704.5669785860352,4677.601679820748,0.15062568957625205,0.008606760644577077,1377.7680808200096,20186.904168329715,34.25836028360125,0.48362485200690136
ARMM,EQ,30,948.0924662425574,6145.381020248041,0.1542772471094543,1.6922344515862637,49.170439869144495,0.034415686662347254,946.4002317909711,6096.210580378894,0.1552440191021338,0.00800120280697581,7345.877971718807,85729.41596949524,30.081091926340594,0.47564674647121763
ARMM,EQ,50,2272.591818231323,14875.255516139006,0.15277665756837988,5.778282071949376,171.3793990927473,0.033716316561608894,2266.8135361593736,14703.876117046259,0.15416435218271787,0.011521106236246368,1940.3050039586565,21367.043805288962,98.4138474819,0.4774563553065372
ARMM,EQ,100,5840.445418720447,37442.362188923886,0.1559849613454184,22.4287778065344,676.1223784123256,0.03317266004299663,5818.016640913913,36766.239810511535,0.15824345026576614,0.01805768490248552,2147.656353042597,28702.85475351461,237.545590903383,0.4799598013141242
ARMM,EQ,200,10664.350861696534,66711.82754254778,0.15985697371122046,4.123959394742719,114.80504589188827,0.035921412362190465,10660.22690230179,66597.02249665589,0.1600706233200904,0.0017209099213878886,3121.964162080111,33888.13770785876,42.59737286902032,0.47761150974597794
ARMM,EQ,250,12374.259901472577,77186.35951899034,0.16031666707157122,12.265472018393341,266.8566107305992,0.045962781228514334,12361.994429454182,76919.50290825973,0.16071339467960513,0.003457302720242219,3318.037905192607,36825.860560009205,35.276815444461114,0.4697589017998228
ARMM,EQ,500,18618.488230202245,114034.44433684478,0.16327074103334382,,,,18618.488230202245,114034.44433684478,0.16327074103334382,,2117.297722137979,25627.628375067197,53.891042492598096,0.4776693429851973
ARMM,EQ,1000,25196.144520857317,147978.45151227893,0.17026901054419127,,,,25196.144520857317,147978.45151227893,0.17026901054419127,,2646.4106539411077,27074.9938774189,36.05447689984867,0.4708261636491155
ARMM,EQ,2000,42035.603581521245,213219.9168017701,0.19714670285985345,,,,42035.603581521245,213219.9168017701,0.19714670285985345,,1768.0826541363326,13017.997949746654,22.064054464891537,0.4431481012468424
ARMM,HU,30,10.703302139915088,49.5258708825723,0.2161153746350674,,,,10.703302139915088,49.5258708825723,0.2161153746350674,,3655.262866097657,34399.59920258922,35.3246547691296,0.41946113057599005
ARMM,HU,50,38.10350998601274,198.94058836174153,0.19153210664446021,,,,38.10350998601274,198.94058836174153,0.19153210664446021,,1447.6894825649013,15048.537095405263,21.883999810137787,0.42650161957862914
ARMM,HU,100,156.87513622840441,912.552784420142,0.17190801332997593,,,,156.87513622840441,912.552784420142,0.17190801332997593,,1675.7845886332539,26529.20706572714,22.92113111362677,0.43846620962191596
ARMM,HU,200,453.2268652464792,2458.502182346469,0.18435080859432296,,,,453.2268652464792,2458.502182346469,0.18435080859432296,,2262.146406668415,25335.748126078288,26.77284107698411,0.4310094355329926
ARMM,HU,250,692.3871906374145,3594.0364922088615,0.19264890385458489,,,,692.3871906374145,3594.0364922088615,0.19264890385458489,,133250.8416147226,1485491.5550743495,25.1555595869969,0.4311742917760177
ARMM,HU,500,1735.3859328203134,9094.586841624592,0.1908152578056329,0.8072322552034161,22.100752695839127,0.03652510239415477,1734.57870056511,9072.48608892875,0.1911911116272567,0.0024300996934448105,3366.5610237880096,37139.93129260671,25.123736357874982,0.4302713672429451
ARMM,HU,1000,2628.3900145486978,13945.845898568667,0.18847117870551422,,,,2628.3900145486978,13945.845898568667,0.18847117870551422,,3074.0699935008174,35934.42802458636,27.949847879269928,0.43448005294615344
ARMM,HU,2000,14533.661748387878,80123.15039779518,0.18139154134892596,16.702049923273314,373.3255244285514,0.04473856950670359,14516.959698464605,79749.82487336667,0.1820312423446174,0.004659396473741558,2420.505422005551,34836.33032416608,40.41293118450632,0.4267954552554371
ARMM,PF,1,3.1239125481312597,20.758292944411366,0.15048985754738048,0.011074827725618066,0.3194304874802843,0.034670540726960575,3.1128377204056417,20.438862456931098,0.1522999495184741,0.015388090356740183,6301.45912252446,163057.98853254435,36.31235165091136,0.45579119909197396
ARMM,PF,10,6.071623292890298,41.55673373084111,0.14610443958891492,0.0233714260589006,0.776880631683425,0.030083677087246963,6.048251866831395,40.77985309915768,0.14831470461957902,0.018694458441204855,4416.128642730414,166618.7103322187,25.082542850917175,0.4662355514840431
ARMM,PF,25,41.170813430150005,284.27144148814216,0.14482922805971477,0.018827008669931304,0.5213252629027413,0.03611374703980858,41.151986421480075,283.7501162252394,0.14502896763155448,0.0018338995298776341,4185.417501451795,226549.42168793353,27.391406907827964,0.46809486598934774
ARMM,PF,30,69.29042108569388,483.8522920546299,0.14320573080569507,0.2109819510980781,8.27748856371474,0.02548864301944676,69.0794391345958,475.5748034909152,0.14525462372590858,0.017107469985447876,4156.18084369331,267090.1208472565,64.66171177873234,0.4714869138227092
ARMM,PF,50,187.54506680692086,1266.0712295553967,0.148131528802515,0.5925096416333696,15.700596863672558,0.03773803294091932,186.9525571652874,1250.3706326917245,0.1495177128103424,0.012401037553934544,4014.4604695639487,132775.77502794223,33.23186645706474,0.4572682167882623
ARMM,PF,100,425.5387465884044,2743.367983437735,0.15511544537862496,1.803501702080207,61.324587371284565,0.029409112712998092,423.7352448863241,2682.0433960664473,0.15798970497933962,0.022353759226437522,3446.576616579485,113282.31320988627,28.265404011378173,0.462967126755017
