,region,hazard,rp,hhid,helped_cat,affected_cat,province,pcwgt,ispoor,pcwgt_ae,pcsoc,axfin,has_ew,c,dk_private,dk_public,dk0,pc_fee,scale_fac_soc,di0_prv,di0_pub,di0,dc0_prv,dc0_pub,dc0,hh_reco_rate,welf_class,c_min,macro_multiplier,dc_npv_pre,help_received,dc_post_reco,dw,const,integ,t_start_prv_reco,dk_prv_t,sav_i,sav_f,sav_offset_to,di_prv_t,di_pub_t,di_t,dc_t,dc_net,sav_delta
4124,ARMM,EQ,10,156642023287,helped,a,Sulu,1.5092087836001276,1,1.5092087836001276,0.0,0,0.0,21555.313000000002,15229.079338092299,1304.6726050857978,16533.751943178097,0.022641083569663586,5.617200188021836e-06,4855.093424629962,415.9350178446428,5271.028442474605,4855.093424629962,415.9350178446428,5271.028442474605,0.0,3,15573.959716184301,5.63268004315001,29690.01671480279,0,0,0.0,0.01362237491922413,0.00614214323286292,0.0,15229.079338092299,10953.8735408688,10198.676214460684,1317.7571106186513,4855.093424629962,343.1353284421758,5198.228753072138,5198.228753072138,1317.7571106186513,74.89667881231158
4484,ARMM,EQ,10,1538171025128,helped,a,Maguindanao,1.893780835354509,0,1.893780835354509,2082.243020354052,0,1.0,35491.710999999996,55927.51531923882,4791.300609027331,60718.81592826615,0.01953747681460962,5.617200188021836e-06,17829.934691336264,1527.4864334135198,19357.421124749784,17829.934691336264,1527.4864334135198,19357.421124749784,0.0,3,15573.959716184301,5.63268004315001,109034.15965622854,0,0,0.0,0.010616137317692627,0.014576793950504876,0.0,55927.51531923882,40771.049892329,37997.71321684945,4839.355281187446,17829.932644159435,1260.135685945267,19090.068330104703,19090.068330104703,4839.355281187446,275.0518982141139
6555,ARMM,EQ,25,1572605106,helped,a,Basilan,19.16178297054357,1,19.16178297054357,0.0,0,1.0,19809.043,9771.97180702601,1264.2559695704156,11036.227776596425,0.2425603972023466,4.143555160646184e-05,3115.344993133676,403.0500274272917,3518.3950205609676,3115.344993133676,403.0500274272917,3518.3950205609676,0.0,3,15573.959716184301,5.63268004315001,19817.993416232133,0,0,0.0,0.014210136454136485,0.004402841410870236,0.0,9771.97180702601,15298.6009920532,14796.252039919,879.5987551402419,3115.344993133676,332.50555400831587,3447.8505471419917,3447.8505471419917,879.5987551402419,49.609080509495655
7200,ARMM,EQ,25,153883417114,helped,a,Maguindanao,10.990261527123652,0,10.990261527123652,0.0,0,1.0,30860.297000000013,41109.75155284338,5318.60404784123,46428.35560068461,0.2391074720991497,4.143555160646184e-05,13105.958674280802,1695.5929487014507,14801.551622982253,13105.958674280802,1695.5929487014507,14801.551622982253,0.0,3,15573.959716184301,5.63268004315001,83372.40443442679,0,0,0.0,0.011384918996428945,0.012640822115742793,0.0,41109.75155284338,40771.049892329,38658.49717763163,3700.3879057455633,13105.958674280802,1398.8190904720273,14504.77776475283,14504.77776475283,3700.3879057455633,208.7006609089926
7283,ARMM,EQ,25,156613590763,helped,a,Sulu,20.34255319171509,1,20.34255319171509,0.0,0,0.0,19575.805000000008,9114.317503432698,1179.1714650660417,10293.48896849874,0.242613258097165,4.143555160646184e-05,2905.6820835007247,375.9247357936853,3281.60681929441,2905.6820835007247,375.9247357936853,3281.60681929441,0.0,3,15573.959716184301,5.63268004315001,18484.241240504605,0,0,0.0,0.014294539877369842,0.00414736894445284,0.0,9114.317503432698,10953.8735408688,10485.316326917366,820.4017048236025,2905.6820835007247,310.12790977432195,3215.8099932750465,3215.8099932750465,820.4017048236025,46.27038634022684
8406,ARMM,EQ,25,15381917014183,helped,a,Maguindanao,13.578575592872955,1,13.578575592872955,746.3236002525773,0,1.0,20830.579999999998,12653.697327290753,1637.0813075476128,14290.778634838365,0.23120933686944362,4.143555160646184e-05,4034.0819215771944,521.9082858133354,4555.99020739053,4034.0819215771944,521.9082858133354,4555.99020739053,0.0,3,15573.959716184301,5.63268004315001,25662.435117955512,0,0,0.0,0.013857322182657308,0.024894255062895977,0.0,12653.697327290753,0.0,-0.23120933686944362,1138.9975518476324,4034.0765089970405,430.56045628777156,4464.636965284812,4464.636965284812,4473.001830739621,0.0
8469,ARMM,EQ,25,15661126018160,helped,a,Sulu,16.188237964171215,0,16.188237964171215,0.0,0,0.0,24784.324000000008,23849.414619413856,3085.5353861822346,26934.95000559609,0.24117124182950436,4.143555160646184e-05,7603.291934422001,983.6814315784509,8586.973366000451,7603.291934422001,983.6814315784509,8586.973366000451,0.0,3,15573.959716184301,5.63268004315001,48367.67350973141,0,0,0.0,0.012704028422393177,0.008882754524213804,0.0,23849.414619413856,38805.0499265029,37579.370966852424,2146.743341500113,7603.291934422001,811.5110212557663,8414.802955677767,8414.802955677767,2146.743341500113,121.07561844459745
11626,ARMM,EQ,30,15381914028744,helped,a,Maguindanao,39.532475495319,0,39.532475495319,0.0,0,1.0,22620.182000000008,17502.67868029874,2564.3272470678326,20067.005927366572,0.36198765323380383,5.566452572472982e-05,5579.926290197808,817.5181230225352,6397.444413220343,5579.926290197808,817.5181230225352,6397.444413220343,0.0,3,15573.959716184301,5.63268004315001,36034.75747350776,0,0,0.0,0.013297865873782984,0.007158268498862396,0.0,17502.67868029874,40771.049892329,39859.04549365086,1599.3611033050859,5579.926290197808,674.4307106057282,6254.357000803537,6254.357000803537,1599.3611033050859,89.94408212325123
11832,ARMM,EQ,30,15668100158003,helped,a,Sulu,17.131795209165336,0,17.131795209165336,0.0,1,1.0,26617.01200000001,28660.000340595903,4198.992686593103,32858.993027189004,0.36017337139683925,5.566452572472982e-05,9136.926541282974,1338.6562201271738,10475.582761410147,9136.926541282974,1338.6562201271738,10475.582761410147,0.0,3,15573.959716184301,5.63268004315001,59005.60596056121,0,0,0.0,0.012258867343876446,0.010188157196135018,0.0,28660.000340595903,38805.0499265029,37311.90843161383,2618.895690352537,9136.926541282974,1104.3557816910454,10241.282322974019,10241.282322974019,2618.895690352537,147.28016616042729
13019,ARMM,EQ,50,1575430557,helped,a,Basilan,30.225589906577518,1,30.225589906577518,0.0,0,1.0,22091.178000000007,15977.242296225713,2373.6096297823187,18350.851926008032,0.8793162526825069,0.00013342870050335698,5093.610867342311,756.7165585229715,5850.327425865283,5093.610867342311,756.7165585229715,5850.327425865283,0.0,3,15573.959716184301,5.63268004315001,32953.02253756455,0,0,0.0,0.013456141896510248,0.0066787507230591184,0.0,15977.242296225713,15298.6009920532,14464.187178553007,1462.5818564663207,5093.610867342311,624.2710368363305,5717.881904178642,5717.881904178642,1462.5818564663207,82.2240380608143
