,region,hazard,rp,hhid,helped_cat,affected_cat,province,pcwgt,ispoor,pcwgt_ae,pcsoc,axfin,has_ew,c,dk_private,dk_public,dk0,pc_fee,scale_fac_soc,di0_prv,di0_pub,di0,dc0_prv,dc0_pub,dc0,hh_reco_rate,welf_class,c_min,macro_multiplier,dc_npv_pre,help_received,dc_post_reco,dw,const,integ,t_start_prv_reco,dk_prv_t,sav_i,sav_f,sav_offset_to,di_prv_t,di_pub_t,di_t,dc_t,dc_net,sav_delta
429176,II - Cagayan Valley,EQ,500,231262328105,helped,a,Isabela,581.4528650516721,0,581.4528650516721,0.0,0,1.0,23110.93600000001,21140.549667989355,2495.8333614413655,23636.38302943072,13.957500083489828,0.0026982360975283215,6739.694593972454,795.681989245188,7535.376583217641,6739.694593972454,795.681989245188,7535.376583217641,0.0,3,15573.959716184301,5.63268004315001,42444.36529790992,0,0,0.0,0.013155920130397262,0.02144573755825376,0.0,21140.549667989355,56253.32999053034,30944.71736680545,0.0,6739.694593972454,18.321563243159098,6758.016157215613,6758.016157215613,0.0,130.21911531352745
1146953,IX - Zamboanga Peninsula,HU,25,9731127013142,helped,a,Zamboanga del Sur,0.06883310152831437,0,0.06883310152831437,626.7059868011437,0,0.0,23213.234,21457.140244291844,2630.4065115745316,24087.546755866377,0.001976079030947812,3.8698867067009353e-07,6840.625220483885,838.5844656088786,7679.209686092763,6840.625220483885,838.5844656088786,7679.209686092763,0.0,3,15573.959716184301,5.63268004315001,43254.53114601896,0,0,0.0,0.013126899824219697,0.021779787675056284,0.0,21457.140244291844,63888.3267591501,38188.14088345072,0.0,6840.624983540279,19.3094458955378,6859.934429435816,6859.934429435816,0.0,132.18322829292973
1214159,IX - Zamboanga Peninsula,SS,1000,972182406123,helped,a,Zamboanga del Norte,5.532966898743365,1,5.532966898743365,200.5458991748161,0,1.0,20057.092000000004,11579.038971019432,1766.0600874139398,13345.099058433372,0.1617551949162623,2.4974991145283097e-05,3691.450481052368,563.02725381815,4254.477734870518,3691.450481052368,563.02725381815,4254.477734870518,0.0,3,15573.959716184301,5.63268004315001,23964.11183123123,0,0,0.0,0.014121993666235488,0.013637729984316388,0.0,11579.038971019432,15996.1142834797,2031.9003219796052,0.0,3691.4455877502683,12.964399820381898,3704.40998757065,3704.40998757065,0.0,71.3807677331044
1267148,NCR,EQ,500,137448188015,helped,a,NCR-2nd Dist.,1339.55814,0,1339.55814,0.0,0,1.0,96338.297,250722.62879544788,7201.413353535876,257924.04214898375,149.47159415960465,0.10789768738030561,79931.4101296949,2295.8403357542834,82227.25046544918,79931.4101296949,2295.8403357542834,82227.25046544918,0.0,3,15573.959716184301,5.63268004315001,463159.792699833,0,0,0.0,0.006443628789264364,3.3091092181430306,0.0,250722.62879544788,84612.9883924169,0.0,0.0,79931.4101296949,52.86456709623468,79984.27469679112,79984.27469679112,79985.30168100314,0.0
1526493,V - Bicol,HU,10,516170217,helped,a,Camarines Norte,135.56541671913234,1,135.56541671913234,3236.6501250887463,0,1.0,18046.638999999977,5302.997702587664,449.08386427702544,5752.08156686469,0.9986674555072342,0.0003141654206359495,1691.6344248919793,143.16979169614896,1834.8042165881282,1691.6344248919793,143.16979169614896,1834.8042165881282,0.0,3,15573.959716184301,5.63268004315001,10334.865093863438,0,0,0.0,0.014887844711285358,0.17480061980431788,0.0,5302.997702587664,0.0,-0.9986674555072342,0.0,1690.640995426018,3.296661767547695,1693.9376571935657,1693.9376571935657,1694.0021553190113,0.0
1632816,V - Bicol,SS,250,5171450128001,helped,a,Camarines Sur,257.33262613854095,1,257.33262613854095,0.0,1,1.0,17514.449000000004,3633.3610522251925,459.4362696686803,4092.797321893873,3.598786622091988,0.0006301263809483878,1158.3305177117084,146.4701813146079,1304.8006990263164,1158.3305177117084,146.4701813146079,1304.8006990263164,0.0,3,15573.959716184301,5.63268004315001,7349.524857693716,0,0,0.0,0.015112341401304836,0.1107442805884811,0.0,3633.3610522251925,375.911167955876,8.881784197001252e-16,0.0,1158.3305177117084,3.372657325998156,1161.7031750377066,1161.7031750377066,1161.7686946478455,0.0
1725444,VI - Western Visayas,HU,500,6453030139,helped,a,Negros Occidental,408.6780301019317,0,408.6780301019317,0.0,0,1.0,23128.246000000003,21207.193542149915,1957.791201105089,23164.984743255005,11.616416661126573,0.002775638665514447,6760.940936449604,624.1519251599361,7385.092861609541,6760.940936449604,624.1519251599361,7385.092861609541,0.0,3,15573.959716184301,5.63268004315001,41597.86517839766,0,0,0.0,0.013150996030153735,0.020973641600226432,0.0,21207.193542149915,27730.2774350853,2494.3863038112695,0.0,6760.940936449604,14.37187108005968,6775.312807529664,6775.312807529664,0.0,130.55090569541304
1903637,VII - Central Visayas,HU,2000,76133016183,helped,a,Siquijor,102.07297609284466,1,102.07297609284466,0.0,0,1.0,17508.982000000004,3527.34005744121,4195.783492897911,7723.123550339121,5.416311361396367,0.00021118889232642774,1124.5305864603868,1337.6331159156853,2462.1637023760723,1124.5305864603868,1337.6331159156853,2462.1637023760723,0.0,3,15573.959716184301,5.63268004315001,13868.580349342044,0,0,0.0,0.015114700553944337,0.15498025917776315,0.0,3527.34005744121,0.0,-5.416311361396367,0.0,1124.5305864603868,30.80065913348359,1155.3312455938703,1155.3312455938703,1155.929600832303,0.0
2099051,VIII - Eastern Visayas,PF,2000,8481213023359,helped,a,Northern Samar,65.18897276220318,1,65.18897276220318,0.0,1,1.0,18208.150000000005,5338.8492895111885,20357.188949977244,25696.038239488433,1.5906126199945227,6.390109396954941e-05,1702.0472154059391,6489.955959961868,8192.003175367807,1702.0472154059391,6489.955959961868,8192.003175367807,0.0,3,15573.959716184301,5.63268004315001,46142.93279931576,0,0,0.0,0.01482166811687767,0.3022623671869767,0.0,5338.8492895111885,2360.04009358102,7.105427357601002e-15,0.0,1702.0472154059391,149.43927369596142,1851.4864891019006,1851.4864891019006,1854.3896013975193,0.0
2342237,XI - Davao,PF,10,1182115310183,helped,a,Compostela Valley,0.002661273505710909,1,0.002661273505710909,0.0,0,0.0,19415.734,9052.53593598623,23237.410603616656,32289.946539602886,0.0002876532832058408,1.397022751611249e-08,2885.985864496704,7408.182525180699,10294.168389677403,2885.985864496704,7408.182525180699,10294.168389677403,0.0,3,15573.959716184301,5.63268004315001,57983.75684936158,0,0,0.0,0.014353343849138648,0.4012605011845644,0.0,9052.53593598623,3845.5543787249,0.0,0.0,2885.985864496704,170.5825775706222,3056.568442067326,3056.568442067326,3059.8822990348804,0.0
