,region,hazard,rp,hhid,helped_cat,affected_cat,province,pcwgt,ispoor,pcwgt_ae,pcsoc,axfin,has_ew,c,dk_private,dk_public,dk0,pc_fee,scale_fac_soc,di0_prv,di0_pub,di0,dc0_prv,dc0_pub,dc0,hh_reco_rate,welf_class,c_min,macro_multiplier,dc_npv_pre,help_received,dc_post_reco,dw,const,integ,t_start_prv_reco,dk_prv_t,sav_i,sav_f,sav_offset_to,di_prv_t,di_pub_t,di_t,dc_t,dc_net,sav_delta
16939,ARMM,EQ,100,156613190224,helped,a,Sulu,125.39385235344119,1,125.39385235344119,0.0,0,0.0,19526.34,9915.378888984464,1502.6557495865259,11418.034638570989,2.2292543228169093,0.0003398186005685867,3161.063763468027,479.0528624440037,3640.116625912031,3161.063763468027,479.0528624440037,3640.116625912031,0.0,3,15573.959716184301,5.63268004315001,20503.61227351325,0,0,0.0,0.014312634209948643,0.026913040718205567,0.0,9915.378888984464,10953.8735408688,0.0,0.0,3161.063763468027,12.380622127328914,3173.444385595356,3173.444385595356,3173.684900256839,0.0
23350,ARMM,EQ,250,156611260648,helped,a,Sulu,497.48062580401546,0,497.48062580401546,0.0,0,1.0,23458.449000000008,22183.00324286498,3978.9110597940903,26161.91430265907,5.2489468822826195,0.0007272660706424334,7072.033101409414,1268.4932880528042,8340.526389462219,7072.033101409414,1268.4932880528042,8340.526389462219,0.0,3,15573.959716184301,5.63268004315001,46979.51654328985,0,0,0.0,0.013058110771910273,0.023526292363634037,0.0,22183.00324286498,38805.0499265029,12705.052645393265,0.0,7072.033101409414,32.782887446519496,7104.815988855933,7104.815988855933,0.0,136.9066060164523
46143,ARMM,HU,50,153817906246,helped,a,Maguindanao,1.280439655198864,1,1.280439655198864,1778.3825061981759,1,0.0,17863.95299999999,4707.111597508356,1253.463659245331,5960.5752567536865,0.020976699855675622,2.2418037586504672e-06,1500.6506154287213,399.60939429822116,1900.2600097269424,1500.6506154287213,399.60939429822116,1900.2600097269424,0.0,3,15573.959716184301,5.63268004315001,10703.556633584993,0,0,0.0,0.014963776466336558,0.15952927631433286,0.0,4707.111597508356,0.0,-0.020976699855675622,0.0,1500.6467316784285,10.327488461495964,1510.9742201399245,1510.9742201399245,1511.174851186329,0.0
66917,ARMM,HU,2000,15661427013178,helped,a,Sulu,650.9012599216063,1,650.9012599216063,0.0,1,0.0,20003.250000000004,11389.040865506884,2331.0234383456664,13720.06430385255,7.116085340904259,0.0008536226754149929,3630.8732912472324,743.1399047125892,4374.013195959822,3630.8732912472324,743.1399047125892,4374.013195959822,0.0,3,15573.959716184301,5.63268004315001,24637.416837357687,0,0,0.0,0.014140986715232848,0.07431409939973707,0.0,11389.040865506884,10953.8735408688,1.7763568394002505e-15,0.0,3630.8732912472324,19.20567659495246,3650.0789678421847,3650.0789678421847,3650.452070805613,0.0
350705,I - Ilocos,PF,250,155181905112,helped,a,Pangasinan,524.1587730274262,1,524.1587730274262,3209.506477553313,0,1.0,17459.071999999982,3459.5717445652394,402.19056694152533,3861.762311506765,5.700253965861625,0.0013385414563806988,1107.2218257489349,128.22001472681288,1235.4418404757478,1107.2218257489349,128.22001472681288,1235.4418404757478,0.0,3,15573.959716184301,5.63268004315001,6958.848599320263,0,0,0.0,0.015136289225547968,0.056764700774793196,0.0,3459.5717445652394,1970.80360462821,0.0,0.0,1103.0367954037824,3.313712694241075,1106.3505080980235,1106.3505080980235,1106.4170394993473,0.0
379104,I - Ilocos,SS,100,133201609115,helped,a,La Union,36.171676110988614,0,36.171676110988614,1338.3269104785084,1,1.0,24608.697,25854.172611343005,1634.6142599431469,27488.786871286153,0.17715765368568157,6.546710865368823e-05,8242.504682972387,521.1217808423663,8763.626463814753,8242.504682972387,521.1217808423663,8763.626463814753,0.0,3,15573.959716184301,5.63268004315001,49362.703888350654,0,0,0.0,0.012749280791821633,0.023567065338119326,0.0,25854.172611343005,53842.1523044598,24251.617462512128,0.0,8242.419330933524,13.46784949371678,8255.88718042724,8255.88718042724,0.0,159.07801272293142
1049714,IVB - MIMAROPA,EQ,2000,42531550360,helped,a,Palawan,1214.4504722680633,0,1214.4504722680633,0.0,0,1.0,25140.604000000003,27332.31731288049,8741.320234743906,36073.63754762439,23.979696965614636,0.0023075819462643346,8713.65570561725,2786.769012893349,11500.4247185106,8713.65570561725,2786.769012893349,11500.4247185106,0.0,3,15573.959716184301,5.63268004315001,64778.21279970373,0,0,0.0,0.012613689669699966,0.03091376501196899,0.0,27332.31731288049,74157.6368041819,40929.42426599567,0.0,8713.655705617251,72.02114173530248,8785.676847352554,8785.676847352554,0.0,169.30782236298467
1131149,IX - Zamboanga Peninsula,EQ,250,97322522261,helped,a,Zamboanga del Sur,708.4844238370537,1,708.4844238370537,0.0,0,1.0,20210.98800000001,12045.59145807136,2182.0134472155687,14227.604905286928,7.0484148226152845,0.0009338385453979911,3840.1843332432873,695.6349037812242,4535.8192370245115,3840.1843332432873,695.6349037812242,4535.8192370245115,0.0,3,15573.959716184301,5.63268004315001,25548.818495723874,0,0,0.0,0.014068125163328988,0.06748979130044556,0.0,12045.59145807136,11942.2428528746,0.0,0.0,3840.1843332432877,17.97795933909662,3858.1622925823845,3858.1622925823845,3858.5115450480625,0.0
1135674,IX - Zamboanga Peninsula,EQ,1000,983860442,helped,a,Zamboanga Sibugay,490.991410795134,1,490.991410795134,313.35298682754336,0,1.0,19753.198999999997,10612.384591928909,2062.1133639654013,12674.49795589431,12.41559055066677,0.0015773455464976511,3383.766327765509,657.4102617738503,4041.176589539359,3383.766327765509,657.4102617738503,4041.176589539359,0.0,3,15573.959716184301,5.63268004315001,22762.65472674337,0,0,0.0,0.014230208919167008,0.025688715413639016,0.0,10612.384591928909,12004.9223028784,0.0,0.0,3383.2848356154764,16.99008329086397,3400.27491890634,3400.27491890634,3400.605228350613,0.0
1275888,NCR,EQ,1000,13762161588005,helped,a,NCR-4th Dist.,3660.717365,0,3660.717365,7189.246406253491,0,1.0,98053.85200000001,255997.85077095253,7425.451595403384,263423.3023663559,94.15242755598554,0.13395949761671536,82576.24053129072,2367.264653062545,84943.50518435327,82576.24053129072,2367.264653062545,84943.50518435327,0.0,3,15573.959716184301,5.63268004315001,478459.5864471161,0,0,0.0,0.006387011027145585,2.923708718653659,0.0,255997.85077095253,105494.784665224,-1.1368683772161603e-13,0.0,81638.06217933408,61.179488617241226,81699.24166795133,81699.24166795133,81700.91370428434,0.0
1280413,NCR,EQ,2000,1375117243367,helped,a,NCR-3rd Dist.,1747.590075,0,1747.590075,933.9295274951708,0,1.0,203983.00000000003,588093.0285230969,16970.07256192436,605063.1010850213,177.40737056153856,0.1657131456114821,187641.25208990765,5410.129258753551,193051.3813486612,187641.25208990765,5410.129258753551,193051.3813486612,0.0,3,15573.959716184301,5.63268004315001,1087396.6630251461,0,0,0.0,0.004428258942333875,7.726585499468113,0.0,588093.0285230969,57285.595074487,0.0,0.0,187490.4874147976,139.8191541345046,187630.3065689321,187630.3065689321,187633.10049548885,0.0
1340049,NCR,HU,1000,1374443248003,helped,a,NCR-2nd Dist.,2531.64398,0,2531.64398,0.0,0,1.0,39517.09400000001,72607.76974506972,2031.748492601454,74639.51823767117,124.84404444268199,0.08508835113309289,23147.657034301927,647.729815305226,23795.38684960715,23147.657034301927,647.729815305226,23795.38684960715,0.0,3,15573.959716184301,5.63268004315001,134031.8006268164,0,0,0.0,0.010060915365688849,0.041970607325195676,0.0,72607.76974506972,84612.9883924169,2089.3705801947845,0.0,23147.657034301927,16.739902237482035,23164.396936539408,23164.396936539408,0.0,446.3337598774225
1482674,V - Bicol,EQ,1,51734190224,helped,a,Camarines Sur,1.532499383923536,0,1.532499383923536,0.0,0,1.0,26534.660000000007,31861.367532839722,2884.0532154638627,34745.420748303586,0.021302741638274014,5.293065168057573e-06,10157.535631289596,919.4480829617592,11076.983714251355,10157.535631289596,919.4480829617592,11076.983714251355,0.0,3,15573.959716184301,5.63268004315001,62393.105105561284,0,0,0.0,0.012277875692995285,0.11509719081694454,0.0,31861.367532839722,32703.242109561,1.4210854715202004e-14,0.0,10157.535631289596,23.762177774644027,10181.297809064241,10181.297809064241,10181.759429820031,0.0
1513259,V - Bicol,EQ,500,541123015312,helped,a,Masbate,1420.080436877165,0,1420.080436877165,1016.7486768506276,0,1.0,22541.717,19349.761439327936,2382.4408875802105,21732.202326908147,19.014393352332643,0.003773919761925982,6172.62103446414,759.5320000026484,6932.153034466789,6172.62103446414,759.5320000026484,6932.153034466789,0.0,3,15573.959716184301,5.63268004315001,39046.60005330287,0,0,0.0,0.013320989902454707,0.020151508519254936,0.0,19349.761439327936,24215.191604339,1729.262138760165,0.0,6168.8830731131475,19.62931321957468,6188.512386332723,6188.512386332723,0.0,119.24654423195162
1594777,V - Bicol,PF,500,56210210846,helped,a,Sorsogon,391.8338238214202,0,391.8338238214202,1437.0049344878869,1,1.0,23740.520999999997,23095.738298661527,2988.340792776123,26084.07909143765,4.343273000338929,0.0008633001829895155,7364.2573755465855,952.6953935600354,8316.952769106621,7364.2573755465855,952.6953935600354,8316.952769106621,0.0,3,15573.959716184301,5.63268004315001,46846.733882368084,0,0,0.0,0.012980304271165614,0.0683306154421296,0.0,23095.738298661527,24841.9948228746,0.0,0.0,7363.048870075566,24.6214198782549,7387.67028995382,7387.67028995382,7388.149225792696,0.0
1595829,V - Bicol,PF,500,5412022014234,helped,a,Masbate,155.233029340757,0,155.233029340757,0.0,0,1.0,23914.90000000001,23639.216798632002,3058.661080894069,26697.87787952607,4.782854640835286,0.0008633001829895155,7536.280000549092,975.1137919989717,8511.393792548064,7536.280000549092,975.1137919989717,8511.393792548064,0.0,3,15573.959716184301,5.63268004315001,47941.95795467636,0,0,0.0,0.012932893791978206,0.0970770129463284,0.0,23639.216798632002,24215.191604339,1.4210854715202004e-14,0.0,7536.280000549092,25.200800029239414,7561.480800578331,7561.480800578331,7561.970369020514,0.0
1652524,VI - Western Visayas,EQ,10,6452315216411,helped,a,Negros Occidental,1.0811058896912114,0,1.0811058896912114,0.0,0,1.0,24542.428000000007,25636.22444378196,2034.8187349022007,27671.043178684162,0.018592074444625867,5.127139557210849e-06,8172.934290125987,648.7086212379714,8821.642911363959,8172.934290125987,648.7086212379714,8821.642911363959,0.0,3,15573.959716184301,5.63268004315001,49689.49197463553,0,0,0.0,0.012766481871597405,0.06202005782798018,0.0,25636.22444378196,27730.2774350853,-8.881784197001252e-15,0.0,8172.934290125987,16.7651984570422,8189.699488583029,8189.699488583029,8190.02518110398,0.0
1984226,VIII - Eastern Visayas,EQ,1,86433501565,helped,a,Southern Leyte,1.5969620774287079,1,1.5969620774287079,5131.246534407067,0,1.0,18656.41799999996,7189.235667636772,1419.127181419589,8608.36284905636,0.06606554351367384,1.1850658264910083e-05,2292.018847816533,452.42360974442124,2744.442457560954,2292.018847816533,452.42360974442124,2744.442457560954,0.0,3,15573.959716184301,5.63268004315001,15458.566260277155,0,0,0.0,0.014642521279674987,0.23670210499067978,0.0,7189.235667636772,0.0,-0.06606554351367384,0.0,2291.959610703564,11.69241683506804,2303.652027538632,2303.652027538632,2303.8792031704843,0.0
