region,hazard,rp,dk_tot,dw_tot,res_tot,dk_lim,dw_lim,res_lim,dk_sub,dw_sub,res_sub,ratio_dw_lim_tot,avg_reco_t,sub_avg_reco_t,non_sub_avg_reco_t,pct_subs
I - Ilocos,HU,2000,0.0,3.578042536669354e-06,0.0,,,,0.0,3.578042536669354e-06,0.0,,,,,
I - Ilocos,PF,1,0.0,0.11910483896104848,0.0,,,,0.0,0.11910483896104848,0.0,,,,,
I - Ilocos,PF,10,0.0,0.4744615946139161,0.0,,,,0.0,0.4744615946139161,0.0,,,,,
I - Ilocos,PF,25,0.0,1.2710794658001743,0.0,,,,0.0,1.2710794658001743,0.0,,,,,
I - Ilocos,PF,30,0.0,1.5323070017233047,0.0,,,,0.0,1.5323070017233047,0.0,,,,,
I - Ilocos,PF,50,0.0,2.561430405865599,0.0,,,,0.0,2.561430405865599,0.0,,,,,
I - Ilocos,PF,100,0.0,4.32796039326834,0.0,,,,0.0,4.32796039326834,0.0,,,,,
I - Ilocos,PF,200,0.0,5.712384698098151,0.0,,,,0.0,5.712384698098151,0.0,,,,,
I - Ilocos,PF,250,0.0,6.097121765486506,0.0,,,,0.0,6.097121765486506,0.0,,,,,
I - Ilocos,PF,500,0.0,7.278543283773123,0.0,,,,0.0,7.278543283773123,0.0,,,,,
I - Ilocos,PF,1000,0.0,8.561492890363334,0.0,,,,0.0,8.561492890363334,0.0,,,,,
I - Ilocos,SS,30,0.0,0.10422791420736352,0.0,,,,0.0,0.10422791420736352,0.0,,,,,
I - Ilocos,SS,50,0.0,0.16168245172695128,0.0,,,,0.0,0.16168245172695128,0.0,,,,,
I - Ilocos,SS,100,0.0,0.2131660410130437,0.0,,,,0.0,0.2131660410130437,0.0,,,,,
I - Ilocos,SS,200,0.0,0.2567680887747519,0.0,,,,0.0,0.2567680887747519,0.0,,,,,
I - Ilocos,SS,250,0.0,0.27362856261103086,0.0,,,,0.0,0.27362856261103086,0.0,,,,,
I - Ilocos,SS,500,0.0,0.30902361208675794,0.0,,,,0.0,0.30902361208675794,0.0,,,,,
I - Ilocos,SS,1000,0.0,0.3451052157808655,0.0,,,,0.0,0.3451052157808655,0.0,,,,,
I - Ilocos,SS,2000,0.0,3.6733947078226405,0.0,,,,0.0,3.6733947078226405,0.0,,,,,
II - Cagayan Valley,EQ,1,0.0,0.022505991737260304,0.0,,,,0.0,0.022505991737260304,0.0,,,,,
II - Cagayan Valley,EQ,10,0.0,0.0337741525113532,0.0,,,,0.0,0.0337741525113532,0.0,,,,,
II - Cagayan Valley,EQ,25,0.0,0.3988841295490087,0.0,,,,0.0,0.3988841295490087,0.0,,,,,
II - Cagayan Valley,EQ,30,0.0,0.5725625878772951,0.0,,,,0.0,0.5725625878772951,0.0,,,,,
II - Cagayan Valley,EQ,50,0.0,1.2386369824564205,0.0,,,,0.0,1.2386369824564205,0.0,,,,,
