,region,hazard,rp,hhid,helped_cat,affected_cat,province,pcwgt,ispoor,pcwgt_ae,pcsoc,axfin,has_ew,c,dk_private,dk_public,dk0,pc_fee,scale_fac_soc,di0_prv,di0_pub,di0,dc0_prv,dc0_pub,dc0,hh_reco_rate,welf_class,c_min,macro_multiplier,dc_npv_pre,help_received,dc_post_reco,dw,const,integ,t_start_prv_reco,dk_prv_t,sav_i,sav_f,sav_offset_to,di_prv_t,di_pub_t,di_t,dc_t,dc_net,sav_delta
10043,ARMM,EQ,30,15706360662,helped,a,Tawi-tawi,28.851393537323304,1,28.851393537323304,959.5589868932136,1,0.0,21543.236000000004,15830.826930067167,2319.3833116573874,18150.210241724555,0.33018134559845946,5.566452572472982e-05,5046.986456969645,739.4289842234717,5786.415441193117,5046.986456969645,739.4289842234717,5786.415441193117,0.0,3,15573.959716184301,5.63268004315001,32593.02677698353,0,0,0.0,0.013626192692271479,0.01746345784739458,0.0,15830.826930067167,8506.74073078654,263.41255681164046,0.0,5046.943253762019,141.3448634512393,5188.288117213258,5188.288117213258,0.0,100.01992640000599
20227,ARMM,EQ,200,156631217171,helped,a,Sulu,227.61597121485548,0,227.61597121485548,0.0,0,1.0,23921.11700000001,22940.539940891278,4097.6836622211695,27038.22360311245,4.55718468988182,0.0006261267271020051,7313.53893113504,1306.3584845146502,8619.89741564969,7313.53893113504,1306.3584845146502,8619.89741564969,0.0,3,15573.959716184301,5.63268004315001,48553.12414713036,0,0,0.0,0.012931213079795367,0.023867453207915834,0.0,22940.539940891278,38805.0499265029,26692.922158018162,0.0,7313.53893113504,249.71574762653168,7563.254678761572,7563.254678761572,0.0,145.82092162375835
21474,ARMM,EQ,200,15661427014192,helped,a,Sulu,402.0353731522751,1,402.0353731522751,0.0,1,0.0,18774.980000000003,7339.868715916659,1311.0615616526525,8650.930277569312,4.770374865458102,0.0006261267271020051,2339.9804774251133,417.9718435994601,2757.9523210245734,2339.9804774251133,417.9718435994601,2757.9523210245734,0.0,3,15573.959716184301,5.63268004315001,15534.662998594365,0,0,0.0,0.014596215077660934,0.00932462845198293,0.0,7339.868715916659,10953.8735408688,7075.263283301103,0.0,2339.980477425113,79.89702110753845,2419.8774985326513,2419.8774985326513,0.0,46.65567695922225
30841,ARMM,EQ,1000,15381120220315,helped,a,Maguindanao,638.6939580177458,1,638.6939580177458,2702.757556055569,0,1.0,18019.737999999987,5015.255361329997,1102.5765538185635,6117.83191514856,11.19470754933172,0.0014793192486843667,1602.882375180703,351.5059615722142,1954.3883367529172,1602.882375180703,351.5059615722142,1954.3883367529172,0.0,3,15573.959716184301,5.63268004315001,11008.4441809933,0,0,0.0,0.014898953323128591,0.08408943823137256,0.0,5015.255361329997,0.0,-11.19470754933172,0.0,1599.6484140161692,67.19179691461177,1666.840210930781,1666.840210930781,1668.1603734148498,0.0
31097,ARMM,EQ,1000,15661275026183,helped,a,Sulu,355.14019668528846,0,355.14019668528846,0.0,0,0.0,24477.213000000003,24427.912075279477,5370.343317035402,29798.25539231488,12.543788366781211,0.0014793192486843667,7787.719313896811,1712.087641524507,9499.806955421318,7787.719313896811,1712.087641524507,9499.806955421318,0.0,3,15573.959716184301,5.63268004315001,53509.37305157932,0,0,0.0,0.012783477521760556,0.025853050517906002,0.0,24427.912075279477,38805.0499265029,25677.592132659953,0.0,7787.719313896811,327.2725293044499,8114.991843201261,8114.991843201261,0.0,156.48072580402328
43968,ARMM,HU,30,15362510017104,helped,a,Lanao del Sur,0.22876053760571294,1,0.22876053760571294,959.5588836388013,0,1.0,18273.227000000003,5619.992486965896,2055.3951071288343,7675.387594094731,0.007847515475824027,6.284136395136047e-07,1791.6774315320545,655.2684537322699,2446.9458852643243,1791.6774315320545,655.2684537322699,2446.9458852643243,0.0,3,15573.959716184301,5.63268004315001,13782.863254596394,0,0,0.0,0.014795252147801972,0.008478923143966961,0.0,5619.992486965896,9068.35363117985,5870.046947312286,0.0,1791.67694379805,125.25723510007954,1916.9341788981294,1916.9341788981294,0.0,36.982033066781774
44309,ARMM,HU,30,15661319078003,helped,a,Sulu,0.27480468061399893,1,0.27480468061399893,0.0,0,0.0,18802.875000000007,7178.760721884529,2625.4820975705798,9804.242819455108,0.008275354266252212,6.284136395136047e-07,2288.618583175588,837.0145420750941,3125.633125250682,2288.618583175588,837.0145420750941,3125.633125250682,0.0,3,15573.959716184301,5.63268004315001,17605.691326808115,0,0,0.0,0.01458538395362367,0.010591836789414014,0.0,7178.760721884529,10953.8735408688,6868.482746144463,0.0,2288.618583175588,159.9987404883098,2448.617323663898,2448.617323663898,0.0,47.23941371056453
46321,ARMM,HU,50,156631217171,helped,a,Sulu,0.9625636632226243,0,0.9625636632226243,0.0,0,1.0,23921.11700000001,22581.782296312867,6013.335966880593,28595.11826319346,0.021847319049804217,2.2371381350859316e-06,7199.16551153694,1917.076355355703,9116.241866892644,7199.16551153694,1917.076355355703,9116.241866892644,0.0,3,15573.959716184301,5.63268004315001,51348.873632174786,0,0,0.0,0.012931213079795367,0.025349356464365657,0.0,22581.782296312867,38805.0499265029,26449.68602858348,0.0,7199.16551153694,366.45695726671516,7565.6224688036555,7565.6224688036555,0.0,145.9102412148668
57157,ARMM,HU,250,15661225016432,helped,a,Sulu,14.613940258819929,0,14.613940258819929,0.0,0,1.0,22869.033000000003,19462.594280315872,5042.743475921247,24505.33775623712,0.39509771556097856,4.065152499044281e-05,6204.75548250963,1607.6474584252708,7812.402940934901,6204.75548250963,1607.6474584252708,7812.402940934901,0.0,3,15573.959716184301,5.63268004315001,44004.76613445047,0,0,0.0,0.01322531713889682,0.02254047212940139,0.0,19462.594280315872,38805.0499265029,28186.84463845892,0.0,6204.75548250963,307.308362719221,6512.063845228851,6512.063845228851,0.0,125.58832048812452
60305,ARMM,HU,500,15381917020265,helped,a,Maguindanao,44.076450955235174,0,44.076450955235174,0.0,0,0.0,23553.039,21486.005386224522,5550.4486221895195,27036.454008414043,0.9799189260426759,0.00010188820008522066,6849.827304484321,1769.5059570629608,8619.333261547281,6849.827304484321,1769.5059570629608,8619.333261547281,0.0,3,15573.959716184301,5.63268004315001,48549.946447576454,0,0,0.0,0.013031863430435877,0.02426668114630831,0.0,21486.005386224522,40771.049892329,29052.044885484178,0.0,6849.827304484321,338.24827429489807,7188.075578779219,7188.075578779219,0.0,138.62517586393477
66767,ARMM,HU,2000,15382260128004,helped,a,Maguindanao,328.3363281403757,0,328.3363281403757,31.66544299858606,0,1.0,23099.217,20340.014575298897,4163.041582800048,24503.056158098945,6.94348193657342,0.0008533022010753809,6484.5077185363625,1327.19485967597,7811.702578212333,6484.5077185363625,1327.19485967597,7811.702578212333,0.0,3,15573.959716184301,5.63268004315001,44000.82121532009,0,0,0.0,0.01315925692485528,0.022298273175570253,0.0,20340.014575298897,40771.049892329,29912.031058694356,0.0,6484.485863364,253.69870564526343,6738.184569009263,6738.184569009263,0.0,129.92510979961693
76295,ARMM,PF,25,15381213012159,helped,a,Maguindanao,1.041375955560784,1,1.041375955560784,0.0,0,1.0,21888.436000000005,17229.532342490344,683.3065750461396,17912.838917536483,0.004679114182486035,2.417226045865878e-06,5492.846108972524,217.8409597758723,5710.687068748397,5492.846108972524,217.8409597758723,5710.687068748397,0.0,3,15573.959716184301,5.63268004315001,32166.473084813926,0,0,0.0,0.013518317121895735,0.2514004770437749,0.0,17229.532342490344,0.0,-0.004679114182486035,0.0,5492.846108972524,41.64118714651569,5534.48729611904,5534.48729611904,5535.296247068944,0.0
89467,ARMM,PF,200,15661349011184,helped,a,Sulu,19.514538500114366,0,19.514538500114366,0.0,0,0.0,23559.641000000007,22137.429542494185,2382.061288552552,24519.490831046736,0.18580263031396657,3.8729113758136654e-05,7057.504017405441,759.4109822640007,7816.914999669441,7057.504017405441,759.4109822640007,7816.914999669441,0.0,3,15573.959716184301,5.63268004315001,44030.18111763803,0,0,0.0,0.013030037375645885,0.021848717374001864,0.0,22137.429542494185,38805.0499265029,27468.287750538915,0.0,7057.504017405441,145.16450380181004,7202.668521207252,7202.668521207252,0.0,138.83407685588335
94605,ARMM,PF,500,156612380746,helped,a,Sulu,37.42325546038528,0,37.42325546038528,0.0,0,0.0,23462.459000000006,21749.188003675088,2846.4755128350234,24595.66351651011,0.4198262854483264,7.402807427012949e-05,6933.731010486105,907.4681560800577,7841.199166566163,6933.731010486105,907.4681560800577,7841.199166566163,0.0,3,15573.959716184301,5.63268004315001,44166.96605988172,0,0,0.0,0.013056994834707248,0.022018140626935953,0.0,21749.188003675088,38805.0499265029,27555.107564707414,0.0,6933.731010486105,173.466235898482,7107.197246384588,7107.197246384588,0.0,137.00514688486078
