,region,hazard,rp,hhid,helped_cat,affected_cat,province,pcwgt,ispoor,pcwgt_ae,pcsoc,axfin,has_ew,c,dk_private,dk_public,dk0,pc_fee,scale_fac_soc,di0_prv,di0_pub,di0,dc0_prv,dc0_pub,dc0,hh_reco_rate,welf_class,c_min,macro_multiplier,dc_npv_pre,help_received,dc_post_reco,dw,const,integ,t_start_prv_reco,dk_prv_t,sav_i,sav_f,sav_offset_to,di_prv_t,di_pub_t,di_t,dc_t,dc_net,sav_delta
5256,ARMM,EQ,10,15661126030271,helped,a,Sulu,3.872979412507856,0,3.872979412507856,685.3992467236492,1,0.0,27600.553000000004,34533.091105569176,2958.44396986456,37491.535075433734,0.020803596378647878,5.617200188021836e-06,11009.295996755349,943.1641628721638,11952.460159627513,11009.295996755349,943.1641628721638,11952.460159627513,0.0,3,15573.959716184301,5.63268004315001,67324.38380767948,0,0,0.0,0.012038464706445826,0.029116563382948126,0.0,34533.091105569176,38805.0499265029,24313.97339045774,0.0,11009.293110184954,236.0233241693358,11245.316434354289,11245.316434354289,0.0,216.76110997971105
8093,ARMM,EQ,25,15361131011118,helped,a,Lanao del Sur,17.275182371652352,1,17.275182371652352,0.0,0,1.0,18750.373000000003,7277.1948360918,941.4923819818152,8218.687218073615,0.240171720098437,4.143555160646184e-05,2319.999785547528,300.15166193701845,2620.1514474845467,2319.999785547528,300.15166193701845,2620.1514474845467,0.0,3,15573.959716184301,5.63268004315001,14758.47476827682,0,0,0.0,0.0146057895886065,0.008858051045417406,0.0,7277.1948360918,9068.35363117985,5950.231252822525,0.0,2319.999785547528,75.11183714783256,2395.1116226953604,2395.1116226953604,0.0,46.17670131024417
14363,ARMM,EQ,50,1566136023312,helped,a,Sulu,52.661942515255966,0,52.661942515255966,0.0,0,1.0,23242.428000000007,20814.578136408818,3092.2534808217515,23906.83161723057,0.8457470112472569,0.00013342870050335698,6635.773522681255,985.8231879109413,7621.596710592196,6635.773522681255,985.8231879109413,7621.596710592196,0.0,3,15573.959716184301,5.63268004315001,42930.01568869043,0,0,0.0,0.01311865311418323,0.02157656182453311,0.0,20814.578136408818,38805.0499265029,29805.720985833428,0.0,6635.773522681255,246.69858653809894,6882.472109219354,6882.472109219354,0.0,132.70259439769382
17764,ARMM,EQ,100,1573160158003,helped,a,Basilan,134.63799274348563,0,134.63799274348563,0.0,0,1.0,26519.150000000005,30683.536382644343,4650.028292337919,35333.56467498226,2.160078666444867,0.00034290497586453333,9782.038193415308,1482.4482350685025,11264.486428483811,9782.038193415308,1482.4482350685025,11264.486428483811,0.0,3,15573.959716184301,5.63268004315001,63449.2479020549,0,0,0.0,0.01228146558966277,0.028510444547383215,0.0,30683.536382644343,19842.766362337,6557.125872279642,0.0,9782.038193415308,370.9771576607891,10153.015351076097,10153.015351076097,0.0,195.7653605763359
26573,ARMM,EQ,500,156611260429,helped,a,Sulu,431.7554731326771,0,431.7554731326771,0.0,0,1.0,26948.237999999998,31634.304409966117,6215.160146811019,37849.46455677714,8.388177479441639,0.001093131054139724,10085.146969416772,1981.418737922494,12066.565707339265,10085.146969416772,1981.418737922494,12066.565707339265,0.0,3,15573.959716184301,5.63268004315001,67967.10384908816,0,0,0.0,0.012183296357965747,0.03019864645017302,0.0,31634.304409966117,38805.0499265029,24814.883110035236,0.0,10085.146969416772,495.84267034885596,10580.989639765628,10580.989639765628,0.0,204.0582317486561
26787,ARMM,EQ,500,157543022260,helped,a,Basilan,330.8153719955855,1,330.8153719955855,0.0,0,1.0,22148.33000000001,17322.748093265753,3403.382991680176,20726.13108494593,8.759674192738837,0.001093131054139724,5522.563675518364,1085.012561663741,6607.576237182106,5522.563675518364,1085.012561663741,6607.576237182106,0.0,3,15573.959716184301,5.63268004315001,37218.36280476789,0,0,0.0,0.013438769431455371,0.019512954716267076,0.0,17322.748093265753,15298.6009920532,7633.506406235423,0.0,5522.563675518364,271.5203584384628,5794.084033956827,5794.084033956827,0.0,111.74101693937011
29304,ARMM,EQ,1000,15661520113,helped,a,Sulu,271.7343645098617,0,271.7343645098617,0.0,0,0.0,27390.865,32764.87499125466,7203.179170636167,39968.054161890825,12.26864667446472,0.0014793192486843667,10445.577542627094,2296.4032855428027,12741.980828169897,10445.577542627094,2296.4032855428027,12741.980828169897,0.0,3,15573.959716184301,5.63268004315001,71771.50112103262,0,0,0.0,0.01208445647814429,0.031488407413197445,0.0,32764.87499125466,38805.0499265029,24156.793191321725,0.0,10445.577542627094,574.6663819760292,11020.243924603123,11020.243924603123,0.0,212.5512099687839
30430,ARMM,EQ,1000,1566111126573,helped,a,Sulu,1661.146220942319,0,1661.146220942319,0.0,0,1.0,23384.344000000005,20892.994013016054,4593.210849330345,25486.2048623464,12.779825400520508,0.0014793192486843667,6660.772828184254,1464.334599449022,8125.107427633276,6660.772828184254,1464.334599449022,8125.107427633276,0.0,3,15573.959716184301,5.63268004315001,45766.13045607987,0,0,0.0,0.013078784986105882,0.02295339606279728,0.0,20892.994013016054,38805.0499265029,29459.421689827683,0.0,6660.772828184254,366.4442877108933,7027.217115895147,7027.217115895147,0.0,135.53633757255085
30480,ARMM,EQ,1000,1566136014190,helped,a,Sulu,815.1915943969944,0,815.1915943969944,0.0,0,1.0,25047.602000000006,25813.13661523178,5674.877381502357,31488.013996734135,12.570326653715918,0.0014793192486843667,8229.334621444415,1809.174359713117,10038.508981157533,8229.334621444415,1809.174359713117,10038.508981157533,0.0,3,15573.959716184301,5.63268004315001,56543.70920114818,0,0,0.0,0.012637085351491358,0.026766811799271005,0.0,25813.13661523178,38805.0499265029,27261.815737149616,0.0,8229.334621444415,452.7391552718442,8682.073776716259,8682.073776716259,0.0,167.45412342093408
33828,ARMM,EQ,2000,1566719019158,helped,a,Sulu,1045.6146450965343,1,1045.6146450965343,0.0,0,1.0,18841.928000000007,7143.75089642341,2598.4503696727847,9742.201266096195,32.572271344199265,0.0024679997154617747,2277.457306146283,828.3967155171422,3105.854021663425,2277.457306146283,828.3967155171422,3105.854021663425,0.0,3,15573.959716184301,5.63268004315001,17494.281964760776,0,0,0.0,0.014570260807658327,0.010500143076639809,0.0,7143.75089642341,10953.8735408688,7522.821639669084,0.0,2277.457306146283,207.30319728424237,2484.760503430525,2484.760503430525,0.0,47.95352063485297
43014,ARMM,HU,30,156612720394,helped,a,Sulu,0.22851719101816548,1,0.22851719101816548,0.0,0,1.0,21674.777000000006,15278.569196664814,5587.81821213932,20866.387408804134,0.00792973652311726,6.284136395136047e-07,4870.870996051518,1781.4195367625935,6652.290532814111,4870.870996051518,1781.4195367625935,6652.290532814111,0.0,3,15573.959716184301,5.63268004315001,37470.22412541779,0,0,0.0,0.013584782098906994,0.02010895014548602,0.0,15278.569196664814,10953.8735408688,3679.2892130558453,0.0,4870.870996051518,445.7936140475411,5316.664610099059,5316.664610099059,0.0,102.60741637701288
