district,hazard,rp,c,di0,dc_post_reco
Ampara,PF,10.0,42252.357492762654,3817.94870352277,1451.0216548277665
Ampara,PF,10.0,93913.92441984806,9057.004058807297,345.31100498044566
Ampara,PF,10.0,189888.6856409037,34971.889907453595,504.52269647970735
Ampara,PF,10.0,185509.34298591863,21531.784211785947,283.86055637845084
Ampara,PF,10.0,119898.13979649331,16887.946704619248,453.1036344877563
Ampara,PF,10.0,111919.77406413488,10334.768896297262,286.25290290835943
Ampara,PF,10.0,93183.22148625033,6151.644585532465,218.96456509092826
Ampara,PF,10.0,107344.1093408532,7712.216342479795,219.31666893681862
Ampara,PF,10.0,205348.45379920868,28605.48810898509,337.6506184501207
Ampara,PF,10.0,173354.8940908811,11921.51632002822,162.58545754872844
Ampara,PF,10.0,187465.38015382012,16096.766944380503,194.8937107395081
Ampara,PF,10.0,98596.59187730367,10483.823365645345,369.9053555411626
Ampara,PF,10.0,102960.38392137557,7326.215422161488,221.30716747014054
Ampara,PF,10.0,145296.45924711804,14314.532202420784,263.9832815178059
Ampara,PF,10.0,115446.79793016614,9840.461105341285,251.1038583806257
Ampara,PF,10.0,95713.34806887248,6596.675650341011,227.57980695141697
Ampara,PF,10.0,118300.70416932732,16627.71232934105,449.89875853632896
Ampara,PF,10.0,162407.36947555462,20875.369156130844,340.07654561027607
Ampara,PF,10.0,135090.4772904041,19342.53028811172,429.5835096068875
Ampara,PF,10.0,193195.02442425364,23834.848737988388,301.23567416334845
Ampara,PF,10.0,223168.49297880792,18008.555702623828,174.14485918198312
Ampara,PF,10.0,106203.66480169297,12813.271291394165,408.5818093097147
Ampara,PF,10.0,70673.87625003772,10694.579353915216,729.7916579541483
Ampara,PF,10.0,153145.779518002,19539.43445773788,348.4521010700892
Ampara,PF,10.0,140821.9379471914,21178.52461215669,441.7691038117264
Ampara,PF,10.0,78970.09787569742,11563.910896576735,595.4161815377104
Ampara,PF,10.0,83271.05467054789,15830.937250227336,817.7132718392021
Ampara,PF,10.0,70734.51425770205,9111.26086053828,578.9436377230704
Ampara,PF,10.0,71504.66207173231,10573.357039827251,688.6489351143463
Ampara,PF,10.0,81724.67121854657,10340.49722414194,475.63266322516466
Ampara,PF,10.0,100857.9694505974,10014.732705267099,339.8480633921436
Ampara,PF,10.0,57803.870739869206,6799.279315824952,748.9229752876176
Ampara,PF,10.0,94081.00852715856,10250.16060348597,403.557185266725
Ampara,PF,10.0,75890.20973687463,5879.50103311107,355.7826381299284
Ampara,PF,10.0,133527.58815982606,15999.97957179139,346.43279094514565
Ampara,PF,10.0,79043.60878923077,13591.398089615559,750.9424821805603
Ampara,PF,10.0,105490.68042401144,7740.943864441198,229.30528342249886
Ampara,PF,10.0,76291.41432657403,11714.825120124497,665.5438248711247
Ampara,PF,10.0,61854.17793651072,7034.0428337362255,616.1833407262661
Ampara,PF,10.0,60139.52093710272,7662.520930808835,761.6935334015967
Ampara,PF,10.0,73982.16032457947,9260.34819080682,522.8773975156656
Ampara,PF,10.0,48479.72385035916,5978.255596140407,1598.445817236031
Ampara,PF,10.0,122010.1283811495,17895.13736956387,465.97200256432114
Ampara,PF,10.0,113963.02121426426,16953.269120472596,503.4175279500066
Ampara,PF,10.0,48267.66367320316,4123.3795014486905,858.6366497772824
Ampara,PF,10.0,102752.68307146881,9405.63081788177,295.20617415637594
Ampara,PF,10.0,102511.32634021855,8867.441690480773,276.497025961877
Ampara,PF,10.0,117624.53970083149,15440.9873455725,415.2741168992704
Ampara,PF,10.0,73980.66620032066,14743.787117392169,1032.0261484036
Ampara,PF,10.0,173241.03596304913,24664.140344643456,377.67919954784315
