,region,hazard,rp,hhid,helped_cat,affected_cat,province,pcwgt,ispoor,pcwgt_ae,pcsoc,axfin,has_ew,c,dk_private,dk_public,dk0,pc_fee,scale_fac_soc,di0_prv,di0_pub,di0,dc0_prv,dc0_pub,dc0,hh_reco_rate,welf_class,c_min,macro_multiplier,dc_npv_pre,help_received,dc_post_reco,dw,const,integ,t_start_prv_reco,dk_prv_t,sav_i,sav_f,sav_offset_to,di_prv_t,di_pub_t,di_t,dc_t,dc_net,sav_delta
7546,ARMM,EQ,25,1536251001062,helped,a,Lanao del Sur,12.603030938568997,1,12.603030938568997,959.5588836388013,0,1.0,19841.295,10838.275835953507,1402.209829914068,12240.485665867574,0.22298968483512077,4.142680174869697e-05,3455.3268753360603,447.0302881763101,3902.3571635123703,3455.3268753360603,447.0302881763101,3902.3571635123703,0.0,3,15573.959716184301,5.63268004315001,21980.72931615961,0,0,0.0,0.014198582477540642,0.012606705749816104,0.0,10838.275835953507,9068.35363117985,83.53826917514286,0.0,3455.290027477438,32.65278692901024,3487.942814406448,3487.942814406448,0.0,67.21728722134239
10596,ARMM,EQ,30,156681006123,helped,a,Sulu,17.186910007062913,0,17.186910007062913,0.0,1,0.0,27470.051000000007,34502.2160503281,5054.938979235567,39557.15502956366,0.3289575802826437,5.522776395902631e-05,10999.449051533667,1611.535435277772,12610.98448681144,10999.449051533667,1611.535435277772,12610.98448681144,0.0,3,15573.959716184301,5.63268004315001,71033.64064333717,0,0,0.0,0.012067026398056529,0.031035037548983922,0.0,34502.2160503281,38805.0499265029,10050.523876798097,0.0,10999.449051533667,117.71265748311205,11117.16170901678,11117.16170901678,0.0,214.247562192319
11200,ARMM,EQ,30,1566413012210,helped,a,Sulu,16.578663330018575,0,16.578663330018575,0.0,0,0.0,24225.139000000003,24429.49390373312,3579.1788213500536,28008.672725083175,0.3386275013430544,5.522776395902631e-05,7788.2236073444765,1141.0569986096257,8929.280605954102,7788.2236073444765,1141.0569986096257,8929.280605954102,0.0,3,15573.959716184301,5.63268004315001,50295.7806688441,0,0,0.0,0.012849814458808825,0.024455063532463135,0.0,24429.49390373312,38805.0499265029,18445.13550989458,0.0,7788.2236073444765,83.34712889691515,7871.570736241391,7871.570736241391,0.0,151.69922728534905
11916,ARMM,EQ,30,153816330208007,helped,a,Maguindanao,18.20536774596722,1,18.20536774596722,0.0,0,1.0,21003.557000000004,14431.992052615013,2114.4392310443436,16546.431283659356,0.3482052389016904,5.522776395902631e-05,4600.978704188714,674.0919644265898,5275.0706686153035,4600.978704188714,674.0919644265898,5275.0706686153035,0.0,3,15573.959716184301,5.63268004315001,29712.785281315402,0,0,0.0,0.013800142495694036,0.3404408386425417,0.0,14431.992052615013,0.0,-0.3482052389016904,0.0,4600.978704188714,49.23823254745144,4650.216936736166,4650.216936736166,4651.173473226124,0.0
19811,ARMM,EQ,200,153615280634,helped,a,Lanao del Sur,213.12725735103663,1,213.12725735103663,0.0,0,1.0,19863.234000000004,10864.460976529383,1940.6310556365336,12805.092032165916,4.701717739244079,0.0006263482401784482,3463.6350549017634,618.6811998731039,4082.316254774867,3463.6350549017634,618.6811998731039,4082.316254774867,0.0,3,15573.959716184301,5.63268004315001,22994.381298097287,0,0,0.0,0.014190739123270641,0.01517815754511005,0.0,10864.460976529383,9068.35363117985,0.0,0.0,3463.6350549017634,45.19082024364591,3508.825875145409,3508.825875145409,3509.703783761088,0.0
25811,ARMM,EQ,500,157640347,helped,a,Basilan,285.1051560669998,0,285.1051560669998,0.0,0,1.0,24290.74000000001,24535.590298085277,4820.482885379999,29356.073183465276,8.439138013163458,0.0010960693228146746,7822.047576289708,1536.7898637056703,9358.837439995377,7822.047576289708,1536.7898637056703,9358.837439995377,0.0,3,15573.959716184301,5.63268004315001,52715.33687534709,0,0,0.0,0.0128324512458021,0.04759771561025585,0.0,24535.590298085277,19842.766362337,0.0,0.0,7822.047576289708,112.25295757689827,7934.300533866606,7934.300533866606,7936.481238665962,0.0
56672,ARMM,HU,250,1566515026328,helped,a,Sulu,20.167287109028038,1,20.167287109028038,0.0,0,1.0,20989.465000000004,14264.995195699503,3696.0494793808202,17961.044675080324,0.39998283137650104,4.0596623596539365e-05,4547.739416117219,1178.3158473384572,5726.055263455676,4547.739416117219,1178.3158473384572,5726.055263455676,0.0,3,15573.959716184301,5.63268004315001,32253.037208440863,0,0,0.0,0.013804774318794332,0.05114328960132074,0.0,14264.995195699503,10953.8735408688,0.0,0.0,4547.739416117219,86.06865645543022,4633.808072572649,4633.808072572649,4635.480102746802,0.0
158032,CAR,EQ,2000,141350852,helped,a,Abra,749.251795,0,749.251795,0.0,0,1.0,69437.46100000001,165385.73967400115,15116.360711404106,180502.10038540524,39.36151419453364,0.012442698645519917,52725.657237228006,4819.158260650725,57544.815497878735,52725.657237228006,4819.158260650725,57544.815497878735,0.0,3,15573.959716184301,5.63268004315001,324131.533841651,0,0,0.0,0.0075898480176289675,1.4587521114721056,0.0,165385.73967400115,58356.3684957188,2.842170943040401e-14,0.0,52725.657237228006,352.0095886660478,53077.666825894055,53077.666825894055,53084.50521141185,0.0
272608,I - Ilocos,EQ,250,1553217024346,helped,a,Pangasinan,2350.685985,0,2350.685985,446.10895146847946,0,1.0,24957.973,26838.94721307128,2044.9695127386767,28883.916725809955,36.58013270102451,0.010648703814238167,8561.117761120982,651.9447311586468,9213.062492279629,8561.117761120982,651.9447311586468,9213.062492279629,0.0,3,15573.959716184301,5.63268004315001,51894.23323655736,0,0,0.0,0.012659756147975355,0.024494129938570804,0.0,26838.94721307128,57140.3577529035,35220.84199543937,0.0,8556.71427224895,47.62051466995494,8604.334786918906,8604.334786918906,0.0,165.80475216607206
282827,I - Ilocos,EQ,2000,155405010163,helped,a,Pangasinan,2311.1152549999997,0,2311.1152549999997,0.0,0,1.0,59339.46900000002,133899.85362047574,12445.727620924312,146345.58124140004,154.85968591948114,0.04376565264740806,42687.826653158794,3967.749395457179,46655.57604861597,42687.826653158794,3967.749395457179,46655.57604861597,0.0,3,15573.959716184301,5.63268004315001,262795.9321107068,0,0,0.0,0.008210283770350173,1.0511493999025208,0.0,133899.85362047574,57140.3577529035,0.0,0.0,42687.826653158794,289.81945748265355,42977.64611064145,42977.64611064145,42983.276346989085,0.0
