,region,hazard,rp,hhid,helped_cat,affected_cat,province,pcwgt,ispoor,pcwgt_ae,pcsoc,axfin,has_ew,c,dk_private,dk_public,dk0,pc_fee,scale_fac_soc,di0_prv,di0_pub,di0,dc0_prv,dc0_pub,dc0,hh_reco_rate,welf_class,c_min,macro_multiplier,dc_npv_pre,help_received,dc_post_reco,dw,const,integ,t_start_prv_reco,dk_prv_t,sav_i,sav_f,sav_offset_to,di_prv_t,di_pub_t,di_t,dc_t,dc_net,sav_delta
1548,ARMM,EQ,1,1566515021263,helped,a,Sulu,1.3161656315080041,0,1.3161656315080041,0.0,0,0.0,23250.00600000001,21562.581584317417,2465.3221285959094,24027.903712913325,0.017031109398881132,3.394429282312718e-06,6874.2401128747815,785.954882131444,7660.194995006225,6874.2401128747815,785.954882131444,7660.194995006225,0.0,3,15573.959716184301,5.63268004315001,43147.42747500916,0,0,0.0,0.013116515023225615,0.021685595323265763,0.0,21562.581584317417,38805.0499265029,14621.680406479654,0.0,6874.2401128747815,22.797786160247796,6897.037899035029,6897.037899035029,0.0,132.89943708751323
10459,ARMM,EQ,30,156612380531,helped,a,Sulu,30.936437424227904,1,30.936437424227904,0.0,0,0.0,20215.012000000002,12061.99488624108,1767.2096200678768,13829.204506308957,0.3499258023272011,5.522776395902631e-05,3845.4138139282427,563.3937295784782,4408.807543506721,3845.4138139282427,563.3937295784782,4408.807543506721,0.0,3,15573.959716184301,5.63268004315001,24833.40226439953,0,0,0.0,0.014066724893244044,0.07815106943643091,0.0,12061.99488624108,10953.8735408688,-1.7763568394002505e-15,0.0,3845.4138139282427,16.342070089471818,3861.7558840177144,3861.7558840177144,3862.0733565497953,0.0
11140,ARMM,EQ,30,1566136026353,helped,a,Sulu,22.073636358909784,0,22.073636358909784,0.0,0,0.0,23563.344000000005,22521.86499503705,3299.6910425239544,25821.556037561004,0.33941268425872967,5.522776395902631e-05,7180.063628291894,1051.9551397829446,8232.018768074839,7180.063628291894,1051.9551397829446,8232.018768074839,0.0,3,15573.959716184301,5.63268004315001,46368.32782977148,0,0,0.0,0.013029013494566182,0.023087688120146593,0.0,22521.86499503705,38805.0499265029,13347.595166746585,0.0,7180.063628291894,30.51351785220456,7210.577146144098,7210.577146144098,0.0,138.94354379911977
92329,ARMM,PF,250,15361733228003,helped,a,Lanao del Sur,16.375536051163724,0,16.375536051163724,0.0,1,1.0,24476.785000000003,25399.680529004472,2858.7820693566123,28258.462598361086,0.22256076907063996,4.5340867105808755e-05,8097.523112616403,911.3915371539451,9008.914649770348,8097.523112616403,911.3915371539451,9008.914649770348,0.0,3,15573.959716184301,5.63268004315001,50744.3337582032,0,0,0.0,0.012783589286938492,0.024416814719270135,0.0,25399.680529004472,63897.3779220945,35422.6888178322,0.0,8097.523112616403,26.436262239312978,8123.959374855715,8123.959374855715,0.0,156.5409045135755
128657,CAR,EQ,1,14122190631,helped,a,Abra,0.07870203334835212,0,0.07870203334835212,5796.6484710747745,0,1.0,24107.02099999997,24241.45473590273,2776.691550484486,27018.14628638722,0.0009089700803799485,2.9078331212207196e-07,7728.2776291680975,885.2207405120487,8613.498369680146,7728.2776291680975,885.2207405120487,8613.498369680146,0.0,3,15573.959716184301,5.63268004315001,48517.08036860251,0,0,0.0,0.012881256330614427,0.023651096092582848,0.0,24241.45473590273,58356.3684957188,31167.154968274433,0.0,7728.275992491872,25.677139496965147,7753.953131988837,7753.953131988837,0.0,149.4114056856631
282332,I - Ilocos,EQ,2000,128164016357,helped,a,Ilocos Norte,458.3712,0,458.3712,2498.210306406685,0,1.0,110405.05000000002,294204.3738423958,27345.71698715527,321550.09082955105,65.87259671601824,0.04376565264740806,93902.90593627654,8717.927577147984,102620.83351342453,93902.90593627654,8717.927577147984,102620.83351342453,0.0,3,15573.959716184301,5.63268004315001,578030.320942486,0,0,0.0,0.006019154989500881,4.212293151287727,0.0,294204.3738423958,64556.5027618773,0.0,0.0,93796.74157881428,252.87640955337665,94049.61798836765,94049.61798836765,94054.59215387571,0.0
507312,II - Cagayan Valley,PF,500,257317016225,helped,a,Quirino,999.2229356968362,1,999.2229356968362,0.0,0,1.0,17915.558999999997,4873.269034962707,989.2583278638256,5862.527362826533,14.569409305273,0.0017124375473862117,1553.6183063226515,315.3796428690575,1868.997949191709,1553.6183063226515,315.3796428690575,1868.997949191709,0.0,3,15573.959716184301,5.63268004315001,10527.467449100437,0,0,0.0,0.014942209247904025,0.0065679998525611585,0.0,4873.269034962707,10147.5404260883,4549.407437770264,0.0,1553.6183063226515,9.1480539416277,1562.7663602642792,1562.7663602642792,0.0,30.11452941783545
1101151,IVB - MIMAROPA,SS,50,4259111803126,helped,a,Romblon,14.501658715323176,0,14.501658715323176,0.0,0,1.0,24028.916000000012,24004.526718616995,2449.941922862438,26454.468641479434,0.24427938320863204,5.3918998162069364e-05,7652.742312623001,781.0516089874625,8433.793921610464,7652.742312623001,781.0516089874625,8433.793921610464,0.0,3,15573.959716184301,5.63268004315001,47504.86271029512,0,0,0.0,0.01290217434222599,0.023202993695448083,0.0,24004.526718616995,83703.6699697943,56861.76543180787,0.0,7652.742312623001,22.655559455937965,7675.397872078939,7675.397872078939,0.0,147.89668583603066
1176682,IX - Zamboanga Peninsula,PF,30,9721821011251,helped,a,Zamboanga del Norte,0.6314568945202397,1,0.6314568945202397,0.0,0,1.0,20411.482000000004,12708.638842541397,772.4884408140038,13481.127283355401,0.005107186649024284,1.7633778880855848e-06,4051.5665793457515,246.27250711194574,4297.839086457698,4051.5665793457515,246.27250711194574,4297.839086457698,0.0,3,15573.959716184301,5.63268004315001,24208.352450960345,0,0,0.0,0.01399886181281541,0.013533372311740944,0.0,12708.638842541397,15996.1142834797,1928.6579158958507,0.0,4051.5665793457515,7.143499050556534,4058.710078396308,4058.710078396308,0.0,78.2051802124546
1628368,V - Bicol,SS,200,56262308130,helped,a,Sorsogon,328.01826528976585,1,328.01826528976585,926.0038855643704,0,1.0,20201.068,12026.341031391095,1498.9795375211156,13525.320568912211,3.1617332962926517,0.0006074555705821999,3834.609723887089,477.88087084621395,4312.490594733303,3834.609723887089,477.88087084621395,4312.490594733303,0.0,3,15573.959716184301,5.63268004315001,24290.879709226392,0,0,0.0,0.014071578908278214,0.28253366685086045,0.0,12026.341031391095,2989.66312603358,0.0,0.0,3834.063533994942,13.861642889830604,3847.925176884773,3847.925176884773,3848.1947798682636,0.0
