district,hazard,rp,c,di0,dc_post_reco
Ampara,PF,250.0,42252.357492762654,3550.224022428649,1255.058915186663
Ampara,PF,250.0,93913.92441984806,7836.1356270894885,291.3548351705004
Ampara,PF,250.0,189888.6856409037,23430.813253281533,306.16639112475673
Ampara,PF,250.0,185509.34298591863,16860.137760677593,211.538347745322
Ampara,PF,250.0,119898.13979649331,8109.768670172075,186.18825113472639
Ampara,PF,250.0,111919.77406413488,10651.26652178103,290.73085776088817
Ampara,PF,250.0,93183.22148625033,7549.465121434061,288.60389786073563
Ampara,PF,250.0,107344.1093408532,16905.44886214071,501.3530827557132
Ampara,PF,250.0,205348.45379920868,18794.353064423885,204.31389271953046
Ampara,PF,250.0,173354.8940908811,12644.931868016052,172.58920583990195
Ampara,PF,250.0,187465.38015382012,20446.914152818346,259.72279973346957
Ampara,PF,250.0,98596.59187730367,7889.289453990484,268.11944029517963
Ampara,PF,250.0,102960.38392137557,10942.228173750811,363.1048853486523
Ampara,PF,250.0,145296.45924711804,11550.4898451419,197.96095853343232
Ampara,PF,250.0,115446.79793016614,15973.3183672558,449.1703711844688
Ampara,PF,250.0,95713.34806887248,15330.288214979499,558.100885638923
Ampara,PF,250.0,118300.70416932732,11240.82672663736,281.3123297410357
Ampara,PF,250.0,162407.36947555462,16084.083740874943,244.34925057979572
Ampara,PF,250.0,135090.4772904041,8918.280286102192,174.6056889520619
Ampara,PF,250.0,193195.02442425364,12659.309563403876,141.8981984833233
Ampara,PF,250.0,223168.49297880792,29879.931129858232,313.8979134015541
Ampara,PF,250.0,106203.66480169297,9800.059732586253,293.17028102098175
Ampara,PF,250.0,70673.87625003772,6176.515289869602,466.8211148041751
Ampara,PF,250.0,153145.779518002,23374.001961305992,431.20651096118536
Ampara,PF,250.0,140821.9379471914,21584.012566158715,448.70137710838867
Ampara,PF,250.0,78970.09787569742,7213.9223444616455,402.53374294886606
Ampara,PF,250.0,83271.05467054789,17804.7822783003,981.0017582034344
Ampara,PF,250.0,70734.51425770205,5778.750044858666,429.7054721297423
Ampara,PF,250.0,71504.66207173231,7407.412507881598,429.5081671050633
Ampara,PF,250.0,81724.67121854657,6186.161271617902,311.01309881394815
Ampara,PF,250.0,100857.9694505974,16297.437945920745,536.9485376616017
Ampara,PF,250.0,57803.870739869206,7614.492826212166,893.9274089259516
Ampara,PF,250.0,94081.00852715856,8456.339156304368,314.3984197306815
Ampara,PF,250.0,75890.20973687463,11388.74463336745,652.199035916441
Ampara,PF,250.0,133527.58815982606,14829.1613584789,311.70169321603464
Ampara,PF,250.0,79043.60878923077,5794.645181428879,311.8083348899296
Ampara,PF,250.0,105490.68042401144,9046.773558097935,269.9684071687101
Ampara,PF,250.0,76291.41432657403,5032.0191967401615,289.1928839347351
Ampara,PF,250.0,61854.17793651072,8131.9194794510795,752.7657509657142
Ampara,PF,250.0,60139.52093710272,4127.019283895351,529.4175730708198
Ampara,PF,250.0,73982.16032457947,10650.187423375934,628.9574419313275
Ampara,PF,250.0,48479.72385035916,9006.12664885525,1481.890781652703
Ampara,PF,250.0,122010.1283811495,16002.564474467516,410.9730654798394
Ampara,PF,250.0,113963.02121426426,12061.339987939162,325.1023961240349
Ampara,PF,250.0,48267.66367320316,4135.140807326373,868.5338635933098
Ampara,PF,250.0,102752.68307146881,13465.7335977329,469.69874303026467
Ampara,PF,250.0,102511.32634021855,16067.984623803819,509.9217015123551
Ampara,PF,250.0,117624.53970083149,13153.9029707774,338.23671546215587
Ampara,PF,250.0,73980.66620032066,9907.736037829378,577.9163803292877
Ampara,PF,250.0,173241.03596304913,21993.855569925825,327.2169930015557
Ampara,PF,250.0,112471.49848945989,15540.230120671975,463.27495358498766
Ampara,PF,250.0,130927.67132604057,19190.995713873,451.38567782053286
Ampara,PF,250.0,98519.72943798195,11111.443247560066,398.0727117415017
Ampara,PF,250.0,112511.37695889303,8136.355137835693,212.367933303317
Ampara,PF,250.0,85912.50229941745,9659.121985911152,474.00250974449335
Ampara,PF,250.0,95651.56163628763,10055.051408132887,379.6161779980142
Ampara,PF,250.0,81180.42327382644,9640.658230800229,438.42983785400514
Ampara,PF,250.0,71568.00122168413,8903.738518398906,538.4306844966121
Ampara,PF,250.0,57576.857601503485,8064.528785878375,993.223114743374
Ampara,PF,250.0,60475.939127078076,4716.11314007214,394.69764989004534
Ampara,PF,250.0,52360.55341122071,7219.927727666534,1337.0240131355918
Ampara,PF,250.0,74835.46347775093,8233.846533649059,432.50004203865296
Ampara,PF,250.0,56740.34137382808,3828.0362203558198,369.00043359594764
Ampara,PF,250.0,44218.53419803624,5295.203317259671,1180.5558053397106
Ampara,PF,250.0,605065.9972873097,96046.72408307767,333.15138207238516
Ampara,PF,250.0,488816.7081473936,53428.76650792928,217.80373781785445
Ampara,PF,250.0,388130.14697549073,115539.62355062227,784.9173141636019
Ampara,PF,250.0,288427.55158802,41333.96607589771,325.640813501096
Ampara,PF,250.0,137483.23233087818,31552.721978192472,719.8779117381937
Ampara,PF,250.0,398443.58869262255,29492.901834486114,143.56952725025982
Ampara,PF,250.0,317491.53791727184,24901.022886165785,155.78336389008916
Ampara,PF,250.0,335215.67189738806,29236.473365654037,177.21744158832192
Ampara,PF,250.0,139547.86596549634,13128.16604144873,250.4766761053371
Ampara,PF,250.0,98173.08675062767,12830.416183150022,485.2559249600012
Ampara,PF,250.0,318444.8712247427,30601.962722605644,203.39620768500592
Ampara,PF,250.0,86542.0618096601,10778.25813858511,531.0863793090632
Ampara,PF,250.0,91524.29825135127,11544.604305682324,503.8260548448417
Ampara,PF,250.0,112327.47662953242,13654.636980980158,390.9055630794895
Ampara,PF,250.0,105058.81406079694,15525.954578437593,538.944502074526
Ampara,PF,250.0,53600.42459566611,3914.466333619053,475.621213405936
Ampara,PF,250.0,70295.09524284203,8826.628456311635,563.6758149961457
Ampara,PF,250.0,91499.10321483019,6581.7707035780395,256.2972232539917
Ampara,PF,250.0,96166.94661591412,9254.902685456591,334.74064367784734
Ampara,PF,250.0,61103.395144736765,6237.409139898473,539.2946400680419
Ampara,PF,250.0,121001.10818365615,21975.112591071593,555.2865416564147
Ampara,PF,250.0,71678.84766375521,7777.499175671665,456.6227437143158
Ampara,PF,250.0,118426.06998360752,11441.457528538464,291.03616947884626
Ampara,PF,250.0,74376.01733851207,6870.086373893164,452.6673153734523
Ampara,PF,250.0,101437.23263677099,13341.697382598943,477.359066770984
Ampara,PF,250.0,88562.01819928453,10997.5524116816,517.2665233931242
Ampara,PF,250.0,102759.5853396134,10658.804228581315,352.5916358201597
Ampara,PF,250.0,97794.17683859401,12987.455924729707,498.6857028085801
Ampara,PF,250.0,204267.8328235089,29320.63380770776,355.0648499067578
Ampara,PF,250.0,156099.1182617592,10810.600519658024,172.15506008767312
Ampara,PF,250.0,257852.65993377523,31647.050406839764,270.4835697993212
Ampara,PF,250.0,117990.78178287482,10990.275501889771,277.5402600721624
Ampara,PF,250.0,57667.84097989867,7035.734164299626,794.4982152318437
Ampara,PF,250.0,43977.842498563914,6360.2215907248,7109.323486847892
Ampara,PF,250.0,49827.960058743854,8126.63446974321,1403.877428781655
Ampara,PF,250.0,58331.09152734977,4660.643627955896,433.44311307250535
Ampara,PF,250.0,69595.25915863803,10173.888509026014,707.9195776014216
Ampara,PF,250.0,95620.92915932668,11128.152619033413,434.93970229402777
Ampara,PF,250.0,82436.25522094237,8641.587148090199,458.759209908941
Ampara,PF,250.0,51912.855190173665,8739.27162068575,1629.5938701410953
Ampara,PF,250.0,78024.03597295268,6916.7920059249245,399.1471006057545
Ampara,PF,250.0,119609.94373455715,19283.617926524053,478.2298027716116
Ampara,PF,250.0,69325.58437820022,11688.308824205396,884.5408520736366
Ampara,PF,250.0,75727.97127961135,8663.407754977736,451.2254356955648
Ampara,PF,250.0,71824.95543833419,7157.070491100264,404.38663583010566
Ampara,PF,250.0,100972.37835364637,13916.502888723608,513.8918219301053
Ampara,PF,250.0,111968.59384187758,15715.31830567021,474.5117614048248
Ampara,PF,250.0,90893.70750240449,6287.7794437015355,244.70250183357246
Ampara,PF,250.0,75524.14343415582,5940.412083045243,363.40917430146203
Ampara,PF,250.0,83592.4495875837,9929.28643308636,521.7196161032211
Ampara,PF,250.0,109560.14756703061,9112.46359432395,253.799469278798
Ampara,PF,250.0,109459.8244471902,10834.2405223937,311.76222288417017
Ampara,PF,250.0,109595.16280848408,13452.037176130078,409.3008573114802
Ampara,PF,250.0,70164.1630832839,4917.584320326491,358.29735876393966
Ampara,PF,250.0,100676.57690626726,15136.51299315104,487.6064658220157
Ampara,PF,250.0,84970.33097905641,11625.727472006021,503.5365128273845
Ampara,PF,250.0,132832.5215546286,10731.463635401751,212.2263388136272
