district,hazard,rp,c,di0,dc_post_reco
Ampara,PF,25.0,56346.91794889607,19258.06151767978,19710.064134508026
Ampara,PF,25.0,234162.22411925194,19295.489256368568,177.30232426745388
Ampara,PF,25.0,180197.53788859933,19451.03196677174,260.00775064708074
Ampara,PF,25.0,40773.76333728006,5366.021388155188,5366.021388155188
Ampara,PF,25.0,145885.31998441293,9603.59624517501,159.57032037115908
Ampara,PF,25.0,99988.96334443141,8837.338303549932,295.17852953458
Ampara,PF,25.0,61632.60809789574,10241.00468408096,1097.737665479707
Ampara,PF,25.0,257004.48953688113,30306.157844990186,259.03610752569455
Ampara,PF,25.0,114132.4607645239,13655.847460029692,377.7397771467302
Ampara,PF,25.0,99515.88258891707,12941.270268556538,481.25102539726464
Ampara,PF,25.0,61836.160555742754,11366.648874894172,1296.387888808752
Ampara,PF,25.0,127563.10271177287,21454.75544339103,490.18385834902085
Ampara,PF,25.0,130570.58148749631,15710.752147486712,349.6630316887992
Ampara,PF,25.0,229824.5997572971,33446.85488684945,344.087014708172
Ampara,PF,25.0,42070.97080774336,5758.899575125159,5758.899575125159
Ampara,PF,25.0,74437.86236420508,7213.918268747049,479.7893396544196
Ampara,PF,25.0,88586.92027026467,10949.001079456728,512.7985856648532
Ampara,PF,25.0,125449.56726906053,16114.52115983006,384.8882314384978
Ampara,PF,25.0,58897.429073856976,5025.766374560138,462.97230313181353
Ampara,PF,25.0,61330.250081710394,6034.121662821767,512.7542637299766
Ampara,PF,25.0,102458.3816076594,16452.321772796095,529.2482167262068
Ampara,PF,25.0,173387.8702921696,14295.558299089975,192.75711598880122
Ampara,PF,25.0,107072.44825404783,19014.565277107224,587.6151088652614
Ampara,PF,25.0,140891.47624798954,12066.939026370783,226.66368264435192
Ampara,PF,25.0,159951.81434172404,22010.08732885996,373.70557422583016
Ampara,PF,25.0,82372.00787781365,8691.323920997163,456.58752064576277
Ampara,PF,25.0,255406.8898490122,17405.661455412566,138.75213308829592
Ampara,PF,25.0,102224.00917490518,8461.968877288971,264.70053934508235
Ampara,PF,25.0,81805.21330506254,11637.38082869423,549.0588396754995
Ampara,PF,25.0,43827.346100181625,3569.8860317121794,1532.9596030407386
Ampara,PF,25.0,110796.07543529494,12256.222082727949,352.748803570743
Ampara,PF,25.0,285832.1581421868,20906.98125957691,154.00756576304028
Ampara,PF,25.0,151826.2744402176,18068.35521435861,314.83493127990926
Ampara,PF,25.0,353350.0982582837,47539.64126544791,285.67834010830836
Ampara,PF,25.0,207696.3499560536,32297.02480288959,387.755589949553
Ampara,PF,25.0,94182.69100710897,8477.856848061416,316.0557243545378
Ampara,PF,25.0,205086.8004152819,15027.134434466565,161.96072034530087
Ampara,PF,25.0,199023.77307787718,27600.9017380708,344.819188842707
Ampara,PF,25.0,136605.6833495383,12068.398397989937,236.43913282088502
Ampara,PF,25.0,132628.50035191607,15169.181923695534,327.63894567999824
Ampara,PF,25.0,95002.50819895066,12321.878507756397,503.8258253159161
Ampara,PF,25.0,112544.13050637039,13934.614457205815,405.1449506134235
Ampara,PF,25.0,98325.14172568778,12248.365269338336,456.93040711544404
Ampara,PF,25.0,68917.52439484274,5981.763553948576,490.4053064576841
Ampara,PF,25.0,64901.60549339707,7383.453005689648,555.6299881279564
Ampara,PF,25.0,54152.62948447825,8539.312189477076,1495.207336885745
Ampara,PF,25.0,48843.47572530447,7004.437469907116,1532.7899110260666
Ampara,PF,25.0,64871.33629370688,8261.784063841233,651.2185036604028
Ampara,PF,25.0,77281.81363428508,7661.987608528605,470.20220763345964
Ampara,PF,25.0,209708.81228714067,20236.971247809142,224.64676333944215
Ampara,PF,25.0,99160.23414083423,12958.320713664243,480.37344927534025
Ampara,PF,25.0,65136.72791793608,7839.016403914505,605.7871246672919
Ampara,PF,25.0,67968.19885597187,9188.354211099826,656.0525970191735
Ampara,PF,25.0,80751.52172188628,6966.8912278447315,362.8577169517695
Ampara,PF,25.0,116772.6193450133,15515.511961813865,424.61569842052313
Ampara,PF,25.0,97452.02238332696,8818.934057929322,311.90042672022764
Ampara,PF,25.0,132859.14626298947,10853.882896163846,218.4156140426347
Ampara,PF,25.0,96466.99020432602,11381.616353836944,438.24740548057633
Ampara,PF,25.0,67427.60712120273,6227.437372420735,399.22564392018563
Ampara,PF,25.0,103489.04609931757,15123.456721509092,533.9389126932933
Ampara,PF,25.0,112488.6897074024,8800.594911441449,233.92842647402642
Ampara,PF,25.0,54157.66849178247,5412.551161671815,710.9451126020442
Ampara,PF,25.0,97339.4122886994,12699.950606732542,493.2329124048578
Ampara,PF,25.0,130439.87198174925,12141.820687131723,262.55100198754167
Ampara,PF,25.0,126457.82575614742,8469.502668334122,183.6537017777628
Ampara,PF,25.0,111647.38642278797,14683.223754284456,441.9585894835068
Ampara,PF,25.0,186456.840419814,19300.61482340032,245.3875786804204
Ampara,PF,25.0,45570.49106879091,9719.214253721992,9719.214253721992
Ampara,PF,25.0,77161.46924937659,4985.843573090363,271.5099750485247
Ampara,PF,25.0,108623.87657266416,18318.885057604373,546.9534370694817
Ampara,PF,25.0,71963.73321507876,5990.370594613489,419.7512992085064
Ampara,PF,25.0,128109.26079181994,9758.86330688188,203.7938487666217
Ampara,PF,25.0,87416.08934519785,13514.373868487226,580.9353887604058
Ampara,PF,25.0,68797.18000993428,9923.018007188886,709.2278427224385
Ampara,PF,25.0,59902.7168903587,10028.550139491146,1194.973900995907
Ampara,PF,25.0,62358.998578730774,4852.881241138526,372.24022822896103
Ampara,PF,25.0,70458.11884775503,5856.084501810304,437.6990745884408
Ampara,PF,25.0,56876.951205569676,7590.554850421568,946.7223448796827
Ampara,PF,25.0,82443.2160821952,19051.050376235933,1134.8340017451246
Ampara,PF,25.0,67025.68769558339,11633.202506021598,984.075471899754
Ampara,PF,25.0,69698.76388425313,12217.530965000333,928.5507249548758
Ampara,PF,25.0,596154.6417746434,52799.09373846481,164.89015392927462
Ampara,PF,25.0,133990.71980556994,13125.293319551842,268.5402290899176
Ampara,PF,25.0,79812.51442936744,9037.57499351172,525.7362906612719
Ampara,PF,25.0,151747.88858008294,11915.259777261266,198.35525588826786
Ampara,PF,25.0,54927.189359555116,7913.334907813686,1201.9969998007728
Ampara,PF,25.0,83985.73238905608,15184.620719317076,754.5004725458083
Ampara,PF,25.0,69241.75521831491,4916.179757913061,371.43247835293363
Ampara,PF,25.0,110600.46820291826,17598.524990203932,497.8381393394558
Ampara,PF,25.0,80284.68699170486,11924.705170133622,593.6987384095593
Ampara,PF,25.0,64510.43204381952,5523.777042981767,388.03870440165537
Ampara,PF,25.0,172326.11629730658,27842.20501799816,440.60934732436
Ampara,PF,25.0,125751.14599690695,14562.298209462715,337.6685182867156
Ampara,PF,25.0,76041.27448840631,8940.504643523167,465.0339304782273
Ampara,PF,25.0,80995.52686162665,12026.504869112907,586.8849799531017
Ampara,PF,25.0,173891.12649840105,11478.211959925897,155.82788325469306
Ampara,PF,25.0,155621.39693207634,35180.282807868185,663.4603402671332
Ampara,PF,25.0,88741.92247866666,8799.179876241767,386.6292334299514
Ampara,PF,25.0,92736.96465566472,6031.588826809925,222.8360449463135
Ampara,PF,25.0,68724.04995160416,5868.4021406932015,478.68215016125856
Ampara,PF,25.0,91984.37133684775,8765.026643270412,355.2157292791069
Ampara,PF,25.0,68505.14609941174,10482.060232488388,777.8939643180416
Ampara,PF,25.0,99198.12044458896,14267.465407842312,470.45611198432516
Ampara,PF,25.0,101628.18757635748,7761.074388234414,242.21443689369067
Ampara,PF,25.0,189124.8776011795,30727.952361667543,428.0978168708371
Ampara,PF,25.0,62525.4088652971,14805.150875792036,1569.2609216791732
Ampara,PF,25.0,111255.05868897909,9168.945831815565,249.59901730832462
Ampara,PF,25.0,98666.65751607553,10880.235633107028,392.73165055394315
Ampara,PF,25.0,48178.84531015555,4318.793233980432,942.9621951071539
Ampara,PF,25.0,126332.57712808356,15988.512912814786,382.67404719342767
Ampara,PF,25.0,42954.9093675312,5460.65370001116,6102.619264475992
Ampara,PF,25.0,102631.75861478932,17204.990491300585,564.5873581887762
Ampara,PF,25.0,74903.12093977624,11705.948535794663,695.6768367492207
Ampara,PF,25.0,149067.47653426795,10908.298543900191,180.79953585003253
Ampara,PF,25.0,98602.79102815004,13022.237481288592,489.6311963114135
Ampara,PF,25.0,126825.76703832821,19536.842274307062,491.6218347723277
Ampara,PF,25.0,56301.426259698485,6321.639855805154,747.2999692239991
Ampara,PF,25.0,171360.41984400788,21669.204875292355,321.846259455512
Ampara,PF,25.0,42585.74055973384,4248.327336467456,1668.6146081333145
Ampara,PF,25.0,112755.01882136265,19051.42670986218,528.8128365357583
Ampara,PF,25.0,63234.233132297224,5256.457828586623,394.78131158988134
Ampara,PF,25.0,111989.18346009504,15334.435566361126,461.9388809941031
Ampara,PF,25.0,46315.077639373914,5898.397079371916,1588.926312259367
Ampara,PF,25.0,72309.19232164761,6634.8267623517295,475.57487911374085
Ampara,PF,25.0,68417.13925091254,11562.266699304431,904.420900932726
Ampara,PF,25.0,57010.256386009445,7203.54213792218,868.2005918665143
Ampara,PF,25.0,66093.94594847992,4926.886459504257,440.4954547861518
Ampara,PF,25.0,168805.4322055814,17461.718087202957,259.9054837861978
Ampara,PF,25.0,63016.92301264755,7571.009969315219,633.7008115607838
Ampara,PF,25.0,57190.86964200062,11960.75481417337,1505.2808530403645
Ampara,PF,25.0,271953.0679821059,38947.04449601958,329.18327976579013
Ampara,PF,25.0,178447.2562794127,20305.88135383301,284.72131484738065
Ampara,PF,25.0,73237.47707536795,7178.10690779304,511.22573184232783
Ampara,PF,25.0,88119.79843385312,10317.470015005252,478.2710590216793
Ampara,PF,25.0,92615.03239752435,14905.357944148982,577.3464995501224
Ampara,PF,25.0,68472.13474225832,5133.316477614693,416.79666344910174
Ampara,PF,25.0,60500.36659388188,5539.703770309068,479.5414423038606
Ampara,PF,25.0,70423.67195945099,8530.133990187274,532.9137075528022
Ampara,PF,25.0,66661.10379850178,5143.74360709152,451.66639010386535
Ampara,PF,25.0,100784.83353295644,12901.816818576106,458.83443511751915
Ampara,PF,25.0,55738.856250047786,7788.554756847429,1092.2978833998934
Ampara,PF,25.0,61753.62630354836,4606.128660167281,538.5346000932539
Ampara,PF,25.0,58434.391177086174,9516.174778267656,1225.0436449973656
Ampara,PF,25.0,95237.29664277297,32739.79255122104,2915.456768614996
Ampara,PF,25.0,48083.59342382885,6204.247494334922,1354.3562592472235
Ampara,PF,25.0,67503.13363765777,6119.223235035362,388.0946535771029
Ampara,PF,25.0,75301.58337201245,8135.012066141391,419.8083715447861
Ampara,PF,25.0,258976.3819998585,37494.87446095479,331.940907651386
Ampara,PF,25.0,66075.8816932254,4669.9996085058,419.3169562091178
Ampara,PF,25.0,53465.34990335904,8177.5460359107265,1493.787436782953
Ampara,PF,25.0,35251.948821591366,3937.0809861062203,3937.0809861062203
Ampara,PF,25.0,154701.61403835414,17548.796980772986,296.05740626873995
Ampara,PF,25.0,91030.53412864641,6114.262508518943,231.5061610254969
Ampara,PF,25.0,122833.78342157757,10318.05328438359,234.87177332555493
Ampara,PF,25.0,47364.92844430844,4642.097019516684,1198.8917368068119
Ampara,PF,25.0,132262.96138717094,14195.4765600075,297.45047760157416
Ampara,PF,25.0,573201.2369494024,73442.27557358514,258.0798555036345
Ampara,PF,25.0,63625.21322461776,10748.160174047382,1050.1300163105914
Ampara,PF,25.0,95079.52298035368,9364.385390576605,355.0668822643898
Ampara,PF,25.0,106934.53179599364,18028.80211447481,551.2125172523175
Ampara,PF,25.0,86683.70478939512,8351.706549142264,376.783911463046
Ampara,PF,25.0,67023.86544991873,20905.11329172453,1877.3062737248886
Ampara,PF,25.0,149260.0837995054,19755.619682423654,369.8382982873854
Ampara,PF,25.0,63075.30518564662,5590.139109638539,422.87335385744177
Ampara,PF,25.0,58663.99999014463,4821.082135774008,439.6069397604982
Ampara,PF,25.0,74924.27891114312,5901.621965518328,370.93960025614797
Ampara,PF,25.0,74283.68631862855,7320.090482293198,498.37639796902704
Ampara,PF,25.0,80200.42424281889,7931.748956713001,437.27689538737314
Ampara,PF,25.0,109316.97444942652,10596.315844164094,302.46400669845667
Ampara,PF,25.0,65576.41646109376,4270.559549506437,379.43246498141684
Ampara,PF,25.0,70501.78243197716,9860.17682342881,650.7026575171533
Ampara,PF,25.0,89079.96369773887,7625.5901218641575,323.79043778850934
Ampara,PF,25.0,79317.74836451249,7265.755258050566,400.5897992877201
