region,hazard,rp,c,di0,dc_post_reco
ARMM,EQ,30,25029.734,4000.0536943115912,65.11958969965534
ARMM,EQ,30,21517.90200000001,4464.551544536048,5295.571207654455
ARMM,EQ,30,20142.824,2311.6783279846522,4195.581241834909
ARMM,EQ,30,71921.03900000003,6881.512942197342,0.04050238202392365
ARMM,EQ,30,57718.390999999996,12084.766548828129,4.742246278771235
ARMM,EQ,30,15395.438,3032.5175532864723,2644.9862356610874
ARMM,EQ,30,14412.153,3558.9197398875226,3104.140489630829
ARMM,EQ,30,74586.55500000002,6265.119844712521,0.036868453941169534
ARMM,EQ,30,23192.081999999995,5001.030034078125,435.3917362528891
ARMM,EQ,30,17391.08399999999,1334.2442898707425,1568.6646132003882
ARMM,EQ,30,13815.745999999906,2015.397946040859,1757.51994584249
ARMM,EQ,30,17688.86499999998,3724.0683484705987,3248.045714203825
ARMM,EQ,30,151353.05,15476.7559450778,0.09107920879712894
ARMM,EQ,30,32430.111000000008,14033.656301775762,1720.0798875324026
ARMM,EQ,30,27489.965000000004,7078.982739807334,472.6253123344178
ARMM,EQ,30,20776.736,2812.830698010198,4765.413319275834
ARMM,EQ,30,24272.64500000001,2686.4356266169243,2.593960431779409
ARMM,EQ,30,22771.412,5906.154006807013,512.557760216145
ARMM,EQ,30,64823.21900000003,13700.042414125202,3.76161674342666
ARMM,EQ,30,21625.788999999982,2885.2119451416106,5605.077159101732
ARMM,EQ,30,19905.673999999988,1510.8818573108497,4060.651317883352
ARMM,EQ,30,16976.407999999967,1801.3811862030893,1570.9597809063964
ARMM,EQ,30,21900.822,8808.734931460018,7683.091601454473
ARMM,EQ,30,34364.492,5044.154192923821,0.9321275715698588
ARMM,EQ,30,16330.424999999937,1615.6623045584192,1408.8919823591846
ARMM,EQ,30,88954.83600000002,10371.585000998612,0.06120055512534035
ARMM,EQ,30,18499.889,1624.5328515896265,2640.4146597491776
ARMM,EQ,30,10899.349999999966,3409.298037938684,2973.5113508706413
ARMM,EQ,30,16323.756000000007,7706.314320004736,6721.583372528911
ARMM,EQ,30,46557.78100000001,7574.109835286407,0.4302996477285721
ARMM,EQ,30,24813.604000000007,2994.040378416248,4.731777857508948
ARMM,EQ,30,21868.142999999982,3160.5419615715527,5812.3442283449795
ARMM,EQ,30,135539.14,19501.545031862064,0.11735742837790245
ARMM,EQ,30,16666.90199999999,3149.595294341449,2747.0771787382528
ARMM,EQ,30,15294.698,3101.5265950033104,2705.1453447249687
ARMM,EQ,30,31865.129000000008,7273.989564496613,171.20526659428415
ARMM,EQ,30,20687.771000000004,4224.629459931069,4496.108408349639
ARMM,EQ,30,11868.832,5422.02168878346,4729.176957341517
ARMM,EQ,30,16596.478999999992,4031.09793730808,3515.9268714394025
ARMM,EQ,30,15923.283999999996,3477.478624397582,3033.0503348945244
ARMM,EQ,30,19582.527,4195.749319663879,3662.497364855188
ARMM,EQ,30,26568.81099999999,5163.606342942145,174.72605783547024
ARMM,EQ,30,31955.13900000001,5793.3409346966855,20.559571833724508
ARMM,EQ,30,17021.52699999999,6246.950979054856,5448.631620291408
ARMM,EQ,30,57369.647999999994,20317.62161571515,1399.4964499497064
ARMM,EQ,30,23259.92,9067.444147418979,7908.784833031382
ARMM,EQ,30,21151.076000000005,10066.056674008762,8779.792305034009
ARMM,EQ,30,24809.82200000001,3705.362897829343,40.09048357099265
ARMM,EQ,30,20037.805,6596.8818503289085,5753.916790105869
ARMM,EQ,30,19703.607000000007,9448.883291555783,8241.48278725394
ARMM,EQ,30,21984.320000000007,7943.184733587661,6928.185928208481
ARMM,EQ,30,91218.42199999999,10407.914503476106,0.061328037244230124
ARMM,EQ,30,24011.458999999995,7507.979298068082,1771.6329323810426
ARMM,EQ,30,12722.372000000005,4205.795448466663,3668.369025811281
ARMM,EQ,30,10973.9,3662.15573877871,3194.196875345097
ARMM,EQ,30,18948.289000000008,8946.940108845172,7803.6790835944985
ARMM,EQ,30,17829.258000000005,7840.588568886046,6838.699742451241
ARMM,EQ,30,24965.461000000007,10126.470776080965,8832.312571157632
ARMM,EQ,30,26197.68900000001,9527.262621606538,1672.366674380673
ARMM,EQ,30,41797.527,9624.556070898376,47.003388641595755
ARMM,EQ,30,23594.47700000001,5346.601143826604,324.2722092318694
ARMM,EQ,30,17355.432000000004,5030.791279810703,4387.9449517468265
ARMM,EQ,30,27265.754000000008,9514.822575300985,1642.594937931352
ARMM,EQ,30,33564.16000000002,15482.55643129807,1712.6604418531185
ARMM,EQ,30,30461.307000000008,11439.684389639942,1756.559056581815
ARMM,EQ,30,27436.577999999998,7328.2660463695765,607.3019188609022
ARMM,EQ,30,27390.865,9937.168080597403,1572.1122908218265
ARMM,EQ,30,17746.475000000002,2436.416692146517,2125.0856435964647
ARMM,EQ,30,15868.706000000007,7175.9580169886885,6258.997243824731
ARMM,EQ,30,15656.256000000007,5340.753800888448,4658.299733717623
ARMM,EQ,30,18050.977000000006,7880.4641620621815,6873.479938655628
ARMM,EQ,30,11319.878000000002,5313.995333351086,4634.96052602315
ARMM,EQ,30,16887.494000000002,5850.4772780911935,5102.889547561538
ARMM,EQ,30,26400.69100000001,8829.355113360198,1572.2245984227932
ARMM,EQ,30,94694.65600000002,15392.781790433666,0.18382430599228472
ARMM,EQ,30,109677.98000000004,12871.520277527614,0.07580058624598415
ARMM,EQ,30,29495.68000000001,2376.442485361796,0.014280928267193141
ARMM,EQ,30,23829.500000000004,4638.828275850819,270.8109930233135
ARMM,EQ,30,45414.45300000002,5194.686905327852,0.10573968286852756
ARMM,EQ,30,21020.487999999998,3490.339120627157,1416.545806053907
ARMM,EQ,30,50009.258000000016,21511.108829546443,1795.5269775007482
ARMM,EQ,30,69618.69500000004,28898.78904247574,2110.5603510034944
ARMM,EQ,30,88180.22699999998,24706.92813112549,58.852253859243795
ARMM,EQ,30,18537.318,3328.3727031806898,2903.057336636912
ARMM,EQ,30,15421.942000000005,6056.161085938247,5282.290595249707
ARMM,EQ,30,18944.676000000003,7928.147351462879,6915.0700580974035
ARMM,EQ,30,22283.68899999999,2838.8210783876893,1089.1292214146524
ARMM,EQ,30,59133.09400000003,6284.396164665044,0.03767503578974585
ARMM,EQ,30,23404.613000000005,8902.878254062236,7765.247556125789
ARMM,EQ,30,24715.36700000001,9623.419786225208,8392.529905461646
ARMM,EQ,30,16872.609000000004,6277.816794164444,5475.6226163654
ARMM,EQ,30,14646.375000000005,4821.317710069737,4205.238406842454
ARMM,EQ,30,20542.379,2890.905566651021,1494.7954062215783
ARMM,EQ,30,35660.316000000006,16236.921415498935,1669.3600970705206
ARMM,EQ,30,58101.75000000001,7562.604080225609,0.08572456525714048
ARMM,EQ,30,21375.674000000006,6886.008754737974,6006.098379452921
ARMM,EQ,30,21290.01,8969.764595329361,7823.587003576477
ARMM,EQ,30,21300.088000000003,3350.3379434418766,1579.3681718382772
ARMM,EQ,30,19360.771000000004,3015.092787151795,1771.7586141847607
ARMM,EQ,30,18619.412,2892.117560420495,2521.818233763704
ARMM,EQ,30,20754.609000000008,3627.344432407191,1683.068335150688
ARMM,EQ,30,21125.160000000003,2568.636326026405,1287.0009081857174
ARMM,EQ,30,15096.341999999999,5550.472171461604,4841.219798228763
ARMM,EQ,30,17920.682000000004,5847.66009418453,5100.432350032593
ARMM,EQ,30,18558.637,6665.919026353958,5814.132233596374
ARMM,EQ,30,27171.596000000005,10864.083745699309,1900.6732148842013
ARMM,EQ,30,21986.119000000006,8844.096945868336,7713.977461581894
ARMM,EQ,30,29024.096,11979.883305941315,1607.9136514165855
ARMM,EQ,30,19983.454999999994,6269.237040432245,5468.098786107802
ARMM,EQ,30,19451.166,6831.626214697363,5958.623395734909
ARMM,EQ,30,57683.86700000001,19508.015208468292,1278.788162943225
ARMM,EQ,30,33965.03500000002,16256.827382784255,1958.6764866823505
ARMM,EQ,30,35492.949000000015,8717.896344180928,176.69404743249262
ARMM,EQ,30,31432.369,7251.866120013197,201.85686469988988
ARMM,EQ,30,32861.840000000004,13248.700719992126,1756.1971918491627
ARMM,EQ,30,24064.36900000001,2347.6210083935216,0.6568255493946629
ARMM,EQ,30,24778.27000000001,6758.76442726701,1162.8142957436949
ARMM,EQ,30,16240.928000000005,7726.54072164503,6739.225197051767
ARMM,EQ,30,22363.04100000001,9685.417843067293,8447.792398106587
ARMM,EQ,30,21601.352000000006,7423.700586396194,6475.082685716759
ARMM,EQ,30,23784.754000000008,2208.631036288488,0.4464741207795549
ARMM,EQ,30,19694.582000000006,7434.3554805681615,6484.376072480965
ARMM,EQ,30,22718.94100000001,9247.039393510997,8065.430976672793
ARMM,EQ,30,20422.482000000004,5714.039567424587,4983.886168083241
ARMM,EQ,30,15305.591000000004,3155.8658980695727,2752.601939857344
ARMM,EQ,30,19194.842000000004,6946.29217245857,6058.678640439439
ARMM,EQ,30,19761.375000000004,7768.910702790003,6776.181042470517
ARMM,EQ,30,16993.393000000007,4775.263451628247,4165.069069735235
ARMM,EQ,30,18867.148000000005,7414.2845446968395,6466.8698479459035
ARMM,EQ,30,20835.127000000004,7015.115967365042,6118.707969151971
ARMM,EQ,30,27180.305000000004,12566.453403176587,10964.01298690011
ARMM,EQ,30,37058.65200000002,8690.460448713637,96.57739552303602
ARMM,EQ,30,18815.473000000005,6893.506683578848,6012.638205332381
ARMM,EQ,30,22659.55300000001,9164.015855228992,7993.016381151276
ARMM,EQ,30,23567.92400000001,2117.845598796477,0.3571343686982432
ARMM,EQ,30,34370.57000000001,7329.696518187658,60.77912126560149
ARMM,EQ,30,24317.359,5808.6018751448855,379.4206594169012
ARMM,EQ,30,34230.09799999997,4172.0774591413565,0.08405780329224835
ARMM,EQ,30,23432.034999999996,2082.023960318241,0.3520957075062564
ARMM,EQ,30,31303.672,3837.32768101,0.21903316102709267
ARMM,EQ,30,26044.132999999998,3359.407754425461,4.752940748081891
ARMM,EQ,30,24697.236000000004,4866.121201955329,364.9106880376512
ARMM,EQ,30,97789.195,19133.165936410893,1.6548790583490094
ARMM,EQ,30,38397.26600000002,7188.311211400222,8.049863963319634
ARMM,EQ,30,42290.500000000015,5796.544961254661,0.08486999950266813
ARMM,EQ,30,23162.896000000004,3742.7093727330434,177.3797113649638
ARMM,EQ,30,32337.490000000005,2925.333793754267,0.017774132771936343
ARMM,EQ,30,39244.691000000006,7642.099781180287,11.039018103969017
ARMM,EQ,30,31648.129000000004,14072.911305127362,1766.0784224355298
ARMM,EQ,30,55117.58999999999,5493.8234453778,0.032740799430648636
ARMM,EQ,30,47389.16000000001,4697.342969660298,0.030795629606405882
ARMM,EQ,30,38914.445,6655.835722710237,2.492435113221954
ARMM,EQ,30,61740.895000000026,8750.18436537673,0.15529494659218673
ARMM,EQ,30,21247.574000000004,3597.212031185124,1394.9157907705462
ARMM,EQ,30,23345.20899999999,5200.850662195268,310.4145128738328
ARMM,EQ,30,21543.236000000004,4175.727982867962,1792.4104244839334
ARMM,EQ,30,19075.877000000004,2927.240336113578,2738.931001899302
ARMM,EQ,30,28894.041000000005,5487.311266376205,71.63865808194947
ARMM,EQ,30,22224.94499999999,1812.1949976013825,541.2541277719533
ARMM,EQ,30,68158.69499999999,5920.121974108524,0.03485886809440489
ARMM,EQ,30,39247.11299999998,5525.219898319885,0.17968074949467722
ARMM,EQ,30,40860.164,10119.35433038038,102.7840746774925
ARMM,EQ,30,31465.031000000003,11004.25219259032,990.3563413801552
ARMM,EQ,30,33157.059,3992.4709605329745,0.09554410028081108
ARMM,EQ,30,60103.85500000003,15179.409323257441,37.013039946391984
ARMM,EQ,30,39787.703000000016,8085.712285402134,16.364663100054702
ARMM,EQ,30,26244.44100000001,5901.12153833864,349.6101944373399
ARMM,EQ,30,43835.83600000002,5530.203883542835,489.90763914991936
ARMM,EQ,30,40239.371,4669.79680109728,0.5635777524947656
ARMM,EQ,30,32858.781,3689.4761874819096,0.04728169216272588
ARMM,EQ,30,22302.480000000003,9452.880478654955,8244.969204395395
ARMM,EQ,30,29334.951000000005,3252.146631395321,0.12662215457372314
ARMM,EQ,30,20484.055000000004,2486.3148469996936,1548.7869698283444
ARMM,EQ,30,14867.815000000004,8379.319461224759,7308.590335780859
ARMM,EQ,30,16967.98,3617.930268074145,3155.6226391815912
ARMM,EQ,30,16436.938000000006,4516.487574659185,3939.360182241301
ARMM,EQ,30,46654.76200000001,7449.511630995888,437.04193508869935
ARMM,EQ,30,15612.133000000005,4448.681818542422,3880.2188049303495
ARMM,EQ,30,28304.041000000016,9717.047158027744,1726.108159880575
ARMM,EQ,30,49793.04300000001,13767.815233190566,986.5460334412301
ARMM,EQ,30,40903.20700000002,5905.051585400679,422.20079219894217
ARMM,EQ,30,138031.55000000002,16660.345183777237,0.09808242387438346
ARMM,EQ,30,34174.70700000002,7852.162028999646,1081.4601358644773
ARMM,EQ,30,64320.97300000001,28926.83052911507,2220.364786532683
