,region,hazard,rp,hhid,helped_cat,affected_cat,province,pcwgt,ispoor,pcwgt_ae,pcsoc,axfin,has_ew,c,dk_private,dk_public,dk0,pc_fee,scale_fac_soc,di0_prv,di0_pub,di0,dc0_prv,dc0_pub,dc0,hh_reco_rate,welf_class,c_min,macro_multiplier,dc_npv_pre,help_received,dc_post_reco,dw,const,integ,t_start_prv_reco,dk_prv_t,sav_i,sav_f,sav_offset_to,di_prv_t,di_pub_t,di_t,dc_t,dc_net,sav_delta
14337,ARMM,EQ,50,1566127501070,helped,a,Sulu,42.54208332411754,1,42.54208332411754,0.0,0,0.0,21211.273,15094.620584530923,2242.4856626113,17337.106247142223,0.851533802160336,0.00013379940191819866,4812.227418366084,714.9136959407901,5527.141114306874,4812.227418366084,714.9136959407901,5527.141114306874,0.0,3,15573.959716184301,5.63268004315001,31132.617450230242,0,0,0.0,0.013732405809093105,0.0754397127556684,0.0,15094.620584530923,10953.8735408688,0.0,0.0,4812.227418366084,44.77018420333977,4856.997602569423,4856.997602569423,4857.867339613932,0.0
33971,ARMM,EQ,2000,15361733210361,helped,a,Lanao del Sur,752.7648244796114,0,752.7648244796114,0.0,1,1.0,24096.682000000004,23749.768459890292,8638.682329354737,32388.450789245027,28.493291273845173,0.002466990958984891,7571.524326994651,2754.0476245211507,10325.571951515802,7571.524326994651,2754.0476245211507,10325.571951515802,0.0,3,15573.959716184301,5.63268004315001,58160.643065412565,0,0,0.0,0.01288401947092312,0.02878369780121629,0.0,23749.768459890292,63897.3779220945,41544.16192082586,0.0,7571.524326994651,172.46727843467414,7743.991605429325,7743.991605429325,0.0,149.27441379421313
50085,ARMM,HU,100,1566122508208,helped,a,Sulu,3.9659371969515,0,3.9659371969515,0.0,0,1.0,22364.768,18663.47740677609,3073.6991806121964,21737.176587388287,0.06290315899736373,9.188218382102318e-06,5949.993721007122,979.908000331565,6929.901721338687,5949.993721007122,979.908000331565,6929.901721338687,0.0,3,15573.959716184301,5.63268004315001,39033.91912677533,0,0,0.0,0.013373583602703756,0.020313910344826727,0.0,18663.47740677609,38805.0499265029,22235.51156960194,0.0,5949.993721007122,61.36497583731267,6011.358696844435,6011.358696844435,0.0,115.84876331343462
63326,ARMM,HU,1000,15362831018117,helped,a,Lanao del Sur,34.71128693460333,1,34.71128693460333,5277.573999081983,0,1.0,18319.911999999964,6074.913410981378,1494.0722758641054,7568.985686845483,1.0159419194632833,0.00015434288851189705,1937.5220550089678,476.31641555151367,2413.8384705604813,1937.5220550089678,476.31641555151367,2413.8384705604813,0.0,3,15573.959716184301,5.63268004315001,13596.379780513767,0,0,0.0,0.014776388603324109,0.008339422128758798,0.0,6074.913410981378,9068.35363117985,3543.9139125528413,0.0,1936.758509098832,29.82845871382206,1966.5869678126542,1966.5869678126542,0.0,37.903033282485595
66506,ARMM,HU,2000,15361727020166,helped,a,Lanao del Sur,370.10011234240426,1,370.10011234240426,0.0,0,1.0,18137.412000000008,5525.613026962867,1130.941018579384,6656.554045542251,7.291850877718338,0.0008536226754149929,1761.588266675723,360.5486701494129,2122.1369368251358,1761.588266675723,360.5486701494129,2122.1369368251358,0.0,3,15573.959716184301,5.63268004315001,11953.318372886437,0,0,0.0,0.014850543098431507,0.00738434957374693,0.0,5525.613026962867,9068.35363117985,4097.478419140203,0.0,1761.588266675723,22.578711903982445,1784.1669785797053,1784.1669785797053,0.0,34.38546451823191
72305,ARMM,PF,10,1536183201744,helped,a,Lanao del Sur,0.15914686444933637,1,0.15914686444933637,6908.823868711996,0,1.0,17279.104999999934,2897.481621088637,132.44869779205314,3029.9303188806903,0.00045960719911249456,3.5642474250213956e-07,923.7315766413662,42.22519217839673,965.9567688197629,923.7315766413662,42.22519217839673,965.9567688197629,0.0,3,15573.959716184301,5.63268004315001,5440.925414276747,0,0,0.0,0.015214909511727492,0.0034871808496307827,0.0,2897.481621088637,9068.35363117985,6586.360406804664,0.0,923.7292683737132,2.6442767044216904,926.373545078135,926.373545078135,0.0,17.85019109153114
202828,CAR,PF,30,1413501168,helped,a,Abra,140.3561524046887,1,140.3561524046887,3798.8946677754907,0,1.0,18262.90399999998,5892.433745463178,1565.57212049167,7458.005865954848,1.8114452922480548,0.00022756434366988157,1879.396720531184,499.11086148003807,2378.507582011222,1879.396720531184,499.11086148003807,2378.507582011222,0.0,3,15573.959716184301,5.63268004315001,13397.372189675596,0,0,0.0,0.01479943302208648,0.1573737148867004,0.0,5892.433745463178,0.0,-1.8114452922480548,0.0,1878.586364876724,31.2559198868664,1909.8422847635904,1909.8422847635904,1910.4505359267407,0.0
276008,I - Ilocos,EQ,500,1551411014493,helped,a,Pangasinan,3541.29125,0,3541.29125,0.0,0,1.0,29077.625000000007,39721.58612157525,3002.863298047635,42724.449419622884,61.36594711936379,0.017689631927069634,12663.405798428967,957.3252282524393,13620.731026681406,12663.405798428967,957.3252282524393,13620.731026681406,0.0,3,15573.959716184301,5.63268004315001,76721.21982710251,0,0,0.0,0.01172871760980828,0.03172898563934097,0.0,39721.58612157525,57140.3577529035,22742.076723982664,0.0,12663.405798428967,59.950770358322615,12723.356568787289,12723.356568787289,0.0,245.17381916302796
340503,I - Ilocos,PF,50,1551411015529,helped,a,Pangasinan,507.87405791607324,1,507.87405791607324,0.0,0,1.0,19194.840000000004,8855.501983376584,933.0303727912305,9788.532356167814,2.557293364390914,0.000531820997181451,2823.1706261945974,297.45393843920965,3120.624564633807,2823.1706261945974,297.45393843920965,3120.624564633807,0.0,3,15573.959716184301,5.63268004315001,17577.479707376533,0,0,0.0,0.014435696656826513,0.16270020971464386,0.0,8855.501983376584,1970.80360462821,0.0,0.0,2823.1706261945974,18.62751782704025,2841.7981440216377,2841.7981440216377,2842.1600152667465,0.0
390716,I - Ilocos,SS,500,1553217011149,helped,a,Pangasinan,24.166640798080074,1,24.166640798080074,499.64204583709824,0,1.0,17419.718999999997,3332.287925526398,231.04152472103164,3563.3294502474296,0.2849811082534974,8.876634145753348e-05,1062.391512181787,73.65699282187056,1136.0485050036575,1062.391512181787,73.65699282187056,1136.0485050036575,0.0,3,15573.959716184301,5.63268004315001,6398.997742184506,0,0,0.0,0.015153376824820467,0.027732154340784947,0.0,3332.287925526398,1970.80360462821,-8.881784197001252e-16,0.0,1062.3499382117618,4.612636679396241,1066.962574891158,1066.962574891158,1067.0522371674028,0.0
