,pc_fee,sav_i,sav_f
1275648,12.563778628409633,0.0,-12.563778628409633
1275665,35.299971993256094,0.0,-35.299971993256094
1275679,131.36937151316246,0.0,-131.36937151316246
1275727,77.12212919794509,0.0,-77.12212919794509
1275733,31.509907568496015,0.0,-31.509907568496015
1275740,51.05111874388036,0.0,-51.05111874388036
1275761,36.03806951369539,0.0,-36.03806951369539
1275949,45.27813275834272,0.0,-45.27813275834272
1275952,81.01666247440451,0.0,-81.01666247440451
1275957,11.544674368580727,0.0,-11.544674368580727
1275972,134.02095769460436,0.0,-134.02095769460436
1275985,8.569845981753838,0.0,-8.569845981753838
1276030,12.111621452128357,0.0,-12.111621452128357
1276036,6.748190975735191,0.0,-6.748190975735191
1276042,4.690266194646307,0.0,-4.690266194646307
1276049,32.0316108144844,0.0,-32.0316108144844
1276055,101.23637657890383,0.0,-101.23637657890383
1276071,6.2973883733291425,0.0,-6.2973883733291425
1276099,129.32916524477434,0.0,-129.32916524477434
1276102,77.36648841345091,0.0,-77.36648841345091
1276124,117.93873900081974,0.0,-117.93873900081974
1276190,67.04326849337464,0.0,-67.04326849337464
1276235,97.07015989185511,0.0,-97.07015989185511
1276251,13.613850323520078,0.0,-13.613850323520078
1276369,232.74699370758358,0.0,-232.74699370758358
1276441,234.49010317138655,0.0,-234.49010317138655
1276499,245.40178638433244,0.0,-245.40178638433244
1276509,196.08460994360104,0.0,-196.08460994360104
1276536,163.34397811566012,0.0,-163.34397811566012
1276543,249.11265127428604,0.0,-249.11265127428604
1276613,267.632415203004,0.0,-267.632415203004
1276644,260.1241650254336,0.0,-260.1241650254336
1276757,219.94141979477013,0.0,-219.94141979477013
1276759,271.94248361740944,0.0,-271.94248361740944
1276777,261.1410324271233,0.0,-261.1410324271233
1276780,161.87348200500767,0.0,-161.87348200500767
1276797,292.1236681618864,0.0,-292.1236681618864
1276810,204.2146807860136,0.0,-204.2146807860136
1276825,227.2418139129788,0.0,-227.2418139129788
1276837,279.38732089808167,0.0,-279.38732089808167
1276876,269.91509865446454,0.0,-269.91509865446454
1276880,219.24879910543262,0.0,-219.24879910543262
1276885,185.3030274466724,0.0,-185.3030274466724
1276956,276.1191558871874,0.0,-276.1191558871874
1276962,168.37815661674713,0.0,-168.37815661674713
1277003,49.91259640667777,0.0,-49.91259640667777
1277013,291.2740425134833,0.0,-291.2740425134833
1277038,256.2310902815142,0.0,-256.2310902815142
1277046,204.8866058883602,0.0,-204.8866058883602
1277054,220.5737047835077,0.0,-220.5737047835077
1277071,182.9732021729273,0.0,-182.9732021729273
1277073,178.32151108291487,0.0,-178.32151108291487
1277235,195.50141098039262,0.0,-195.50141098039262
1277250,223.63535529179353,0.0,-223.63535529179353
1277422,185.27816582874556,0.0,-185.27816582874556
1277543,219.67627820851155,0.0,-219.67627820851155
1277547,243.32691067586512,0.0,-243.32691067586512
1277579,262.8763238831315,0.0,-262.8763238831315
1277610,219.90869744771766,0.0,-219.90869744771766
1277641,230.85118129803084,0.0,-230.85118129803084
1277648,264.95025340193155,0.0,-264.95025340193155
1277649,143.42428485177084,0.0,-143.42428485177084
1277690,215.47008678138718,0.0,-215.47008678138718
1277808,278.1697525370503,0.0,-278.1697525370503
1277824,202.64589417044215,0.0,-202.64589417044215
1277829,3.0097654561969653,0.0,-3.0097654561969653
1277855,275.43857804829395,0.0,-275.43857804829395
1277859,184.76916302706655,0.0,-184.76916302706655
1277887,204.0427419052778,0.0,-204.0427419052778
1277916,145.16782470669952,0.0,-145.16782470669952
1277921,271.19736024097347,0.0,-271.19736024097347
1277939,232.5325397319031,0.0,-232.5325397319031
1278022,205.42827667736861,0.0,-205.42827667736861
1278025,268.23979205574483,0.0,-268.23979205574483
1278029,230.89348737161404,0.0,-230.89348737161404
1278036,171.3969196350768,0.0,-171.3969196350768
1278065,242.2324290425667,0.0,-242.2324290425667
1278069,134.96381951470377,0.0,-134.96381951470377
1278074,93.805323892926,0.0,-93.805323892926
1278078,156.99450967133737,0.0,-156.99450967133737
1278094,125.94776746658276,0.0,-125.94776746658276
1278110,168.02433127062386,0.0,-168.02433127062386
1278176,250.93621721318914,0.0,-250.93621721318914
1278226,15.055213244563603,0.0,-15.055213244563603
1278274,11.76619558980004,0.0,-11.76619558980004
1278291,18.501760890229654,0.0,-18.501760890229654
1278346,17.32117823951888,0.0,-17.32117823951888
1278357,10.780841448287783,0.0,-10.780841448287783
1278385,15.167966085183085,0.0,-15.167966085183085
1278454,14.31055657356854,0.0,-14.31055657356854
1278531,15.873787092840935,0.0,-15.873787092840935
1278552,12.68371105315722,0.0,-12.68371105315722
1278614,10.565886946906108,0.0,-10.565886946906108
1278634,16.113823973017393,0.0,-16.113823973017393
1278785,12.310323654690922,0.0,-12.310323654690922
1278788,19.13044114455629,0.0,-19.13044114455629
1278790,17.31177283046267,0.0,-17.31177283046267
1278848,16.826102507868214,0.0,-16.826102507868214
1278898,15.680467524377555,0.0,-15.680467524377555
1278908,18.979936447504112,0.0,-18.979936447504112
1279037,14.164925468454918,0.0,-14.164925468454918
1279039,17.673923022554643,0.0,-17.673923022554643
1279057,17.18700680307981,0.0,-17.18700680307981
1279059,19.09083032273344,0.0,-19.09083032273344
1279109,13.208186423676414,0.0,-13.208186423676414
1279194,14.22688612890326,0.0,-14.22688612890326
1279196,17.59056912356995,0.0,-17.59056912356995
1279230,18.573282468304374,0.0,-18.573282468304374
1279233,16.891878461963316,0.0,-16.891878461963316
1279238,10.470768070530914,0.0,-10.470768070530914
1279252,15.84147429656449,0.0,-15.84147429656449
1279267,18.895986787639636,0.0,-18.895986787639636
1279288,13.20960377587789,0.0,-13.20960377587789
1279318,14.69911130555611,0.0,-14.69911130555611
1279330,18.02654373781428,0.0,-18.02654373781428
1279339,18.07213759002421,0.0,-18.07213759002421
1279411,17.45942795409771,0.0,-17.45942795409771
1279418,14.182084037114802,0.0,-14.182084037114802
1279427,11.986305595757218,0.0,-11.986305595757218
1279464,14.651502685837235,0.0,-14.651502685837235
1279486,18.15249087864238,0.0,-18.15249087864238
1279502,15.992684956737204,0.0,-15.992684956737204
1279555,17.412780449276017,0.0,-17.412780449276017
1279559,17.86073670198843,0.0,-17.86073670198843
1279572,10.891522219945506,0.0,-10.891522219945506
1279584,15.434487431289334,0.0,-15.434487431289334
1279629,13.590210328163206,0.0,-13.590210328163206
1279662,3.22859071355597,0.0,-3.22859071355597
1279680,18.8410288476422,0.0,-18.8410288476422
1279740,16.574279403676496,0.0,-16.574279403676496
1279755,13.253067175937584,0.0,-13.253067175937584
1279769,14.26778541264968,0.0,-14.26778541264968
1279792,11.83560110862268,0.0,-11.83560110862268
1279795,11.534706990969925,0.0,-11.534706990969925
1280105,18.133566174198172,0.0,-18.133566174198172
1280169,16.12411816493397,0.0,-16.12411816493397
1280191,19.478207489645484,0.0,-19.478207489645484
1280245,12.645986893479607,0.0,-12.645986893479607
1280301,14.465827933192328,0.0,-14.465827933192328
1280365,16.840891782616634,0.0,-16.840891782616634
1280383,15.525325138904805,0.0,-15.525325138904805
1280394,17.90313124922958,0.0,-17.90313124922958
1280432,15.050146430025698,0.0,-15.050146430025698
1280510,17.917626209835763,0.0,-17.917626209835763
1280554,16.163191650965814,0.0,-16.163191650965814
1280555,12.44848360801767,0.0,-12.44848360801767
1280680,11.984697424783542,0.0,-11.984697424783542
1280717,17.68510048072429,0.0,-17.68510048072429
1280813,17.34967451077682,0.0,-17.34967451077682
1280911,14.209735475064326,0.0,-14.209735475064326
1280916,15.739573989808624,0.0,-15.739573989808624
1280948,19.47664790527646,0.0,-19.47664790527646
1280952,18.812899282423636,0.0,-18.812899282423636
1280982,17.004125595623368,0.0,-17.004125595623368
1281030,14.224769487545643,0.0,-14.224769487545643
1281038,17.307719506958435,0.0,-17.307719506958435
1281082,14.932582830985162,0.0,-14.932582830985162
1281084,19.32135611424229,0.0,-19.32135611424229
1281094,17.138277494482963,0.0,-17.138277494482963
1281096,9.277383817061482,0.0,-9.277383817061482
1281165,13.93765845325597,0.0,-13.93765845325597
1281198,16.015958149363286,0.0,-16.015958149363286
1281219,15.951775791848648,0.0,-15.951775791848648
1281234,11.171866382561515,0.0,-11.171866382561515
1281344,15.760990132239177,0.0,-15.760990132239177
1281414,17.99337931683168,0.0,-17.99337931683168
1281416,14.376971277336821,0.0,-14.376971277336821
1281456,13.108126989190296,0.0,-13.108126989190296
1281484,0.19468634175398242,0.0,-0.19468634175398242
1281559,16.25749102427876,0.0,-16.25749102427876
1281561,17.816713600633413,0.0,-17.816713600633413
1281568,17.682216341787523,0.0,-17.682216341787523
1281576,11.951772635512214,0.0,-11.951772635512214
1281625,19.40713238082147,0.0,-19.40713238082147
1281635,16.253732294891922,0.0,-16.253732294891922
1281652,13.198481928616753,0.0,-13.198481928616753
1281666,16.686342650805834,0.0,-16.686342650805834
1281714,16.849204323617673,0.0,-16.849204323617673
1281720,9.390164497482752,0.0,-9.390164497482752
1281727,17.54237090134137,0.0,-17.54237090134137
1281748,15.04134131314324,0.0,-15.04134131314324
1281936,13.288105090313907,0.0,-13.288105090313907
1281939,17.35106093421931,0.0,-17.35106093421931
1281944,14.935319394621029,0.0,-14.935319394621029
1281959,17.957679132325655,0.0,-17.957679132325655
1281972,11.086790567999223,0.0,-11.086790567999223
1282017,15.668777567826629,0.0,-15.668777567826629
1282023,8.730119563423843,0.0,-8.730119563423843
1282029,6.067786879592015,0.0,-6.067786879592015
1282036,10.155172291063973,0.0,-10.155172291063973
1282042,17.554476334222596,0.0,-17.554476334222596
1282058,8.146917245549508,0.0,-8.146917245549508
1282086,15.74241840935524,0.0,-15.74241840935524
1282089,10.868635067023064,0.0,-10.868635067023064
1282111,18.100669865471072,0.0,-18.100669865471072
1282177,18.920434590529982,0.0,-18.920434590529982
1282222,12.216897124394531,0.0,-12.216897124394531
1282238,16.23178113172597,0.0,-16.23178113172597
1282356,301.1042648912722,0.0,-301.1042648912722
1282428,303.35932170366146,0.0,-303.35932170366146
1282486,317.4757418568188,0.0,-317.4757418568188
1282496,253.67422106314436,0.0,-253.67422106314436
1282523,211.3177389381221,0.0,-211.3177389381221
1282530,322.27647946034773,0.0,-322.27647946034773
1282600,346.23545660925345,0.0,-346.23545660925345
1282631,336.52205015736416,0.0,-336.52205015736416
1282744,284.5377225780645,0.0,-284.5377225780645
1282746,351.81138247139864,0.0,-351.81138247139864
1282764,337.8375692392662,0.0,-337.8375692392662
1282767,209.41536141061783,0.0,-209.41536141061783
1282784,377.919735752792,0.0,-377.919735752792
1282797,264.1920755175576,0.0,-264.1920755175576
1282812,293.9822261111221,0.0,-293.9822261111221
1282824,361.44275180048356,0.0,-361.44275180048356
1282863,349.1885590819541,0.0,-349.1885590819541
1282867,283.6416807422956,0.0,-283.6416807422956
1282872,239.7261119151441,0.0,-239.7261119151441
1282943,357.21473403976853,0.0,-357.21473403976853
1282949,217.83044439890958,0.0,-217.83044439890958
1282990,64.57181427111932,0.0,-64.57181427111932
1283000,376.8205769528438,0.0,-376.8205769528438
1283025,331.48558807353,0.0,-331.48558807353
1283033,265.06134351875147,0.0,-265.06134351875147
1283041,285.3557082529937,0.0,-285.3557082529937
1283058,236.71202217245337,0.0,-236.71202217245337
1283060,230.69413981939834,0.0,-230.69413981939834
1283222,252.91973786959193,0.0,-252.91973786959193
1283237,289.31655866384625,0.0,-289.31655866384625
1283409,239.69394849567038,0.0,-239.69394849567038
1283530,284.19470950128647,0.0,-284.19470950128647
1283534,314.7914797961722,0.0,-314.7914797961722
1283566,340.08251191246745,0.0,-340.08251191246745
1283597,284.49538975091264,0.0,-284.49538975091264
1283628,298.65165661970275,0.0,-298.65165661970275
1283635,342.76554988965887,0.0,-342.76554988965887
1283636,185.54767634122942,0.0,-185.54767634122942
1283677,278.75316906511887,0.0,-278.75316906511887
1283795,359.86758633663294,0.0,-359.86758633663294
1283811,262.1625397838055,0.0,-262.1625397838055
1283816,3.8937268350796455,0.0,-3.8937268350796455
1283842,356.3342720126681,0.0,-356.3342720126681
1283846,239.0354527102438,0.0,-239.0354527102438
1283874,263.9696385723345,0.0,-263.9696385723345
1283903,187.80328994965484,0.0,-187.80328994965484
1283908,350.8474180268269,0.0,-350.8474180268269
1283926,300.8268262628643,0.0,-300.8268262628643
1284009,265.7621018062779,0.0,-265.7621018062779
1284012,347.02121868438593,0.0,-347.02121868438593
1284016,298.7063878924199,0.0,-298.7063878924199
1284023,221.73581135998452,0.0,-221.73581135998452
1284052,313.37555135653207,0.0,-313.37555135653207
1284056,174.6023912684768,0.0,-174.6023912684768
1284061,121.3557375918401,0.0,-121.3557375918401
1284065,203.10344582127894,0.0,-203.10344582127894
1284081,162.93834491099005,0.0,-162.93834491099005
1284097,217.37270134046128,0.0,-217.37270134046128
1284163,324.6356226345192,0.0,-324.6356226345192
1284213,0.3182654150830789,0.0,-0.3182654150830789
1284261,0.32049158573206876,0.0,-0.32049158573206876
1284278,0.3935758222299971,0.0,-0.3935758222299971
1284333,0.5100513211773935,0.0,-0.5100513211773935
1284344,0.30166393756823084,0.0,-0.30166393756823084
1284372,0.4269191655268678,0.0,-0.4269191655268678
1284441,0.3788002382116545,0.0,-0.3788002382116545
1284518,0.4776023285143612,0.0,-0.4776023285143612
1284539,0.3706650857367929,0.0,-0.3706650857367929
1284601,0.3091209120402276,0.0,-0.3091209120402276
1284621,0.48405671158248875,0.0,-0.48405671158248875
1284772,0.3681517097939172,0.0,-0.3681517097939172
1284775,0.5136918338289074,0.0,-0.5136918338289074
1284777,0.49180026632409735,0.0,-0.49180026632409735
1284835,0.4813023809108283,0.0,-0.4813023809108283
1284885,0.3994639819583552,0.0,-0.3994639819583552
1284895,0.42411018887926544,0.0,-0.42411018887926544
1285024,0.3886362290950794,0.0,-0.3886362290950794
1285026,0.47414443511698534,0.0,-0.47414443511698534
1285044,0.3481166225077711,0.0,-0.3481166225077711
1285046,0.5326471726543116,0.0,-0.5326471726543116
1285096,0.37808462412762445,0.0,-0.37808462412762445
1285181,0.3904094586398353,0.0,-0.3904094586398353
1285183,0.4688194745454237,0.0,-0.4688194745454237
1285217,0.5471149657769884,0.0,-0.5471149657769884
1285220,0.47624194632703704,0.0,-0.47624194632703704
1285225,0.3098350993517166,0.0,-0.3098350993517166
1285239,0.4529886312909652,0.0,-0.4529886312909652
1285254,0.5641167902953771,0.0,-0.5641167902953771
1285275,0.3042515396119376,0.0,-0.3042515396119376
1285305,0.2798954447143625,0.0,-0.2798954447143625
1285317,0.24263918929116146,0.0,-0.24263918929116146
1285326,0.5083947070403775,0.0,-0.5083947070403775
1285398,0.49531357371363655,0.0,-0.49531357371363655
1285405,0.4198486147522597,0.0,-0.4198486147522597
1285414,0.344141025606495,0.0,-0.344141025606495
1285451,0.40254739913689663,0.0,-0.40254739913689663
1285473,0.45238652197780826,0.0,-0.45238652197780826
1285489,0.45562240686625954,0.0,-0.45562240686625954
1285542,0.48999501781077764,0.0,-0.48999501781077764
1285546,0.3936537980872252,0.0,-0.3936537980872252
1285559,0.30841673014550786,0.0,-0.30841673014550786
1285571,0.20623117858044301,0.0,-0.20623117858044301
1285616,0.4021507062357195,0.0,-0.4021507062357195
1285649,0.09147120461914436,0.0,-0.09147120461914436
1285667,0.5382529791848394,0.0,-0.5382529791848394
1285727,0.5007351640454576,0.0,-0.5007351640454576
1285742,0.38553836358747934,0.0,-0.38553836358747934
1285756,0.3813028875948759,0.0,-0.3813028875948759
1285779,0.33541186726465577,0.0,-0.33541186726465577
1285782,0.3492414706626055,0.0,-0.3492414706626055
1286092,0.5295805635929193,0.0,-0.5295805635929193
1286156,0.3327436943360232,0.0,-0.3327436943360232
1286178,0.5505991157343694,0.0,-0.5505991157343694
1286232,0.3506043291224868,0.0,-0.3506043291224868
1286288,0.4194109497093592,0.0,-0.4194109497093592
1286352,0.49584394390359293,0.0,-0.49584394390359293
1286370,0.4450199096975493,0.0,-0.4450199096975493
1286381,0.5340978361398862,0.0,-0.5340978361398862
1286419,0.4507874251562717,0.0,-0.4507874251562717
1286497,0.5340660959653639,0.0,-0.5340660959653639
1286541,0.4612905251649088,0.0,-0.4612905251649088
1286542,0.35427319748618513,0.0,-0.35427319748618513
1286667,0.32882518456072823,0.0,-0.32882518456072823
1286704,0.5297541503675107,0.0,-0.5297541503675107
1286800,0.38636079803352474,0.0,-0.38636079803352474
1286898,0.41709312511816415,0.0,-0.41709312511816415
1286903,0.45298765305234373,0.0,-0.45298765305234373
1286935,0.5701998367099586,0.0,-0.5701998367099586
1286939,0.5623138633836039,0.0,-0.5623138633836039
1286969,0.38587479625575977,0.0,-0.38587479625575977
1287017,0.40091681733021,0.0,-0.40091681733021
1287025,0.4656706468478132,0.0,-0.4656706468478132
1287069,0.4092966637370804,0.0,-0.4092966637370804
1287071,0.5522151775298013,0.0,-0.5522151775298013
1287081,0.5168148144272583,0.0,-0.5168148144272583
1287083,0.25629126503533145,0.0,-0.25629126503533145
1287152,0.40251678109407735,0.0,-0.40251678109407735
1287185,0.34696976546214675,0.0,-0.34696976546214675
1287206,0.4076530505740679,0.0,-0.4076530505740679
1287221,0.32717164980230184,0.0,-0.32717164980230184
1287331,0.3547819243900375,0.0,-0.3547819243900375
1287401,0.5018615477364478,0.0,-0.5018615477364478
1287403,0.3459091402178625,0.0,-0.3459091402178625
1287443,0.34573778252289794,0.0,-0.34573778252289794
1287471,0.005419364905115001,0.0,-0.005419364905115001
1287546,0.4068607572438762,0.0,-0.4068607572438762
1287548,0.5078572743542784,0.0,-0.5078572743542784
1287555,0.39431346126245764,0.0,-0.39431346126245764
1287563,0.337961363507393,0.0,-0.337961363507393
1287612,0.5830355143520132,0.0,-0.5830355143520132
1287622,0.4215425082724935,0.0,-0.4215425082724935
1287639,0.36186743656891224,0.0,-0.36186743656891224
1287653,0.4789056952427921,0.0,-0.4789056952427921
1287701,0.4372485358912172,0.0,-0.4372485358912172
1287707,0.2598809059017719,0.0,-0.2598809059017719
1287714,0.4804477948730151,0.0,-0.4804477948730151
1287735,0.4320705832185485,0.0,-0.4320705832185485
1287923,0.3910239254476619,0.0,-0.3910239254476619
1287926,0.5019057980237548,0.0,-0.5019057980237548
1287931,0.18926318411196105,0.0,-0.18926318411196105
1287946,0.50973758838919,0.0,-0.50973758838919
1287959,0.259465564872254,0.0,-0.259465564872254
1288004,0.36074784722332737,0.0,-0.36074784722332737
1288010,0.25542126497270534,0.0,-0.25542126497270534
1288016,0.1754875397262482,0.0,-0.1754875397262482
1288023,0.286589534509476,0.0,-0.286589534509476
1288029,0.5007417824258711,0.0,-0.5007417824258711
1288045,0.21746730898042088,0.0,-0.21746730898042088
1288073,0.4526141896936842,0.0,-0.4526141896936842
1288076,0.3018327502724668,0.0,-0.3018327502724668
1288098,0.5028630497483815,0.0,-0.5028630497483815
1288164,0.5540867689111342,0.0,-0.5540867689111342
1288209,0.3572038350389907,0.0,-0.3572038350389907
1288225,0.4788053604334229,0.0,-0.4788053604334229
1288343,0.4878598878091859,0.0,-0.4878598878091859
1288415,0.4915136114251328,0.0,-0.4915136114251328
1288473,0.514385539707761,0.0,-0.514385539707761
1288483,0.4110120362215284,0.0,-0.4110120362215284
1288510,0.342384550573104,0.0,-0.342384550573104
1288517,0.5221638662934197,0.0,-0.5221638662934197
1288587,0.5609830570747548,0.0,-0.5609830570747548
1288618,0.5452450489014901,0.0,-0.5452450489014901
1288731,0.46101818406504924,0.0,-0.46101818406504924
1288733,0.5700173713728961,0.0,-0.5700173713728961
1288751,0.5473764999187625,0.0,-0.5473764999187625
1288754,0.3393022505350289,0.0,-0.3393022505350289
1288771,0.6123190581568495,0.0,-0.6123190581568495
1288784,0.428053439789745,0.0,-0.428053439789745
1288799,0.4763205061218779,0.0,-0.4763205061218779
1288811,0.5856224600687765,0.0,-0.5856224600687765
1288850,0.5657677792092654,0.0,-0.5657677792092654
1288854,0.45956638506901554,0.0,-0.45956638506901554
1288859,0.3884128114428596,0.0,-0.3884128114428596
1288930,0.57877207463454,0.0,-0.57877207463454
1288936,0.3529366686461621,0.0,-0.3529366686461621
1288977,0.10462156049938096,0.0,-0.10462156049938096
1288987,0.610538161798504,0.0,-0.610538161798504
1289012,0.5370847930908931,0.0,-0.5370847930908931
1289020,0.4294618588624264,0.0,-0.4294618588624264
1289028,0.46234351368050486,0.0,-0.46234351368050486
1289045,0.38352927555456234,0.0,-0.38352927555456234
1289047,0.37377888755965805,0.0,-0.37377888755965805
1289209,0.4097895955952115,0.0,-0.4097895955952115
1289224,0.4687610250291578,0.0,-0.4687610250291578
1289396,0.3883606991214959,0.0,-0.3883606991214959
1289517,0.4604624220229058,0.0,-0.4604624220229058
1289521,0.5100364024139723,0.0,-0.5100364024139723
1289553,0.5510138362450399,0.0,-0.5510138362450399
1289584,0.46094959490603327,0.0,-0.46094959490603327
1289615,0.4838860842609705,0.0,-0.4838860842609705
1289622,0.5553609902350806,0.0,-0.5553609902350806
1289623,0.3006309744426048,0.0,-0.3006309744426048
1289664,0.4516458437932469,0.0,-0.4516458437932469
1289782,0.583070320706843,0.0,-0.583070320706843
1289798,0.42476511348280777,0.0,-0.42476511348280777
1289803,0.006308755332999053,0.0,-0.006308755332999053
1289829,0.5773455186011456,0.0,-0.5773455186011456
1289833,0.38729378072325576,0.0,-0.38729378072325576
1289861,0.42769303950388277,0.0,-0.42769303950388277
1289890,0.30428560019938256,0.0,-0.30428560019938256
1289895,0.5684555217393459,0.0,-0.5684555217393459
1289913,0.4874103718311314,0.0,-0.4874103718311314
1289996,0.43059725247652036,0.0,-0.43059725247652036
1289999,0.5622561768625376,0.0,-0.5622561768625376
1290003,0.48397476182446203,0.0,-0.48397476182446203
1290010,0.3592642837271763,0.0,-0.3592642837271763
1290039,0.507742264567874,0.0,-0.507742264567874
1290043,0.28289703251534304,0.0,-0.28289703251534304
1290048,0.19662490183569709,0.0,-0.19662490183569709
1290052,0.32907545938549854,0.0,-0.32907545938549854
1290068,0.2639985278747016,0.0,-0.2639985278747016
1290084,0.3521950169886518,0.0,-0.3521950169886518
1290150,0.5259862343515164,0.0,-0.5259862343515164
1290200,0.7503254512934453,0.0,-0.7503254512934453
1290248,0.7828310735742627,0.0,-0.7828310735742627
1290265,1.0182849879224989,0.0,-1.0182849879224989
1290320,1.1229831990716002,0.0,-1.1229831990716002
1290331,0.7075142154631344,0.0,-0.7075142154631344
1290359,0.9941308200726827,0.0,-0.9941308200726827
1290428,1.0136239670867488,0.0,-1.0136239670867488
1290505,1.0867847200298575,0.0,-1.0867847200298575
1290526,0.8797505113241176,0.0,-0.8797505113241176
1290588,0.7095855004279038,0.0,-0.7095855004279038
1290608,1.1063486383186196,0.0,-1.1063486383186196
1290759,0.8330987584616255,0.0,-0.8330987584616255
1290762,1.3217086829770661,0.0,-1.3217086829770661
1290764,1.2334926263169501,0.0,-1.2334926263169501
1290822,1.1696918486684675,0.0,-1.1696918486684675
1290872,0.9508552727819484,0.0,-0.9508552727819484
1290882,1.0015134875660967,0.0,-1.0015134875660967
1291011,1.0110707059380395,0.0,-1.0110707059380395
1291013,1.202501226455019,0.0,-1.202501226455019
1291031,0.9199697004644908,0.0,-0.9199697004644908
1291033,1.2641333396873924,0.0,-1.2641333396873924
1291083,0.8857037431059895,0.0,-0.8857037431059895
1291168,0.9337731327638117,0.0,-0.9337731327638117
1291170,1.0257224659922362,0.0,-1.0257224659922362
1291204,1.278657733889944,0.0,-1.278657733889944
1291207,1.0963955404143528,0.0,-1.0963955404143528
1291212,0.7254209531123604,0.0,-0.7254209531123604
1291226,1.0733404895693015,0.0,-1.0733404895693015
1291241,1.2197123642680137,0.0,-1.2197123642680137
1291262,0.7365707333704711,0.0,-0.7365707333704711
1291292,0.6285840122506966,0.0,-0.6285840122506966
1291304,0.6049942678683947,0.0,-0.6049942678683947
1291313,1.269015633790207,0.0,-1.269015633790207
1291385,1.24154439732503,0.0,-1.24154439732503
1291392,0.9758962195527663,0.0,-0.9758962195527663
1291401,0.8472027836943631,0.0,-0.8472027836943631
1291438,1.012385282865968,0.0,-1.012385282865968
1291460,1.084219454980505,0.0,-1.084219454980505
1291476,1.1082348343035362,0.0,-1.1082348343035362
1291529,1.2363777846331812,0.0,-1.2363777846331812
1291533,0.9474286579567048,0.0,-0.9474286579567048
1291546,0.6929713052762222,0.0,-0.6929713052762222
1291558,0.42572619521131694,0.0,-0.42572619521131694
1291603,0.8884915227067034,0.0,-0.8884915227067034
1291636,0.21013697034166065,0.0,-0.21013697034166065
1291654,1.1934884973258866,0.0,-1.1934884973258866
1291714,1.08951493590643,0.0,-1.08951493590643
1291729,0.8503151266930639,0.0,-0.8503151266930639
1291743,0.9042818199089371,0.0,-0.9042818199089371
1291766,0.8355795820005216,0.0,-0.8355795820005216
1291769,0.7602796426143433,0.0,-0.7602796426143433
1292079,1.1997915453623265,0.0,-1.1997915453623265
1292143,0.9087780966193437,0.0,-0.9087780966193437
1292165,1.2706697274124732,0.0,-1.2706697274124732
1292219,0.8838368895943615,0.0,-0.8838368895943615
1292275,0.9638862626556355,0.0,-0.9638862626556355
1292339,1.182208423852161,0.0,-1.182208423852161
1292357,1.104193624401461,0.0,-1.104193624401461
1292368,1.186537561093973,0.0,-1.186537561093973
1292406,1.0029200365453848,0.0,-1.0029200365453848
1292484,1.1689541107687962,0.0,-1.1689541107687962
1292528,1.1137885698864287,0.0,-1.1137885698864287
1292529,0.8221891909422734,0.0,-0.8221891909422734
1292654,0.7987171211356084,0.0,-0.7987171211356084
1292691,1.234373221692172,0.0,-1.234373221692172
1292787,0.9850068395020325,0.0,-0.9850068395020325
1292885,1.0028687211359928,0.0,-1.0028687211359928
1292890,1.0284623245323457,0.0,-1.0284623245323457
1292922,1.372766286760403,0.0,-1.372766286760403
1292926,1.3252878647262938,0.0,-1.3252878647262938
1292956,0.8677190457293352,0.0,-0.8677190457293352
1293004,0.9848453399974253,0.0,-0.9848453399974253
1293012,1.0355480406953352,0.0,-1.0355480406953352
1293056,1.0380756439433245,0.0,-1.0380756439433245
1293058,1.211720303562847,0.0,-1.211720303562847
1293068,1.1962008976605245,0.0,-1.1962008976605245
1293070,0.6438363187025691,0.0,-0.6438363187025691
1293139,0.8950817741902216,0.0,-0.8950817741902216
1293172,0.8129893522564703,0.0,-0.8129893522564703
1293193,0.9781967956184212,0.0,-0.9781967956184212
1293208,0.7712894258259305,0.0,-0.7712894258259305
1293318,0.8328961248512797,0.0,-0.8328961248512797
1293388,1.2518652908237093,0.0,-1.2518652908237093
1293390,0.7724584240233338,0.0,-0.7724584240233338
1293430,0.8706311078380445,0.0,-0.8706311078380445
1293458,0.0136619349955687,0.0,-0.0136619349955687
1293533,0.9934990672958091,0.0,-0.9934990672958091
1293535,1.2457032655861546,0.0,-1.2457032655861546
1293542,0.8524786924185778,0.0,-0.8524786924185778
1293550,0.7753088127690639,0.0,-0.7753088127690639
1293599,1.3076530723431945,0.0,-1.3076530723431945
1293609,1.0338842149286418,0.0,-1.0338842149286418
1293626,0.9336231441917514,0.0,-0.9336231441917514
1293640,1.0653242689523033,0.0,-1.0653242689523033
1293688,1.1832424010330567,0.0,-1.1832424010330567
1293694,0.6604479188269423,0.0,-0.6604479188269423
1293701,1.2106179723119253,0.0,-1.2106179723119253
1293722,1.0524578688765385,0.0,-1.0524578688765385
1293910,0.8563938478358581,0.0,-0.8563938478358581
1293913,1.1871533114451287,0.0,-1.1871533114451287
1293918,0.4142188538471376,0.0,-0.4142188538471376
1293933,1.2521776184042486,0.0,-1.2521776184042486
1293946,0.5394371376350429,0.0,-0.5394371376350429
1293991,0.8511475970929395,0.0,-0.8511475970929395
1293997,0.5945619545416386,0.0,-0.5945619545416386
1294003,0.3986703410724235,0.0,-0.3986703410724235
1294010,0.7009030875618506,0.0,-0.7009030875618506
