region,hazard,rp,dk_tot,dw_tot,res_tot,dk_lim,dw_lim,res_lim,dk_sub,dw_sub,res_sub,ratio_dw_lim_tot,avg_reco_t,sub_avg_reco_t,non_sub_avg_reco_t,pct_subs
V - Bicol,EQ,250,47108.8871805734,232170.34240263674,0.20290656719141054,75.04257191003703,2134.4407865653284,0.03515795443114309,47033.84460866337,230035.9016160716,0.20446306110583792,0.009193425673911949,865.9512564946907,32355.619324030013,24.624247056723405,0.30138830577657966
V - Bicol,EQ,500,75147.16158687923,370410.5374485714,0.2028753342291533,72.45366091747356,1634.7830300703429,0.04432004711619496,75074.70792596175,368775.754418501,0.20357820986453481,0.0044134355392017426,4637.437611428588,177053.12208585115,23.364132866757608,0.30234657267473086
V - Bicol,EQ,1000,106123.51897187154,531641.018920838,0.19961499431945348,169.93320454152638,4885.788083416035,0.034781124690678934,105953.58576733002,526755.230837422,0.20114387017835159,0.00919001339161818,1151.9903353182322,33701.88905474015,27.117258344244874,0.3005901036216868
V - Bicol,EQ,2000,208358.35135069818,1400791.2096672482,0.1487433315634475,5315.426845269618,132702.07662580954,0.04005534035656386,203042.92450542856,1268089.1330414393,0.16011723404524547,0.09473365888506134,1431.1407542676761,25583.201177837807,28.05108214121354,0.40730943823584137
V - Bicol,HU,1,1545.1274137527553,7265.036884870597,0.21267991315645973,,,,1545.1274137527553,7265.036884870597,0.21267991315645973,,1113.9933972830102,54150.97770461546,13.64102576159099,0.26231663789999615
V - Bicol,HU,10,6389.407397196741,30268.832781871894,0.21108866150343858,7.147855989738463,171.84688860500364,0.04159432881073612,6382.259541207001,30096.98589326689,0.21205643528027837,0.0056773543216348706,1333.3928779249707,65552.37622025954,30.979799219277734,0.26526747290554303
V - Bicol,HU,25,22674.337988758678,106029.60459548124,0.21384912332045997,26.782496465055615,608.5757847064018,0.044008481996989784,22647.55549229362,105421.02881077483,0.21482958142008635,0.005739677960963914,341.18535525255805,21406.200339709954,25.970992740036696,0.2643101124297355
V - Bicol,HU,30,27500.85035475715,129311.66525332404,0.21267107109696912,,,,27500.85035475715,129311.66525332404,0.21267107109696912,,655.1718256692601,33147.58914608828,14.761110847724055,0.2637560241104322
V - Bicol,HU,50,44517.137974807425,207951.4994923055,0.21407461876202832,14.109400639605608,398.0900825813687,0.03544273333340747,44503.028574167816,207553.4094097241,0.21441723699327872,0.0019143410052501139,752.8886921493855,37761.5724138306,42.65980329969513,0.26480167386043113
V - Bicol,HU,100,80203.63844599877,378321.70618673833,0.21199851114651752,,,,80203.63844599877,378321.70618673833,0.21199851114651752,,383448.8338693387,18922540.186607696,13.645601740689791,0.2606862361120473
V - Bicol,HU,200,145721.7861825524,824246.2706881728,0.1767939890839756,996.2942808148493,24845.821925381337,0.04009906711104137,144725.49190173755,799400.4487627911,0.1810425452296468,0.030143687401384626,2336.760103898571,66908.65750904565,25.379685418872626,0.321842120682
V - Bicol,HU,250,171532.1273623436,1085824.4592213696,0.15797408679239647,3367.9115812657615,88090.99119193212,0.038232190780187456,168164.21578107786,997733.4680294377,0.1685462312026164,0.08112820672238402,961.55296807507,37230.47701871758,24.315147054859025,0.3675978447311779
V - Bicol,HU,500,259067.66244584284,2105762.597210284,0.12302795328830321,40496.35345460215,866843.9577862078,0.046717004935956284,218571.3089912405,1238918.6394240789,0.17642103527705832,0.41165322194182924,3554.2461213039765,70343.09358705631,72.13387109820441,0.46982944603687204
V - Bicol,HU,1000,336236.7558871665,2869800.8871487416,0.11716379257978093,93823.79502051865,1722410.8479536467,0.05447236652741032,242412.96086664769,1147390.0391950924,0.21127337050677486,0.6001847917974994,5208.788815669725,89049.58683635386,37.02803420266813,0.5598250395807554
V - Bicol,HU,2000,0.0011099516792672148,0.005848861128981266,0.18977227442918315,1.2650419958841245e-06,2.9991322401586606e-05,0.042180267310160384,0.0011086866372713305,0.005818869806579679,0.19053298563540375,0.005127720036466379,15.28579665216602,,15.28579665216602,0.2766909437943064
V - Bicol,PF,1,223.26098645146322,1073.6144786027946,0.20795265982442393,,,,223.26098645146322,1073.6144786027946,0.20795265982442393,,2209.162942399122,158676.28482760148,20.244656958476256,0.2679558689906495
V - Bicol,PF,10,983.6780063433848,4918.318047688538,0.20000292718070234,1.0113027041694667,45.331484877140774,0.022309057532757644,982.6667036392155,4872.986562811396,0.2016559436339346,0.009216867318787,816.4158279959364,76010.408486289,34.77349267064487,0.2741217931027051
V - Bicol,PF,25,2336.650299565993,11232.832249589896,0.2080196915298279,,,,2336.650299565993,11232.832249589896,0.2080196915298279,,6169.963430585608,430922.0327533425,20.502240804229533,0.26499967602663543
V - Bicol,PF,30,2739.5775654183235,12760.556535126518,0.214691072280192,,,,2739.5775654183235,12760.556535126518,0.214691072280192,,510.15412057273227,32514.898868302167,30.99170566093438,0.26280555181479814
V - Bicol,PF,50,4271.185828224103,19862.19495367791,0.21504097800798203,1.2560333598434894,38.614768330207376,0.03252727943627013,4269.92979486426,19823.580185347702,0.21539650027598514,0.0019441339902394334,538.9161233147508,21070.937278163994,16.554214390756574,0.25989307082842517
V - Bicol,PF,100,7815.587072523532,36353.22346422722,0.21499020795815613,2.3386976302070566,70.30667481394964,0.033264233252331715,7813.248374893325,36282.91678941328,0.21534234472497246,0.0019339873638202605,626.1145780006008,26271.57963511762,12.969363537303593,0.2629994322404857
V - Bicol,PF,200,12090.407685925733,54552.49882461869,0.2216288519577314,3.6541000412761497,108.76526388617287,0.03359620443803004,12086.753585884459,54443.7335607325,0.2220044951987279,0.0019937723519474933,786.0422852352349,31589.33604394583,18.3589516848158,0.2605688624050943
V - Bicol,PF,250,13202.920550791376,59264.44318756815,0.2227797957875852,4.108919607822133,118.47033969270176,0.034683108181171686,13198.811631183553,59145.972847875455,0.22315655649339208,0.001999012111153238,477.1254336179063,20360.416323286478,15.43911265036956,0.2570752054572361
