,region,hazard,rp,hhid,helped_cat,affected_cat,province,pcwgt,ispoor,pcwgt_ae,pcsoc,axfin,has_ew,c,dk_private,dk_public,dk0,pc_fee,scale_fac_soc,di0_prv,di0_pub,di0,dc0_prv,dc0_pub,dc0,hh_reco_rate,welf_class,c_min,macro_multiplier,dc_npv_pre,help_received,dc_post_reco,dw,const,integ,t_start_prv_reco,dk_prv_t,sav_i,sav_f,sav_offset_to,di_prv_t,di_pub_t,di_t,dc_t,dc_net,sav_delta
5323,ARMM,EQ,10,15661349011184,helped,a,Sulu,2.4154067646472854,0,2.4154067646472854,0.0,0,0.0,23559.641000000007,22208.078306703028,1902.5622452358407,24110.640551938868,0.022069344469034483,5.617200188021836e-06,7080.027135379529,606.5447058043139,7686.5718411838425,7080.027135379529,606.5447058043139,7686.5718411838425,0.0,3,15573.959716184301,5.63268004315001,43295.99981007506,0,0,0.0,0.013030037375645885,0.021460303965400312,0.0,22208.078306703028,38805.0499265029,28094.867316756186,0.0,7080.027135379529,125.21904790263152,7205.24618328216,7205.24618328216,0.0,138.87627700307223
14167,ARMM,EQ,50,1538179018772,helped,a,Maguindanao,25.841832461084046,0,25.841832461084046,1471.3236162390187,1,1.0,25763.25,28613.884608973643,4250.933345949455,32864.8179549231,0.7479474393504538,0.00013342870050335698,9122.420972274313,1355.2151169661443,10477.636089240457,9122.420972274313,1355.2151169661443,10477.636089240457,0.0,3,15573.959716184301,5.63268004315001,59017.17169925304,0,0,0.0,0.01246033365528876,0.027194868457240087,0.0,28613.884608973643,40771.049892329,26582.24742484782,0.0,9122.26518439732,279.7794540547897,9402.04463845211,9402.04463845211,0.0,181.26166893996987
20693,ARMM,EQ,200,1538710078005,helped,a,Maguindanao,284.2729084638151,1,284.2729084638151,0.0,0,1.0,19094.496000000003,8288.843702570888,1480.5693111951207,9769.413013766009,4.7593369577747575,0.0006261267271020051,2642.5176246523206,472.011614616278,3114.5292392685988,2642.5176246523206,472.011614616278,3114.5292392685988,0.0,3,15573.959716184301,5.63268004315001,17543.14668983542,0,0,0.0,0.014473577663736654,0.12875983542691133,0.0,8288.843702570888,0.0,-4.7593369577747575,0.0,2642.5176246523206,97.4451584782323,2739.962783130553,2739.962783130553,2741.8558212237535,0.0
24335,ARMM,EQ,250,15362831021136,helped,a,Lanao del Sur,92.20095393278974,1,92.20095393278974,5517.46384033072,0,1.0,19495.554999999964,9497.385762662612,1703.5228655229027,11200.908628185514,3.609667174603367,0.0007265191245954287,3031.814370508573,543.0901290545835,3574.9044995631566,3031.814370508573,543.0901290545835,3574.9044995631566,0.0,3,15573.959716184301,5.63268004315001,20136.29323085657,0,0,0.0,0.014323930134589392,0.01172304198341282,0.0,9497.385762662612,9068.35363117985,4289.684965256791,0.0,3028.6333772893026,112.1190709188588,3140.7524482081612,3140.7524482081612,0.0,60.55773850856546
26070,ARMM,EQ,500,15661349016,helped,a,Sulu,403.90031477656066,0,403.90031477656066,0.0,1,1.0,24965.461000000003,25961.237780148294,5100.57842024904,31061.816200397334,8.490286058214016,0.001093131054139724,8276.549884823315,1626.0854776702927,9902.635362493607,8276.549884823315,1626.0854776702927,9902.635362493607,0.0,3,15573.959716184301,5.63268004315001,55778.37658090931,0,0,0.0,0.012657857457555296,0.026468849517832467,0.0,25961.237780148294,38805.0499265029,25655.448821639056,0.0,8276.549884823315,335.69969925326757,8612.249584076582,8612.249584076582,0.0,166.06495418548602
30428,ARMM,EQ,1000,1566111124457,helped,a,Sulu,1661.146220942319,0,1661.146220942319,0.0,0,1.0,23425.844,21210.051654824154,4662.914243650412,25872.965898474566,12.71131589782988,0.0014793192486843667,6761.852114580828,1486.556329595983,8248.408444176812,6761.852114580828,1486.556329595983,8248.408444176812,0.0,3,15573.959716184301,5.63268004315001,46460.64563126476,0,0,0.0,0.013067195005065388,0.023282495534639083,0.0,21210.051654824154,38805.0499265029,27949.166818996877,0.0,6761.852114580828,306.8943912366691,7068.746505817498,7068.746505817498,0.0,136.31422835879613
33166,ARMM,EQ,2000,156672805192,helped,a,Sulu,761.3412283487297,1,761.3412283487297,0.0,0,1.0,19836.529000000006,10152.991914784412,3693.024291687548,13846.01620647196,31.922915116160446,0.0024679997154617747,3236.8157779894955,1177.3514050007552,4414.167182990251,3236.8157779894955,1177.3514050007552,4414.167182990251,0.0,3,15573.959716184301,5.63268004315001,24863.591398756886,0,0,0.0,0.014200288077847189,0.014336363765994712,0.0,10152.991914784412,10953.8735408688,5416.0884369022815,0.0,3236.8157779894955,243.0601084639317,3479.875886453427,3479.875886453427,0.0,67.14061161548517
33579,ARMM,EQ,2000,1538633013249,helped,a,Maguindanao,609.0729436176853,0,609.0729436176853,0.0,0,0.0,25548.865,26776.264853268403,9739.532679011245,36515.79753227965,28.78724025492547,0.0024679997154617747,8536.383883698296,3105.0032650732487,11641.387148771544,8536.383883698296,3105.0032650732487,11641.387148771544,0.0,3,15573.959716184301,5.63268004315001,65572.20906746847,0,0,0.0,0.012512502864467813,0.030781072750362275,0.0,26776.264853268403,40771.049892329,26221.771997533455,0.0,8536.383883698296,641.0171399838622,9177.401023682158,9177.401023682158,0.0,177.06847539283535
33743,ARMM,EQ,2000,1566312116404,helped,a,Sulu,903.8925073031031,0,903.8925073031031,0.0,0,0.0,25299.658000000007,26051.093547356126,9475.760652908366,35526.85420026449,28.924003866365844,0.0024679997154617747,8305.196274723237,3020.9116531574737,11326.107927880712,8305.196274723237,3020.9116531574737,11326.107927880712,0.0,3,15573.959716184301,5.63268004315001,63796.3420919368,0,0,0.0,0.012573977255696221,0.030192011472578942,0.0,26051.093547356126,38805.0499265029,24648.88814440795,0.0,8305.196274723237,623.6567187652354,8928.852993488472,8928.852993488472,0.0,172.2729978219282
33799,ARMM,EQ,2000,1566515022276,helped,a,Sulu,871.3455918322488,0,871.3455918322488,383.82357511946856,1,1.0,25681.906000000003,27163.277566562207,9880.303730872785,37043.58129743499,27.919860187488734,0.0024679997154617747,8660.71241243643,3149.881658119747,11810.594070556177,8660.71241243643,3149.881658119747,11810.594070556177,0.0,3,15573.959716184301,5.63268004315001,66525.29751896762,0,0,0.0,0.012480051273986641,0.031094242177960172,0.0,27163.277566562207,38805.0499265029,24046.12501930696,0.0,8659.960697900327,650.2821283596664,9310.242826259993,9310.242826259993,0.0,179.63158887786886
34315,ARMM,EQ,2000,15661275019133,helped,a,Sulu,496.45577639365587,0,496.45577639365587,0.0,0,0.0,23028.844000000005,19440.65162705706,7071.294777691277,26511.946404748338,30.17252416032994,0.0024679997154617747,6197.760073976343,2254.3579960815773,8452.11807005792,6197.760073976343,2254.3579960815773,8452.11807005792,0.0,3,15573.959716184301,5.63268004315001,47608.07677556283,0,0,0.0,0.013179348033011792,0.024342889897926486,0.0,19440.65162705706,38805.0499265029,28232.41370115893,0.0,6197.760073976343,465.40437860501675,6663.16445258136,6663.16445258136,0.0,128.55887716639668
42477,ARMM,HU,30,15661225013,helped,a,Sulu,0.22827382484853154,0,0.22827382484853154,0.0,0,0.0,23259.920000000002,20144.81147472617,7367.5448917795375,27512.356366505708,0.007648061382732006,6.284136395136047e-07,6422.249143237112,2348.803756657408,8771.05289989452,6422.249143237112,2348.803756657408,8771.05289989452,0.0,3,15573.959716184301,5.63268004315001,49404.534626648885,0,0,0.0,0.013113719420549001,0.025062164708218836,0.0,20144.81147472617,38805.0499265029,27872.059279601734,0.0,6422.249143237112,484.9023778531726,6907.151521090284,6907.151521090284,0.0,133.26727505343982
43681,ARMM,HU,30,1566136022299,helped,a,Sulu,0.3525644015426904,0,0.3525644015426904,0.0,0,0.0,22392.303000000004,17603.650239886352,6438.168138940665,24041.818378827018,0.007774116384352767,6.284136395136047e-07,5612.116440642572,2052.514607356989,7664.631047999561,5612.116440642572,2052.514607356989,7664.631047999561,0.0,3,15573.959716184301,5.63268004315001,43172.41434217508,0,0,0.0,0.013365358568916793,0.022588022404506528,0.0,17603.650239886352,38805.0499265029,29251.19703292927,0.0,5612.116440642572,423.73451203183805,6035.85095267441,6035.85095267441,0.0,116.45631439176202
44346,ARMM,HU,30,15661427017233,helped,a,Sulu,0.4201940937797594,1,0.4201940937797594,0.0,0,1.0,18285.602000000006,5630.763273164976,2059.3342976713243,7690.0975708363,0.008358082906097516,6.284136395136047e-07,1795.110599680919,656.5242839552677,2451.6348836361867,1795.110599680919,656.5242839552677,2451.6348836361867,0.0,3,15573.959716184301,5.63268004315001,13809.274882147947,0,0,0.0,0.014790244868492447,0.008489694106701823,0.0,5630.763273164976,10953.8735408688,7897.939878484137,0.0,1795.1105996809194,135.53715822615433,1930.6477579070738,1930.6477579070738,0.0,37.250111713735166
45892,ARMM,HU,50,153613250418,helped,a,Lanao del Sur,1.0290463548260949,1,1.0290463548260949,1599.2648743099185,0,1.0,17636.270999999993,3810.01947906798,1014.5756817315531,4824.595160799533,0.021395804156156082,2.2371381350859316e-06,1214.6535319772954,323.4509199018575,1538.104451879153,1214.6535319772954,323.4509199018575,1538.104451879153,0.0,3,15573.959716184301,5.63268004315001,8663.650250379891,0,0,0.0,0.015060056939593355,0.005472794846741492,0.0,3810.01947906798,9068.35363117985,7082.340768954509,0.0,1214.6506928203764,66.77531902554917,1281.4260118459256,1281.4260118459256,0.0,24.715284208952614
55788,ARMM,HU,250,153813280554,helped,a,Maguindanao,17.555422976930178,1,17.555422976930178,191.9117921147107,0,1.0,21945.826000000005,16648.035208930043,4313.4933466524835,20961.528555582525,0.39548246378696233,4.065152499044281e-05,5307.470221359992,1375.1595037091033,6682.629725069095,5307.470221359992,1375.1595037091033,6682.629725069095,0.0,3,15573.959716184301,5.63268004315001,37641.115088157734,0,0,0.0,0.013500629838480898,0.26219701811182794,0.0,16648.035208930043,0.0,-0.39548246378696233,0.0,5307.464030447007,283.8969034283581,5591.360933875365,5591.360933875365,5596.8761458165245,0.0
56261,ARMM,HU,250,1536302208279,helped,a,Lanao del Sur,11.628828378595205,1,11.628828378595205,0.0,0,1.0,17624.844,3784.554976815413,980.5753356274287,4765.130312442841,0.42262614907247936,4.065152499044281e-05,1206.5317656549037,312.6114690630679,1519.1432347179716,1206.5317656549037,312.6114690630679,1519.1432347179716,0.0,3,15573.959716184301,5.63268004315001,8556.84778088227,0,0,0.0,0.015064938213606575,0.005407778078695742,0.0,3784.554976815413,9068.35363117985,7101.091186832105,0.0,1206.5317656549037,64.53755204673966,1271.0693177016433,1271.0693177016433,0.0,24.514895366441213
58416,ARMM,HU,500,1566420447,helped,a,Sulu,29.31865401699967,1,29.31865401699967,0.0,0,1.0,21050.871000000003,13977.853674904101,3610.878675511259,17588.73235041536,1.013371257865995,0.00010188820008522066,4456.197512722903,1151.1630431106112,5607.360555833515,4456.197512722903,1151.1630431106112,5607.360555833515,0.0,3,15573.959716184301,5.63268004315001,31584.467897589988,0,0,0.0,0.01378462515101108,0.0173111954232932,0.0,13977.853674904101,10953.8735408688,3690.870703221228,0.0,4456.197512722903,237.65361210738553,4693.851124830289,4693.851124830289,0.0,90.52924760741513
58645,ARMM,HU,500,15663121116,helped,a,Sulu,29.211750335840453,0,29.211750335840453,0.0,0,0.0,23404.613000000005,20990.932511394225,5422.557164164148,26413.489675558372,0.9832114767533489,0.00010188820008522066,6691.996026181825,1728.7336317542201,8420.729657936045,6691.996026181825,1728.7336317542201,8420.729657936045,0.0,3,15573.959716184301,5.63268004315001,47431.27589301777,0,0,0.0,0.013073120476457917,0.023827814221531404,0.0,20990.932511394225,38805.0499265029,27898.534697537216,0.0,6691.996026181825,356.89105415316317,7048.887080334988,7048.887080334988,0.0,135.9502947327559
59122,ARMM,HU,500,156611260976,helped,a,Sulu,59.11592827952864,0,59.11592827952864,0.0,0,1.0,22934.90000000001,19599.194258634045,5063.031438994507,24662.22569762855,0.9890250415649354,0.00010188820008522066,6248.304120074232,1614.1153448896707,7862.419464963903,6248.304120074232,1614.1153448896707,7862.419464963903,0.0,3,15573.959716184301,5.63268004315001,44286.493211176356,0,0,0.0,0.01320631251487854,0.02262515540672562,0.0,19599.194258634045,38805.0499265029,28621.586140585525,0.0,6248.304120074232,333.228506914576,6581.532626988808,6581.532626988808,0.0,126.93653483662494
59869,ARMM,HU,500,1566413012210,helped,a,Sulu,35.56323950836762,0,35.56323950836762,0.0,0,0.0,24225.139000000003,23439.324591231638,6055.046740603804,29494.371331835442,0.9726029069455195,0.00010188820008522066,7472.553538808441,1930.3739223815217,9402.927461189962,7472.553538808441,1930.3739223815217,9402.927461189962,0.0,3,15573.959716184301,5.63268004315001,52963.68185783189,0,0,0.0,0.012849814458808825,0.025855878928083643,0.0,23439.324591231638,38805.0499265029,26626.519006011047,0.0,7472.553538808441,398.51899182954384,7871.0725306379845,7871.0725306379845,0.0,151.80760000943002
61976,ARMM,HU,1000,15764017275,helped,a,Basilan,59.60545693172383,0,59.60545693172383,0.0,0,0.0,24813.227000000006,25227.272965917127,6204.4290320088585,31431.701997925986,1.4136477817244402,0.00015431836955662477,8042.558869058479,1977.9976141790119,10020.556483237491,8042.558869058479,1977.9976141790119,10020.556483237491,0.0,3,15573.959716184301,5.63268004315001,56442.58852438927,0,0,0.0,0.012696627298750625,0.02698838879151479,0.0,25227.272965917127,19842.766362337,6802.349286748328,0.0,8042.558869058479,408.35073759770165,8450.909606656181,8450.909606656181,0.0,162.98347812922228
62060,ARMM,HU,1000,153618320413,helped,a,Lanao del Sur,96.75572908369674,1,96.75572908369674,5209.034023945229,0,1.0,17586.366999999955,3676.4960433726533,904.2023217644175,4580.698365137071,1.0432717348317821,0.00015431836955662477,1172.8859807752606,288.26343664471904,1461.1494174199797,1172.8859807752606,288.26343664471904,1461.1494174199797,0.0,3,15573.959716184301,5.63268004315001,8230.187163561784,0,0,0.0,0.01508140940745004,0.005209616223752613,0.0,3676.4960433726533,9068.35363117985,7166.527199101513,0.0,1172.2480831035132,59.51098531793587,1231.759068421449,1231.759068421449,0.0,23.755653073635195
63725,ARMM,HU,1000,15668100148002,helped,a,Sulu,67.12756697971714,0,67.12756697971714,1599.2647604318845,1,1.0,22637.957,18737.992034327362,4608.446657567805,23346.438691895168,1.2992652932251718,0.00015431836955662477,5973.996088120133,1469.1918380745767,7443.18792619471,5973.996088120133,1469.1918380745767,7443.18792619471,0.0,3,15573.959716184301,5.63268004315001,41925.096089292056,0,0,0.0,0.013292644201557183,0.02163797391439617,0.0,18737.992034327362,38805.0499265029,29118.63890174899,0.0,5973.800242352473,303.30955227127004,6277.109794623743,6277.109794623743,0.0,121.05978976535089
65130,ARMM,HU,2000,15667280135,helped,a,Sulu,249.3744470893506,1,249.3744470893506,0.0,0,0.0,20422.482000000004,12231.346692511324,2503.4202756376444,14734.766968148968,7.1569863669664455,0.0008533022010753809,3899.4038695854656,798.1007288426271,4697.504598428092,3899.4038695854656,798.1007288426271,4697.504598428092,0.0,3,15573.959716184301,5.63268004315001,26459.54040417132,0,0,0.0,0.013995091256895915,0.014840819405420851,0.0,12231.346692511324,10953.8735408688,4733.769243611087,0.0,3899.4038695854656,164.76512355927196,4064.1689931447377,4064.1689931447377,0.0,78.3693610050971
66243,ARMM,HU,2000,1566134908130,helped,a,Sulu,560.4962491117273,1,560.4962491117273,0.0,0,0.0,21263.61500000001,14779.566238342288,3024.970734322223,17804.53697266451,7.094395137086894,0.0008533022010753809,4711.786790891282,964.3731702920941,5676.159961183376,4711.786790891282,964.3731702920941,5676.159961183376,0.0,3,15573.959716184301,5.63268004315001,31971.99293508474,0,0,0.0,0.013715493716206837,0.017350246851695464,0.0,14779.566238342288,10953.8735408688,3439.4564751331995,0.0,4711.786790891282,199.0914916101465,4910.878282501429,4910.878282501429,0.0,94.69645421305431
66341,ARMM,HU,2000,1566515020250,helped,a,Sulu,428.10894281514527,0,428.10894281514527,0.0,1,1.0,22566.871000000003,18677.33996365124,3822.7378174644514,22500.07778111569,7.006234677361772,0.0008533022010753809,5954.413161423638,1218.7046130380772,7173.117774461714,5954.413161423638,1218.7046130380772,7173.117774461714,0.0,3,15573.959716184301,5.63268004315001,40403.87733537512,0,0,0.0,0.013313563759844086,0.020872275081114694,0.0,18677.33996365124,38805.0499265029,29310.835780957794,0.0,5954.413161423638,251.59733463802928,6206.010496061667,6206.010496061667,0.0,119.67048559930728
73149,ARMM,PF,10,15381526198010,helped,a,Maguindanao,0.12948674161408236,1,0.12948674161408236,825.2206647212155,0,1.0,19393.294999999995,9448.284278507976,431.8967685418246,9880.1810470498,0.0007536305078379061,3.564779206793978e-07,3012.152365630013,137.69047455294262,3149.8428401829556,3012.152365630013,137.69047455294262,3149.8428401829556,0.0,3,15573.959716184301,5.63268004315001,17742.05690495748,0,0,0.0,0.014361645212378147,0.13637860606065436,0.0,9448.284278507976,0.0,-0.0007536305078379061,0.0,3012.152132188049,28.42572025407061,3040.57785244212,3040.57785244212,3041.130071629548,0.0
85546,ARMM,PF,100,1566111123399,helped,a,Sulu,27.336012253331862,0,27.336012253331862,0.0,0,0.0,25050.28100000001,26817.729745904755,2226.964015079574,29044.69376098433,0.09488596160729962,2.4984285130137132e-05,8549.603062817561,709.9653305670402,9259.568393384601,8549.603062817561,709.9653305670402,9259.568393384601,0.0,3,15573.959716184301,5.63268004315001,52156.186097600046,0,0,0.0,0.012636409597457833,0.024529551865752074,0.0,26817.729745904755,38805.0499265029,25886.944686286308,0.0,8549.603062817561,146.56987669127147,8696.172939508833,8696.172939508833,0.0,167.6111812886859
