,district,hazard,rp,hhid,helped_cat,affected_cat,pov_line,pcwgt,pcsoc,c,optimal_hh_reco_rate,dk_private,dk_public,dk0,scale_fac_soc,di0_pub,hh_reco_rate,dc0_prv,dc0_pub,dc0,welf_class,c_min,dw,const,integ,t_start_prv_reco,t_pov_inc,t_pov_cons,dk_prv_t,sav_f,sav_i,sav_offset_to,t_exhaust_sav,intermed_sf_num,di_t,di_prv_t,di_pub_t,dc_t,dc_net,sav_delta,dc_net_t0
0,Ampara,PF,5.0,52101051011,helped,a,43493.30859375,5.065581348701985,0.0,42252.664021083285,1.2150000000000007,8820,0,8820.0,1.9892055045274537e-05,0.0,0.364,5905.865192958284,0.0,5905.865192958284,2,36346.798828125,0,0.009729778363522642,0.0,-1,0.11560693641618495,0.11560693641618495,8467.96,17851.250000000004,3521.06,0.0,-2.995,43197.0488859371,2801.71,2801.71,0,5905.74,0.0,113.39,0.0
1,Ampara,PF,5.0,52101051021,helped,a,43493.30859375,7.09181388818278,0.0,93914.6057375128,0.7550000000000004,39546,0,39546.0,1.9892055045274537e-05,0.0,0.7550000000000004,42849.96114763902,0.0,42849.96114763902,1,36346.798828125,0,0.006526245786778747,0.017087744505152457,-1,0.0,0.0,36240.649999999994,5709.099999999999,7826.22,22720.0,0.852,260778.0527520907,12081.24,12081.24,0,39843.87,22720.0,324.38,22720.0
2,Ampara,PF,5.0,52101051041,helped,a,43493.30859375,3.0393488092211913,0.0,189890.06322699293,0.8450000000000005,68845,0,68845.0,1.9892055045274537e-05,0.0,0.8450000000000005,80792.8632101656,0.0,80792.8632101656,1,36346.798828125,0,0.004589642686662065,0.01425114187354548,-1,0.0,0.0,62437.73,11498.27,15824.17,39553.0,0.855,192885.03852705698,20850.47,20850.47,0,74476.38,39553.0,661.28,39553.0
3,Ampara,PF,5.0,52101051051,helped,a,43493.30859375,4.052465078961589,0.0,185510.68880117586,0.8450000000000005,68896,0,68896.0,1.9892055045274537e-05,0.0,0.8450000000000005,80852.7141219779,0.0,80852.7141219779,1,36346.798828125,0,0.004643500821149795,0.014875035479708986,-1,0.0,0.0,62483.97999999999,11183.949999999999,15459.22,40048.0,0.841,257370.55775277127,20865.92,20865.92,0,74531.56,40048.0,652.8,40048.0
4,Ampara,PF,5.0,52101051061,helped,a,43493.30859375,6.078697618442383,0.0,119899.00962193315,1.1150000000000009,28984,0,28984.0,1.9892055045274537e-05,0.0,1.1150000000000009,41839.774666038786,0.0,41839.774666038786,1,36346.798828125,0,0.005775933677332382,0.008346499302904032,-1,0.0,0.0,25478.679999999997,7265.170000000001,9991.58,15672.0,0.886,158240.5348293397,8552.74,8552.74,0,37578.4,15672.0,414.37,15672.0
5,Ampara,PF,5.0,52101051081,helped,a,43493.30859375,7.09181388818278,0.0,111920.58600889785,1.2150000000000007,22178,0,22178.0,1.9892055045274537e-05,0.0,1.2150000000000007,34232.791807321555,0.0,34232.791807321555,1,36346.798828125,0,0.005978262876591124,0.0058938809510033375,-1,0.0,0.0,19271.72,6864.949999999998,9326.72,10643.0,0.967,139908.72274884753,6481.65,6481.65,0,30451.41,10643.0,374.85,10643.0
6,Ampara,PF,5.0,52101051091,helped,a,43493.30859375,6.078697618442383,0.0,93183.89750288203,0.8450000000000005,35114,0,35114.0,1.9892055045274537e-05,0.0,0.8450000000000005,41207.939556420286,0.0,41207.939556420286,1,36346.798828125,0,0.006551783832808398,0.015350138570836619,-1,0.0,0.0,31845.999999999996,5613.749999999998,7765.32,20648.0,0.827,196759.7827499807,10634.66,10634.66,0,37986.25,20648.0,328.14,20648.0
7,Ampara,PF,5.0,52101051101,helped,a,43493.30859375,5.065581348701985,0.0,107344.88809052586,1.1150000000000009,27195,0,27195.0,1.9892055045274537e-05,0.0,1.1150000000000009,39257.2685634462,0.0,39257.2685634462,1,36346.798828125,0,0.0061043483897546946,0.009040546036085798,-1,0.0,0.0,23906.040000000005,6429.759999999998,8945.41,15072.0,0.864,123727.73624668879,8024.83,8024.83,0,35258.91,15072.0,381.71,15072.0
8,Ampara,PF,5.0,52101053011,helped,a,43493.30859375,1.8010988102314913,22499.999450683594,205349.94354133014,0.6750000000000004,88838,0,88838.0,1.9892055045274537e-05,0.0,0.6750000000000004,89153.61551834243,0.0,89153.61551834243,1,36346.798828125,0,0.004413495638762264,0.01664830084254187,-1,0.0,0.0,82169.15000000002,12820.5,17112.5,48638.0,0.912,149932.1102379585,27350.3,27350.3,0,83540.54,48638.0,662.07,48638.0
9,Ampara,PF,5.0,52101053021,helped,a,43493.30859375,3.6021976204629826,0.0,173356.1517292169,0.9650000000000006,51646,0,51646.0,1.9892055045274537e-05,0.0,0.9650000000000006,66806.54336193207,0.0,66806.54336193207,1,36346.798828125,0,0.004803528445287456,0.011015901211037115,-1,0.0,0.0,46194.11,10487.87,14446.35,28974.0,0.873,169523.20232648947,15461.78,15461.78,0,60875.69,28974.0,603.84,28974.0
