,district,hazard,rp,hhid,helped_cat,affected_cat,pov_line,pcwgt,pcsoc,c,optimal_hh_reco_rate,dk_private,dk_public,dk0,scale_fac_soc,di0_pub,hh_reco_rate,dc0_prv,dc0_pub,dc0,welf_class,c_min,dw,const,integ,t_start_prv_reco,t_pov_inc,t_pov_cons,dk_prv_t,sav_f,sav_i,sav_offset_to,t_exhaust_sav,intermed_sf_num,di_t,di_prv_t,di_pub_t,dc_t,dc_net,sav_delta,dc_net_t0
0,Ampara,PF,5.0,52101051011,helped,a,43493.30859375,5.065581348701985,0.0,42252.664021083285,155.77,8820,0,8820.0,6.777920403338512e-12,0.0,155.77,5905.865192958284,0.0,5905.865192958284,1.0,36346.798828125,0,0.009729778363522642,0.0,-1,0.11560693641618495,0.11560693641618495,6.377537387081134e-13,999991161.4000001,1000000000.0,0.0,0.0,3.2305934438647786e-12,0.0,0.0,0,0.0,0.0,0.0,0.0
1,Ampara,PF,5.0,52101051021,helped,a,43493.30859375,7.09181388818278,0.0,93914.6057375128,155.77,39546,0,39546.0,6.777920403338512e-12,0.0,155.77,42849.96114763902,0.0,42849.96114763902,1.0,36346.798828125,0,0.006526245786778747,0.0,-1,0.0,0.0,3.168335385717036e-12,999960370.58,1000000000.0,0.0,0.0,0.07091813890429705,0.0,0.0,0,1.56,0.0,0.01,0.0
2,Ampara,PF,5.0,52101051041,helped,a,43493.30859375,3.0393488092211913,0.0,189890.06322699293,155.77,68845,0,68845.0,6.777920403338512e-12,0.0,155.77,80792.8632101656,0.0,80792.8632101656,1.0,36346.798828125,0,0.004589642686662065,0.0,-1,0.0,0.0,9.751262297630348e-13,999931009.7900001,1000000000.0,0.0,0.0,0.06078697618738758,0.01,0.01,0,3.13,0.0,0.02,0.0
3,Ampara,PF,5.0,52101051051,helped,a,43493.30859375,4.052465078961589,0.0,185510.68880117586,155.77,68896,0,68896.0,6.777920403338512e-12,0.0,155.77,80852.7141219779,0.0,80852.7141219779,1.0,36346.798828125,0,0.004643500821149795,0.0,-1,0.0,0.0,1.9876496282211775e-12,999930958.68,1000000000.0,0.0,0.0,0.08104930158728667,0.01,0.01,0,3.13,0.0,0.02,0.0
4,Ampara,PF,5.0,52101051061,helped,a,43493.30859375,6.078697618442383,0.0,119899.00962193315,155.77,28984,0,28984.0,6.777920403338512e-12,0.0,155.77,41839.774666038786,0.0,41839.774666038786,1.0,36346.798828125,0,0.005775933677332382,0.0,-1,0.0,0.0,1.6792487539385448e-12,999970954.87,1000000000.0,0.0,0.0,0.06078697619463147,0.0,0.0,0,1.56,0.0,0.01,0.0
5,Ampara,PF,5.0,52101051081,helped,a,43493.30859375,7.09181388818278,0.0,111920.58600889785,155.77,22178,0,22178.0,6.777920403338512e-12,0.0,155.77,34232.791807321555,0.0,34232.791807321555,1.0,36346.798828125,0,0.005978262876591124,0.0,-1,0.0,0.0,-1.2109115793412784e-12,999977775.2199999,1000000000.0,0.0,0.0,0.07091813887324024,0.0,0.0,0,1.56,0.0,0.01,0.0
6,Ampara,PF,5.0,52101051091,helped,a,43493.30859375,6.078697618442383,0.0,93183.89750288203,155.77,35114,0,35114.0,6.777920403338512e-12,0.0,155.77,41207.939556420286,0.0,41207.939556420286,1.0,36346.798828125,0,0.006551783832808398,0.0,-1,0.0,0.0,2.6786992762817263e-12,999964811.95,1000000000.0,0.0,0.0,0.06078697620070683,0.0,0.0,0,1.56,0.0,0.01,0.0
7,Ampara,PF,5.0,52101051101,helped,a,43493.30859375,5.065581348701985,0.0,107344.88809052586,155.77,27195,0,27195.0,6.777920403338512e-12,0.0,155.77,39257.2685634462,0.0,39257.2685634462,1.0,36346.798828125,0,0.0061043483897546946,0.0,-1,0.0,0.0,9.271836770574637e-13,999972747.6500001,1000000000.0,0.0,0.0,0.05065581349171658,0.0,0.0,0,1.56,0.0,0.01,0.0
8,Ampara,PF,5.0,52101053011,helped,a,43493.30859375,1.8010988102314913,22499.999450683594,205349.94354133014,155.77,88838,0,88838.0,6.777920403338512e-12,0.0,155.77,89153.61551834243,0.0,89153.61551834243,1.0,36346.798828125,0,0.004413495638762264,0.0,-1,0.0,0.0,4.221539784410311e-12,999910974.6300001,1000000000.0,0.0,0.0,0.05403296431454815,0.01,0.01,0,4.68,0.0,0.03,0.0
9,Ampara,PF,5.0,52101053021,helped,a,43493.30859375,3.6021976204629826,0.0,173356.1517292169,155.77,51646,0,51646.0,6.777920403338512e-12,0.0,155.77,66806.54336193207,0.0,66806.54336193207,1.0,36346.798828125,0,0.004803528445287456,0.0,-1,0.0,0.0,-3.5586360247474857e-12,999948245.0600002,1000000000.0,0.0,0.0,0.07204395239644075,0.01,0.01,0,3.13,0.0,0.02,0.0
