,district,hazard,rp,hhid,helped_cat,affected_cat,N_children,ethnicity,pcwgt,frac_remittance,pcsoc,pcsamurdhi,gsp_samurdhi,pov_line,c,k,optimal_hh_reco_rate,dk_private,dk_public,dk0,scale_fac_soc,di0_pub,hh_reco_rate,dc0_prv,dc0_pub,dc0,welf_class,c_min,sub_savings_q1,sub_savings_q3,dc_pre_reco,dw,const,integ,t_start_prv_reco,t_pov_inc,t_pov_cons,dk_prv_t,sav_f,sav_i,sav_offset_to,t_exhaust_sav,intermed_sf_num,di_t,di_prv_t,di_pub_t,dc_t,dc_net,sav_delta,dc_net_t0
0,Ampara,PF,5,521411,helped,a,2,2.0,5.330590823111983,0.0,0.0,0.0,0.0,52153.133146515145,95959.80233399478,298482.23822773044,1.0350000000000006,27868,0,27868.0,8.8506389777583e-06,0.0,1.0350000000000006,37802.73311703022,0.0,37802.73311703022,1,45477.532103761216,1.0,1.0,0,0,0.006456324099581879,0.08681328683084409,-1,0.0,0.0,10078.739999999998,2.6600000000011903,7996.69,0.0,0.861,54807.80219553162,3305.51,3305.51,0,13947.12,13805.95,0.06,15499.0
1,Ampara,PF,10,521411,helped,a,2,2.0,6.480996107587006,0.0,0.0,0.0,0.0,52153.133146515145,95959.80233399478,298482.23822773044,0.7150000000000004,43289,0,43289.0,1.1267945442518532e-05,0.0,0.7150000000000004,44868.72402982348,0.0,44868.72402982348,1,45477.532103761216,1.0,1.0,0,0,0.006456324099581879,0.1456499981679454,-1,0.0,0.0,21440.87,2.979999999999169,7996.69,0.0,0.888,140885.77287559753,6988.7,6988.7,0,22531.58,22374.84,0.04,23780.0
2,Ampara,PF,25,521411,helped,a,2,2.0,7.559263766962934,0.0,0.0,0.0,0.0,52153.133146515145,95959.80233399478,298482.23822773044,0.6750000000000004,48576,0,48576.0,1.3112406304313491e-05,0.0,0.6750000000000004,48405.61990142312,0.0,48405.61990142312,1,45477.532103761216,1.0,1.0,0,0,0.006456324099581879,0.17022518118833133,-1,0.0,0.0,25023.990000000005,3.1499999999999213,7996.7,0.0,0.859,191639.20453662454,8150.34,8150.34,0,25262.65,25097.09,0.04,27107.0
3,Ampara,PF,50,521411,helped,a,2,2.0,8.021197682071167,0.0,0.0,0.0,0.0,52153.133146515145,95959.80233399478,298482.23822773044,0.7550000000000004,43256,0,43256.0,1.3510904043848836e-05,0.0,0.7550000000000004,46564.759777173065,0.0,46564.759777173065,1,45477.532103761216,1.0,1.0,0,0,0.006456324099581879,0.15059003323421274,-1,0.0,0.0,20598.71,3.1400000000001387,7996.7,0.0,0.841,167647.4432140125,6719.37,6719.37,0,22499.29,22334.25,0.04,24679.0
4,Ampara,PF,100,521411,helped,a,2,2.0,8.61601669604615,0.0,0.0,0.0,0.0,52153.133146515145,95959.80233399478,298482.23822773044,1.1150000000000009,24295,0,24295.0,1.4870171417643861e-05,0.0,1.1150000000000009,34899.58539824348,0.0,34899.58539824348,1,45477.532103761216,1.0,1.0,0,0,0.006456324099581879,0.07109733867590734,-1,0.0,0.0,8122.230000000011,2.4500000000004643,7996.7,0.0,0.892,71500.96231397564,2667.94,2667.94,0,11920.89,11791.14,0.05,12913.0
5,Ampara,PF,250,521411,helped,a,2,2.0,9.196914413949381,0.0,0.0,0.0,0.0,52153.133146515145,95959.80233399478,298482.23822773044,1.0350000000000006,25789,0,25789.0,1.549322853853236e-05,0.0,1.0350000000000006,34982.58520005355,0.0,34982.58520005355,1,45477.532103761216,1.0,1.0,0,0,0.006456324099581879,0.07569280254810186,-1,0.0,0.0,9326.839999999991,2.460000000000745,7996.7,0.0,0.91,87505.8815744041,3058.9,3058.9,0,12906.61,12776.34,0.05,13643.0
6,Ampara,PF,500,521411,helped,a,2,2.0,10.304290237838977,0.0,0.0,0.0,0.0,52153.133146515145,95959.80233399478,298482.23822773044,0.6750000000000004,48508,0,48508.0,1.744910438022973e-05,0.0,0.6750000000000004,48337.85841111316,0.0,48337.85841111316,1,45477.532103761216,1.0,1.0,0,0,0.006456324099581879,0.16982700467875267,-1,0.0,0.0,24988.960000000006,3.1499999999994595,7996.7,0.0,0.859,260864.23600435062,8138.93,8138.93,0,25227.28,25061.72,0.04,27069.0
7,Ampara,PF,1000,521411,helped,a,2,2.0,10.940873140029225,0.0,0.0,0.0,0.0,52153.133146515145,95959.80233399478,298482.23822773044,0.7550000000000004,40498,0,40498.0,1.8723701786490953e-05,0.0,0.7550000000000004,43595.79344960132,0.0,43595.79344960132,1,45477.532103761216,1.0,1.0,0,0,0.006456324099581879,0.13489985579612898,-1,0.0,0.0,19285.32000000003,2.940000000001173,7996.71,0.0,0.866,214090.13033424097,6290.94,6290.94,0,21064.72,20910.06,0.04,22670.0
8,Ampara,PF,5,521421,helped,a,2,2.0,6.663238528889979,0.0,0.0,0.0,0.0,52153.133146515145,75151.84519596056,233759.24517809914,0.7550000000000004,32860,0,32860.0,8.8506389777583e-06,0.0,0.757,29675.31309219934,0.0,29675.31309219934,2,45477.532103761216,1.0,1.0,0,0,0.007295585836639659,0.1414214924842236,-1,0.0,0.07707129094412331,16046.859999999997,2.4600000000007016,6262.68,16025.0,1.059,108495.04756765981,5234.74,5234.74,0,17560.69,17431.46,0.03,16025.0
9,Ampara,PF,10,521421,helped,a,2,2.0,8.101245134483758,0.0,0.0,0.0,0.0,52153.133146515145,75151.84519596056,233759.24517809914,1.0350000000000006,20058,0,20058.0,1.1267945442518532e-05,0.0,1.0350000000000006,27208.526656430033,0.0,27208.526656430033,1,45477.532103761216,1.0,1.0,0,0,0.007295585836639659,0.07476743655064898,-1,0.0,0.0,7254.159999999998,1.9199999999999866,6262.69,0.0,0.91,59951.48234381745,2379.13,2379.13,0,10038.42,9937.22,0.03,10611.0
10,Ampara,PF,25,521421,helped,a,2,2.0,9.449079708703666,0.0,0.0,0.0,0.0,52153.133146515145,75151.84519596056,233759.24517809914,0.6750000000000004,36754,0,36754.0,1.3112406304313491e-05,0.0,0.685,29675.31309219934,0.0,29675.31309219934,2,45477.532103761216,1.0,1.0,0,0,0.007295585836639659,0.15766057200781,-1,0.0,0.23121387283236997,19590.729999999992,2.5299999999992724,6262.69,17212.0,1.121,187573.77578827346,6381.95,6381.95,0,19979.89,19847.03,0.03,17212.0
11,Ampara,PF,50,521421,helped,a,2,2.0,10.026497102588957,0.0,0.0,0.0,0.0,52153.133146515145,75151.84519596056,233759.24517809914,0.9050000000000006,25555,0,25555.0,1.3510904043848836e-05,0.0,0.92,29675.313092199343,0.0,29675.313092199343,2,45477.532103761216,1.0,1.0,0,0,0.007295585836639659,0.10595010006879696,-1,0.0,0.0,10388.670000000002,2.2300000000000484,6262.69,0.0,0.925,106024.89281641386,3399.61,3399.61,0,13128.12,13010.31,0.04,13651.0
12,Ampara,PF,100,521421,helped,a,2,2.0,10.770020870057687,0.0,0.0,0.0,0.0,52153.133146515145,75151.84519596056,233759.24517809914,0.6450000000000004,39238,0,39238.0,1.4870171417643861e-05,0.0,0.654,29675.313092199347,0.0,29675.313092199347,2,45477.532103761216,1.0,1.0,0,0,0.007295585836639659,0.16802050581144448,-1,0.0,0.3275529865125241,21926.999999999993,2.6200000000012515,6262.69,17805.0,1.175,239148.85192067435,7138.76,7138.76,0,21660.86,21523.32,0.03,17805.0
13,Ampara,PF,250,521421,helped,a,2,2.0,11.496143017436724,0.0,0.0,0.0,0.0,52153.133146515145,75151.84519596056,233759.24517809914,0.8450000000000005,27344,0,27344.0,1.549322853853236e-05,0.0,0.85,29675.31309219935,0.0,29675.31309219935,2,45477.532103761216,1.0,1.0,0,0,0.007295585836639659,0.11307413821851092,-1,0.0,0.0,11921.019999999993,2.230000000000705,6262.69,0.0,0.961,139308.76658670587,3895.8,3895.8,0,14195.99,14078.7,0.03,14244.0
14,Ampara,PF,500,521421,helped,a,2,2.0,12.880362797298721,0.0,0.0,0.0,0.0,52153.133146515145,75151.84519596056,233759.24517809914,0.9650000000000006,23152,0,23152.0,1.744910438022973e-05,0.0,0.984,29675.313092199336,0.0,29675.313092199336,2,45477.532103761216,1.0,1.0,0,0,0.007295585836639659,0.09327919980329907,-1,0.0,0.0,8807.52,2.1299999999984194,6262.7,0.0,0.879,115615.42450483305,2885.75,2885.75,0,11718.23,11605.61,0.04,12760.0
15,Ampara,PF,1000,521421,helped,a,2,2.0,13.67609142503653,0.0,0.0,0.0,0.0,52153.133146515145,75151.84519596056,233759.24517809914,1.0350000000000006,20276,0,20276.0,1.8723701786490953e-05,0.0,1.0350000000000006,27504.242022423736,0.0,27504.242022423736,1,45477.532103761216,1.0,1.0,0,0,0.007295585836639659,0.07622323206911263,-1,0.0,0.0,7333.020000000005,1.9399999999998991,6262.7,0.0,0.91,102307.01064509933,2405.0,2405.0,0,10147.55,10044.79,0.04,10727.0
16,Ampara,PF,5,521431,helped,a,2,2.0,5.330590823111983,0.0,0.0,0.0,0.0,52153.133146515145,106024.78160131093,329789.2799926544,1.1150000000000009,24922,0,24922.0,8.8506389777583e-06,0.0,1.1150000000000009,35800.26619860152,0.0,35800.26619860152,1,45477.532103761216,1.0,1.0,0,0,0.006142233217965426,0.06197676750272701,-1,0.0,0.0,8331.849999999995,2.509999999999108,8835.44,0.0,0.942,45378.200253079434,2736.8,2736.8,0,12228.56,12095.18,0.06,12530.0
17,Ampara,PF,10,521431,helped,a,2,2.0,6.480996107587006,0.0,0.0,0.0,0.0,52153.133146515145,106024.78160131093,329789.2799926544,1.1150000000000009,27452,0,27452.0,1.1267945442518532e-05,0.0,1.1150000000000009,39434.59223513398,0.0,39434.59223513398,1,45477.532103761216,1.0,1.0,0,0,0.006142233217965426,0.07405539377971072,-1,0.0,0.0,9177.680000000006,2.77000000000181,8835.44,0.0,0.868,60772.170880921236,3014.63,3014.63,0,13469.96,13323.08,0.06,14985.0
18,Ampara,PF,25,521431,helped,a,2,2.0,7.559263766962934,0.0,0.0,0.0,0.0,52153.133146515145,106024.78160131093,329789.2799926544,0.9650000000000006,31369,0,31369.0,1.3112406304313491e-05,0.0,0.9650000000000006,40355.983375488766,0.0,40355.983375488766,1,45477.532103761216,1.0,1.0,0,0,0.006142233217965426,0.08595343439988712,-1,0.0,0.0,12152.729999999996,2.8400000000011763,8835.45,0.0,0.899,93589.73284601465,3980.33,3980.33,0,15927.8,15777.81,0.05,16950.0
19,Ampara,PF,50,521431,helped,a,2,2.0,8.021197682071167,0.0,0.0,0.0,0.0,52153.133146515145,106024.78160131093,329789.2799926544,0.8450000000000005,38781,0,38781.0,1.3510904043848836e-05,0.0,0.8450000000000005,45237.74581927476,0.0,45237.74581927476,1,45477.532103761216,1.0,1.0,0,0,0.006142233217965426,0.11387450571658946,-1,0.0,0.0,16904.569999999992,3.130000000000886,8835.45,0.0,0.869,137820.61963323082,5523.9,5523.9,0,20042.73,19877.69,0.05,21714.0
20,Ampara,PF,100,521431,helped,a,2,2.0,8.61601669604615,0.0,0.0,0.0,0.0,52153.133146515145,106024.78160131093,329789.2799926544,1.0350000000000006,30335,0,30335.0,1.4870171417643861e-05,0.0,1.0350000000000006,41149.2001257755,0.0,41149.2001257755,1,45477.532103761216,1.0,1.0,0,0,0.006142233217965426,0.08458746966111651,-1,0.0,0.0,10970.96,2.899999999999897,8835.45,0.0,0.861,96429.94190114674,3598.12,3598.12,0,15181.78,15028.16,0.06,16871.0
21,Ampara,PF,250,521431,helped,a,2,2.0,9.196914413949381,0.0,0.0,0.0,0.0,52153.133146515145,106024.78160131093,329789.2799926544,0.9650000000000006,34558,0,34558.0,1.549322853853236e-05,0.0,0.9650000000000006,44458.60797252513,0.0,44458.60797252513,1,45477.532103761216,1.0,1.0,0,0,0.006142233217965426,0.10158103457546129,-1,0.0,0.0,13388.170000000004,3.119999999999433,8835.45,0.0,0.851,125440.67036505364,4384.97,4384.97,0,17547.02,17381.98,0.06,19562.0
22,Ampara,PF,500,521431,helped,a,2,2.0,10.304290237838977,0.0,0.0,0.0,0.0,52153.133146515145,106024.78160131093,329789.2799926544,0.7550000000000004,45046,0,45046.0,1.744910438022973e-05,0.0,0.7550000000000004,48491.68136033238,0.0,48491.68136033238,1,45477.532103761216,1.0,1.0,0,0,0.006142233217965426,0.136409481753057,-1,0.0,0.0,21451.12,3.269999999998865,8835.46,0.0,0.866,224277.51395717237,6997.43,6997.43,0,23430.34,23258.03,0.05,25216.0
23,Ampara,PF,1000,521431,helped,a,2,2.0,10.940873140029225,0.0,0.0,0.0,0.0,52153.133146515145,106024.78160131093,329789.2799926544,1.0350000000000006,30991,0,30991.0,1.8723701786490953e-05,0.0,1.0350000000000006,42039.059208765735,0.0,42039.059208765735,1,45477.532103761216,1.0,1.0,0,0,0.006142233217965426,0.08779706036129355,-1,0.0,0.0,11208.180000000002,2.9600000000012887,8835.46,0.0,0.861,125097.28703070579,3675.93,3675.93,0,15510.06,15353.32,0.06,17236.0
24,Ampara,PF,5,521441,helped,a,0,2.0,1.3326477057779957,0.0,0.0,0.0,0.0,52153.133146515145,113959.76525616972,354470.98654056026,1.0350000000000006,33223,0,33223.0,8.8506389777583e-06,0.0,1.0350000000000006,45066.75047893982,0.0,45066.75047893982,1,45477.532103761216,1.0,1.0,0,0,0.005924534361619926,0.08739798242026725,-1,0.0,0.0,12015.409999999996,3.1700000000008113,9496.69,0.0,0.861,16334.835968234374,3940.67,3940.67,0,16627.11,16458.95,0.07,18477.0
25,Ampara,PF,10,521441,helped,a,0,2.0,1.6202490268967515,0.0,0.0,0.0,0.0,52153.133146515145,113959.76525616972,354470.98654056026,0.6150000000000003,64120,0,64120.0,1.1267945442518532e-05,0.0,0.6150000000000003,60047.89939227706,0.0,60047.89939227706,1,45477.532103761216,1.0,1.0,0,0,0.005924534361619926,0.1914766626491064,-1,0.0,0.0,35037.58999999999,3.7800000000009906,9496.7,0.0,0.858,57446.31810839077,11398.59,11398.59,0,33203.56,33005.3,0.04,35428.0
26,Ampara,PF,25,521441,helped,a,0,2.0,1.8898159417407334,0.0,0.0,0.0,0.0,52153.133146515145,113959.76525616972,354470.98654056026,0.7150000000000004,51515,0,51515.0,1.3112406304313491e-05,0.0,0.7150000000000004,53394.91137231991,0.0,53394.91137231991,1,45477.532103761216,1.0,1.0,0,0,0.005924534361619926,0.14618241925880665,-1,0.0,0.0,25515.169999999984,3.539999999998558,9496.7,0.0,0.862,48887.85647664459,8316.72,8316.72,0,26813.13,26626.81,0.05,28833.0
