,district,hazard,rp,hhid,helped_cat,affected_cat,N_children,pcwgt,frac_remittance,pcsoc,pcsamurdhi,gsp_samurdhi,pov_line,c,k,optimal_hh_reco_rate,dk_private,dk_public,dk0,scale_fac_soc,di0_pub,hh_reco_rate,dc0_prv,dc0_pub,dc0,welf_class,c_min,sub_savings_q1,sub_savings_q3,dc_pre_reco,dw,const,integ,t_start_prv_reco,t_pov_inc,t_pov_cons,dk_prv_t,sav_f,sav_i,sav_offset_to,t_exhaust_sav,intermed_sf_num,di_t,di_prv_t,di_pub_t,dc_t,dc_net,sav_delta,dc_net_t0
0,Ampara,PF,5,521411,helped,a,2,5.330590823111983,0.0,0.0,0.0,0.0,52153.133146515145,96075.65860047363,298482.23822773044,1.0350000000000006,26060,0,26060.0,1.9787425428871238e-05,0.0,1.0350000000000006,35360.309891464625,0.0,35360.309891464625,1,45477.532103761216,1.0,1.0,0,0,0.00645243013073147,0.0031012454055724895,-1,0.0,0.0,25041.06,7192.29,7996.69,13791.0,0.91,136172.341342266,8222.59,8222.59,0,34662.13,13791.0,395.53,13791.0
1,Ampara,PF,10,521411,helped,a,2,6.480996107587006,0.0,0.0,0.0,0.0,52153.133146515145,96075.65860047363,298482.23822773044,0.7150000000000004,44754,0,44754.0,2.4796469207383502e-05,0.0,0.7150000000000004,46404.556871934285,0.0,46404.556871934285,1,45477.532103761216,1.0,1.0,0,0,0.00645243013073147,0.006279696120110917,-1,0.0,0.0,43537.72,7198.48,7996.7,25058.0,0.862,286081.9914523901,14208.35,14208.35,0,45769.64,25058.0,393.02,25058.0
2,Ampara,PF,25,521411,helped,a,2,7.559263766962934,0.0,0.0,0.0,0.0,52153.133146515145,96075.65860047363,298482.23822773044,1.0350000000000006,26751,0,26751.0,2.8054353308199025e-05,0.0,1.0350000000000006,36297.91442465733,0.0,36297.91442465733,1,45477.532103761216,1.0,1.0,0,0,0.00645243013073147,0.0032864969836559864,-1,0.0,0.0,25705.050000000003,7184.9400000000005,7996.7,14519.0,0.885,198225.1375009533,8440.62,8440.62,0,35581.23,14519.0,399.03,14519.0
3,Ampara,PF,50,521411,helped,a,2,8.021197682071167,0.0,0.0,0.0,0.0,52153.133146515145,96075.65860047363,298482.23822773044,0.7150000000000004,45815,0,45815.0,3.082951402328088e-05,0.0,0.7150000000000004,47504.68724779169,0.0,47504.68724779169,1,45477.532103761216,1.0,1.0,0,0,0.00645243013073147,0.00662088222184709,-1,0.0,0.0,44569.89000000001,7197.89,7996.7,26128.0,0.836,362463.164249061,14545.19,14545.19,0,46854.72,26128.0,393.17,26128.0
4,Ampara,PF,100,521411,helped,a,2,8.61601669604615,0.0,0.0,0.0,0.0,52153.133146515145,96075.65860047363,298482.23822773044,0.7150000000000004,45031,0,45031.0,3.216596234026033e-05,0.0,0.7150000000000004,46691.77281360488,0.0,46691.77281360488,1,45477.532103761216,1.0,1.0,0,0,0.00645243013073147,0.006328957504887517,-1,0.0,0.0,43807.189999999995,7193.570000000001,7996.7,25214.0,0.862,382679.34763288626,14296.29,14296.29,0,46052.93,25214.0,395.44,25214.0
5,Ampara,PF,250,521411,helped,a,2,9.196914413949381,0.0,0.0,0.0,0.0,52153.133146515145,96075.65860047363,298482.23822773044,0.9650000000000006,28362,0,28362.0,3.431189933612333e-05,0.0,0.9650000000000006,36498.50916123252,0.0,36498.50916123252,1,45477.532103761216,1.0,1.0,0,0,0.00645243013073147,0.003495552200415715,-1,0.0,0.0,27326.670000000002,7206.719999999999,7996.71,15329.0,0.899,256037.68276543208,8961.0,8961.0,0,35826.14,15329.0,388.56,15329.0
6,Ampara,PF,500,521411,helped,a,2,10.304290237838977,0.0,0.0,0.0,0.0,52153.133146515145,96075.65860047363,298482.23822773044,0.7950000000000005,40144,0,40144.0,3.8771804915947254e-05,0.0,0.7950000000000005,44836.05704846338,0.0,44836.05704846338,1,45477.532103761216,1.0,1.0,0,0,0.00645243013073147,0.005604247543886229,-1,0.0,0.0,38932.8,7176.240000000001,7996.71,22866.0,0.847,407367.33723306906,12725.15,12725.15,0,44154.49,22866.0,403.7,22866.0
7,Ampara,PF,1000,521411,helped,a,2,10.940873140029225,0.0,0.0,0.0,0.0,52153.133146515145,96075.65860047363,298482.23822773044,0.9650000000000006,30602,0,30602.0,4.210869507881557e-05,0.0,0.9650000000000006,39381.121830337695,0.0,39381.121830337695,1,45477.532103761216,1.0,1.0,0,0,0.00645243013073147,0.00402521313090627,-1,0.0,0.0,29484.91,7174.71,7996.71,17328.0,0.851,328644.7920072143,9668.73,9668.73,0,38655.65,17328.0,404.06,17328.0
8,Ampara,PF,5,521421,helped,a,2,6.663238528889979,0.0,0.0,0.0,0.0,52153.133146515145,75242.57914904952,233759.24517809914,1.0350000000000006,20918,0,20918.0,1.9787425428871238e-05,0.0,1.0350000000000006,28383.229559081232,0.0,28383.229559081232,1,45477.532103761216,1.0,1.0,0,0,0.007291185688264953,0.003280710227827734,-1,0.0,0.0,20100.12,5627.92,6262.69,11353.0,0.885,136629.57277011842,6600.16,6600.16,0,27822.81,11353.0,312.03,11353.0
9,Ampara,PF,10,521421,helped,a,2,8.101245134483758,0.0,0.0,0.0,0.0,52153.133146515145,75242.57914904952,233759.24517809914,0.6450000000000004,39881,0,39881.0,2.4796469207383502e-05,0.0,0.431,29766.047045288302,0.0,29766.047045288302,2,45477.532103761216,1.0,1.0,0,0,0.007291185688264953,0.005585902460762061,-1,0.0,0.0,39229.39,5808.660000000001,6262.69,17860.0,1.203,320457.06518710946,12732.48,12732.48,0,29781.34,17860.0,227.32,17860.0
