,region,hazard,rp,hhid,helped_cat,affected_cat,pcwgt,pcexp,pcsoc,c,pov_line,k,optimal_hh_reco_rate,dk_private,dk_public,dk0,scale_fac_soc,di0_pub,hh_reco_rate,dc0_prv,dc0_pub,dc0,welf_class,c_min,sub_savings_q1,sub_savings_q3,dw,const,integ,t_start_prv_reco,t_pov_inc,t_pov_cons,dk_prv_t,sav_f,sav_i,sav_offset_to,t_exhaust_sav,intermed_sf_num,di_t,di_prv_t,di_pub_t,dc_t,dc_net,sav_delta,dc_net_t0
45,ARMM,EQ,1,1538517014,helped,a,1.505261231562602,20517.928458621598,1911.12150870275,20872.678,22302.6775,59477.13523178909,0.5850000000000003,10245,1171,11416.0,3.335664650032135e-06,373.31963896340443,0.188,4975.398644852293,373.31963896340443,5348.718283815697,2,15573.959716184301,500.0,50.0,0,0.0138433407473806,0.0,-1,0.1926782273603083,0.1926782273603083,9901.120000000003,35196.92,30381.03,0.0,10.0,16440.25379717162,3481.94,3167.98,313.96,5350.11,0.0,102.9,0.0
46,ARMM,EQ,1,1538811017,helped,a,0.9184583198465914,16147.457377806533,3838.2356495855797,15453.293,22302.6775,36433.208269197385,0.3150000000000001,11585,1324,12909.0,3.335664650032135e-06,422.09667121054434,0.043,4193.359463008401,422.09667121054434,4615.456134218945,3,15573.959716184301,500.0,50.0,0,0.01608864526537559,0.0,-1,0.1926782273603083,0.1926782273603083,11489.42,35346.740000000005,30380.99,0.0,10.0,11583.985657824467,4020.9,3665.92,354.98,4515.35,0.0,86.96,0.0
47,ARMM,EQ,1,1538931218,helped,a,0.7508978320116265,182059.68141066388,0.0,236120.69000000006,22302.6775,740645.0106877567,0.7950000000000005,87294,9980,97274.0,3.335664650032135e-06,3181.6652406957955,0.7950000000000005,97228.4179279859,3181.6652406957955,100410.0831686817,1,15573.959716184301,500.0,50.0,0,0.0041158825547999035,0.015511151234004497,-1,0.0,0.0,74896.15000000001,24875.230000000003,30382.05,34139.0,1.357,63409.882194859936,26921.55,24245.77,2675.78,87383.08,34139.0,1013.07,34139.0
48,ARMM,EQ,1,1538931332,helped,a,1.0011971031742257,63504.57230918269,1919.117943493833,78659.79700000002,22302.6775,240714.1917973885,0.6450000000000004,35652,4076,39728.0,3.335664650032135e-06,1299.4456433943951,0.6450000000000004,34361.55172093911,1299.4456433943951,35660.9973643335,1,15573.959716184301,500.0,50.0,0,0.007131051698998043,0.004482316539224001,-1,0.0,0.0,31485.529999999995,30458.39,30381.3,3566.0,3.57,35349.45201418701,11256.08,10163.25,1092.83,31818.21,3566.0,540.56,3566.0
49,ARMM,EQ,1,1538931446,helped,a,0.5005985608490272,52010.97398330772,3838.235815973855,50589.066,22302.6775,146644.36700277953,0.9050000000000006,15112,1727,16839.0,3.335664650032135e-06,550.5747365412464,0.9050000000000006,18494.14163775189,550.5747365412464,19044.716374293137,1,15573.959716184301,500.0,50.0,0,0.008892045268893225,0.0,-1,0.0,0.0,12693.810000000001,32859.070000000014,30381.16,0.0,10.0,7193.354454347335,4581.07,4118.04,463.03,16271.05,0.0,310.79,0.0
50,ARMM,EQ,1,1538931788,helped,a,0.6257481964303269,61412.15733365449,0.0,140935.58000000002,22302.6775,442075.7628456243,1.0350000000000006,34486,3942,38428.0,3.335664650032135e-06,1256.7258896616058,1.0350000000000006,46687.2893076789,1256.7258896616058,47944.0151973405,1,15573.959716184301,500.0,50.0,0,0.005327453553929156,0.0016452143118516984,-1,0.0,0.0,28251.069999999996,28311.91,30381.61,2397.0,2.894,20108.62584107127,10244.88,9187.97,1056.91,40073.69,2397.0,718.3,2397.0
51,ARMM,EQ,1,1566111111,helped,a,6.6072986342313085,15288.460514189775,0.0,24142.436000000005,22302.6775,75728.11501291345,0.20500000000000004,32055,3665,35720.0,3.335664650032135e-06,1168.417145005019,0.016,10719.266461974321,1168.417145005019,11887.683606979339,3,15573.959716184301,500.0,50.0,0,0.012871804982910545,0.0,-1,0.1926782273603083,0.0,31956.33,33954.280000000006,30381.04,0.0,10.0,231575.5408207633,11173.59,10190.95,982.64,11685.05,0.0,225.11,0.0
52,ARMM,EQ,1,1566126012,helped,a,1.692994400395953,16998.723797859173,685.3992467243188,20699.721000000005,22302.6775,62779.36740259004,0.2950000000000001,20979,2398,23377.0,3.335664650032135e-06,764.4923093375268,0.024,7188.194319011011,764.4923093375268,7952.686628348538,3,15573.959716184301,500.0,50.0,0,0.013901054618474237,0.0,-1,0.1926782273603083,0.1926782273603083,20882.210000000006,34707.95000000001,30381.03,0.0,10.0,38784.110876437175,7303.36,6660.42,642.94,7804.76,0.0,150.35,0.0
53,ARMM,EQ,1,1566131117,helped,a,1.704768886868619,13882.09808185013,0.0,18379.775000000005,22302.6775,57652.248311291834,0.24500000000000005,21614,2471,24085.0,3.335664650032135e-06,787.7650109979269,0.023,7390.632516272437,787.7650109979269,8178.397527270364,3,15573.959716184301,500.0,50.0,0,0.014752305599606979,0.0,-1,0.1926782273603083,0.1926782273603083,21518.419999999995,34666.00000000001,30381.02,0.0,10.0,40242.89504111487,7525.71,6863.2,662.51,8020.85,0.0,154.51,0.0
54,ARMM,EQ,1,1566131236,helped,a,1.704768886868619,12993.066789878601,0.0,18344.682,22302.6775,57542.17131905508,0.2750000000000001,20372,2329,22701.0,3.335664650032135e-06,742.4948242064636,0.025,6994.677783913301,742.4948242064636,7737.172608119765,3,15573.959716184301,500.0,50.0,0,0.014766409286667361,0.0,-1,0.1926782273603083,0.1926782273603083,20274.1,34748.07,30381.02,0.0,10.0,37918.42222623305,7091.02,6466.58,624.44,7598.12,0.0,146.36,0.0
55,ARMM,EQ,1,1566131354,helped,a,1.4206407699302304,15739.45187160797,0.0,22801.006000000005,22302.6775,71520.42174940961,0.2850000000000001,24678,2821,27499.0,3.335664650032135e-06,899.3464573149137,0.02,8367.448377744571,899.3464573149137,9266.794835059485,3,15573.959716184301,500.0,50.0,0,0.013245031369892043,0.0,-1,0.1926782273603083,0.0,24583.079999999998,34458.700000000004,30381.04,0.0,10.0,38307.60787030619,8596.56,7840.21,756.35,9088.41,0.0,175.08,0.0
56,ARMM,EQ,1,1566131473,helped,a,1.988897096426151,13140.335821657432,0.0,15999.516000000003,22302.6775,50186.03705934848,0.2850000000000001,17119,1957,19076.0,3.335664650032135e-06,623.8996869781234,0.029,5957.607941429992,623.8996869781234,6581.507628408115,3,15573.959716184301,500.0,50.0,0,0.015811627453515734,0.0,-1,0.1926782273603083,0.1926782273603083,17023.61,34971.29,30381.01,0.0,10.0,37150.523026585506,5954.93,5430.23,524.7,6448.89,0.0,124.22,0.0
