,district,hazard,rp,hhid,helped_cat,affected_cat,N_children,pcwgt,frac_remittance,pcsoc,pcsamurdhi,gsp_samurdhi,pov_line,c,k,optimal_hh_reco_rate,dk_private,dk_public,dk0,scale_fac_soc,di0_pub,hh_reco_rate,dc0_prv,dc0_pub,dc0,welf_class,c_min,sub_savings_q1,sub_savings_q3,dc_pre_reco,dw,const,integ,t_start_prv_reco,t_pov_inc,t_pov_cons,dk_prv_t,sav_f,sav_i,sav_offset_to,t_exhaust_sav,intermed_sf_num,di_t,di_prv_t,di_pub_t,dc_t,dc_net,sav_delta,dc_net_t0
0,Ampara,PF,5,521411,helped,a,2,5.330590823111983,0.0,0.0,0.0,0.0,52153.133146515145,96075.65860047363,298482.23822773044,1.0350000000000006,26060,0,26060.0,1.743473478250559e-05,0.0,1.0350000000000006,35360.309891464625,0.0,35360.309891464625,1,45477.532103761216,1.0,1.0,0,0,0.00645243013073147,0.015385766510273562,-1,0.0,0.0,21348.44000000001,4477.07,7997.11,13791.0,0.91,116092.00571160321,7010.06,7010.06,0,29550.76,13791.0,298.02,13791.0
1,Ampara,PF,10,521411,helped,a,2,6.480996107587006,0.0,0.0,0.0,0.0,52153.133146515145,96075.65860047363,298482.23822773044,0.7150000000000004,44754,0,44754.0,2.192072989425747e-05,0.0,0.7150000000000004,46404.556871934285,0.0,46404.556871934285,1,45477.532103761216,1.0,1.0,0,0,0.00645243013073147,0.03115456070838151,-1,0.0,0.0,38994.310000000005,4472.219999999998,7997.22,25058.0,0.862,256227.67174255705,12725.63,12725.63,0,40993.32,25058.0,301.62,25058.0
2,Ampara,PF,25,521411,helped,a,2,7.559263766962934,0.0,0.0,0.0,0.0,52153.133146515145,96075.65860047363,298482.23822773044,1.0350000000000006,26751,0,26751.0,2.4716257527773024e-05,0.0,1.0350000000000006,36297.91442465733,0.0,36297.91442465733,1,45477.532103761216,1.0,1.0,0,0,0.00645243013073147,0.016304828742798254,-1,0.0,0.0,21914.540000000005,4453.580000000002,7997.28,14519.0,0.885,168994.52281103504,7195.95,7195.95,0,30334.36,14519.0,298.94,14519.0
3,Ampara,PF,50,521411,helped,a,2,8.021197682071167,0.0,0.0,0.0,0.0,52153.133146515145,96075.65860047363,298482.23822773044,0.7150000000000004,45815,0,45815.0,2.7245611072726705e-05,0.0,0.7150000000000004,47504.68724779169,0.0,47504.68724779169,1,45477.532103761216,1.0,1.0,0,0,0.00645243013073147,0.03284723865267795,-1,0.0,0.0,39918.76,4480.35,7997.33,26128.0,0.836,324638.00339960214,13027.32,13027.32,0,41965.16,26128.0,299.6,26128.0
4,Ampara,PF,100,521411,helped,a,2,8.61601669604615,0.0,0.0,0.0,0.0,52153.133146515145,96075.65860047363,298482.23822773044,0.7150000000000004,45031,0,45031.0,2.835882364462852e-05,0.0,0.7150000000000004,46691.77281360488,0.0,46691.77281360488,1,45477.532103761216,1.0,1.0,0,0,0.00645243013073147,0.03139895419068499,-1,0.0,0.0,39235.659999999996,4450.56,7997.37,25214.0,0.862,342744.54104754707,12804.39,12804.39,0,41247.04,25214.0,303.47,25214.0
5,Ampara,PF,250,521411,helped,a,2,9.196914413949381,0.0,0.0,0.0,0.0,52153.133146515145,96075.65860047363,298482.23822773044,0.9650000000000006,28362,0,28362.0,3.02561042692661e-05,0.0,0.9650000000000006,36498.50916123252,0.0,36498.50916123252,1,45477.532103761216,1.0,1.0,0,0,0.00645243013073147,0.01734198457285294,-1,0.0,0.0,23549.760000000002,4532.86,7997.44,15329.0,0.899,220649.8874525818,7722.47,7722.47,0,30874.49,15329.0,294.03,15329.0
6,Ampara,PF,500,521411,helped,a,2,10.304290237838977,0.0,0.0,0.0,0.0,52153.133146515145,96075.65860047363,298482.23822773044,0.7950000000000005,40144,0,40144.0,3.4209097873120826e-05,0.0,0.7950000000000005,44836.05704846338,0.0,44836.05704846338,1,45477.532103761216,1.0,1.0,0,0,0.00645243013073147,0.027803554024158357,-1,0.0,0.0,34442.579999999994,4392.640000000002,7997.51,22866.0,0.847,360384.616764935,11257.53,11257.53,0,39062.04,22866.0,306.33,22866.0
7,Ampara,PF,1000,521411,helped,a,2,10.940873140029225,0.0,0.0,0.0,0.0,52153.133146515145,96075.65860047363,298482.23822773044,0.9650000000000006,30602,0,30602.0,3.722218967863348e-05,0.0,0.9650000000000006,39381.121830337695,0.0,39381.121830337695,1,45477.532103761216,1.0,1.0,0,0,0.00645243013073147,0.019969715803505924,-1,0.0,0.0,25409.72,4411.17,7997.57,17328.0,0.851,283221.89721794915,8332.39,8332.39,0,33312.95,17328.0,302.06,17328.0
8,Ampara,PF,5,521421,helped,a,2,6.663238528889979,0.0,0.0,0.0,0.0,52153.133146515145,75242.57914904952,233759.24517809914,1.0350000000000006,20918,0,20918.0,1.743473478250559e-05,0.0,1.0350000000000006,28383.229559081232,0.0,28383.229559081232,1,45477.532103761216,1.0,1.0,0,0,0.007291185688264953,0.002198833831235216,-1,0.0,0.0,17136.130000000005,15947.969999999998,6263.02,1703.0,2.718,116482.00506269913,5626.89,5626.89,0,23720.03,1703.0,419.69,1703.0
9,Ampara,PF,10,521421,helped,a,2,8.101245134483758,0.0,0.0,0.0,0.0,52153.133146515145,75242.57914904952,233759.24517809914,0.6450000000000004,39881,0,39881.0,2.192072989425747e-05,0.0,0.485,29766.047045288302,0.0,29766.047045288302,2,45477.532103761216,1.0,1.0,0,0,0.007291185688264953,0.013838005861103772,-1,0.0,0.0,36541.299999999996,17146.970000000005,6263.1,9823.0,2.612,298809.40401345,11872.37,11872.37,0,29761.29,9823.0,381.5,9823.0
10,Ampara,PF,25,521421,helped,a,2,9.449079708703666,0.0,0.0,0.0,0.0,52153.133146515145,75242.57914904952,233759.24517809914,1.1150000000000009,17548,0,17548.0,2.4716257527773024e-05,0.0,1.1150000000000009,25214.381748864977,0.0,25214.381748864977,1,45477.532103761216,1.0,1.0,0,0,0.007291185688264953,0.0006429053297373833,-1,0.0,0.0,14155.499999999998,15951.089999999998,6263.15,504.0,3.509,136661.09491901024,4655.33,4655.33,0,20781.46,504.0,386.43,504.0
11,Ampara,PF,50,521421,helped,a,2,10.026497102588957,0.0,0.0,0.0,0.0,52153.133146515145,75242.57914904952,233759.24517809914,1.0350000000000006,20594,0,20594.0,2.7245611072726705e-05,0.0,1.0350000000000006,27943.600226585666,0.0,27943.600226585666,1,45477.532103761216,1.0,1.0,0,0,0.007291185688264953,0.002164690964466146,-1,0.0,0.0,16870.690000000002,15968.859999999993,6263.19,1677.0,2.718,172561.12864907828,5539.73,5539.73,0,23352.61,1677.0,413.18,1677.0
12,Ampara,PF,100,521421,helped,a,2,10.770020870057687,0.0,0.0,0.0,0.0,52153.133146515145,75242.57914904952,233759.24517809914,0.9050000000000006,26656,0,26656.0,2.835882364462852e-05,0.0,0.909,29766.047045288302,0.0,29766.047045288302,2,45477.532103761216,1.0,1.0,0,0,0.007291185688264953,0.006348202911953797,-1,0.0,0.0,22552.080000000005,15578.399999999996,6263.22,4763.0,2.306,247177.90247930252,7387.34,7387.34,0,28249.39,4763.0,447.79,4763.0
