,district,hazard,rp,level_0,hhid,helped_cat,affected_cat,pov_line,ispoor,has_ew,pcwgt,pcwgt_ae,pcsoc,c,dk_private,dk_public,dk0,pc_fee_BE,pc_fee,di0_prv,di0_pub,di0,dc0_prv,dc0_pub,dc0,hh_reco_rate,welf_class,c_min,macro_multiplier,dc_npv_pre,help_received,dc_post_reco,dw,const,integ,t_start_prv_reco,t_pov_inc,t_pov_cons,t_pov_bool,dk_prv_t,sav_f,sav_i,sav_offset_to,di_prv_t,di_pub_t,di_t,dc_t,dc_net,sav_delta,scale_fac_soc
10,Ampara,PF,5.0,10,52101053031,helped,a,43493.30859375,0.0,1,3.6021976204629826,3.6021976204629826,0.0,187466.7401595469,68686.2900977627,0.0,68686.2900977627,0.0,0.0,22566.694501819904,0.0,22566.694501819904,151119.9413314219,0.0,151119.9413314219,1.8715998002895389,1,36346.798828125,1.1439018592502117,172866.38185879643,0.0,0,0.0,0.004619211863019197,0.03749997650190051,-1.0,0.0,0.0,True,51472.94819722775,5619.147635280593,15622.228346628908,66379.79179847725,17532.276479411572,0.0,17532.276479411572,117406.49888982528,66379.79179847725,942.8707098425994,1.8108348221871992e-05
11,Ampara,PF,5.0,11,52101053041,helped,a,43493.30859375,0.0,1,3.6021976204629826,3.6021976204629826,0.0,98597.30716633184,24030.50942357876,0.0,24030.50942357876,0.0,0.0,7895.1587589481705,0.0,7895.1587589481705,62250.50833820684,0.0,62250.50833820684,2.2619308072564266,1,36346.798828125,1.1197110618974206,69702.58279502782,0.0,0,0.0,0.006369384529710047,0.020494801203860085,-1.0,0.0,0.0,True,16956.723033384762,3484.2901469998656,8216.442263860987,21857.08492518518,5819.255795942032,0.0,5819.255795942032,45882.7545471307,21857.08492518518,443.93440795742475,1.8108348221871992e-05
12,Ampara,PF,5.0,12,52101053051,helped,a,43493.30859375,0.0,1,4.502747025578729,4.502747025578729,0.0,102961.1308684206,20727.092651286344,0.0,20727.092651286344,0.0,0.0,6809.830129225903,0.0,6809.830129225903,66614.3320402956,0.0,66614.3320402956,2.8853299841528024,1,36346.798828125,1.094373399274294,72900.95299532481,0.0,0,0.0,0.006232945703484369,0.017338010992681407,-1.0,0.0,0.0,True,13285.715757598336,3348.9362692586174,8580.09423903505,19835.888126699065,4614.525237351677,0.0,4614.525237351677,45139.674637406984,19835.888126699065,463.8144687835512,1.8108348221871992e-05
13,Ampara,PF,5.0,13,52101053071,helped,a,43493.30859375,0.0,1,4.502747025578729,4.502747025578729,0.0,145297.51332983177,49772.446056316505,0.0,49772.446056316505,0.0,0.0,16352.602290246436,0.0,16352.602290246436,108950.71450170677,0.0,108950.71450170677,1.8604292042767492,1,36346.798828125,1.1447388958520264,124720.12062097316,0.0,0,0.0,0.005246877259162607,0.03270317570436832,-1.0,0.0,0.0,True,37363.346280994796,4683.116262738064,12108.126110819314,46551.10091987794,12723.645405229736,0.0,12723.645405229736,84772.45598964831,46551.10091987794,707.5135635324566,1.8108348221871992e-05
14,Ampara,PF,5.0,14,52101053081,helped,a,43493.30859375,0.0,1,6.303845835810221,6.303845835810221,0.0,115447.63546244109,33435.27538656273,0.0,33435.27538656273,0.0,0.0,10985.069133284816,0.0,10985.069133284816,79100.83663431609,0.0,79100.83663431609,2.037242604210948,1,36346.798828125,1.132536313171828,89584.56989063541,0.0,0,0.0,0.00588623334315135,0.025975268455869466,-1.0,0.0,0.0,True,24424.47386852465,3934.4176105965753,9620.636288536758,30995.718005738916,8345.84986929463,0.0,8345.84986929463,60096.454476131,30995.718005738916,538.2760920535375,1.8108348221871992e-05
15,Ampara,PF,5.0,15,52101053091,helped,a,43493.30859375,0.0,1,3.6021976204629826,3.6021976204629826,0.0,95714.04244082206,19153.28142504598,0.0,19153.28142504598,0.0,0.0,6292.758715184607,0.0,6292.758715184607,59367.24361269706,0.0,59367.24361269706,2.7710387436854065,1,36346.798828125,1.0981833269533983,65196.11710264454,0.0,0,0.0,0.006464607566986865,0.016472533575887013,-1.0,0.0,0.0,True,12495.13024836675,3249.346377910949,7976.170203401838,17650.858094410032,4330.384680691681,0.0,4330.384680691681,40853.78351707109,17650.858094410032,426.42483859794436,1.8108348221871992e-05
16,Ampara,PF,5.0,16,52101053101,helped,a,43493.30859375,0.0,1,6.303845835810221,6.303845835810221,0.0,118301.56240584551,25179.916173950394,0.0,25179.916173950394,0.0,0.0,8272.793232393275,0.0,8272.793232393275,81954.76357772051,0.0,81954.76357772051,2.926219842683754,1,36346.798828125,1.0930811585322517,89583.20791877153,0.0,0,0.0,0.005814799647956988,0.019843587992731785,-1.0,0.0,0.0,True,16038.492557466148,3626.250718461451,9858.463533820459,25532.09308434066,5575.0373134802585,0.0,5575.0373134802585,55229.33453409493,25532.09308434066,542.7577683965769,1.8108348221871992e-05
17,Ampara,PF,5.0,17,52101054011,helped,a,43493.30859375,0.0,1,0.9005494051157459,0.9005494051157459,0.0,162408.5476928466,38202.68598891191,0.0,38202.68598891191,0.0,0.0,12551.388969089361,0.0,12551.388969089361,126061.74886472161,0.0,126061.74886472161,2.971266468765519,1,36346.798828125,1.0916979109072524,137621.34788093128,0.0,0,0.0,0.004962786066982747,0.025002778842185155,-1.0,0.0,0.0,True,24165.04438428172,4465.356632094729,13534.04564107055,42306.04143941568,8407.149585204144,0.0,8407.149585204144,84438.46193343223,42306.04143941568,766.1049886125444,1.8108348221871992e-05
18,Ampara,PF,5.0,18,52101054021,helped,a,43493.30859375,0.0,1,6.303845835810221,6.303845835810221,0.0,135091.45733174606,51799.525211728585,0.0,51799.525211728585,0.0,0.0,17018.59365425929,0.0,17018.59365425929,98744.65850362106,0.0,98744.65850362106,1.5777377208634558,1,36346.798828125,1.1697224158960289,115503.84050168398,0.0,0,0.0,0.005441467658575148,0.03406983401868618,-1.0,0.0,0.0,True,40616.907369350374,4623.273396369152,11257.621444312172,44614.098781128254,13756.473256427382,0.0,13756.473256427382,79817.30344564359,44614.098781128254,655.1483538445759,1.8108348221871992e-05
19,Ampara,PF,5.0,19,52101054031,helped,a,43493.30859375,0.0,1,1.8010988102314913,1.8010988102314913,0.0,193196.42599684995,101795.19444827395,0.0,101795.19444827395,0.0,0.0,33444.53531553275,0.0,33444.53531553275,156849.62716872495,0.0,156849.62716872495,1.2122879918059302,1,36346.798828125,1.2184731793266825,191117.0638924811,0.0,0,0.0,0.004550199639156125,0.04650144965751626,-1.0,0.0,0.0,True,84444.76872831183,6284.0405969405965,16099.702166404162,79387.3839306882,28399.778719410333,0.0,28399.778719410333,133190.50965390407,79387.3839306882,1006.9291887070701,1.8108348221871992e-05
20,Ampara,PF,5.0,20,52101054051,helped,a,43493.30859375,0.0,1,1.8010988102314913,1.8010988102314913,0.0,223170.11200002788,74422.21520893334,0.0,74422.21520893334,0.0,0.0,24451.21715524709,0.0,24451.21715524709,186823.31317190288,0.0,186823.31317190288,2.1817691876116756,1,36346.798828125,1.1239917133864858,209987.85587262714,0.0,0,0.0,0.004233621031506153,0.03689140378953195,-1.0,0.0,0.0,True,53167.69383361642,6180.710592271544,18597.509333335656,78099.04908588293,18218.0780835184,0.0,18218.0780835184,139198.04832525295,78099.04908588293,1121.6526094126687,1.8108348221871992e-05
21,Ampara,PF,5.0,21,52101054061,helped,a,43493.30859375,0.0,1,6.303845835810221,6.303845835810221,0.0,106204.43527777874,31667.33210735016,0.0,31667.33210735016,0.0,0.0,10404.216159252443,0.0,10404.216159252443,69857.63644965374,0.0,69857.63644965374,1.8774369779196471,1,36346.798828125,1.1434683067149192,79879.99326219199,0.0,0,0.0,0.00613703596878039,0.025335482548659347,-1.0,0.0,0.0,True,23709.89884011725,3809.809111299867,8850.369606481561,27957.270608301777,8076.771805701747,0.0,8076.771805701747,54230.340840022145,27957.270608301777,487.5515197237497,1.8108348221871992e-05
22,Ampara,PF,5.0,22,52101054071,helped,a,43493.30859375,0.0,1,4.502747025578729,4.502747025578729,0.0,70674.3889680465,33233.44095899958,0.0,33233.44095899958,0.0,0.0,10918.756978991949,0.0,10918.756978991949,34327.59013992151,0.0,34327.59013992151,0.7043758481046023,1,36346.798828125,1.3636441461072486,46810.61734427287,0.0,0,0.0,0.007523136893750576,0.023470842852069535,-1.0,0.0,0.0,True,29814.12620546561,3573.035333089363,5889.532414003876,17501.420903019076,9929.197024668732,0.0,9929.197024668732,31216.502623618617,17501.420903019076,260.19662615264565,1.8108348221871992e-05
23,Ampara,PF,5.0,23,52101054081,helped,a,43493.30859375,0.0,1,2.701648215347238,2.701648215347238,0.0,153146.89054520603,42819.64619438264,0.0,42819.64619438264,0.0,0.0,14068.278734654257,0.0,14068.278734654257,116800.09171708103,0.0,116800.09171708103,2.399174727321866,1,36346.798828125,1.1130301151442428,130002.0195327208,0.0,0,0.0,0.005110647227408239,0.028650001948995564,-1.0,0.0,0.0,True,29582.47229171388,4553.6450498028335,12762.240878767168,44382.93641495542,10179.077765977676,0.0,10179.077765977676,84510.49620824218,44382.93641495542,736.1076278946463,1.8108348221871992e-05
24,Ampara,PF,5.0,24,52101054091,helped,a,43493.30859375,0.0,1,1.8010988102314913,1.8010988102314913,0.0,140822.95956858035,67278.30515517414,0.0,67278.30515517414,0.0,0.0,22104.104863955716,0.0,22104.104863955716,104476.16074045535,0.0,104476.16074045535,1.2243479630842735,1,36346.798828125,1.2164217257148118,127087.07174396276,0.0,0,0.0,0.0053295833920314626,0.03923001513009571,-1.0,0.0,0.0,True,55707.43763510001,4996.0851018566345,11735.24663071503,51489.256903018235,18739.4269072703,0.0,18739.4269072703,88572.84155127814,51489.256903018235,694.5474386995594,1.8108348221871992e-05
25,Ampara,PF,5.0,25,52101054101,helped,a,43493.30859375,0.0,1,6.303845835810221,6.303845835810221,0.0,78970.67078033325,25943.261364631002,0.0,25943.261364631002,0.0,0.0,8523.588226459839,0.0,8523.588226459839,42623.871952208254,0.0,42623.871952208254,1.3144177690873535,1,36346.798828125,1.202238947167843,51244.0789400398,0.0,0,0.0,0.007117001906923673,0.02171253390148592,-1.0,0.0,0.0,True,21185.228069210203,3463.2324621875714,6580.8892316944375,18357.535811193327,7138.878031012984,0.0,7138.878031012984,35699.35747620125,18357.535811193327,325.50199442104713,1.8108348221871992e-05
26,Ampara,PF,5.0,26,52102059011,helped,a,43493.30859375,0.0,0,2.4314791742801813,2.4314791742801813,0.0,83271.65877734953,29159.24990346424,0.0,29159.24990346424,0.0,0.0,9580.19254697136,0.0,9580.19254697136,46924.85994922453,0.0,46924.85994922453,1.2807142682300776,1,36346.798828125,1.20732292418723,56653.45913097399,0.0,0,0.0,0.006930768417372292,0.02370648368162028,-1.0,0.0,0.0,True,23935.425006172056,3579.6172415760548,6939.30489811246,20787.429958649656,8060.387740790226,0.0,8060.387740790226,39480.68517606156,20787.429958649656,350.8692373226679,1.8108348221871992e-05
27,Ampara,PF,5.0,27,52102059021,helped,a,43493.30859375,0.0,0,1.6209861161867876,1.6209861161867876,1249.999969482422,70735.02741562157,42048.53072495516,0.0,42048.53072495516,0.0,0.0,13814.95791006095,0.0,13814.95791006095,34388.228587496575,0.0,34388.228587496575,0.4892744246406142,1,36346.798828125,1.5060508738794265,51790.42171536469,0.0,0,0.0,0.007519911552857938,0.025805575334231987,-1.0,0.0,0.0,True,38993.94671316313,3701.0899322514338,5894.585617968464,18893.171651882818,12932.72514552203,0.0,12932.72514552203,32192.176566492017,18893.171651882818,253.32829931865086,1.8108348221871992e-05
28,Ampara,PF,5.0,28,52102059031,helped,a,43493.30859375,0.0,1,2.4314791742801813,2.4314791742801813,0.0,71505.18081684581,14132.434929845467,0.0,14132.434929845467,0.0,0.0,4643.173203484162,0.0,4643.173203484162,35158.38198872081,0.0,35158.38198872081,2.1592322155889323,1,36346.798828125,1.125250886606852,39562.00050447047,0.0,0,0.0,0.00747930495358376,0.012834548828789693,-1.0,0.0,0.0,True,10131.434088063963,2984.0936677236364,5958.765068070484,10607.834387020734,3470.0607032187413,0.0,3470.0607032187413,26275.504785448356,10607.834387020734,291.4950474256326,1.8108348221871992e-05
29,Ampara,PF,5.0,29,52102059041,helped,a,43493.30859375,0.0,1,4.0524652904669685,4.0524652904669685,0.0,81725.26410679494,31010.42108101259,0.0,31010.42108101259,0.0,0.0,10188.389821490757,0.0,10188.389821490757,45378.465278669944,0.0,45378.465278669944,1.1347822515936672,1,36346.798828125,1.2326455738844817,55935.56437542314,0.0,0,0.0,0.006996032676754663,0.024447775876273864,-1.0,0.0,0.0,True,26034.043469330954,3616.583785905162,6810.438675566245,20911.198179621504,8742.492537092108,0.0,8742.492537092108,38938.527185782295,20911.198179621504,339.2046905759625,1.8108348221871992e-05
30,Ampara,PF,5.0,30,52102059051,helped,a,43493.30859375,0.0,0,1.6209861161867876,1.6209861161867876,150.0,100858.7011452491,43873.99631249198,0.0,43873.99631249198,0.0,0.0,14414.685857951734,0.0,14414.685857951734,64511.9023171241,0.0,64511.9023171241,1.14184302023357,1,36346.798828125,1.2312787925789028,79432.13719199668,0.0,0,0.0,0.006297574445849965,0.031039448934010765,-1.0,0.0,0.0,True,36793.278322288956,4076.358965364533,8404.891762104091,31072.20814510684,12357.235107704268,0.0,12357.235107704268,55303.927916514505,31072.20814510684,455.2560834573808,1.8108348221871992e-05
31,Ampara,PF,5.0,31,52102059061,helped,a,43493.30859375,0.0,1,3.241972232373575,3.241972232373575,1249.999969482422,57804.29008980555,26078.509552231484,0.0,26078.509552231484,0.0,0.0,8568.050725534036,0.0,8568.050725534036,21457.491261680552,0.0,21457.491261680552,0.494255260651719,1,36346.798828125,1.5015032284261278,32218.492403338776,0.0,0,0.0,0.00831859459825265,0.0025042392341086918,-1.0,0.0,0.0,True,24165.49536507364,14955.342642481468,4817.024174150462,1840.6557935649203,8015.501532750516,0.0,8015.501532750516,20073.712715580314,1840.6557935649203,349.4754605454412,1.8108348221871992e-05
32,Ampara,PF,5.0,32,52102059071,helped,a,43493.30859375,0.0,1,2.4314791742801813,2.4314791742801813,0.0,94081.69105696894,51401.97645199169,0.0,51401.97645199169,0.0,0.0,16887.98008643097,0.0,16887.98008643097,57734.892228843935,0.0,57734.892228843935,0.7946564502351983,1,36346.798828125,1.3252310358302546,76512.07103197897,0.0,0,0.0,0.006520448035778217,0.03281239376722926,-1.0,0.0,0.0,True,45476.06879955385,4121.959987309225,7840.140921414078,30217.26822453596,15171.56624220223,0.0,15171.56624220223,51866.99282290707,30217.26822453596,409.53117363705906,1.8108348221871992e-05
33,Ampara,PF,5.0,33,52102059081,helped,a,43493.30859375,0.0,1,3.241972232373575,3.241972232373575,0.0,75890.76029783556,26077.259098076196,0.0,26077.259098076196,0.0,0.0,8567.612818708016,0.0,8567.612818708016,39543.96146971056,0.0,39543.96146971056,1.1878682699934429,1,36346.798828125,1.222748513823869,48352.320117796924,0.0,0,0.0,0.007259981997559126,0.02149491052503062,-1.0,0.0,0.0,True,21714.115946843118,3451.279784442633,6324.23002481963,17496.62917723872,7299.279875364427,0.0,7299.279875364427,33689.949377470984,17496.62917723872,304.63782637428505,1.8108348221871992e-05
34,Ampara,PF,5.0,34,52102059091,helped,a,43493.30859375,0.0,1,2.4314791742801813,2.4314791742801813,0.0,133528.55686287096,34048.67830299321,0.0,34048.67830299321,0.0,0.0,11186.600999424474,0.0,11186.600999424474,97181.75803474596,0.0,97181.75803474596,2.525653309360959,1,36346.798828125,1.1075011880296124,107628.91247828749,0.0,0,0.0,0.0054732201605824605,0.025043936347055595,-1.0,0.0,0.0,True,23068.787039860363,4087.7443054007426,11127.37973857258,34828.564774020866,7957.141608657735,0.0,7957.141608657735,69126.36023226083,34828.564774020866,628.9551729144684,1.8108348221871992e-05
35,Ampara,PF,5.0,35,52102059101,helped,a,43493.30859375,0.0,1,4.862958348560363,4.862958348560363,0.0,79044.18222716647,33392.91170935506,0.0,33392.91170935506,0.0,0.0,10971.150661925269,0.0,10971.150661925269,42697.38339904147,0.0,42697.38339904147,0.9500888396092775,1,36346.798828125,1.2751845102026103,54447.04193663976,0.0,0,0.0,0.007113691715146475,0.025105593244419567,-1.0,0.0,0.0,True,28843.783883505173,3648.9842400698444,6587.015185597206,20657.606093848375,9651.6236691576,0.0,9651.6236691576,37562.065176577235,20657.606093848375,319.1279224719124,1.8108348221871992e-05
36,Ampara,PF,5.0,36,52102060011,helped,a,43493.30859375,0.0,1,1.8010988102314913,1.8010988102314913,0.0,105491.44572760709,28151.510808952877,0.0,28151.510808952877,0.0,0.0,9249.102598001773,0.0,9249.102598001773,69144.64689948209,0.0,69144.64689948209,2.127613850210556,1,36346.798828125,1.1270611824670285,77930.24749579544,0.0,0,0.0,0.006157740367626415,0.023118086887876983,-1.0,0.0,0.0,True,20280.20183232869,3681.9575560216226,8790.953810633924,25806.006982816914,6941.827891418611,0.0,6941.827891418611,51895.87133489209,25806.006982816914,482.47649093964975,1.8108348221871992e-05
37,Ampara,PF,5.0,37,52102060021,helped,a,43493.30859375,0.0,1,2.701648215347238,2.701648215347238,0.0,76291.96779815528,23026.284153207005,0.0,23026.284153207005,0.0,0.0,7565.223267378725,0.0,7565.223267378725,39945.16897003028,0.0,39945.16897003028,1.40621671682714,1,36346.798828125,1.1895768881905144,47517.849801612916,0.0,0,0.0,0.007240867280425336,0.019846557091684057,-1.0,0.0,0.0,True,18539.03440907988,3360.366550321277,6357.6639831796065,16467.542806981528,6258.238270144635,0.0,6258.238270144635,33044.15168202369,16467.542806981528,310.8470802831195,1.8108348221871992e-05
38,Ampara,PF,5.0,38,52102060031,helped,a,43493.30859375,0.0,1,4.502747025578729,4.502747025578729,0.0,61854.626670224374,17785.110777387992,0.0,17785.110777387992,0.0,0.0,5843.249956040538,0.0,5843.249956040538,25507.827842099374,0.0,25507.827842099374,1.1056764353169168,1,36346.798828125,1.2384545094740906,31590.28441793673,0.0,0,0.0,0.008041626547917019,0.015577071994088629,-1.0,0.0,0.0,True,14998.194296250265,12107.761961336682,5154.552222518698,10871.050657102012,5033.720126174959,0.0,5033.720126174959,21973.947263893293,10871.050657102012,209.45055361377226,1.8108348221871992e-05
