,district,hazard,rp,hhid,helped_cat,affected_cat,pov_line,pcwgt,pcsoc,c,optimal_hh_reco_rate,dk_private,dk_public,dk0,scale_fac_soc,di0_pub,hh_reco_rate,dc0_prv,dc0_pub,dc0,welf_class,c_min,dw,const,integ,t_start_prv_reco,t_pov_inc,t_pov_cons,dk_prv_t,sav_f,sav_i,sav_offset_to,t_exhaust_sav,intermed_sf_num,di_t,di_prv_t,di_pub_t,dc_t,dc_net,sav_delta,dc_net_t0
0,Ampara,PF,5.0,52101051011,helped,a,43493.30859375,5.065581348701985,0.0,42252.664021083285,1.2150000000000007,8820,0,8820.0,9.21437828381663e-07,0.0,1.237,5905.865192958284,0.0,5905.865192958284,2,36346.798828125,0,0.009729778363522642,0.0,-1,7.726396917148325,7.726396917148325,1.419999999998408,5841.290000000012,3521.06,0.0,-2.995,7.3450929556098155,0.48,0.48,0,2.27,0.0,0.04,0.0
1,Ampara,PF,5.0,52101051021,helped,a,43493.30859375,7.09181388818278,0.0,93914.6057375128,0.7550000000000004,39546,0,39546.0,9.21437828381663e-07,0.0,0.7550000000000004,42849.96114763902,0.0,42849.96114763902,1,36346.798828125,0,0.006526245786778747,0.26221369734924954,-1,0.0,0.0,115.80000000000301,0.0999999999999293,7826.22,0.0,0.852,833.288131861498,38.6,38.6,0,127.31,127.31,0.0,22720.0
2,Ampara,PF,5.0,52101051041,helped,a,43493.30859375,3.0393488092211913,0.0,189890.06322699293,0.8450000000000005,68845,0,68845.0,9.21437828381663e-07,0.0,0.8450000000000005,80792.8632101656,0.0,80792.8632101656,1,36346.798828125,0,0.004589642686662065,0.20954468148288613,-1,0.0,0.0,100.58000000002207,0.0999999999981838,15824.17,0.0,0.855,310.7126287667495,33.59,33.59,0,119.97,119.97,0.0,39553.0
3,Ampara,PF,5.0,52101051051,helped,a,43493.30859375,4.052465078961589,0.0,185510.68880117586,0.8450000000000005,68896,0,68896.0,9.21437828381663e-07,0.0,0.8450000000000005,80852.7141219779,0.0,80852.7141219779,1,36346.798828125,0,0.004643500821149795,0.21678153892650096,-1,0.0,0.0,100.64999999997583,0.09000000000104863,15459.22,0.0,0.841,414.5671775776726,33.61,33.61,0,120.05,120.05,0.0,40048.0
4,Ampara,PF,5.0,52101051061,helped,a,43493.30859375,6.078697618442383,0.0,119899.00962193315,1.1150000000000009,28984,0,28984.0,9.21437828381663e-07,0.0,1.1150000000000009,41839.774666038786,0.0,41839.774666038786,1,36346.798828125,0,0.005775933677332382,0.1117088044702857,-1,0.0,0.0,5.279999999992923,0.09000000000003078,9991.58,0.0,0.886,32.764180163361424,1.77,1.77,0,7.78,7.78,0.0,15672.0
5,Ampara,PF,5.0,52101051081,helped,a,43493.30859375,7.09181388818278,0.0,111920.58600889785,1.2150000000000007,22178,0,22178.0,9.21437828381663e-07,0.0,1.2150000000000007,34232.791807321555,0.0,34232.791807321555,1,36346.798828125,0,0.005978262876591124,0.08044227002111666,-1,0.0,0.0,1.8499999999979808,0.0999999999986279,9326.72,0.0,0.967,13.403528248651135,0.62,0.62,0,2.92,2.92,0.0,10643.0
6,Ampara,PF,5.0,52101051091,helped,a,43493.30859375,6.078697618442383,0.0,93183.89750288203,0.8450000000000005,35114,0,35114.0,9.21437828381663e-07,0.0,0.8450000000000005,41207.939556420286,0.0,41207.939556420286,1,36346.798828125,0,0.006551783832808398,0.22145090044684257,-1,0.0,0.0,51.29999999999101,0.09999999999743996,7765.32,0.0,0.827,316.9432938255312,17.13,17.13,0,61.19,61.19,0.0,20648.0
7,Ampara,PF,5.0,52101051101,helped,a,43493.30859375,5.065581348701985,0.0,107344.88809052586,1.1150000000000009,27195,0,27195.0,9.21437828381663e-07,0.0,1.1150000000000009,39257.2685634462,0.0,39257.2685634462,1,36346.798828125,0,0.0061043483897546946,0.1198390305314354,-1,0.0,0.0,4.950000000006687,0.09999999999797464,8945.41,0.0,0.864,25.631841624465924,1.66,1.66,0,7.3,7.3,0.0,15072.0
8,Ampara,PF,5.0,52101053011,helped,a,43493.30859375,1.8010988102314913,22499.999450683594,205349.94354133014,0.6750000000000004,88838,0,88838.0,9.21437828381663e-07,0.0,0.6750000000000004,89153.61551834243,0.0,89153.61551834243,1,36346.798828125,0,0.004413495638762264,0.2763028277952609,-1,0.0,0.0,482.6500000000181,0.09000000000061076,17112.5,0.0,0.912,880.6832852389249,160.67,160.67,0,490.72,490.72,0.0,48638.0
9,Ampara,PF,5.0,52101053021,helped,a,43493.30859375,3.6021976204629826,0.0,173356.1517292169,0.9650000000000006,51646,0,51646.0,9.21437828381663e-07,0.0,0.9650000000000006,66806.54336193207,0.0,66806.54336193207,1,36346.798828125,0,0.004803528445287456,0.15547044676311653,-1,0.0,0.0,29.84999999998827,0.09999999999767244,14446.35,0.0,0.873,109.54282963823705,9.99,9.99,0,39.34,39.34,0.0,28974.0
