,district,hazard,rp,hhid,helped_cat,affected_cat,N_children,ethnicity,pcwgt,frac_remittance,pcsoc,pcsamurdhi,gsp_samurdhi,pov_line,c,k,optimal_hh_reco_rate,dk_private,dk_public,dk0,scale_fac_soc,di0_pub,hh_reco_rate,dc0_prv,dc0_pub,dc0,welf_class,c_min,sub_savings_q1,sub_savings_q3,dc_pre_reco,dw,const,integ,t_start_prv_reco,t_pov_inc,t_pov_cons,dk_prv_t,sav_f,sav_i,sav_offset_to,t_exhaust_sav,intermed_sf_num,di_t,di_prv_t,di_pub_t,dc_t,dc_net,sav_delta,dc_net_t0
0,Ampara,PF,5,521411,helped,a,2,2.0,5.330590823111983,0.0,0.0,0.0,0.0,52153.133146515145,96075.65860047363,298482.23822773044,0.8450000000000005,34726,0,34726.0,1.9790447857483766e-05,0.0,0.8450000000000005,40521.09765506525,0.0,40521.09765506525,1,45477.532103761216,1.0,1.0,0,0,0.00645243013073147,0.00690824248878435,-1,0.0,0.0,33070.600000000006,6834.97,7997.1,19450.0,0.869,179179.49479722526,10819.52,10819.52,0,39222.88,19450.0,374.86,19450.0
1,Ampara,PF,10,521411,helped,a,2,2.0,6.480996107587006,0.0,0.0,0.0,0.0,52153.133146515145,96075.65860047363,298482.23822773044,0.8450000000000005,37253,0,37253.0,2.4656356508184284e-05,0.0,0.8450000000000005,43469.80507239952,0.0,43469.80507239952,1,45477.532103761216,1.0,1.0,0,0,0.00645243013073147,0.007702471054302528,-1,0.0,0.0,35477.14,6775.549999999999,7997.21,21300.0,0.844,233701.34952161147,11606.85,11606.85,0,42077.11,21300.0,393.77,21300.0
2,Ampara,PF,25,521411,helped,a,2,2.0,7.559263766962934,0.0,0.0,0.0,0.0,52153.133146515145,96075.65860047363,298482.23822773044,1.1150000000000009,22698,0,22698.0,2.7973371872583018e-05,0.0,1.1150000000000009,32614.31712649517,0.0,32614.31712649517,1,45477.532103761216,1.0,1.0,0,0,0.00645243013073147,0.003766346718323748,-1,0.0,0.0,21281.25,6830.74,7997.28,11415.0,0.942,164364.0201979442,6998.78,6998.78,0,31242.66,11415.0,375.62,11415.0
3,Ampara,PF,50,521411,helped,a,2,2.0,8.021197682071167,0.0,0.0,0.0,0.0,52153.133146515145,96075.65860047363,298482.23822773044,1.1150000000000009,22444,0,22444.0,3.0133953957909253e-05,0.0,1.1150000000000009,32249.349439909136,0.0,32249.349439909136,1,45477.532103761216,1.0,1.0,0,0,0.00645243013073147,0.003719940293174744,-1,0.0,0.0,21043.089999999997,6843.7699999999995,7997.32,11287.0,0.942,172456.23143639098,6920.45,6920.45,0,30893.02,11287.0,371.42,11287.0
4,Ampara,PF,100,521411,helped,a,2,2.0,8.61601669604615,0.0,0.0,0.0,0.0,52153.133146515145,96075.65860047363,298482.23822773044,1.1150000000000009,24337,0,24337.0,3.2001943880824405e-05,0.0,1.1150000000000009,34969.36452143418,0.0,34969.36452143418,1,45477.532103761216,1.0,1.0,0,0,0.00645243013073147,0.004327081587896945,-1,0.0,0.0,22817.93,6787.0,7997.35,12939.0,0.892,200869.07444243712,7504.15,7504.15,0,33498.65,12939.0,389.26,12939.0
5,Ampara,PF,250,521411,helped,a,2,2.0,9.196914413949381,0.0,0.0,0.0,0.0,52153.133146515145,96075.65860047363,298482.23822773044,1.2150000000000007,20390,0,20390.0,3.4498069682337395e-05,0.0,1.2150000000000007,31336.996572792163,0.0,31336.996572792163,1,45477.532103761216,1.0,1.0,0,0,0.00645243013073147,0.003269021956516183,-1,0.0,0.0,19007.12,6827.07,7997.39,10028.0,0.938,178947.3987339697,6262.94,6262.94,0,29903.6,10028.0,376.27,10028.0
6,Ampara,PF,500,521411,helped,a,2,2.0,10.304290237838977,0.0,0.0,0.0,0.0,52153.133146515145,96075.65860047363,298482.23822773044,0.9050000000000006,31536,0,31536.0,3.885109715304959e-05,0.0,0.9050000000000006,38690.90836290208,0.0,38690.90836290208,1,45477.532103761216,1.0,1.0,0,0,0.00645243013073147,0.006065538237487367,-1,0.0,0.0,29928.69,6824.1,7997.53,17411.0,0.882,313818.60179401934,9802.92,9802.92,0,37364.82,17411.0,378.23,17411.0
7,Ampara,PF,1000,521411,helped,a,2,2.0,10.940873140029225,0.0,0.0,0.0,0.0,52153.133146515145,96075.65860047363,298482.23822773044,1.0350000000000006,27381,0,27381.0,4.0507794880571416e-05,0.0,1.0350000000000006,37152.74923784316,0.0,37152.74923784316,1,45477.532103761216,1.0,1.0,0,0,0.00645243013073147,0.005200838560559693,-1,0.0,0.0,25790.929999999997,6792.61,7997.58,15233.0,0.861,287858.9674808877,8468.82,8468.82,0,35700.1,15233.0,387.54,15233.0
8,Ampara,PF,5,521421,helped,a,2,2.0,6.663238528889979,0.0,0.0,0.0,0.0,52153.133146515145,75242.57914904952,233759.24517809914,1.1150000000000009,19736,0,19736.0,1.9790447857483766e-05,0.0,1.1150000000000009,28358.276623865924,0.0,28358.276623865924,1,45477.532103761216,1.0,1.0,0,0,0.007291185688264953,0.0005514177109042456,-1,0.0,0.0,18504.12,18550.050000000003,6263.0,1418.0,2.687,125974.92109765278,6085.46,6085.46,0,27165.61,1418.0,490.52,1418.0
9,Ampara,PF,10,521421,helped,a,2,2.0,8.101245134483758,0.0,0.0,0.0,0.0,52153.133146515145,75242.57914904952,233759.24517809914,1.1150000000000009,17936,0,17936.0,2.4656356508184284e-05,0.0,1.1150000000000009,25771.89144333498,0.0,25771.89144333498,1,45477.532103761216,1.0,1.0,0,0,0.007291185688264953,0.0001984522520107932,-1,0.0,0.0,16816.47,19332.130000000005,6263.1,515.0,3.509,139192.8394773542,5530.44,5530.44,0,24687.99,515.0,460.69,515.0
10,Ampara,PF,25,521421,helped,a,2,2.0,9.449079708703666,0.0,0.0,0.0,0.0,52153.133146515145,75242.57914904952,233759.24517809914,1.0350000000000006,20500,0,20500.0,2.7973371872583018e-05,0.0,1.0350000000000006,27816.053444935715,0.0,27816.053444935715,1,45477.532103761216,1.0,1.0,0,0,0.007291185688264953,0.0006506811457862205,-1,0.0,0.0,19309.52,18723.359999999997,6263.15,1669.0,2.718,186132.3186787108,6340.55,6340.55,0,26728.46,1669.0,477.74,1669.0
11,Ampara,PF,50,521421,helped,a,2,2.0,10.026497102588957,0.0,0.0,0.0,0.0,52153.133146515145,75242.57914904952,233759.24517809914,1.0350000000000006,20817,0,20817.0,3.0133953957909253e-05,0.0,1.0350000000000006,28246.18461284033,0.0,28246.18461284033,1,45477.532103761216,1.0,1.0,0,0,0.007291185688264953,0.0007731828012149361,-1,0.0,0.0,19608.12,18715.950000000004,6263.18,1977.0,2.569,200560.72339788408,6438.6,6438.6,0,27141.78,1977.0,479.69,1977.0
12,Ampara,PF,100,521421,helped,a,2,2.0,10.770020870057687,0.0,0.0,0.0,0.0,52153.133146515145,75242.57914904952,233759.24517809914,0.9050000000000006,26190,0,26190.0,3.2001943880824405e-05,0.0,0.851,29766.047045288295,0.0,29766.047045288295,2,45477.532103761216,1.0,1.0,0,0,0.007291185688264953,0.001917499224434334,-1,0.0,0.0,24958.82,18385.870000000006,6263.2,4763.0,2.249,273250.93830341636,8166.58,8166.58,0,29757.68,4763.0,476.92,4763.0
13,Ampara,PF,250,521421,helped,a,2,2.0,11.496143017436724,0.0,0.0,0.0,0.0,52153.133146515145,75242.57914904952,233759.24517809914,0.9650000000000006,22305,0,22305.0,3.4498069682337395e-05,0.0,0.9650000000000006,28703.87302874591,0.0,28703.87302874591,1,45477.532103761216,1.0,1.0,0,0,0.007291185688264953,0.0011327679719472803,-1,0.0,0.0,21094.869999999995,18434.189999999995,6263.24,2870.0,2.386,247060.9654748386,6917.46,6917.46,0,27656.05,2870.0,472.65,2870.0
