district,hazard,rp,hhid,affected_cat,helped_cat,index,N_children,c,c_min,const,dc0,dc0_prv,dc0_pub,dc_net,dc_net_t0,dc_pre_reco,dc_t,di0_pub,di_prv_t,di_pub_t,di_t,dk0,dk_private,dk_prv_t,dk_public,dw,dw_curr_no_clip,frac_remittance,gsp_samurdhi,help_fee,hh_reco_rate,integ,intermed_sf_num,k,optimal_hh_reco_rate,pc_fee,pcsamurdhi,pcsoc,pcwgt,pov_line,sav_delta,sav_f,sav_i,sav_offset_to,scale_fac_soc,sub_savings_q1,sub_savings_q3,t_exhaust_sav,t_pov_cons,t_pov_inc,t_start_prv_reco,welf_class,wprime_hh,dw_curr,dw_tot
Batticaloa,PF,5.0,5127151,a,helped,29171,2.0,59156.67382790321,45477.532103761216,0.00822295894755908,46153.31250891361,46153.31250891361,0.0,46152.31,0.0,0.0,46152.31,0.0,46152.31,0.0,46152.31,143383.0,143383.0,143383.0,0.0,0.04889602222035558,3944010.1230069944,0.0,0.0,,0.0,7.008748911372864,1974168.5046836105,183784.10316553627,0.05500000000000002,,0.0,0.0,13.768497692778157,53130.04807568707,0.0,2.2737367544323206e-13,4931.64,0.0,3.19610016856369e-06,1.0,1.0,10.0,9.922928709055897,10.019267822736055,-1.0,3.0,6.950153224876252e-08,3346130.9051978765,46071195.64795065
Batticaloa,PF,50.0,5127151,a,helped,32561,2.0,59156.67382790321,45477.532103761216,0.00822295894755908,46477.12513930889,46477.12513930889,0.0,46476.13,0.0,0.0,46476.13,0.0,46476.13,0.0,46476.13,144389.0,144389.0,144389.0,0.0,0.04889602222035558,4038516.383352354,0.0,0.0,,0.0,7.17669235691566,2857264.8604013524,183784.10316553627,0.045,,0.0,0.0,19.788660219278146,53130.04807568707,0.0,9.094947017729282e-13,4931.64,0.0,4.530314373023924e-06,1.0,1.0,10.0,9.922928709055897,10.019267822736055,-1.0,3.0,6.950153224876252e-08,3346130.9051978765,66215447.53218639
Kalutara,PF,5.0,13212571,a,helped,103408,0.0,48210.139428191906,45477.532103761216,0.009108792353886399,36184.64733660549,36184.64733660549,0.0,36183.65,0.0,0.0,36183.65,0.0,36183.65,0.0,36183.65,112413.0,112413.0,112413.0,0.0,0.04889602222035558,3863578.7057140865,0.0,0.0,,0.0,6.198114068593777,2763238.4637314747,149776.12270885444,0.065,,0.0,0.0,24.581129084104816,54613.07555852637,0.0,9.094947017729282e-13,4018.58,0.0,1.4967646373515268e-05,1.0,1.0,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,9.446967444943582e-08,3346130.9051978765,82251675.71298149
Kalutara,PF,25.0,13212571,a,helped,106648,0.0,48210.139428191906,45477.532103761216,0.009108792353886399,40470.49740987906,40470.49740987906,0.0,40469.5,0.0,0.0,40469.5,0.0,40469.5,0.0,40469.5,125728.0,125728.0,125728.0,0.0,0.04889602222035558,5774441.132382496,0.0,0.0,,0.0,9.263599255258738,4152617.007598719,149776.12270885444,0.035,,0.0,0.0,33.02857762470348,54613.07555852637,0.0,-1.8474111129762605e-13,4018.58,0.0,1.9500327848412382e-05,1.0,1.0,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,9.446967444943582e-08,3346130.9051978765,110517944.34474738
Kalutara,PF,100.0,13212571,a,helped,109888,0.0,48210.139428191906,45477.532103761216,0.009108792353886399,35460.09243499537,35460.09243499537,0.0,35459.09,0.0,0.0,35459.09,0.0,35459.09,0.0,35459.09,110162.0,110162.0,110162.0,0.0,0.04889602222035558,3640471.3782206783,0.0,0.0,,0.0,5.840195990388698,5140612.240077908,149776.12270885444,0.065,,0.0,0.0,46.66411503129852,54613.07555852637,0.0,-3.410605131648481e-13,4018.58,0.0,2.9339199576192444e-05,1.0,1.0,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,9.446967444943582e-08,3346130.9051978765,156144237.46993676
Kalutara,PF,250.0,13212571,a,helped,111508,0.0,48210.139428191906,45477.532103761216,0.009108792353886399,37878.70884134742,37878.70884134742,0.0,37877.71,0.0,0.0,37877.71,0.0,37877.71,0.0,37877.71,117676.0,117676.0,117676.0,0.0,0.04889602222035558,4474247.293402212,0.0,0.0,,0.0,7.177774081472563,5766325.122807691,149776.12270885444,0.045,,0.0,0.0,49.00170912342101,54613.07555852637,0.0,-5.115907697472721e-13,4018.58,0.0,2.744865734677673e-05,1.0,1.0,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,9.446967444943582e-08,3346130.9051978765,163966133.30539578
Kalutara,PF,500.0,13212571,a,helped,113128,0.0,48210.139428191906,45477.532103761216,0.009108792353886399,37239.45249545773,37239.45249545773,0.0,37238.45,0.0,0.0,37238.45,0.0,37238.45,0.0,37238.45,115690.0,115690.0,115690.0,0.0,0.04889602222035558,4227180.130104601,0.0,0.0,,0.0,6.78141863555977,5863117.564563424,149776.12270885444,0.055000000000000014,,0.0,0.0,50.67955367415874,54613.07555852637,0.0,2.2737367544323206e-13,4018.58,0.0,2.900050840348843e-05,1.0,1.0,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,9.446967444943582e-08,3346130.9051978765,169580420.81073716
Trincomalee,PF,5.0,5326031,a,helped,222916,0.0,52829.71043919202,45477.532103761216,0.00870143500329495,40372.455003012845,40372.455003012845,0.0,40371.33,0.0,0.0,40371.33,0.0,40371.33,0.0,40371.33,125423.0,125423.0,125423.0,0.0,0.04889602222035558,3901632.557323015,0.0,0.0,,0.0,6.552184059817874,2948542.5826504254,159462.176166974,0.045,,0.0,1500.0,23.50878692624499,51658.79065223539,0.0,0.0,4403.56,0.0,6.553719134460318e-06,1.0,1.0,10.0,9.922928709055897,10.019267822736055,-1.0,3.0,8.235361249339482e-08,3346130.9051978765,78663478.47762015
