,region,hazard,rp,index_x,hhid,helped_cat,affected_cat,pcwgt,pcexp,pcsoc,c,pov_line,k,optimal_hh_reco_rate,dk_private,dk_public,dk0,scale_fac_soc,di0_pub,hh_reco_rate,dc0_prv,dc0_pub,dc0,welf_class,c_min,sub_savings_q1,sub_savings_q3,dc_pre_reco,dw,const,integ,t_start_prv_reco,t_pov_inc,t_pov_cons,dk_prv_t,index_y,sav_f,sav_i,sav_offset_to,t_exhaust_sav,intermed_sf_num,di_t,di_prv_t,di_pub_t,dc_t,dc_net,sav_delta,dc_net_t0
0,ARMM,EQ,1,0,153829114,helped,a,0.7588140140153177,202556.04127608586,822.4791037502216,243302.08999999997,22302.6775,939313.916536356,0.7850000000000005,87437,9997,97434.0,2.867015773066243e-06,2580.680034070361,0.7850000000000005,91209.51081099751,2580.680034070361,93790.19084506787,1,15573.959716184301,1538.5808249715756,9071.979577145335,0,0,0.004054684583948998,0.001541038600698515,-1,0.0,0.0,86124.45,10513,29256.039999999997,30381.3,34702.0,1.267,73934.28464156846,25152.15,22571.47,2580.68,93790.2,34702.0,1124.9,34702.0
1,ARMM,EQ,1,2248,153829114,not_helped,na,1005.7016859859847,202556.04127608586,822.4791037502216,243302.08999999997,22302.6775,939313.916536356,0.0,0,0,0.0,2.867015773066243e-06,0.0,0.0,0.002358060563469492,0.0,0.002358060563469492,0,15573.959716184301,1538.5808249715756,9071.979577145335,0,0,0.004054684583948998,0.0,-1,0.0,0.0,0.0,10513,30380.94,30381.33,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,ARMM,EQ,10,3225,153829114,helped,a,1.2561297817449977,202556.04127608586,822.4791037502216,243302.08999999997,22302.6775,939313.916536356,0.7850000000000005,83013,7111,90124.0,4.716979236000037e-06,1835.672273909607,0.7850000000000005,86594.63687484375,1835.672273909607,88430.30914875335,1,15573.959716184301,1538.5808249715756,9071.979577145335,0,0,0.004054684583948998,0.0013994974343492254,-1,0.0,0.0,81766.86,10513,29303.289999999997,30381.44,31835.0,1.301,113207.44044998617,23265.1,21429.43,1835.67,88430.31,31835.0,1077.65,31835.0
3,ARMM,EQ,10,5473,153829114,not_helped,na,1005.204370218255,202556.04127608586,822.4791037502216,243302.08999999997,22302.6775,939313.916536356,0.0,0,0,0.0,4.716979236000037e-06,0.0,0.0,0.003879616854433471,0.0,0.003879616854433471,0,15573.959716184301,1538.5808249715756,9071.979577145335,0,0,0.004054684583948998,0.0,-1,0.0,0.0,0.0,10513,30380.94,30381.48,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,ARMM,EQ,25,6450,153829114,helped,a,9.273290641531224,202556.04127608586,822.4791037502216,243302.08999999997,22302.6775,939313.916536356,0.4950000000000002,147628,19099,166727.0,3.485577003982544e-05,4930.319893038895,0.4950000000000002,111185.38472393321,4930.319893038895,116115.7046169721,1,15573.959716184301,1538.5808249715756,9071.979577145335,0,0,0.004054684583948998,0.0030244887493924544,-1,0.0,0.0,146226.68,10513,29340.039999999997,30385.35,61541.0,1.283,1546107.9287905763,43039.84,38109.52,4930.32,116115.7,61541.0,1040.9,61541.0
5,ARMM,EQ,25,8698,153829114,not_helped,na,997.1872093584687,202556.04127608586,822.4791037502216,243302.08999999997,22302.6775,939313.916536356,0.0,0,0,0.0,3.485577003982544e-05,0.0,0.0,0.02866814250288061,0.0,0.02866814250288061,0,15573.959716184301,1538.5808249715756,9071.979577145335,0,0,0.004054684583948998,0.0,-1,0.0,0.0,0.0,10513,30380.94,30386.02,0.0,10.0,0.0,0.03,0.03,0.0,0.03,0.0,0.0,0.0
6,ARMM,EQ,30,9675,153829114,helped,a,12.358691602772117,202556.04127608586,822.4791037502216,243302.08999999997,22302.6775,939313.916536356,0.7350000000000004,89830,13161,102991.0,4.692442358391786e-05,3397.4522285085554,0.7350000000000004,89214.29410206425,3397.4522285085554,92611.7463305728,1,15573.959716184301,1538.5808249715756,9071.979577145335,0,0,0.004054684583948998,0.0016120770034230155,-1,0.0,0.0,88566.81,10513,29305.019999999997,30387.76,36119.0,1.281,1272834.006861103,26586.69,23189.24,3397.45,92611.74,36119.0,1075.92,36119.0
7,ARMM,EQ,30,11923,153829114,not_helped,na,994.1018083972278,202556.04127608586,822.4791037502216,243302.08999999997,22302.6775,939313.916536356,0.0,0,0,0.0,4.692442358391786e-05,0.0,0.0,0.03859435785329839,0.0,0.03859435785329839,0,15573.959716184301,1538.5808249715756,9071.979577145335,0,0,0.004054684583948998,0.0,-1,0.0,0.0,0.0,10513,30380.94,30388.37,0.0,10.0,0.0,0.04,0.04,0.0,0.04,0.0,0.0,0.0
8,ARMM,EQ,50,12900,153829114,helped,a,29.762639418694498,202556.04127608586,822.4791037502216,243302.08999999997,22302.6775,939313.916536356,0.6450000000000004,109669,16292,125961.0,0.00011268843348550291,4205.705623194391,0.6450000000000004,99047.15071543753,4205.705623194391,103252.85633863191,1,15573.959716184301,1538.5808249715756,9071.979577145335,0,0,0.004054684583948998,0.002153732143723783,-1,0.0,0.0,108314.5,10513,29299.05,30397.05,46464.0,1.238,3748931.8238181775,32516.36,28310.65,4205.71,103252.87,46464.0,1081.89,46464.0
9,ARMM,EQ,50,15148,153829114,not_helped,na,976.6978605813056,202556.04127608586,822.4791037502216,243302.08999999997,22302.6775,939313.916536356,0.0,0,0,0.0,0.00011268843348550291,0.0,0.0,0.09268388177616944,0.0,0.09268388177616944,0,15573.959716184301,1538.5808249715756,9071.979577145335,0,0,0.004054684583948998,0.0,-1,0.0,0.0,0.0,10513,30380.94,30398.89,0.0,10.0,0.0,0.09,0.09,0.0,0.09,0.0,0.0,0.0
