,district,hazard,rp,hhid,helped_cat,affected_cat,N_children,pcwgt,frac_remittance,pcsoc,pcsamurdhi,gsp_samurdhi,pov_line,c,k,optimal_hh_reco_rate,dk_private,dk_public,dk0,scale_fac_soc,di0_pub,hh_reco_rate,dc0_prv,dc0_pub,dc0,welf_class,c_min,sub_savings_q1,sub_savings_q3,dc_pre_reco,dw,const,integ,t_start_prv_reco,t_pov_inc,t_pov_cons,dk_prv_t,sav_f,sav_i,sav_offset_to,t_exhaust_sav,intermed_sf_num,di_t,di_prv_t,di_pub_t,dc_t,dc_net,sav_delta,dc_net_t0
0,Ampara,PF,5,521411,helped,a,2,5.330590823111983,0.0,0.0,0.0,0.0,52153.133146515145,96075.65860047363,298482.23822773044,1.0350000000000006,26060,0,26060.0,2.3297172123358766e-06,0.0,1.0350000000000006,35360.309891464625,0.0,35360.309891464625,1,45477.532103761216,1.0,1.0,0,0,0.00645243013073147,0.05401990469757628,-1,0.0,0.0,1282.9200000000003,0.3399999999990886,7997.37,0.0,2.049,6976.46404565604,421.26,421.26,0,1775.83,1757.67,0.01,4243.0
1,Ampara,PF,10,521411,helped,a,2,6.480996107587006,0.0,0.0,0.0,0.0,52153.133146515145,96075.65860047363,298482.23822773044,0.7150000000000004,44754,0,44754.0,3.1135886135691433e-06,0.0,0.7150000000000004,46404.556871934285,0.0,46404.556871934285,1,45477.532103761216,1.0,1.0,0,0,0.00645243013073147,0.129141162113219,-1,0.0,0.0,5589.720000000017,0.7799999999977678,7997.51,0.0,2.251,36729.49000068365,1824.18,1824.18,0,5876.27,5835.27,0.01,9281.0
2,Ampara,PF,25,521411,helped,a,2,7.559263766962934,0.0,0.0,0.0,0.0,52153.133146515145,96075.65860047363,298482.23822773044,1.0350000000000006,26751,0,26751.0,3.347972844087029e-06,0.0,1.0350000000000006,36297.91442465733,0.0,36297.91442465733,1,45477.532103761216,1.0,1.0,0,0,0.00645243013073147,0.056525003662938354,-1,0.0,0.0,1316.9000000000037,0.34999999999500186,7997.64,0.0,2.049,10155.341722451041,432.42,432.42,0,1822.87,1804.71,0.0,4356.0
3,Ampara,PF,50,521411,helped,a,2,8.021197682071167,0.0,0.0,0.0,0.0,52153.133146515145,96075.65860047363,298482.23822773044,0.7150000000000004,45815,0,45815.0,3.7435955854905723e-06,0.0,0.7150000000000004,47504.68724779169,0.0,47504.68724779169,1,45477.532103761216,1.0,1.0,0,0,0.00645243013073147,0.13344519096748803,-1,0.0,0.0,5722.209999999998,0.7900000000007181,7997.71,0.0,2.251,46535.70026032725,1867.42,1867.42,0,6015.56,5973.52,0.02,9501.0
4,Ampara,PF,100,521411,helped,a,2,8.61601669604615,0.0,0.0,0.0,0.0,52153.133146515145,96075.65860047363,298482.23822773044,0.7150000000000004,45031,0,45031.0,3.830447371924156e-06,0.0,0.7150000000000004,46691.77281360488,0.0,46691.77281360488,1,45477.532103761216,1.0,1.0,0,0,0.00645243013073147,0.13026240737584438,-1,0.0,0.0,5624.3200000000015,0.7799999999915104,7997.76,0.0,2.251,49131.45664653182,1835.47,1835.47,0,5912.64,5871.64,0.01,9338.0
5,Ampara,PF,250,521411,helped,a,2,9.196914413949381,0.0,0.0,0.0,0.0,52153.133146515145,96075.65860047363,298482.23822773044,0.9650000000000006,28362,0,28362.0,4.09288799265947e-06,0.0,0.9650000000000006,36498.50916123252,0.0,36498.50916123252,1,45477.532103761216,1.0,1.0,0,0,0.00645243013073147,0.06317322630914006,-1,0.0,0.0,1711.639999999996,0.39999999999656066,7997.84,0.0,2.114,16037.211478468334,561.28,561.28,0,2244.01,2222.73,0.01,4745.0
6,Ampara,PF,500,521411,helped,a,2,10.304290237838977,0.0,0.0,0.0,0.0,52153.133146515145,96075.65860047363,298482.23822773044,0.7950000000000005,40144,0,40144.0,4.685096121143687e-06,0.0,0.7950000000000005,44836.05704846338,0.0,44836.05704846338,1,45477.532103761216,1.0,1.0,0,0,0.00645243013073147,0.11029288222499772,-1,0.0,0.0,3972.779999999997,0.6599999999929247,7998.01,0.0,2.157,41568.537248466186,1298.5,1298.5,0,4505.61,4470.84,0.01,8070.0
7,Ampara,PF,1000,521411,helped,a,2,10.940873140029225,0.0,0.0,0.0,0.0,52153.133146515145,96075.65860047363,298482.23822773044,0.9650000000000006,30602,0,30602.0,5.129984944877828e-06,0.0,0.9650000000000006,39381.121830337695,0.0,39381.121830337695,1,45477.532103761216,1.0,1.0,0,0,0.00645243013073147,0.071685561053226,-1,0.0,0.0,1846.7900000000066,0.4300000000021982,7998.12,0.0,2.037,20584.70576930806,605.6,605.6,0,2421.2,2398.36,0.01,5513.0
8,Ampara,PF,5,521421,helped,a,2,6.663238528889979,0.0,0.0,0.0,0.0,52153.133146515145,75242.57914904952,233759.24517809914,1.0350000000000006,20918,0,20918.0,2.3297172123358766e-06,0.0,1.0350000000000006,28383.229559081232,0.0,28383.229559081232,1,45477.532103761216,1.0,1.0,0,0,0.007291185688264953,0.056375041108596015,-1,0.0,0.0,1029.7800000000084,0.26999999999473645,6263.22,0.0,2.049,6999.865339369557,338.14,338.14,0,1425.43,1410.9,0.01,3406.0
9,Ampara,PF,10,521421,helped,a,2,8.101245134483758,0.0,0.0,0.0,0.0,52153.133146515145,75242.57914904952,233759.24517809914,0.6450000000000004,39881,0,39881.0,3.1135886135691433e-06,0.0,0.646,29766.047045288302,0.0,29766.047045288302,2,45477.532103761216,1.0,1.0,0,0,0.007291185688264953,0.15774455647085694,-1,0.0,0.0,6490.089999999993,1.540000000000274,6263.33,8037.0,3.084,53236.36025184382,2115.2,2115.2,0,6360.31,6360.31,0.0,8037.0
