,region,hazard,rp,index_x,hhid,helped_cat,affected_cat,pcwgt,pcexp,pcsoc,c,pov_line,k,optimal_hh_reco_rate,dk_private,dk_public,dk0,scale_fac_soc,di0_pub,hh_reco_rate,dc0_prv,dc0_pub,dc0,welf_class,c_min,sub_savings_q1,sub_savings_q3,dc_pre_reco,dw,const,integ,t_start_prv_reco,t_pov_inc,t_pov_cons,dk_prv_t,index_y,sav_f,sav_i,sav_offset_to,t_exhaust_sav,intermed_sf_num,di_t,di_prv_t,di_pub_t,dc_t,dc_net,sav_delta,dc_net_t0
0,ARMM,EQ,1,0,153829114,helped,a,0.7588140140153177,202556.04127608586,822.4791037502216,243302.08999999997,22302.6775,939313.916536356,0.7850000000000005,87437,9997,97434.0,1.377352626923356e-06,2580.680034070361,0.7850000000000005,91209.51081099751,2580.680034070361,93790.19084506787,1,15573.959716184301,1538.5808249715756,9071.979577145335,0,0,0.004054684583948998,0.1338690310585586,-1,0.0,0.0,18977.780000000006,10513,2.9699999999934996,30381.3,0.0,1.267,15727.73222626708,5350.51,4973.69,376.82,20475.11,20318.89,0.04,34702.0
1,ARMM,EQ,1,2248,153829114,not_helped,na,1005.7016859859847,202556.04127608586,822.4791037502216,243302.08999999997,22302.6775,939313.916536356,0.0,0,0,0.0,1.377352626923356e-06,0.0,0.0,0.002358060563469492,0.0,0.002358060563469492,0,15573.959716184301,1538.5808249715756,9071.979577145335,0,0,0.004054684583948998,0.0,-1,0.0,0.0,0.0,10513,30380.94,30381.33,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,ARMM,EQ,10,3225,153829114,helped,a,1.2561297817449977,202556.04127608586,822.4791037502216,243302.08999999997,22302.6775,939313.916536356,0.7850000000000005,83013,7111,90124.0,2.308011837720313e-06,1835.672273909607,0.7850000000000005,86594.63687484375,1835.672273909607,88430.30914875335,1,15573.959716184301,1538.5808249715756,9071.979577145335,0,0,0.004054684583948998,0.1213922426726789,-1,0.0,0.0,18017.58,10513,2.809999999996329,30381.44,0.0,1.301,24281.60102595844,4990.08,4722.04,268.04,19349.43,19201.52,0.04,31835.0
3,ARMM,EQ,10,5473,153829114,not_helped,na,1005.204370218255,202556.04127608586,822.4791037502216,243302.08999999997,22302.6775,939313.916536356,0.0,0,0,0.0,2.308011837720313e-06,0.0,0.0,0.003879616854433471,0.0,0.003879616854433471,0,15573.959716184301,1538.5808249715756,9071.979577145335,0,0,0.004054684583948998,0.0,-1,0.0,0.0,0.0,10513,30380.94,30381.48,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,ARMM,EQ,25,6450,153829114,helped,a,9.273290641531224,202556.04127608586,822.4791037502216,243302.08999999997,22302.6775,939313.916536356,0.4950000000000002,147628,19099,166727.0,1.6606494494279298e-05,4930.319893038895,0.4950000000000002,111185.38472393321,4930.319893038895,116115.7046169721,1,15573.959716184301,1538.5808249715756,9071.979577145335,0,0,0.004054684583948998,0.26414066092996885,-1,0.0,0.0,56339.76999999998,10513,3.9900000000022198,30385.35,0.0,1.283,553322.8180689968,15403.15,14683.25,719.9,43558.6,43349.44,0.04,61541.0
5,ARMM,EQ,25,8698,153829114,not_helped,na,997.1872093584687,202556.04127608586,822.4791037502216,243302.08999999997,22302.6775,939313.916536356,0.0,0,0,0.0,1.6606494494279298e-05,0.0,0.0,0.02866814250288061,0.0,0.02866814250288061,0,15573.959716184301,1538.5808249715756,9071.979577145335,0,0,0.004054684583948998,0.0,-1,0.0,0.0,0.0,10513,30380.94,30386.02,0.0,10.0,0.0,0.01,0.01,0.0,0.01,0.0,0.0,0.0
6,ARMM,EQ,30,9675,153829114,helped,a,12.358691602772117,202556.04127608586,822.4791037502216,243302.08999999997,22302.6775,939313.916536356,0.7350000000000004,89830,13161,102991.0,2.2169231633620183e-05,3397.4522285085554,0.7350000000000004,89214.29410206425,3397.4522285085554,92611.7463305728,1,15573.959716184301,1538.5808249715756,9071.979577145335,0,0,0.004054684583948998,0.1387316498370178,-1,0.0,0.0,21489.670000000042,10513,3.010000000002044,30387.76,0.0,1.281,293121.99326665775,6122.68,5626.6,496.08,22142.86,21984.56,0.04,36119.0
7,ARMM,EQ,30,11923,153829114,not_helped,na,994.1018083972278,202556.04127608586,822.4791037502216,243302.08999999997,22302.6775,939313.916536356,0.0,0,0,0.0,2.2169231633620183e-05,0.0,0.0,0.03859435785329839,0.0,0.03859435785329839,0,15573.959716184301,1538.5808249715756,9071.979577145335,0,0,0.004054684583948998,0.0,-1,0.0,0.0,0.0,10513,30380.94,30388.37,0.0,10.0,0.0,0.02,0.02,0.0,0.02,0.0,0.0,0.0
8,ARMM,EQ,50,12900,153829114,helped,a,29.762639418694498,202556.04127608586,822.4791037502216,243302.08999999997,22302.6775,939313.916536356,0.6450000000000004,109669,16292,125961.0,5.30087800965275e-05,4205.705623194391,0.6450000000000004,99047.15071543753,4205.705623194391,103252.85633863191,1,15573.959716184301,1538.5808249715756,9071.979577145335,0,0,0.004054684583948998,0.18385925285469912,-1,0.0,0.0,31257.65000000008,10513,3.479999999995882,30397.05,0.0,1.238,1012746.0527611072,8784.07,8169.97,614.1,29197.38,29014.17,0.05,46464.0
9,ARMM,EQ,50,15148,153829114,not_helped,na,976.6978605813056,202556.04127608586,822.4791037502216,243302.08999999997,22302.6775,939313.916536356,0.0,0,0,0.0,5.30087800965275e-05,0.0,0.0,0.09268388177616944,0.0,0.09268388177616944,0,15573.959716184301,1538.5808249715756,9071.979577145335,0,0,0.004054684583948998,0.0,-1,0.0,0.0,0.0,10513,30380.94,30398.89,0.0,10.0,0.0,0.04,0.04,0.0,0.04,0.0,0.0,0.0
10,ARMM,EQ,100,16125,153829114,helped,a,76.41152659314464,202556.04127608586,822.4791037502216,243302.08999999997,22302.6775,939313.916536356,0.8450000000000005,73932,11204,85136.0,0.00013521008351601786,2892.2615886490275,0.8450000000000005,81557.98541363995,2892.2615886490275,84450.24700228898,1,15573.959716184301,1538.5808249715756,9071.979577145335,0,0,0.004054684583948998,0.10402851410235808,-1,0.0,0.0,14278.18000000003,10513,2.5599999999998215,30424.14,0.0,1.312,1233932.274929917,4168.78,3746.46,422.32,16431.88,16296.42,0.05,27869.0
11,ARMM,EQ,100,18373,153829114,not_helped,na,930.0489734068555,202556.04127608586,822.4791037502216,243302.08999999997,22302.6775,939313.916536356,0.0,0,0,0.0,0.00013521008351601786,0.0,0.0,0.23622299372973338,0.0,0.23622299372973338,0,15573.959716184301,1538.5808249715756,9071.979577145335,0,0,0.004054684583948998,0.0,-1,0.0,0.0,0.0,10513,30380.94,30427.36,0.0,10.0,0.0,0.11,0.11,0.0,0.11,0.0,0.0,0.0
12,ARMM,EQ,200,19350,153829114,helped,a,138.76742803671448,202556.04127608586,822.4791037502216,243302.08999999997,22302.6775,939313.916536356,0.4150000000000002,174173,31111,205284.0,0.00024331801559511595,8031.163002897171,0.4150000000000002,117244.19510947342,8031.163002897171,125275.3581123706,1,15573.959716184301,1538.5808249715756,9071.979577145335,0,0,0.004054684583948998,0.32590992089821746,-1,0.0,0.0,77667.59000000011,10513,4.139999999997179,30459.02,0.0,1.313,11494635.289135743,21383.38,20210.7,1172.68,53874.19,53657.77,0.03,72660.0
13,ARMM,EQ,200,21598,153829114,not_helped,na,867.6930719632855,202556.04127608586,822.4791037502216,243302.08999999997,22302.6775,939313.916536356,0.0,0,0,0.0,0.00024331801559511595,0.0,0.0,0.4331619754147939,0.0,0.4331619754147939,0,15573.959716184301,1538.5808249715756,9071.979577145335,0,0,0.004054684583948998,0.0,-1,0.0,0.0,0.0,10513,30380.280000000104,30475.41,0.0,10.0,0.0,0.2,0.2,0.0,0.2,0.0,0.0,0.0
14,ARMM,EQ,250,22575,153829114,helped,a,160.8459251393126,202556.04127608586,822.4791037502216,243302.08999999997,22302.6775,939313.916536356,0.7850000000000005,78937,14158,93095.0,0.0002838625324946998,3654.8232392085806,0.7850000000000005,82343.27538974234,3654.8232392085806,85998.09862895092,1,15573.959716184301,1538.5808249715756,9071.979577145335,0,0,0.004054684583948998,0.11512839726634178,-1,0.0,0.0,17132.899999999998,10513,2.7099999999946296,30482.11,0.0,1.337,3130270.797646786,5024.08,4490.42,533.66,18678.38,18535.66,0.04,30099.0
