,district,hazard,rp,index,hhid,helped_cat,affected_cat,pov_line,ispoor,pcwgt,pcsoc,c,k,optimal_hh_reco_rate,dk_private,dk_public,dk0,pc_fee,di0_prv,di0_pub,di0,hh_reco_rate,dc0_prv,dc0_pub,dc0,welf_class,c_min,help_received,dc_post_reco,dw,const,integ,t_start_prv_reco,t_pov_inc,t_pov_cons,t_pov_bool,dk_prv_t,sav_f,sav_i,sav_offset_to,scale_fac_soc,di_prv_t,di_pub_t,di_t,dc_t,dc_net,sav_delta
48,Ampara,PF,5.0,48,52103067041,helped,a,43493.30859375,0.0,1.8010988102314913,2499.999938964844,73981.20290810967,217567.49879558414,0.6750000000000004,34905.81917472618,0.0,34905.81917472618,0.0,11468.267364083755,0.0,11468.267364083755,0.6750000000000004,35029.69530702394,0.0,35029.69530702394,1,36346.798828125,0.0,0,0.0,0.007353080175682087,0.0,-1,0.0,0.0,True,34454.78116609878,20388.241213868376,6165.1002423424725,0.0,2.202149182892012e-05,11468.267364083755,0.0,11468.267364083755,35029.69530702394,0.0,670.575826404398
49,Ampara,PF,5.0,49,52103067061,helped,a,43493.30859375,0.0,1.8010988102314913,0.0,173242.29277537798,527297.889277117,0.9650000000000006,52318.987356459635,0.0,52318.987356459635,0.0,17189.261534395497,0.0,17189.261534395497,0.9650000000000006,67677.08433337908,0.0,67677.08433337908,1,36346.798828125,0.0,0,0.0,0.004805106682568002,0.0006393532296434546,-1,0.0,0.0,True,51355.18490893382,28249.60076803174,14436.857731281498,10949.252375352033,2.202149182892012e-05,17189.261534395497,0.0,17189.261534395497,67677.08433337908,10949.252375352033,1080.9737611800597
50,Ampara,PF,5.0,50,52103067071,helped,a,43493.30859375,0.0,3.6021976204629826,0.0,112472.31443681991,342332.19299136556,0.9650000000000006,32530.38979153228,0.0,32530.38979153228,0.0,10687.77142288169,0.0,10687.77142288169,0.9650000000000006,42079.597571710365,0.0,42079.597571710365,1,36346.798828125,0.0,0,0.0,0.005963581785685652,0.0,-1,0.0,0.0,True,31931.126103830637,23463.118559391707,9372.692869734992,0.0,2.202149182892012e-05,10687.77142288169,0.0,10687.77142288169,42079.597571710365,0.0,803.2911082735842
51,Ampara,PF,5.0,51,52103067081,helped,a,43493.30859375,0.0,2.701648215347238,0.0,130928.62116746003,398507.6881721863,0.9650000000000006,38493.41298278397,0.0,38493.41298278397,0.0,12646.90653518305,0.0,12646.90653518305,0.9650000000000006,49793.05006356961,0.0,49793.05006356961,1,36346.798828125,0.0,0,0.0,0.005527295692134975,0.0009761778495975664,-1,0.0,0.0,True,37784.300526274455,25091.323110133653,10910.71843062167,12322.47460896921,2.202149182892012e-05,12646.90653518305,0.0,12646.90653518305,49793.05006356961,12322.47460896921,713.1121184183189
52,Ampara,PF,5.0,52,52103067091,helped,a,43493.30859375,0.0,5.403296430694476,0.0,98520.44416939592,299866.8594655649,0.7150000000000004,46470.55592636398,0.0,46470.55592636398,0.0,15267.775234728408,0.0,15267.775234728408,0.7150000000000004,48494.22272207867,0.0,48494.22272207867,1,36346.798828125,0.0,0,0.0,0.006371868656419071,0.002704374087718889,-1,0.0,0.0,True,45834.744309210015,22614.310842488674,8210.037014116328,22759.621134587927,2.202149182892012e-05,15267.775234728408,0.0,15267.775234728408,48494.22272207867,22759.621134587927,489.44296955795147
53,Ampara,PF,5.0,53,52103067101,helped,a,43493.30859375,0.0,3.6021976204629826,0.0,112512.19319555954,342453.57204363693,0.6750000000000004,55796.35852227794,0.0,55796.35852227794,0.0,18331.742408770384,0.0,18331.742408770384,0.6750000000000004,55994.284411308014,0.0,55994.284411308014,1,36346.798828125,0.0,0,0.0,0.005962524827726458,0.001497005705138727,-1,0.0,0.0,True,55075.3819335156,23499.14038551719,9376.016099629962,15637.981810288553,2.202149182892012e-05,18331.742408770384,0.0,18331.742408770384,55994.284411308014,15637.981810288553,770.5925120430747
54,Ampara,PF,5.0,54,52103068011,helped,a,43493.30859375,0.0,4.862958348560363,0.0,85913.1255691381,261493.94035406655,0.8450000000000005,31170.192103640435,0.0,31170.192103640435,0.0,10240.882158065553,0.0,10240.882158065553,0.8450000000000005,36579.69448564174,0.0,36579.69448564174,1,36346.798828125,0.0,0,0.0,0.00682339065026466,0.0,-1,0.0,0.0,True,30666.80952034874,21354.039471087828,7159.427130761508,0.0,2.202149182892012e-05,10240.882158065553,0.0,10240.882158065553,36579.69448564174,0.0,699.1044576039839
55,Ampara,PF,5.0,55,52103068021,helped,a,43493.30859375,0.0,4.0524652904669685,0.0,95652.25555999498,291136.9484515914,0.9050000000000006,31129.0463213371,0.0,31129.0463213371,0.0,10227.363822776866,0.0,10227.363822776866,0.9050000000000006,38399.15074358696,0.0,38399.15074358696,1,36346.798828125,0.0,0,0.0,0.00646669514690269,0.0,-1,0.0,0.0,True,30590.942519594213,22131.283413255085,7971.021296666248,0.0,2.202149182892012e-05,10227.363822776866,0.0,10227.363822776866,38399.15074358696,0.0,733.4546813414653
56,Ampara,PF,5.0,56,52103068031,helped,a,43493.30859375,0.0,4.0524652904669685,0.0,81181.01221371742,247090.79811807317,1.2150000000000007,16846.40590427834,0.0,16846.40590427834,0.0,5534.841013459941,0.0,5534.841013459941,1.2150000000000007,26003.224187158135,0.0,26003.224187158135,1,36346.798828125,0.0,0,0.0,0.007019444823970498,0.00016973950160083112,-1,0.0,0.0,True,16456.605223685427,21190.794048295174,6765.0843511431185,1411.6439858549663,2.202149182892012e-05,5534.841013459941,0.0,5534.841013459941,26003.224187158135,1411.6439858549663,468.00710077824635
57,Ampara,PF,5.0,57,52103068041,helped,a,43493.30859375,0.0,1.6209861161867876,0.0,71568.52042630437,217833.23895630188,0.9650000000000006,21113.202461354238,0.0,21113.202461354238,0.0,6936.6854611350245,0.0,6936.6854611350245,0.9650000000000006,27310.925836341878,0.0,27310.925836341878,1,36346.798828125,0.0,0,0.0,0.00747599455178319,0.00011409564731815699,-1,0.0,0.0,True,20724.262284268625,20352.58744035581,5964.043368858697,840.1255331114188,2.202149182892012e-05,6936.6854611350245,0.0,6936.6854611350245,27310.925836341878,840.1255331114188,505.172726433189
58,Ampara,PF,5.0,58,52103068051,helped,a,43493.30859375,0.0,3.241972232373575,0.0,57577.27530452685,175248.0601129486,1.0350000000000006,15248.037248480501,0.0,15248.037248480501,0.0,5009.701322477427,0.0,5009.701322477427,1.0350000000000006,20791.419874654755,0.0,20791.419874654755,1,36346.798828125,0.0,0,0.0,0.008334977678081336,0.0013928288489791787,-1,0.0,0.0,True,14946.969843218481,19439.721789155592,4798.106275377238,7501.421187395585,2.202149182892012e-05,5009.701322477427,0.0,5009.701322477427,20791.419874654755,7501.421187395585,252.10128415194885
59,Ampara,PF,5.0,59,52103068061,helped,a,43493.30859375,0.0,3.241972232373575,0.0,60476.37786207795,184072.0639685005,0.8450000000000005,21665.947283424415,0.0,21665.947283424415,0.0,7118.288274729506,0.0,7118.288274729506,0.7851625657853405,24129.57903395295,0.0,24129.57903395295,2,36346.798828125,0.0,0,0.0,0.00813274414595051,0.00040981296560292364,-1,0.0,0.0,True,21340.643610505493,19520.01988697954,5039.698155173162,2492.771407348566,2.202149182892012e-05,7118.288274729506,0.0,7118.288274729506,24129.57903395295,2492.771407348566,413.39506612392574
60,Ampara,PF,5.0,60,52103068071,helped,a,43493.30859375,0.0,4.862958348560363,0.0,52360.93327150443,159371.07014880312,0.8450000000000005,19478.98404466449,0.0,19478.98404466449,0.0,6399.767428348644,0.0,6399.767428348644,0.4935764099906571,16014.134443379433,0.0,16014.134443379433,2,36346.798828125,0.0,0,0.0,0.008740299331567137,0.0016670628270399035,-1,0.0,0.0,True,19294.614206616472,19104.31172488561,4363.411105958702,8007.067221689715,2.202149182892012e-05,6399.767428348644,0.0,6399.767428348644,16014.134443379433,8007.067221689715,152.81617900339265
61,Ampara,PF,5.0,61,52103068081,helped,a,43493.30859375,0.0,3.241972232373575,0.0,74836.00638684063,227778.49206183144,1.1150000000000009,17209.372942287853,0.0,17209.372942287853,0.0,5654.092850316069,0.0,5654.092850316069,1.1150000000000009,24842.54368096704,0.0,24842.54368096704,1,36346.798828125,0.0,0,0.0,0.0073109648177687924,0.000267340675696156,-1,0.0,0.0,True,16843.59644363407,20695.68978808945,6236.333865570053,2034.261110200278,2.202149182892012e-05,5654.092850316069,0.0,5654.092850316069,24842.54368096704,2034.261110200278,434.36087541090365
62,Ampara,PF,5.0,62,52103068091,helped,a,43493.30859375,0.0,3.241972232373575,0.0,56740.753008174324,172701.9356410689,1.2150000000000007,12167.715461459313,0.0,12167.715461459313,0.0,3997.6699456762026,0.0,3997.6699456762026,1.2150000000000007,18781.444231349276,0.0,18781.444231349276,1,36346.798828125,0.0,0,0.0,0.008396193679850276,0.002006188444810316,-1,0.0,0.0,True,11886.172692331731,19460.911878811356,4728.396084014527,10196.977090024662,2.202149182892012e-05,3997.6699456762026,0.0,3997.6699456762026,18781.444231349276,10196.977090024662,161.20100313347095
63,Ampara,PF,5.0,63,52103068101,helped,a,43493.30859375,0.0,2.4314791742801813,0.0,44218.85499038566,134589.01131557365,0.6450000000000004,23138.518633243206,0.0,23138.518633243206,0.0,7602.097601688273,0.0,7602.097601688273,0.011667063257219105,7872.056162260665,0.0,7872.056162260665,2,36346.798828125,0.0,0,0.0,0.009511001481271127,0.0,-1,0.019267822736030827,0.0,True,23133.317704155514,18426.961044937434,3684.9045825321386,0.0,2.202149182892012e-05,7602.097601688273,0.0,7602.097601688273,7872.056162260665,0.0,151.66033552500372
64,Ampara,PF,5.0,64,52104072011,helped,a,43493.30859375,0.0,1.6209861161867876,0.0,605070.3868616446,1841653.8637589482,0.7150000000000004,279582.98492418416,0.0,279582.98492418416,0.0,91856.23214925236,0.0,91856.23214925236,0.7150000000000004,291758.06637004414,0.0,291758.06637004414,1,36346.798828125,14893.716797930301,0,0.0,0.0025711478243455113,0.0026312733727360854,-1,0.0,0.0,True,275757.721674589,48042.02862107441,50422.53223847038,136668.31920647263,2.202149182892012e-05,91856.23214925236,0.0,62111.173426097026,262013.00764688881,136668.31920647263,2380.5036173959775
65,Ampara,PF,5.0,65,52104072021,helped,a,43493.30859375,0.0,3.241972232373575,0.0,488820.2543676173,1487823.1189086481,0.6750000000000004,237542.5008325257,0.0,237542.5008325257,0.0,78043.94501225966,0.0,78043.94501225966,0.6750000000000004,238385.13307421457,0.0,238385.13307421457,1,36346.798828125,14893.716797930301,0,0.0,0.002860588572073875,0.0026799622510514255,-1,0.0,0.0,True,234473.0786251978,38900.69720028898,40735.021197301445,112087.75826436654,2.202149182892012e-05,78043.94501225966,0.0,48298.886289104325,208640.07435105924,112087.75826436654,1834.3239970124605
66,Ampara,PF,5.0,66,52104072031,helped,a,43493.30859375,0.0,4.862958348560363,4999.999877929688,388132.9627445792,1166142.5691605092,0.3450000000000001,370145.0109776954,0.0,370145.0109776954,0.0,121610.25053311477,0.0,121610.25053311477,0.3450000000000001,249310.2793204197,0.0,249310.2793204197,1,36346.798828125,14893.716797930301,0,0.0,0.0032102564850938565,0.004719794581999935,-1,0.0,0.0,True,367692.6693364457,30781.300088518234,32344.413562048267,137711.476862012,2.202149182892012e-05,121610.25053311477,0.0,91865.19180995943,219565.2205972644,137711.476862012,1563.113473530032
67,Ampara,PF,5.0,67,52104072041,helped,a,43493.30859375,0.0,2.4314791742801813,8000.000244140625,288429.644044353,853544.3193535536,0.7150000000000004,127369.91759661802,0.0,127369.91759661802,0.0,41847.217481548876,0.0,41847.217481548876,0.7150000000000004,132916.70856313081,0.0,132916.70856313081,1,36346.798828125,14893.716797930301,0,0.0,0.0037240032272112186,0.0022457603956812866,-1,0.0,0.0,True,125627.23835231984,23161.237054270503,24035.803670362748,57074.22300819842,2.202149182892012e-05,41847.217481548876,0.0,12102.15875839354,103171.64983997546,57074.22300819842,874.5666160922462
68,Ampara,PF,5.0,68,52104072051,helped,a,43493.30859375,0.0,0.8104930580933938,6000.0,137484.2297309482,400198.86254315026,0.6750000000000004,63588.034987782885,0.0,63588.034987782885,0.0,20891.808728428172,0.0,20891.808728428172,0.6750000000000004,63813.73234518164,0.0,63813.73234518164,1,36346.798828125,0.0,0,0.0,0.005393908229972148,0.001173156052085682,-1,0.0,0.0,True,62766.377701075064,25424.487011599012,11457.019144245683,15328.232339911952,2.202149182892012e-05,20891.808728428172,0.0,20891.808728428172,63813.73234518164,15328.232339911952,926.2489305769709
69,Ampara,PF,5.0,69,52104072061,helped,a,43493.30859375,0.0,0.8104930580933938,6999.999755859375,398446.47928267147,1191446.4578244807,1.0350000000000006,111804.43136970855,0.0,111804.43136970855,0.0,36733.197135853894,0.0,36733.197135853894,1.0350000000000006,152450.7836035023,0.0,152450.7836035023,1,36346.798828125,14893.716797930301,0,0.0,0.0031684364354063414,0.0013752341885379987,-1,0.0,0.0,True,109596.89019567134,31851.8517225259,33203.87327355595,51320.38831876144,2.202149182892012e-05,36733.197135853894,0.0,6988.138412698558,122705.72488034697,51320.38831876144,1352.0215510300545
70,Ampara,PF,5.0,70,52104072062,helped,a,43493.30859375,0.0,3.241972232373575,30000.0,317493.8412242044,875045.8779013845,0.9650000000000006,88997.07458135775,0.0,88997.07458135775,0.0,29240.408355318727,0.0,29240.408355318727,0.9650000000000006,115122.585326329,0.0,115122.585326329,1,36346.798828125,0.0,0,0.0,0.0035494604635498118,0.0006031328175923307,-1,0.0,0.0,True,87357.6009860501,39519.591400989986,26457.820102017035,18980.953547940753,2.202149182892012e-05,29240.408355318727,0.0,29240.408355318727,115122.585326329,18980.953547940753,1831.945498957346
71,Ampara,PF,5.0,71,52104072071,helped,a,43493.30859375,0.0,1.6209861161867876,0.0,335218.1037876554,1020303.9670220191,1.0350000000000006,94520.71355722798,0.0,94520.71355722798,0.0,31054.524329440657,0.0,31054.524329440657,1.0350000000000006,128883.46286117166,0.0,128883.46286117166,1,36346.798828125,14893.716797930301,0,0.0,0.003454349397698688,0.0013354095131456122,-1,0.0,0.0,True,92654.43362162348,26853.724221393568,27934.841982304617,42046.412025469916,2.202149182892012e-05,31054.524329440657,0.0,1309.465606285321,99138.40413801633,42046.412025469916,1081.11776091105
72,Ampara,PF,5.0,72,52104072081,helped,a,43493.30859375,0.0,4.0524652904669685,0.0,139548.878343871,424745.18099988136,0.9650000000000006,41285.219718412314,0.0,41285.219718412314,0.0,13564.147073598737,0.0,13564.147073598737,0.9650000000000006,53404.38410186665,0.0,53404.38410186665,1,36346.798828125,0.0,0,0.0,0.00535385765943229,0.0007837043931918844,-1,0.0,0.0,True,40524.67755538946,25709.38473244781,11629.073195322584,10695.228099077623,2.202149182892012e-05,13564.147073598737,0.0,13564.147073598737,53404.38410186665,10695.228099077623,813.4052608050754
73,Ampara,PF,5.0,73,52104072091,helped,a,43493.30859375,0.0,4.862958348560363,0.0,98173.79896725177,298811.7748179861,1.0350000000000006,26952.413993863047,0.0,26952.413993863047,0.0,8855.142588431847,0.0,8855.142588431847,1.0350000000000006,36750.891072080114,0.0,36750.891072080114,1,36346.798828125,0.0,0,0.0,0.00638310806751584,0.0,-1,0.0,0.0,True,26420.247577002494,22373.770986484367,8181.149913937647,0.0,2.202149182892012e-05,8855.142588431847,0.0,8855.142588431847,36750.891072080114,0.0,701.0957253835813
74,Ampara,PF,5.0,74,52104072101,helped,a,43493.30859375,0.0,4.0524652904669685,0.0,318447.18144782574,969258.2794514407,0.6750000000000004,157275.2982899591,0.0,157275.2982899591,0.0,51672.373105906205,0.0,51672.373105906205,0.6750000000000004,157833.19945162864,0.0,157833.19945162864,1,36346.798828125,14893.716797930301,0,0.0,0.0035441434439726772,0.0026106063976905408,-1,0.0,0.0,True,155243.05441131245,25462.187552667743,26537.265120652144,71462.27115288413,2.202149182892012e-05,51672.373105906205,0.0,21927.31438275087,128088.14072847331,71462.27115288413,1075.0775679844003
75,Ampara,PF,5.0,75,52104075011,helped,a,43493.30859375,0.0,3.6021976204629826,0.0,86542.68964664827,263410.1457096851,1.0350000000000006,24892.989908720137,0.0,24892.989908720137,0.0,8178.524385396539,0.0,8178.524385396539,1.0350000000000006,33942.768940921895,0.0,33942.768940921895,1,36346.798828125,0.0,0,0.0,0.006798526605139847,0.0,-1,0.0,0.0,True,24401.486132929003,21458.082344117396,7211.890803887356,0.0,2.202149182892012e-05,8178.524385396539,0.0,8178.524385396539,33942.768940921895,0.0,647.5252577002618
76,Ampara,PF,5.0,76,52104075021,helped,a,43493.30859375,0.0,3.6021976204629826,0.0,91524.962232987,278574.6980628795,0.9050000000000006,30909.203801685995,0.0,30909.203801685995,0.0,10155.135158622556,0.0,10155.135158622556,0.9050000000000006,38127.9645991484,0.0,38127.9645991484,1,36346.798828125,0.0,0,0.0,0.006610894347261547,0.0,-1,0.0,0.0,True,30374.900247929756,21792.522176269897,7627.08018608225,0.0,2.202149182892012e-05,10155.135158622556,0.0,10155.135158622556,38127.9645991484,0.0,728.2748077426559
77,Ampara,PF,5.0,77,52104075031,helped,a,43493.30859375,0.0,3.6021976204629826,0.0,112328.2915320566,341893.83020781755,0.8450000000000005,40608.384782103276,0.0,40608.384782103276,0.0,13341.774789201005,0.0,13341.774789201005,0.8450000000000005,47655.859930078295,0.0,47655.859930078295,1,36346.798828125,0.0,0,0.0,0.005967403695672581,0.002047265489628593,-1,0.0,0.0,True,39952.58023759003,23739.407708990842,9360.690961004717,20541.50432081672,2.202149182892012e-05,13341.774789201005,0.0,13341.774789201005,47655.859930078295,20541.50432081672,515.0000499441785
78,Ampara,PF,5.0,78,52104075041,helped,a,43493.30859375,0.0,2.701648215347238,0.0,105059.57623133021,319770.0279051154,0.7550000000000004,44174.98583789866,0.0,44174.98583789866,0.0,14513.57190215389,0.0,14513.57190215389,0.7550000000000004,47865.6862097674,0.0,47865.6862097674,1,36346.798828125,0.0,0,0.0,0.006170383731441691,0.002823098361059902,-1,0.0,0.0,True,43537.01481022496,23217.411490709277,8754.964685944184,25136.299672152356,2.202149182892012e-05,14513.57190215389,0.0,14513.57190215389,47865.6862097674,25136.299672152356,431.26999316520585
79,Ampara,PF,5.0,79,52104075051,helped,a,43493.30859375,0.0,7.204395240925965,0.0,53600.81345084749,163144.89576061151,0.7150000000000004,24054.47597746609,0.0,24054.47597746609,0.0,7903.032905288975,0.0,7903.032905288975,0.3887418593609519,17254.014622722494,0.0,17254.014622722494,2,36346.798828125,0.0,0,0.0,0.008638618704833699,0.0017669832518604673,-1,0.0,0.0,True,23874.976004713593,19195.469551701324,4466.734454237291,8627.007311361245,2.202149182892012e-05,7903.032905288975,0.0,7903.032905288975,17254.014622722494,8627.007311361245,164.98170046626745
80,Ampara,PF,5.0,80,52104075071,helped,a,43493.30859375,0.0,3.6021976204629826,0.0,70295.60521290696,213958.8645497968,0.8450000000000005,26735.513161304632,0.0,26735.513161304632,0.0,8783.880407601153,0.0,8783.880407601153,0.8450000000000005,31375.389028903584,0.0,31375.389028903584,1,36346.798828125,0.0,0,0.0,0.007543378653956656,0.0,-1,0.0,0.0,True,26303.748363833434,20152.0431792679,5857.96710107558,0.0,2.202149182892012e-05,8783.880407601153,0.0,8783.880407601153,31375.389028903584,0.0,599.6407197379798
81,Ampara,PF,5.0,81,52104075081,helped,a,43493.30859375,0.0,3.6021976204629826,0.0,91499.7670136834,278498.01132694556,0.6450000000000004,48501.82426997609,0.0,48501.82426997609,0.0,15935.142945173511,0.0,15935.142945173511,0.6450000000000004,47218.8195993081,0.0,47218.8195993081,1,36346.798828125,0.0,0,0.0,0.006611804466892258,0.0037844155822330757,-1,0.0,0.0,True,47902.785991402896,22145.86240203115,7624.9805844736175,27576.484092779203,2.202149182892012e-05,15935.142945173511,0.0,15935.142945173511,47218.8195993081,27576.484092779203,372.834980372768
82,Ampara,PF,5.0,82,52104075091,helped,a,43493.30859375,0.0,3.6021976204629826,0.0,96167.64427858661,292705.63805455674,0.7550000000000004,40579.40401326191,0.0,40579.40401326191,0.0,13332.25323612338,0.0,13332.25323612338,0.7550000000000004,43969.703266136145,0.0,43969.703266136145,1,36346.798828125,0.0,0,0.0,0.006449343473240739,0.0,-1,0.0,0.0,True,39993.36004313534,22066.619133409193,8013.970356548884,0.0,2.202149182892012e-05,13332.25323612338,0.0,13332.25323612338,43969.703266136145,0.0,841.0680210699924
83,Ampara,PF,5.0,83,52104075101,helped,a,43493.30859375,0.0,6.303845835810221,0.0,61103.83843174395,185981.8668733748,0.8450000000000005,22781.373478173442,0.0,22781.373478173442,0.0,7484.758528697243,0.0,7484.758528697243,0.7581755810934783,24757.039603618945,0.0,24757.039603618945,2,36346.798828125,0.0,0,0.0,0.008090879801493745,0.00033394454990321175,-1,0.0,0.0,True,22450.993265500343,19551.92999339118,5091.986535978663,2064.2502925477306,2.202149182892012e-05,7484.758528697243,0.0,7484.758528697243,24757.039603618945,2064.2502925477306,433.7733405177852
84,Ampara,PF,5.0,84,52105079011,helped,a,43493.30859375,0.0,0.9005494051157459,3000.0,121001.98601080448,359162.8984386599,0.8450000000000005,44605.94053881351,0.0,44605.94053881351,0.0,14655.22696591623,0.0,14655.22696591623,0.8450000000000005,52347.24672121367,0.0,52347.24672121367,1,36346.798828125,0.0,0,0.0,0.005749548561385856,0.001186056799214909,-1,0.0,0.0,True,43885.577523278516,24239.311607952255,10083.498834233707,13626.190311026647,2.202149182892012e-05,14655.22696591623,0.0,14655.22696591623,52347.24672121367,13626.190311026647,737.9040242117513
85,Ampara,PF,5.0,85,52105079021,helped,a,43493.30859375,0.0,1.8010988102314913,1500.0,71679.36767253355,213605.0890193965,0.6150000000000003,39098.88287348146,0.0,39098.88287348146,0.0,12845.865059450907,0.0,12845.865059450907,0.575123945554186,35332.56884440855,0.0,35332.56884440855,2,36346.798828125,0.0,0,0.0,0.0074702117577714056,0.0,-1,0.0,0.0,True,38668.00482328858,20189.973871845898,5973.280639377796,0.0,2.202149182892012e-05,12845.865059450907,0.0,12845.865059450907,35332.56884440855,0.0,677.0235654621993
86,Ampara,PF,5.0,86,52105079031,helped,a,43493.30859375,0.0,0.9005494051157459,1000.000030517578,118426.92912961752,357412.5741281012,1.0350000000000006,33301.63153774027,0.0,33301.63153774027,0.0,10941.182830363068,0.0,10941.182830363068,1.0350000000000006,45408.37147192427,0.0,45408.37147192427,1,36346.798828125,0.0,0,0.0,0.005811721060114054,0.0013734416665867374,-1,0.0,0.0,True,32644.101940017234,24189.930380435464,9868.91076080146,15235.611390332626,2.202149182892012e-05,10941.182830363068,0.0,10941.182830363068,45408.37147192427,15235.611390332626,572.6971782962976
87,Ampara,PF,5.0,87,52105079041,helped,a,43493.30859375,0.0,4.502747025578729,0.0,74376.5569144563,226380.06484676414,1.0350000000000006,21071.50641714076,0.0,21071.50641714076,0.0,6922.986338786726,0.0,6922.986338786726,1.0350000000000006,28731.995480527425,0.0,28731.995480527425,1,36346.798828125,0.0,0,0.0,0.007333511219318926,4.327085025638818e-05,-1,0.0,0.0,True,20655.456557175818,20550.058785588597,6198.046409538026,332.9413881749825,2.202149182892012e-05,6922.986338786726,0.0,6922.986338786726,28731.995480527425,332.9413881749825,541.7044218797323
88,Ampara,PF,5.0,88,52105079051,helped,a,43493.30859375,0.0,3.6021976204629826,0.0,101437.96853380528,308746.9338089718,0.9050000000000006,33954.26611637877,0.0,33954.26611637877,0.0,11155.582131328025,0.0,11155.582131328025,0.9050000000000006,41884.19296665084,0.0,41884.19296665084,1,36346.798828125,0.0,0,0.0,0.0062795673698045045,0.0,-1,0.0,0.0,True,33367.32492023652,22546.859049986022,8453.164044483774,0.0,2.202149182892012e-05,11155.582131328025,0.0,11155.582131328025,41884.19296665084,0.0,800.0217924280499
89,Ampara,PF,5.0,89,52105079061,helped,a,43493.30859375,0.0,4.502747025578729,0.0,88562.66069045712,269558.3353390057,1.0350000000000006,23677.905522969377,0.0,23677.905522969377,0.0,7779.311702805285,0.0,7779.311702805285,1.0350000000000006,32285.943919078603,0.0,32285.943919078603,1,36346.798828125,0.0,0,0.0,0.006720547699471256,0.0,-1,0.0,0.0,True,23210.393182746702,21658.02046923004,7380.22172420476,0.0,2.202149182892012e-05,7779.311702805285,0.0,7779.311702805285,32285.943919078603,0.0,615.9180529050193
90,Ampara,PF,5.0,90,52105079071,helped,a,43493.30859375,0.0,3.6021976204629826,0.0,102760.33082992432,312771.81039327837,0.6450000000000004,54461.728395803206,0.0,54461.728395803206,0.0,17893.253296980933,0.0,17893.253296980933,0.6450000000000004,53021.06811227402,0.0,53021.06811227402,1,36346.798828125,0.0,0,0.0,0.006239032512030306,0.0018957198605668354,-1,0.0,0.0,True,53789.080294058745,22780.622886284516,8563.360902493694,17584.9576944023,2.202149182892012e-05,17893.253296980933,0.0,17893.253296980933,53021.06811227402,17584.9576944023,676.4548141394775
91,Ampara,PF,5.0,91,52105079091,helped,a,43493.30859375,0.0,4.502747025578729,0.0,97794.88630633907,297658.47764603805,0.7950000000000005,39309.200331928056,0.0,39309.200331928056,0.0,12914.931258317481,0.0,12914.931258317481,0.7950000000000005,44165.745522200305,0.0,44165.745522200305,1,36346.798828125,0.0,0,0.0,0.006395461996676583,0.003998290322007484,-1,0.0,0.0,True,38711.65345361784,22790.782782102637,8149.5738588615895,30724.043739107037,2.202149182892012e-05,12914.931258317481,0.0,12914.931258317481,44165.745522200305,30724.043739107037,252.50787468925387
92,Ampara,PF,5.0,92,52105079101,helped,a,43493.30859375,0.0,4.502747025578729,0.0,204269.3147260458,621734.8937928361,0.7550000000000004,84116.21042499691,0.0,84116.21042499691,0.0,27636.153016998283,0.0,27636.153016998283,0.7550000000000004,91143.891887871,0.0,91143.891887871,1,36346.798828125,0.0,0,0.0,0.0044251544125620485,0.0009273043221666652,-1,0.0,0.0,True,82901.41195498103,30525.873228637163,17022.44289383715,18328.282964635135,2.202149182892012e-05,27636.153016998283,0.0,27636.153016998283,91143.891887871,18328.282964635135,1390.286463130288
93,Ampara,PF,5.0,93,52105080021,helped,a,43493.30859375,0.0,3.0393488092211913,0.0,156100.25071455978,475122.62392035616,0.6450000000000004,80265.5983685854,0.0,80265.5983685854,0.0,26371.04485933854,0.0,26371.04485933854,0.6450000000000004,78142.35580707615,0.0,78142.35580707615,1,36346.798828125,0.0,0,0.0,0.005062070570393299,0.0011717700445098601,-1,0.0,0.0,True,79274.25079353906,26740.72503408389,13008.354226213314,17384.937526728347,2.202149182892012e-05,26371.04485933854,0.0,26371.04485933854,78142.35580707615,17384.937526728347,1161.345990059725
94,Ampara,PF,5.0,94,52105080031,helped,a,43493.30859375,0.0,2.0262325394807945,0.0,257854.53057833834,784832.315113667,0.7950000000000005,103064.80640263918,0.0,103064.80640263918,0.0,33861.662883046425,0.0,33861.662883046425,0.7950000000000005,115798.18397314462,0.0,115798.18397314462,1,36346.798828125,14893.716797930301,0,0.0,0.003938606673433383,0.0020017883809609637,-1,0.0,0.0,True,101498.09802878497,20733.63002829762,21487.87754819486,46251.953946693764,2.202149182892012e-05,33861.662883046425,0.0,4116.604159891089,86053.12524998927,46251.953946693764,754.247519897244
95,Ampara,PF,5.0,95,52105080041,helped,a,43493.30859375,0.0,7.09181388818278,0.0,117991.63777099803,359131.36770630383,0.7150000000000004,53451.62676830049,0.0,53451.62676830049,0.0,17561.387144198463,0.0,17561.387144198463,0.7150000000000004,55779.30028353333,0.0,55779.30028353333,1,36346.798828125,0.0,0,0.0,0.005822431408274671,0.0013702477635424489,-1,0.0,0.0,True,52720.29991890977,23950.841713433343,9832.636480916502,15147.786809996653,2.202149182892012e-05,17561.387144198463,0.0,17561.387144198463,55779.30028353333,15147.786809996653,775.5115654134618
