,district,hazard,rp,hhid,helped_cat,affected_cat,N_children,pcwgt,frac_remittance,pcsoc,pcsamurdhi,gsp_samurdhi,pov_line,c,k,optimal_hh_reco_rate,dk_private,dk_public,dk0,scale_fac_soc,di0_pub,hh_reco_rate,dc0_prv,dc0_pub,dc0,welf_class,c_min,sub_savings_q1,sub_savings_q3,dc_pre_reco,dw,const,integ,t_start_prv_reco,t_pov_inc,t_pov_cons,dk_prv_t,sav_f,sav_i,sav_offset_to,t_exhaust_sav,intermed_sf_num,di_t,di_prv_t,di_pub_t,dc_t,dc_net,sav_delta,dc_net_t0
0,Ampara,PF,5,521411,helped,a,2,5.330590823111983,0.0,0.0,0.0,0.0,52153.133146515145,96075.65860047363,298482.23822773044,1.0350000000000006,26060,0,26060.0,1.917008640086368e-05,0.0,1.0350000000000006,35360.309891464625,0.0,35360.309891464625,1,45477.532103761216,1.0,1.0,0,0,0.00645243013073147,0.006190397694890923,-1,0.0,0.0,24061.960000000003,6440.15,7998.65,13791.0,0.91,130848.0406163253,7901.09,7901.09,0,33306.85,13791.0,369.67,13791.0
1,Ampara,PF,10,521411,helped,a,2,6.480996107587006,0.0,0.0,0.0,0.0,52153.133146515145,96075.65860047363,298482.23822773044,0.7150000000000004,44754,0,44754.0,2.4042622027171254e-05,0.0,0.7150000000000004,46404.556871934285,0.0,46404.556871934285,1,45477.532103761216,1.0,1.0,0,0,0.00645243013073147,0.012534904950346551,-1,0.0,0.0,42354.51,6448.219999999999,7998.65,25058.0,0.862,278307.19409184554,13822.21,13822.21,0,44525.77,25058.0,369.22,25058.0
2,Ampara,PF,25,521411,helped,a,2,7.559263766962934,0.0,0.0,0.0,0.0,52153.133146515145,96075.65860047363,298482.23822773044,1.0350000000000006,26751,0,26751.0,2.717859745077729e-05,0.0,1.0350000000000006,36297.91442465733,0.0,36297.91442465733,1,45477.532103761216,1.0,1.0,0,0,0.00645243013073147,0.006560178473890994,-1,0.0,0.0,24699.99,6426.820000000001,7998.65,14519.0,0.885,190474.6243606862,8110.59,8110.59,0,34190.01,14519.0,372.49,14519.0
3,Ampara,PF,50,521411,helped,a,2,8.021197682071167,0.0,0.0,0.0,0.0,52153.133146515145,96075.65860047363,298482.23822773044,0.7150000000000004,45815,0,45815.0,2.9890410558853553e-05,0.0,0.7150000000000004,47504.68724779169,0.0,47504.68724779169,1,45477.532103761216,1.0,1.0,0,0,0.00645243013073147,0.013215946719540735,-1,0.0,0.0,43358.62000000001,6448.1900000000005,7998.65,26128.0,0.836,352612.4917996631,14149.9,14149.9,0,45581.36,26128.0,368.8,26128.0
4,Ampara,PF,100,521411,helped,a,2,8.61601669604615,0.0,0.0,0.0,0.0,52153.133146515145,96075.65860047363,298482.23822773044,0.7150000000000004,45031,0,45031.0,3.11669320856796e-05,0.0,0.7150000000000004,46691.77281360488,0.0,46691.77281360488,1,45477.532103761216,1.0,1.0,0,0,0.00645243013073147,0.012633235628151104,-1,0.0,0.0,42616.649999999994,6438.700000000001,7998.65,25214.0,0.862,372279.2985197567,13907.76,13907.76,0,44801.35,25214.0,371.49,25214.0
5,Ampara,PF,250,521411,helped,a,2,9.196914413949381,0.0,0.0,0.0,0.0,52153.133146515145,96075.65860047363,298482.23822773044,0.9650000000000006,28362,0,28362.0,3.3247080504704874e-05,0.0,0.9650000000000006,36498.50916123252,0.0,36498.50916123252,1,45477.532103761216,1.0,1.0,0,0,0.00645243013073147,0.0069774737094144305,-1,0.0,0.0,26329.14,6467.169999999999,7998.65,15329.0,0.899,246691.31849225602,8633.89,8633.89,0,34518.35,15329.0,363.59,15329.0
6,Ampara,PF,500,521411,helped,a,2,10.304290237838977,0.0,0.0,0.0,0.0,52153.133146515145,96075.65860047363,298482.23822773044,0.7950000000000005,40144,0,40144.0,3.757467898624222e-05,0.0,0.7950000000000005,44836.05704846338,0.0,44836.05704846338,1,45477.532103761216,1.0,1.0,0,0,0.00645243013073147,0.011186641668193683,-1,0.0,0.0,37758.14,6407.140000000001,7998.65,22866.0,0.847,395076.4828802771,12341.22,12341.22,0,42822.29,22866.0,378.23,22866.0
7,Ampara,PF,1000,521411,helped,a,2,10.940873140029225,0.0,0.0,0.0,0.0,52153.133146515145,96075.65860047363,298482.23822773044,0.9650000000000006,30602,0,30602.0,4.0827813939731065e-05,0.0,0.9650000000000006,39381.121830337695,0.0,39381.121830337695,1,45477.532103761216,1.0,1.0,0,0,0.00645243013073147,0.008034730190082152,-1,0.0,0.0,28408.6,6407.13,7998.65,17328.0,0.851,316648.01520044083,9315.79,9315.79,0,37244.58,17328.0,377.12,17328.0
8,Ampara,PF,5,521421,helped,a,2,6.663238528889979,0.0,0.0,0.0,0.0,52153.133146515145,75242.57914904952,233759.24517809914,1.0350000000000006,20918,0,20918.0,1.917008640086368e-05,0.0,1.0350000000000006,28383.229559081232,0.0,28383.229559081232,1,45477.532103761216,1.0,1.0,0,0,0.007291185688264953,0.00654862752733393,-1,0.0,0.0,19314.22,5035.1,6264.22,11353.0,0.885,131287.45454435147,6342.1,6342.1,0,26734.96,11353.0,291.27,11353.0
9,Ampara,PF,10,521421,helped,a,2,8.101245134483758,0.0,0.0,0.0,0.0,52153.133146515145,75242.57914904952,233759.24517809914,0.6450000000000004,39881,0,39881.0,2.4042622027171254e-05,0.0,0.443,29766.047045288302,0.0,29766.047045288302,2,45477.532103761216,1.0,1.0,0,0,0.007291185688264953,0.01115002303747185,-1,0.0,0.0,38569.83,5354.840000000001,6264.22,17860.0,1.203,315142.16230418003,12521.31,12521.31,0,29754.21,17860.0,226.74,17860.0
