district,hazard,rp,c,di0,dc_post_reco
Balaka,FF,500.0,235098.89543413676,168328.56834712837,168328.57
Balaka,FF,500.0,50125.77279343285,32551.66269666636,32551.66
Balaka,FF,500.0,153415.87034468606,81787.09317700264,81784.67
Balaka,FF,500.0,122849.89919837363,82372.21017703494,82372.08
Balaka,FF,500.0,68870.87351264239,49924.0110454229,49923.68
Balaka,FF,500.0,85286.51908825987,54210.297804519025,54210.12
Balaka,FF,500.0,213912.9384290579,131395.88639728117,131395.77
Balaka,FF,500.0,75202.76227739661,45986.32303868613,45986.32
Balaka,FF,500.0,112374.41149305637,82233.86603167742,82233.82
Balaka,FF,500.0,84680.9543101701,42879.99224641344,42879.31
Balaka,FF,500.0,195141.50588369396,83517.75027271634,30902.24
Balaka,FF,500.0,61899.65401942543,36944.468757851566,36944.32
Balaka,FF,500.0,134910.5003599136,82600.59532505831,82598.98
Balaka,FF,500.0,95944.57781228164,65690.82624021269,65689.69
Balaka,FF,500.0,113023.36308546767,77559.29190563259,77559.29
Balaka,FF,500.0,264805.57672451326,202921.38259787142,202920.74
Balaka,FF,500.0,68805.611392376,47947.89969670102,47946.82
Balaka,FF,500.0,99042.75698895073,71408.30816733708,71407.35
Balaka,FF,500.0,159977.19674529196,81841.42219774806,81841.42
Balaka,FF,500.0,144895.968558238,101183.99296819908,101183.19
Balaka,FF,500.0,108527.60809894963,84539.28715136231,84539.29
Balaka,FF,500.0,129592.74476819356,53688.51187810418,53686.87
Balaka,FF,500.0,93764.57624572956,59013.40386287506,59013.06
Balaka,FF,500.0,115592.86530920815,57536.360948247406,57534.44
Balaka,FF,500.0,77451.8774732516,53821.830258696005,53820.93
Balaka,FF,500.0,85201.77007216991,57017.50391417622,57017.5
Balaka,FF,500.0,139268.89012988942,113437.47841924126,113436.52
Balaka,FF,500.0,187550.09457755528,85540.02840681725,38229.26
Balaka,FF,500.0,71621.85536238296,41098.173472890216,41097.98
Balaka,FF,500.0,163037.41443659045,71186.12193992389,41856.48
Balaka,FF,500.0,88071.21548219526,50879.296666701746,50878.98
Balaka,FF,500.0,128870.37724480394,79765.92037946497,79765.06
Balaka,FF,500.0,130008.7551959992,55815.45266278746,55815.35
Balaka,FF,500.0,124049.14206444648,84453.43076704605,84451.99
Balaka,FF,500.0,211253.6098405591,108905.69401523107,61054.62
Balaka,FF,500.0,173125.9797022673,126927.28673207235,126927.29
Balaka,FF,500.0,170644.75374929915,75609.87317845497,38206.89
Balaka,FF,500.0,65468.017826981224,30366.073421722118,30364.21
Balaka,FF,500.0,89331.21254214672,55288.620554108114,55288.38
Balaka,FF,500.0,552224.0194200459,347280.5911625923,212954.68
Balaka,FF,500.0,140130.63166508882,82045.38317661338,82045.18
Balaka,FF,500.0,143523.20216080733,65157.5988658436,65155.71
Balaka,FF,500.0,66761.55939530763,40068.62056252916,40068.42
Balaka,FF,500.0,101891.46593759237,44179.120013871136,44179.03
Balaka,FF,500.0,282171.9914271671,160080.3678664171,88062.67
Balaka,FF,500.0,316819.72383610235,173415.90675208226,106348.15
Balaka,FF,500.0,70767.27114890447,54562.18293157044,54562.08
Balaka,FF,500.0,240332.99340247113,175349.6872895207,175349.69
Balaka,FF,500.0,129021.02898122596,96938.33244937922,96938.33
Balaka,FF,500.0,231475.3134826521,140486.5719353196,117429.46
Balaka,FF,500.0,123790.62434907233,58494.947943053914,58494.95
Balaka,FF,500.0,213435.49366409407,97761.55864537471,38632.82
Balaka,FF,500.0,133578.93799139565,62324.811278612775,62320.56
Balaka,FF,500.0,100162.64453331336,56112.21955940355,56111.32
Balaka,FF,500.0,186287.05269013142,116522.33129629356,116517.08
Balaka,FF,500.0,386197.8181537961,215512.8123457889,141594.89
Balaka,FF,500.0,182138.51084782745,121306.88101868733,121306.88
Balaka,FF,500.0,408028.32954589743,194266.58775430915,77374.56
Balaka,FF,500.0,207523.2612114696,97401.47554532914,40301.12
Balaka,FF,500.0,251914.9318680584,116236.29890325652,46684.71
Balaka,FF,500.0,425274.8334066367,247848.50771742399,141727.2
Balaka,FF,500.0,78618.66326933254,48373.001970603626,48373.0
Balaka,FF,500.0,231132.3472796139,111408.10632690594,46692.86
Balaka,FF,500.0,141374.37646411595,103026.64558942511,103026.65
Balaka,FF,500.0,100917.20023284014,57180.494175338885,57180.49
Balaka,FF,500.0,127090.67954148552,71434.49701646704,71434.34
