,district,hazard,rp,hhid,helped_cat,affected_cat,pov_line,pcwgt,pcsoc,c,optimal_hh_reco_rate,dk_private,dk_public,dk0,scale_fac_soc,di0_pub,hh_reco_rate,dc0_prv,dc0_pub,dc0,welf_class,c_min,dw,const,integ,t_start_prv_reco,t_pov_inc,t_pov_cons,dk_prv_t,sav_f,sav_i,sav_offset_to,t_exhaust_sav,intermed_sf_num,di_t,di_prv_t,di_pub_t,dc_t,dc_net,sav_delta,dc_net_t0
0,Ampara,PF,5.0,52101051011,helped,a,43493.30859375,5.065581348701985,0.0,42252.664021083285,155.77,8820,0,8820.0,1.0636326772954912e-06,0.0,155.77,5905.865192958284,0.0,5905.865192958284,1.0,36346.798828125,0,0.009729778363522642,0.0,-1,0.038535645472061654,0.038535645472061654,21.800000000000637,999991183.24,1000000000.0,0.0,0.0,2221.409388846285,144.08,144.08,0,68453.9,0.0,417.61,0.0
1,Ampara,PF,5.0,52101051021,helped,a,43493.30859375,7.09181388818278,0.0,93914.6057375128,155.77,39546,0,39546.0,1.0636326772954912e-06,0.0,155.77,42849.96114763902,0.0,42849.96114763902,1.0,36346.798828125,0,0.006526245786778747,0.0,-1,0.0,0.0,97.76000000000317,999960468.5500001,1000000000.0,0.0,0.0,13944.13722136165,646.0,646.0,0,306925.65,0.0,1872.41,0.0
2,Ampara,PF,5.0,52101051041,helped,a,43493.30859375,3.0393488092211913,0.0,189890.06322699293,155.77,68845,0,68845.0,1.0636326772954912e-06,0.0,155.77,80792.8632101656,0.0,80792.8632101656,1.0,36346.798828125,0,0.004589642686662065,0.0,-1,0.0,0.0,170.19000000000096,999931180.34,1000000000.0,0.0,0.0,10403.599793499865,1124.61,1124.61,0,534320.65,0.0,3259.64,0.0
3,Ampara,PF,5.0,52101051051,helped,a,43493.30859375,4.052465078961589,0.0,185510.68880117586,155.77,68896,0,68896.0,1.0636326772954912e-06,0.0,155.77,80852.7141219779,0.0,80852.7141219779,1.0,36346.798828125,0,0.004643500821149795,0.0,-1,0.0,0.0,170.32000000000198,999931129.36,1000000000.0,0.0,0.0,13881.759652633722,1125.44,1125.44,0,534717.13,0.0,3262.06,0.0
4,Ampara,PF,5.0,52101051061,helped,a,43493.30859375,6.078697618442383,0.0,119899.00962193315,155.77,28984,0,28984.0,1.0636326772954912e-06,0.0,155.77,41839.774666038786,0.0,41839.774666038786,1.0,36346.798828125,0,0.005775933677332382,0.0,-1,0.0,0.0,71.65000000000168,999971026.67,1000000000.0,0.0,0.0,8759.88956398496,473.46,473.46,0,224950.49,0.0,1372.32,0.0
5,Ampara,PF,5.0,52101051081,helped,a,43493.30859375,7.09181388818278,0.0,111920.58600889785,155.77,22178,0,22178.0,1.0636326772954912e-06,0.0,155.77,34232.791807321555,0.0,34232.791807321555,1.0,36346.798828125,0,0.005978262876591124,0.0,-1,0.0,0.0,54.82999999999879,999977830.17,1000000000.0,0.0,0.0,7820.07225636026,362.29,362.29,0,172128.31,0.0,1050.07,0.0
6,Ampara,PF,5.0,52101051091,helped,a,43493.30859375,6.078697618442383,0.0,93183.89750288203,155.77,35114,0,35114.0,1.0636326772954912e-06,0.0,155.77,41207.939556420286,0.0,41207.939556420286,1.0,36346.798828125,0,0.006551783832808398,0.0,-1,0.0,0.0,86.80000000000268,999964898.9300001,1000000000.0,0.0,0.0,10612.61581111002,573.6,573.6,0,272527.77,0.0,1662.56,0.0
7,Ampara,PF,5.0,52101051101,helped,a,43493.30859375,5.065581348701985,0.0,107344.88809052586,155.77,27195,0,27195.0,1.0636326772954912e-06,0.0,155.77,39257.2685634462,0.0,39257.2685634462,1.0,36346.798828125,0,0.0061043483897546946,0.0,-1,0.0,0.0,67.23000000000093,999972815.02,1000000000.0,0.0,0.0,6849.324509020421,444.24,444.24,0,211065.53,0.0,1287.61,0.0
8,Ampara,PF,5.0,52101053011,helped,a,43493.30859375,1.8010988102314913,22499.999450683594,205349.94354133014,155.77,88838,0,88838.0,1.0636326772954912e-06,0.0,155.77,89153.61551834243,0.0,89153.61551834243,1.0,36346.798828125,0,0.004413495638762264,0.0,-1,0.0,0.0,219.61000000000422,999911194.7,1000000000.0,0.0,0.0,7955.4894667687095,1451.22,1451.22,0,689490.43,0.0,4206.26,0.0
9,Ampara,PF,5.0,52101053021,helped,a,43493.30859375,3.6021976204629826,0.0,173356.1517292169,155.77,51646,0,51646.0,1.0636326772954912e-06,0.0,155.77,66806.54336193207,0.0,66806.54336193207,1.0,36346.798828125,0,0.004803528445287456,0.0,-1,0.0,0.0,127.66999999999643,999948373.0100001,1000000000.0,0.0,0.0,9249.867137729652,843.66,843.66,0,400836.1,0.0,2445.31,0.0
