,district,hazard,rp,hhid,helped_cat,affected_cat,N_children,ethnicity,pcwgt,frac_remittance,pcsoc,pcsamurdhi,gsp_samurdhi,pov_line,c,k,optimal_hh_reco_rate,dk_private,dk_public,dk0,scale_fac_soc,di0_pub,hh_reco_rate,dc0_prv,dc0_pub,dc0,welf_class,c_min,sub_savings_q1,sub_savings_q3,dc_pre_reco,dw,const,integ,t_start_prv_reco,t_pov_inc,t_pov_cons,dk_prv_t,sav_f,sav_i,sav_offset_to,t_exhaust_sav,intermed_sf_num,di_t,di_prv_t,di_pub_t,dc_t,dc_net,sav_delta,dc_net_t0
0,Ampara,PF,5,521411,helped,a,2,2.0,5.330590823111983,0.0,0.0,0.0,0.0,52153.133146515145,95959.80233399478,298482.23822773044,1.0350000000000006,27868,0,27868.0,1.6594675536471892e-05,0.0,1.0350000000000006,37802.73311703022,0.0,37802.73311703022,1,45477.532103761216,1.0,1.0,0,0,0.006456324099581879,0.01758586358264993,-1,0.0,0.0,22829.59,4379.530000000002,7999.49,15499.0,0.861,124146.42183350891,7487.38,7487.38,0,31591.94,15499.0,304.05,15499.0
1,Ampara,PF,10,521411,helped,a,2,2.0,6.480996107587006,0.0,0.0,0.0,0.0,52153.133146515145,95959.80233399478,298482.23822773044,0.7150000000000004,43289,0,43289.0,2.083233036885934e-05,0.0,0.7150000000000004,44868.72402982348,0.0,44868.72402982348,1,45477.532103761216,1.0,1.0,0,0,0.006456324099581879,0.029226024843833652,-1,0.0,0.0,37717.84999999999,4502.41,7999.49,23780.0,0.888,247840.2258199622,12294.22,12294.22,0,39636.59,23780.0,300.29,23780.0
2,Ampara,PF,25,521411,helped,a,2,2.0,7.559263766962934,0.0,0.0,0.0,0.0,52153.133146515145,95959.80233399478,298482.23822773044,0.6750000000000004,48576,0,48576.0,2.4341439978788533e-05,0.0,0.6750000000000004,48405.61990142312,0.0,48405.61990142312,1,45477.532103761216,1.0,1.0,0,0,0.006456324099581879,0.03448384732613261,-1,0.0,0.0,42651.9,4473.93,7999.49,27107.0,0.859,326637.6015937724,13891.77,13891.77,0,43058.68,27107.0,301.98,27107.0
3,Ampara,PF,50,521411,helped,a,2,2.0,8.021197682071167,0.0,0.0,0.0,0.0,52153.133146515145,95959.80233399478,298482.23822773044,0.7550000000000004,43256,0,43256.0,2.5220863054935297e-05,0.0,0.7550000000000004,46564.759777173065,0.0,46564.759777173065,1,45477.532103761216,1.0,1.0,0,0,0.006456324099581879,0.030610396441051818,-1,0.0,0.0,37399.73,4401.82,7999.49,24679.0,0.841,304386.5647637698,12199.92,12199.92,0,40850.49,24679.0,305.89,24679.0
4,Ampara,PF,100,521411,helped,a,2,2.0,8.61601669604615,0.0,0.0,0.0,0.0,52153.133146515145,95959.80233399478,298482.23822773044,1.1150000000000009,24295,0,24295.0,2.7544996967322692e-05,0.0,1.1150000000000009,34899.58539824348,0.0,34899.58539824348,1,45477.532103761216,1.0,1.0,0,0,0.006456324099581879,0.014312676675867088,-1,0.0,0.0,19598.129999999997,4433.610000000001,7999.49,12913.0,0.892,172524.70583695322,6437.48,6437.48,0,28763.93,12913.0,299.5,12913.0
5,Ampara,PF,250,521411,helped,a,2,2.0,9.196914413949381,0.0,0.0,0.0,0.0,52153.133146515145,95959.80233399478,298482.23822773044,1.0350000000000006,25789,0,25789.0,2.8875646749914532e-05,0.0,1.0350000000000006,34982.58520005355,0.0,34982.58520005355,1,45477.532103761216,1.0,1.0,0,0,0.006456324099581879,0.015221019038104869,-1,0.0,0.0,21126.45,4514.55,7999.49,13643.0,0.91,198211.80748029295,6928.8,6928.8,0,29235.11,13643.0,294.85,13643.0
6,Ampara,PF,500,521411,helped,a,2,2.0,10.304290237838977,0.0,0.0,0.0,0.0,52153.133146515145,95959.80233399478,298482.23822773044,0.6750000000000004,48508,0,48508.0,3.2481651728330486e-05,0.0,0.6750000000000004,48337.85841111316,0.0,48337.85841111316,1,45477.532103761216,1.0,1.0,0,0,0.006456324099581879,0.03442165199760838,-1,0.0,0.0,42592.18000000001,4478.839999999998,7999.49,27069.0,0.859,444627.44464729005,13872.32,13872.32,0,42998.39,27069.0,301.56,27069.0
7,Ampara,PF,1000,521411,helped,a,2,2.0,10.940873140029225,0.0,0.0,0.0,0.0,52153.133146515145,95959.80233399478,298482.23822773044,0.7550000000000004,40498,0,40498.0,3.476942315260088e-05,0.0,0.7550000000000004,43595.79344960132,0.0,43595.79344960132,1,45477.532103761216,1.0,1.0,0,0,0.006456324099581879,0.027552000727542932,-1,0.0,0.0,35015.14000000001,4547.140000000001,7999.49,22670.0,0.866,388709.96672851196,11422.06,11422.06,0,38245.88,22670.0,294.78,22670.0
8,Ampara,PF,5,521421,helped,a,2,2.0,6.663238528889979,0.0,0.0,0.0,0.0,52153.133146515145,75151.84519596056,233759.24517809914,0.7550000000000004,32860,0,32860.0,1.6594675536471892e-05,0.0,0.685,29675.31309219934,0.0,29675.31309219934,2,45477.532103761216,1.0,1.0,0,0,0.007295585836639659,0.024332465574243255,-1,0.0,0.0,29096.52,3666.7800000000007,6264.88,16025.0,1.059,196452.86123873084,9478.59,9478.59,0,29674.51,16025.0,259.24,16025.0
9,Ampara,PF,10,521421,helped,a,2,2.0,8.101245134483758,0.0,0.0,0.0,0.0,52153.133146515145,75151.84519596056,233759.24517809914,1.0350000000000006,20058,0,20058.0,2.083233036885934e-05,0.0,1.0350000000000006,27208.526656430033,0.0,27208.526656430033,1,45477.532103761216,1.0,1.0,0,0,0.007295585836639659,0.015103329721597291,-1,0.0,0.0,16431.6,3554.33,6264.88,10611.0,0.91,135797.6886539434,5389.04,5389.04,0,22738.3,10611.0,229.33,10611.0
