,district,hazard,rp,hhid,helped_cat,affected_cat,N_children,pcwgt,frac_remittance,pcsoc,pcsamurdhi,gsp_samurdhi,pov_line,c,k,optimal_hh_reco_rate,dk_private,dk_public,dk0,scale_fac_soc,di0_pub,hh_reco_rate,dc0_prv,dc0_pub,dc0,welf_class,c_min,sub_savings_q1,sub_savings_q3,dc_pre_reco,dw,const,integ,t_start_prv_reco,t_pov_inc,t_pov_cons,dk_prv_t,sav_f,sav_i,sav_offset_to,t_exhaust_sav,intermed_sf_num,di_t,di_prv_t,di_pub_t,dc_t,dc_net,sav_delta,dc_net_t0
0,Ampara,PF,5,521411,helped,a,2,5.330590823111983,0.0,0.0,0.0,0.0,52153.133146515145,96075.65860047363,298482.23822773044,1.0350000000000006,26060,0,26060.0,2.010363036148618e-05,0.0,1.0350000000000006,35360.309891464625,0.0,35360.309891464625,1,45477.532103761216,1.0,1.0,0,0,0.00645243013073147,0.0015521372967934306,-1,0.0,0.0,25545.45,7587.82,7997.67,13791.0,0.91,138915.19685029826,8388.21,8388.21,0,35360.31,13791.0,408.85,13791.0
1,Ampara,PF,10,521411,helped,a,2,6.480996107587006,0.0,0.0,0.0,0.0,52153.133146515145,96075.65860047363,298482.23822773044,0.7150000000000004,44754,0,44754.0,2.518250065431787e-05,0.0,0.7150000000000004,46404.556871934285,0.0,46404.556871934285,1,45477.532103761216,1.0,1.0,0,0,0.00645243013073147,0.0031429149537922064,-1,0.0,0.0,44141.67,7591.5,7997.67,25058.0,0.862,290050.4997989489,14405.45,14405.45,0,46404.56,25058.0,405.17,25058.0
2,Ampara,PF,25,521411,helped,a,2,7.559263766962934,0.0,0.0,0.0,0.0,52153.133146515145,96075.65860047363,298482.23822773044,1.0350000000000006,26751,0,26751.0,2.8502890973555065e-05,0.0,1.0350000000000006,36297.91442465733,0.0,36297.91442465733,1,45477.532103761216,1.0,1.0,0,0,0.00645243013073147,0.0016448535594653804,-1,0.0,0.0,26222.81,7583.97,7997.67,14519.0,0.885,202217.86503002545,8610.63,8610.63,0,36297.92,14519.0,412.7,14519.0
3,Ampara,PF,50,521411,helped,a,2,8.021197682071167,0.0,0.0,0.0,0.0,52153.133146515145,96075.65860047363,298482.23822773044,0.7150000000000004,45815,0,45815.0,3.1310200377905644e-05,0.0,0.7150000000000004,47504.68724779169,0.0,47504.68724779169,1,45477.532103761216,1.0,1.0,0,0,0.00645243013073147,0.0033136746339841434,-1,0.0,0.0,45188.16,7591.06,7997.68,26128.0,0.836,367491.1718040905,14746.96,14746.96,0,47504.69,26128.0,405.61,26128.0
4,Ampara,PF,100,521411,helped,a,2,8.61601669604615,0.0,0.0,0.0,0.0,52153.133146515145,96075.65860047363,298482.23822773044,0.7150000000000004,45031,0,45031.0,3.267779704581608e-05,0.0,0.7150000000000004,46691.77281360488,0.0,46691.77281360488,1,45477.532103761216,1.0,1.0,0,0,0.00645243013073147,0.0031675697045791206,-1,0.0,0.0,44414.88,7589.01,7997.68,25214.0,0.862,387987.8478396542,14494.61,14494.61,0,46691.78,25214.0,407.66,25214.0
5,Ampara,PF,250,521411,helped,a,2,9.196914413949381,0.0,0.0,0.0,0.0,52153.133146515145,96075.65860047363,298482.23822773044,0.9650000000000006,28362,0,28362.0,3.485752628514707e-05,0.0,0.9650000000000006,36498.50916123252,0.0,36498.50916123252,1,45477.532103761216,1.0,1.0,0,0,0.00645243013073147,0.0017494832667561875,-1,0.0,0.0,27839.52,7595.28,7997.68,15329.0,0.899,260842.88660843234,9129.18,9129.18,0,36498.51,15329.0,401.39,15329.0
6,Ampara,PF,500,521411,helped,a,2,10.304290237838977,0.0,0.0,0.0,0.0,52153.133146515145,96075.65860047363,298482.23822773044,0.7950000000000005,40144,0,40144.0,3.9385015447163015e-05,0.0,0.7950000000000005,44836.05704846338,0.0,44836.05704846338,1,45477.532103761216,1.0,1.0,0,0,0.00645243013073147,0.002804860788410597,-1,0.0,0.0,39533.76,7579.9400000000005,7997.68,22866.0,0.847,413655.4273078079,12921.58,12921.58,0,44836.06,22866.0,416.73,22866.0
7,Ampara,PF,1000,521411,helped,a,2,10.940873140029225,0.0,0.0,0.0,0.0,52153.133146515145,96075.65860047363,298482.23822773044,0.9650000000000006,30602,0,30602.0,4.2764606302936546e-05,0.0,0.9650000000000006,39381.121830337695,0.0,39381.121830337695,1,45477.532103761216,1.0,1.0,0,0,0.00645243013073147,0.002014572409134761,-1,0.0,0.0,30038.26,7578.77,7997.68,17328.0,0.851,334812.59983117436,9850.19,9850.19,0,39381.12,17328.0,417.9,17328.0
8,Ampara,PF,5,521421,helped,a,2,6.663238528889979,0.0,0.0,0.0,0.0,52153.133146515145,75242.57914904952,233759.24517809914,1.0350000000000006,20918,0,20918.0,2.010363036148618e-05,0.0,1.0350000000000006,28383.229559081232,0.0,28383.229559081232,1,45477.532103761216,1.0,1.0,0,0,0.007291185688264953,0.0016419573554009332,-1,0.0,0.0,20504.98,5939.95,6263.45,11353.0,0.885,139381.62354732057,6733.1,6733.1,0,28383.23,11353.0,322.72,11353.0
9,Ampara,PF,10,521421,helped,a,2,8.101245134483758,0.0,0.0,0.0,0.0,52153.133146515145,75242.57914904952,233759.24517809914,0.6450000000000004,39881,0,39881.0,2.518250065431787e-05,0.0,0.424,29766.047045288302,0.0,29766.047045288302,2,45477.532103761216,1.0,1.0,0,0,0.007291185688264953,0.0027956792874308184,-1,0.0,0.0,39556.52,6035.9800000000005,6263.45,17860.0,1.203,323085.75720834674,12836.92,12836.92,0,29746.46,17860.0,226.69,17860.0
10,Ampara,PF,25,521421,helped,a,2,9.449079708703666,0.0,0.0,0.0,0.0,52153.133146515145,75242.57914904952,233759.24517809914,1.1150000000000009,17548,0,17548.0,2.8502890973555065e-05,0.0,1.1150000000000009,25214.381748864977,0.0,25214.381748864977,1,45477.532103761216,1.0,1.0,0,0,0.007291185688264953,0.0012401607029496387,-1,0.0,0.0,17175.03,5952.06,6263.46,8825.0,0.942,165812.45072833193,5648.36,5648.36,0,25214.38,8825.0,310.61,8825.0
11,Ampara,PF,50,521421,helped,a,2,10.026497102588957,0.0,0.0,0.0,0.0,52153.133146515145,75242.57914904952,233759.24517809914,1.0350000000000006,20594,0,20594.0,3.1310200377905644e-05,0.0,1.0350000000000006,27943.600226585666,0.0,27943.600226585666,1,45477.532103761216,1.0,1.0,0,0,0.007291185688264953,0.0016132160850006747,-1,0.0,0.0,20187.38,5944.95,6263.46,11177.0,0.885,206485.68133071697,6628.81,6628.81,0,27943.6,11177.0,317.72,11177.0
12,Ampara,PF,100,521421,helped,a,2,10.770020870057687,0.0,0.0,0.0,0.0,52153.133146515145,75242.57914904952,233759.24517809914,0.9050000000000006,26656,0,26656.0,3.267779704581608e-05,0.0,0.795,29766.047045288302,0.0,29766.047045288302,2,45477.532103761216,1.0,1.0,0,0,0.007291185688264953,0.002139448439212623,-1,0.0,0.0,26250.8,5968.71,6263.46,14288.0,0.923,287085.6763122577,8580.05,8580.05,0,29771.57,14288.0,293.96,14288.0
13,Ampara,PF,250,521421,helped,a,2,11.496143017436724,0.0,0.0,0.0,0.0,52153.133146515145,75242.57914904952,233759.24517809914,0.7550000000000004,32264,0,32264.0,3.485752628514707e-05,0.0,0.601,29766.047045288302,0.0,29766.047045288302,2,45477.532103761216,1.0,1.0,0,0,0.007291185688264953,0.0024601350498064836,-1,0.0,0.0,31892.54,6001.97,6263.46,16074.0,1.026,370911.5583145785,10385.16,10385.16,0,29775.82,16074.0,260.7,16074.0
