,district,hazard,rp,hhid,helped_cat,affected_cat,pov_line,pcwgt,pcsoc,c,optimal_hh_reco_rate,dk_private,dk_public,dk0,scale_fac_soc,di0_pub,hh_reco_rate,dc0_prv,dc0_pub,dc0,welf_class,c_min,dw,const,integ,t_start_prv_reco,t_pov_inc,t_pov_cons,dk_prv_t,sav_f,sav_i,sav_offset_to,t_exhaust_sav,intermed_sf_num,di_t,di_prv_t,di_pub_t,dc_t,dc_net,sav_delta,dc_net_t0
0,Ampara,PF,5.0,52101051011,helped,a,43493.30859375,5.065581348701985,0.0,42252.664021083285,1.2150000000000007,8820,0,8820.0,3.2939757674224636e-06,0.0,1.237,5905.865192958284,0.0,5905.865192958284,2,36346.798828125,0,0.009729778363522642,0.0,-1,2.90944123314066,2.90944123314066,547.2799999999984,6532.060000000011,3521.06,0.0,-2.995,2839.1570343204808,184.14,184.14,0,877.45,0.0,16.71,0.0
1,Ampara,PF,5.0,52101051021,helped,a,43493.30859375,7.09181388818278,0.0,93914.6057375128,0.7550000000000004,39546,0,39546.0,3.2939757674224636e-06,0.0,0.7550000000000004,42849.96114763902,0.0,42849.96114763902,1,36346.798828125,0,0.006526245786778747,0.2400243083927925,-1,0.0,0.0,4396.590000000003,0.6699999999999298,7826.22,0.0,0.852,31636.723591461167,1465.66,1465.66,0,4833.73,4798.44,0.01,22720.0
2,Ampara,PF,5.0,52101051041,helped,a,43493.30859375,3.0393488092211913,0.0,189890.06322699293,0.8450000000000005,68845,0,68845.0,3.2939757674224636e-06,0.0,0.8450000000000005,80792.8632101656,0.0,80792.8632101656,1,36346.798828125,0,0.004589642686662065,0.19514391618720822,-1,0.0,0.0,5890.750000000022,1.0999999999981847,15824.17,0.0,0.855,18197.918634283396,1967.16,1967.16,0,7026.55,6968.94,0.01,39553.0
3,Ampara,PF,5.0,52101051051,helped,a,43493.30859375,4.052465078961589,0.0,185510.68880117586,0.8450000000000005,68896,0,68896.0,3.2939757674224636e-06,0.0,0.8450000000000005,80852.7141219779,0.0,80852.7141219779,1,36346.798828125,0,0.004643500821149795,0.20202563066912682,-1,0.0,0.0,5895.0799999999745,1.1000000000010495,15459.22,0.0,0.841,24281.762883375897,1968.61,1968.61,0,7031.72,6974.11,0.01,40048.0
4,Ampara,PF,5.0,52101051061,helped,a,43493.30859375,6.078697618442383,0.0,119899.00962193315,1.1150000000000009,28984,0,28984.0,3.2939757674224636e-06,0.0,1.1150000000000009,41839.774666038786,0.0,41839.774666038786,1,36346.798828125,0,0.005775933677332382,0.10751823388004646,-1,0.0,0.0,1130.5499999999927,0.34000000000003094,9991.58,0.0,0.886,7021.503619062752,379.5,379.5,0,1667.44,1649.27,0.01,15672.0
5,Ampara,PF,5.0,52101051081,helped,a,43493.30859375,7.09181388818278,0.0,111920.58600889785,1.2150000000000007,22178,0,22178.0,3.2939757674224636e-06,0.0,1.2150000000000007,34232.791807321555,0.0,34232.791807321555,1,36346.798828125,0,0.005978262876591124,0.07790127159910325,-1,0.0,0.0,646.6799999999978,0.22999999999862797,9326.72,0.0,0.967,4694.780793976985,217.5,217.5,0,1021.83,1009.89,0.0,10643.0
6,Ampara,PF,5.0,52101051091,helped,a,43493.30859375,6.078697618442383,0.0,93183.89750288203,0.8450000000000005,35114,0,35114.0,3.2939757674224636e-06,0.0,0.8450000000000005,41207.939556420286,0.0,41207.939556420286,1,36346.798828125,0,0.006551783832808398,0.2064644679788234,-1,0.0,0.0,3004.5299999999897,0.5599999999974403,7765.32,0.0,0.827,18563.430722080207,1003.33,1003.33,0,3583.83,3554.25,0.01,20648.0
7,Ampara,PF,5.0,52101051101,helped,a,43493.30859375,5.065581348701985,0.0,107344.88809052586,1.1150000000000009,27195,0,27195.0,3.2939757674224636e-06,0.0,1.1150000000000009,39257.2685634462,0.0,39257.2685634462,1,36346.798828125,0,0.0061043483897546946,0.11544399567095745,-1,0.0,0.0,1060.7600000000068,0.3199999999979748,8945.41,0.0,0.864,5490.077065723246,356.08,356.08,0,1564.52,1547.39,0.01,15072.0
8,Ampara,PF,5.0,52101053011,helped,a,43493.30859375,1.8010988102314913,22499.999450683594,205349.94354133014,0.6750000000000004,88838,0,88838.0,3.2939757674224636e-06,0.0,0.6750000000000004,89153.61551834243,0.0,89153.61551834243,1,36346.798828125,0,0.004413495638762264,0.24701902406092946,-1,0.0,0.0,12465.21000000002,1.580000000000612,17112.5,0.0,0.912,22744.978204139297,4149.1,4149.1,0,12673.26,12590.22,0.02,48638.0
9,Ampara,PF,5.0,52101053021,helped,a,43493.30859375,3.6021976204629826,0.0,173356.1517292169,0.9650000000000006,51646,0,51646.0,3.2939757674224636e-06,0.0,0.9650000000000006,66806.54336193207,0.0,66806.54336193207,1,36346.798828125,0,0.004803528445287456,0.1473090677421642,-1,0.0,0.0,3116.7699999999895,0.729999999997673,14446.35,0.0,0.873,11437.914016351251,1043.22,1043.22,0,4107.35,4068.43,0.02,28974.0
