,district,hazard,rp,hhid,helped_cat,affected_cat,pov_line,pcwgt,pcsoc,c,optimal_hh_reco_rate,dk_private,dk_public,dk0,scale_fac_soc,di0_pub,hh_reco_rate,dc0_prv,dc0_pub,dc0,welf_class,c_min,dw,const,integ,t_start_prv_reco,t_pov_inc,t_pov_cons,dk_prv_t,sav_f,sav_i,sav_offset_to,t_exhaust_sav,intermed_sf_num,di_t,di_prv_t,di_pub_t,dc_t,dc_net,sav_delta,dc_net_t0
0,Ampara,PF,5.0,52101051011,helped,a,43493.30859375,5.065581348701985,0.0,42252.664021083285,155.77,8820,0,8820.0,5.288379055605405e-08,0.0,155.77,5905.865192958284,0.0,5905.865192958284,1.0,36346.798828125,0,0.009729778363522642,0.0,-1,0.057803468208092484,0.057803468208092484,1.0800000000006378,999991162.48,1000000000.0,0.0,0.0,110.42967340170651,7.16,7.16,0,3402.95,0.0,20.76,0.0
1,Ampara,PF,5.0,52101051021,helped,a,43493.30859375,7.09181388818278,0.0,93914.6057375128,155.77,39546,0,39546.0,5.288379055605405e-08,0.0,155.77,42849.96114763902,0.0,42849.96114763902,1.0,36346.798828125,0,0.006526245786778747,0.0,-1,0.0,0.0,4.8600000000031685,999960375.45,1000000000.0,0.0,0.0,693.2957257087711,32.12,32.12,0,15260.2,0.0,93.1,0.0
2,Ampara,PF,5.0,52101051041,helped,a,43493.30859375,3.0393488092211913,0.0,189890.06322699293,155.77,68845,0,68845.0,5.288379055605405e-08,0.0,155.77,80792.8632101656,0.0,80792.8632101656,1.0,36346.798828125,0,0.004589642686662065,0.0,-1,0.0,0.0,8.460000000000974,999931018.27,1000000000.0,0.0,0.0,517.2667738413575,55.92,55.92,0,26566.42,0.0,162.07,0.0
3,Ampara,PF,5.0,52101051051,helped,a,43493.30859375,4.052465078961589,0.0,185510.68880117586,155.77,68896,0,68896.0,5.288379055605405e-08,0.0,155.77,80852.7141219779,0.0,80852.7141219779,1.0,36346.798828125,0,0.004643500821149795,0.0,-1,0.0,0.0,8.470000000001988,999930967.17,1000000000.0,0.0,0.0,690.2158522487459,55.96,55.96,0,26586.71,0.0,162.19,0.0
4,Ampara,PF,5.0,52101051061,helped,a,43493.30859375,6.078697618442383,0.0,119899.00962193315,155.77,28984,0,28984.0,5.288379055605405e-08,0.0,155.77,41839.774666038786,0.0,41839.774666038786,1.0,36346.798828125,0,0.005775933677332382,0.0,-1,0.0,0.0,3.560000000001679,999970958.4399999,1000000000.0,0.0,0.0,435.5386843614069,23.54,23.54,0,11184.46,0.0,68.23,0.0
5,Ampara,PF,5.0,52101051081,helped,a,43493.30859375,7.09181388818278,0.0,111920.58600889785,155.77,22178,0,22178.0,5.288379055605405e-08,0.0,155.77,34232.791807321555,0.0,34232.791807321555,1.0,36346.798828125,0,0.005978262876591124,0.0,-1,0.0,0.0,2.729999999998789,999977777.9599999,1000000000.0,0.0,0.0,388.84415548905326,18.01,18.01,0,8558.88,0.0,52.21,0.0
6,Ampara,PF,5.0,52101051091,helped,a,43493.30859375,6.078697618442383,0.0,93183.89750288203,155.77,35114,0,35114.0,5.288379055605405e-08,0.0,155.77,41207.939556420286,0.0,41207.939556420286,1.0,36346.798828125,0,0.006551783832808398,0.0,-1,0.0,0.0,4.320000000002679,999964816.2700001,1000000000.0,0.0,0.0,527.6309532808151,28.52,28.52,0,13549.36,0.0,82.66,0.0
7,Ampara,PF,5.0,52101051101,helped,a,43493.30859375,5.065581348701985,0.0,107344.88809052586,155.77,27195,0,27195.0,5.288379055605405e-08,0.0,155.77,39257.2685634462,0.0,39257.2685634462,1.0,36346.798828125,0,0.0061043483897546946,0.0,-1,0.0,0.0,3.340000000000927,999972751.0,1000000000.0,0.0,0.0,340.55903407323916,22.09,22.09,0,10494.51,0.0,64.02,0.0
8,Ampara,PF,5.0,52101053011,helped,a,43493.30859375,1.8010988102314913,22499.999450683594,205349.94354133014,155.77,88838,0,88838.0,5.288379055605405e-08,0.0,155.77,89153.61551834243,0.0,89153.61551834243,1.0,36346.798828125,0,0.004413495638762264,0.0,-1,0.0,0.0,10.920000000004222,999910985.57,1000000000.0,0.0,0.0,395.53930971494543,72.15,72.15,0,34280.8,0.0,209.13,0.0
9,Ampara,PF,5.0,52101053021,helped,a,43493.30859375,3.6021976204629826,0.0,173356.1517292169,155.77,51646,0,51646.0,5.288379055605405e-08,0.0,155.77,66806.54336193207,0.0,66806.54336193207,1.0,36346.798828125,0,0.004803528445287456,0.0,-1,0.0,0.0,6.349999999996442,999948251.4300001,1000000000.0,0.0,0.0,459.89257020449617,41.95,41.95,0,19929.11,0.0,121.58,0.0
