,region,hazard,rp,index,hhid,helped_cat,affected_cat,province,pcwgt,ispoor,pcsoc,c,pov_line,k,dk_private,dk_public,dk0,pc_fee,di0_prv,di0_pub,di0,dc0_prv,dc0_pub,dc0,hh_reco_rate,welf_class,c_min,help_received,dc_post_reco,dw,const,integ,t_start_prv_reco,t_pov_inc,t_pov_cons,t_pov_bool,dk_prv_t,sav_f,sav_i,sav_offset_to,di_prv_t,di_pub_t,di_t,dc_t,dc_net,sav_delta,scale_fac_soc
56,ARMM,EQ,1,56,1566131473,helped,a,Sulu,2.0005102028273702,1,0.0,15999.516000000005,22302.6775,50186.03705934847,21607.47383732838,2470.4548101497244,24077.928647478104,0.009485156741711553,6888.551948644471,787.591202220756,7676.143150865227,6888.551948644471,787.591202220756,7676.143150865227,0.0,3,15573.959716184301,0,0,0.0,0.015811627453515734,1.8064206706361499,-1,8.689788053949885,8.689788053949885,False,21607.47383732838,7.105427357601002e-15,9549.748829781609,0.0,6888.551948644471,0.13680392463144359,6888.688752569103,6888.688752569103,6888.688752569103,0.0,1.2278929198390765e-06
57,ARMM,EQ,1,57,1566131592,helped,a,Sulu,1.7147229777606354,1,0.0,18754.285000000003,22302.6775,58826.98214318376,21082.1134780566,2410.3886017444274,23492.502079801026,0.012837126171717823,6721.064895144022,768.4418467674972,7489.5067419115185,6721.064895144022,768.4418467674972,7489.5067419115185,0.0,3,15573.959716184301,0,0,0.0,0.014604266181320893,1.3117935879663805,-1,8.689788053949885,8.689788053949885,False,21082.1134780566,0.0,11194.009789584483,0.0,6721.064895144022,0.13347769781125868,6721.198372841833,6721.198372841833,6721.198372841833,0.0,1.2278929198390765e-06
58,ARMM,EQ,1,58,1566211116,helped,a,Sulu,1.7375861048218841,0,0.0,68036.97700000001,22302.6775,213413.09631666602,41538.41816417344,4749.226389547307,46287.64455372075,0.06071719484587992,13242.619361366544,1514.0729983785498,14756.692359745093,46176.78507654303,1514.0729983785498,47690.858074921576,0.7928603728964803,1,15573.959716184301,0,0,0.0,0.007667565439693043,0.0,-1,0.0,0.0,True,42.29147038762692,17597.145960067875,77297.63335705939,0.0,13.69024784405923,0.2629931971975299,13.95324104125676,48.000651064492295,0.0,0.9178394102482058,1.2278929198390765e-06
59,ARMM,EQ,1,59,1566211249,helped,a,Sulu,2.171982724187299,1,0.0,22240.633,22302.6775,69762.68731887691,5684.585728786773,649.9377142888696,6334.523443075643,0.023043648613294603,1812.2694209455246,207.2028290751685,2019.472250020693,6459.470454740534,207.2028290751685,6666.673283815702,2.2627692151958776,2,15573.959716184301,0,0,0.0,0.013410853669601229,0.0,-1,8.689788053949885,8.689788053949885,False,2.958374252847013e-05,6208.2478330922,13274.940110481271,0.0,9.851711906266957e-06,0.03599095588205418,0.036000807593960446,0.03607073187710966,0.0,0.0006800716473550853,1.2278929198390765e-06
60,ARMM,EQ,1,60,1566211379,helped,a,Sulu,0.7601939534655546,0,0.0,29673.543,22302.6775,93077.66114176015,10739.659540437397,1227.9012239370795,11967.560764374477,0.029467550972236273,3423.8478413543903,391.4599842894237,3815.307825643814,13708.123299526278,391.4599842894237,14099.583283815702,1.5370621771528974,2,15573.959716184301,0,0,0.0,0.01161034951246798,0.0,-1,0.0,0.0,True,0.01891196404003386,20142.741751677197,33712.47447410444,0.0,0.006210442884464553,0.06799626765249953,0.07420671053696408,0.10414934895631334,0.0,0.0019773068680753753,1.2278929198390765e-06
61,ARMM,EQ,1,61,1566233153,helped,a,Sulu,1.4385332764130407,0,1919.1177980076216,30097.895999999993,22302.6775,88388.99921299807,25651.631226090976,2932.836861345877,28584.468087436853,0.021727171599019636,8177.852831335482,935.0005108592761,9112.853342194758,13588.935772956416,935.0005108592761,14523.936283815692,0.5117743414766781,2,15573.959716184301,0,0,0.0,0.011528211274024895,0.15184510882282262,-1,0.5009633911368017,0.0,True,373.8530139548006,0.0990423681726611,34194.578936365164,0.0,120.36932128993276,0.16240879666670138,120.53173008659945,313.75608920842706,313.75608920842706,0.0,1.2278929198390765e-06
62,ARMM,EQ,1,62,1566237172,helped,a,Sulu,1.1047933677294892,0,0.0,62615.32800000002,22302.6775,196406.88952661192,17122.456357308332,1957.6677490366565,19080.12410634499,0.06442336372968405,5458.709842422738,624.1125681303746,6082.822410553113,40403.17231945498,624.1125681303746,41027.28488758535,2.0408556896170444,1,15573.959716184301,0,0,0.0,0.007992629207138464,0.0,-1,0.0,0.0,True,0.0003400366087856124,50722.12201389716,71138.04082770845,0.0,0.00011275279420397808,0.10840782437804934,0.10852057717225332,0.10924237516115187,0.0,0.0020640152862595185,1.2278929198390765e-06
63,ARMM,EQ,1,63,1566274222,helped,a,Sulu,1.913645821809256,0,0.0,74621.10900000003,22302.6775,234065.68934233268,18222.3910170545,2083.426960477928,20305.817977532428,0.07765962409062856,5809.3735572474825,664.2051244169487,6473.578681664431,47933.43636468184,664.2051244169487,48597.64148909879,2.3116649603232675,1,15573.959716184301,0,0,0.0,0.007321484479995207,0.0,-1,0.0,0.0,True,3.439937492986581e-05,63385.69655205389,84777.9565091613,0.0,1.1466167860805823e-05,0.11537186744130977,0.11538333360917058,0.1154664753748652,0.0,0.0021759682242458544,1.2278929198390765e-06
64,ARMM,EQ,1,64,1566274335,helped,a,Sulu,1.6402678738822034,0,0.0,29568.061000000012,22302.6775,92746.79341044293,13829.909673916323,1581.219865639194,15411.129539555517,0.028096286485702393,4409.032353853938,504.09942729478195,4913.13178114872,13490.001856520928,504.09942729478195,13994.101283815711,1.1177263448049632,2,15573.959716184301,0,0,0.0,0.011631040632329493,0.0,-1,0.0,0.0,True,0.944852773406856,14888.05428326662,33592.63381960435,0.0,0.30778051124320527,0.08756164348196904,0.3953421547251743,1.4744197165975201,0.0,0.028105133243196325,1.2278929198390765e-06
65,ARMM,EQ,1,65,1566274447,helped,a,Sulu,2.187023862896252,0,0.0,44617.313,22302.6775,139952.1162831769,27767.932109740545,3174.800625231319,30942.73273497186,0.03960344705792513,8852.531502962182,1012.1395586611035,9864.671061623285,28031.2137251546,1012.1395586611035,29043.353283815704,0.7836224798314356,2,15573.959716184301,0,0,0.0,0.009468436907342037,0.0,-1,0.0,0.0,True,30.832463020761804,10582.514747260566,50690.26930917122,0.0,9.97905561543641,0.17580778392286503,10.154863399359275,34.683442280969956,0.0,0.6632546762036348,1.2278929198390765e-06
