,district,hazard,rp,hhid,helped_cat,affected_cat,pcwgt,frac_remittance,pcsoc,pcsamurdhi,gsp_samurdhi,pov_line,c,k,optimal_hh_reco_rate,dk_private,dk_public,dk0,scale_fac_soc,di0_pub,hh_reco_rate,dc0_prv,dc0_pub,dc0,welf_class,c_min,sub_savings_q1,sub_savings_q3,dw,const,integ,t_start_prv_reco,t_pov_inc,t_pov_cons,dk_prv_t,sav_f,sav_i,sav_offset_to,t_exhaust_sav,intermed_sf_num,di_t,di_prv_t,di_pub_t,dc_t,dc_net,sav_delta,dc_net_t0
0,Ampara,PF,5.0,521411,helped,a,5.330590823111983,0.0,0.0,0.0,0.0,52153.133146515145,96075.86350575878,298482.23822773044,1.0350000000000006,26491,0,26491.0,9.374841575216538e-06,0.0,1.0350000000000006,35945.14363996173,0.0,35945.14363996173,1,45477.532103761216,500.0,50.0,0,0.006452423250034839,0.02174899554910227,-1,0.0,0.0,9580.700000000006,3320.7300000000046,8007.0,4313.0,2.049,52099.48891603316,3145.97,3145.97,0,13261.73,4313.0,169.89,4313.0
1,Ampara,PF,5.0,521421,helped,a,6.663238528889979,0.0,0.0,0.0,0.0,52153.133146515145,75242.7396226009,233759.24517809914,0.9650000000000006,22473,0,22473.0,9.374841575216538e-06,0.0,0.9650000000000006,28920.08440643464,0.0,28920.08440643464,1,45477.532103761216,500.0,50.0,0,0.007291177913142125,0.026254328634376684,-1,0.0,0.0,8706.309999999998,3126.899999999996,6270.76,4049.0,2.037,59100.92677969542,2854.99,2854.99,0,11414.25,4049.0,139.88,4049.0
2,Ampara,PF,5.0,521431,helped,a,5.330590823111983,0.0,0.0,0.0,0.0,52153.133146515145,106153.01613378567,329789.2799926544,0.9050000000000006,36981,0,36981.0,9.374841575216538e-06,0.0,0.9050000000000006,45371.29892112131,0.0,45371.29892112131,1,45477.532103761216,500.0,50.0,0,0.006138522139138441,0.10945725541580084,-1,0.0,0.0,15196.999999999993,3.170000000000385,8846.83,0.0,0.858,82433.96227766706,4977.68,4977.68,0,18972.89,18805.77,0.05,20871.0
3,Ampara,PF,5.0,521441,helped,a,1.3326477057779957,0.0,0.0,0.0,0.0,52153.133146515145,114097.59696869811,354470.98654056026,1.2150000000000007,25613,0,25613.0,9.374841575216538e-06,0.0,1.2150000000000007,39364.141821386125,0.0,39364.141821386125,1,45477.532103761216,500.0,50.0,0,0.005920954814369124,0.05986762774870845,-1,0.0,0.0,7761.440000000001,2.7299999999980313,9508.94,0.0,0.912,10588.259163763796,2557.44,2557.44,0,12210.96,12065.64,0.07,12990.0
4,Ampara,PF,5.0,521451,helped,a,1.3326477057779957,0.0,0.0,0.0,0.0,52153.133146515145,115579.38394231752,359074.5058462817,0.6750000000000004,58997,0,58997.0,9.374841575216538e-06,0.0,0.6750000000000004,58813.00855410599,0.0,58813.00855410599,1,45477.532103761216,500.0,50.0,0,0.005882877539578337,0.1727382981113634,-1,0.0,0.0,30392.37999999998,3.829999999999491,9632.44,0.0,0.859,41032.54269635385,9910.8,9910.8,0,30694.21,30492.84,0.05,32935.0
5,Ampara,PF,5.0,521471,helped,a,7.995886234667974,0.0,720.0,720.0,2.7877594928468792e-08,52153.133146515145,49717.95779459116,152220.96471851468,1.1150000000000009,11880,0,11880.0,9.374841575216538e-06,0.0,0.056,4290.425690829945,0.0,4290.425690829945,2,45477.532103761216,500.0,50.0,0,0.008969605760501797,0.0,-1,0.9826589595375712,0.9826589595375712,11342.919999999998,5868.939999999998,4143.51,0.0,10.0,90794.64749531473,3655.02,3655.02,0,4290.91,0.0,82.63,0.0
6,Ampara,PF,5.0,521481,helped,a,5.330590823111983,0.0,1050.0,1050.0,4.065482593735031e-08,52153.133146515145,115980.86811557523,357055.80042100244,0.7550000000000004,49825,0,49825.0,9.374841575216538e-06,0.0,0.7550000000000004,53655.63418751024,0.0,53655.63418751024,1,45477.532103761216,500.0,50.0,0,0.005872686506321973,0.1390364404719559,-1,0.0,0.0,23726.910000000007,3.6199999999995116,9665.88,0.0,0.866,128331.78852418355,7749.17,7749.17,0,25925.49,25735.02,0.05,27901.0
7,Ampara,PF,5.0,522211,helped,a,6.195368639664273,0.0,75.0,0.0,0.0,52153.133146515145,284422.00113435223,883390.4708798284,1.1150000000000009,74270,0,74270.0,9.374841575216538e-06,0.0,1.1150000000000009,106717.17881749503,0.0,106717.17881749503,1,45477.532103761216,500.0,50.0,0,0.0037501479504966095,0.07522274315805157,-1,0.0,0.0,24829.749999999996,7.489999999998274,23703.84,0.0,0.868,157169.99725121094,8165.79,8165.79,0,36452.17,36055.14,0.16,40553.0
8,Ampara,PF,5.0,522221,helped,a,6.195368639664273,1.0,10000.0,0.0,0.0,52153.133146515145,129672.37951033609,371752.8468531203,0.7950000000000005,48359,0,48359.0,9.374841575216538e-06,0.0,0.7950000000000005,54011.46774245206,0.0,54011.46774245206,1,45477.532103761216,500.0,50.0,0,0.005554004860953645,0.11332647024011488,-1,0.0,0.0,22141.179999999982,3.689999999999436,10806.88,0.0,0.897,139290.16335713977,7236.94,7236.94,0,25110.89,24916.78,0.05,26466.0
9,Ampara,PF,5.0,522231,helped,a,7.744210799580341,0.0,94080.0,2880.0,1.1151037971387515e-07,52153.133146515145,100713.4562502218,20255.484945174856,1.1150000000000009,1694,0,1694.0,9.374841575216538e-06,0.0,1.1150000000000009,2435.9859540096477,0.0,2435.9859540096477,1,45477.532103761216,500.0,50.0,0,0.006302113864059151,0.0,-1,0.0,0.0,566.3399999999997,6938.290000000001,8392.84,0.0,10.0,4481.110137069166,187.14,187.14,0,832.32,0.0,15.87,0.0
