,district,hazard,rp,hhid,helped_cat,affected_cat,pcwgt,pcsoc,pov_line,c,k,optimal_hh_reco_rate,dk_private,dk_public,dk0,scale_fac_soc,di0_pub,hh_reco_rate,dc0_prv,dc0_pub,dc0,welf_class,c_min,sub_savings_q1,sub_savings_q3,dw,const,integ,t_start_prv_reco,t_pov_inc,t_pov_cons,dk_prv_t,sav_f,sav_i,sav_offset_to,t_exhaust_sav,intermed_sf_num,di_t,di_prv_t,di_pub_t,dc_t,dc_net,sav_delta,dc_net_t0
20,Ampara,PF,5.0,522361,helped,a,5.146622914384968,6000.0,52153.133146515145,134521.77144119353,423996.57000102533,0.7950000000000005,55472,0,55472.0,1.9203597484886645e-05,0.0,0.7950000000000005,60957.994982725984,0.0,60957.994982725984,1,45477.532103761216,500.0,50.0,0,0.005452977514111394,0.010791190995452147,-1,0.0,0.0,52175.17,9049.150000000001,11211.13,31089.0,0.847,272670.8611804894,16100.61,16100.61,0,58220.14,31089.0,514.21,31089.0
21,Ampara,PF,5.0,522371,helped,a,5.146622914384968,976.0,52153.133146515145,101667.07155241362,331511.4524176101,1.0350000000000006,30335,0,30335.0,1.9203597484886645e-05,0.0,1.0350000000000006,40615.383494041685,0.0,40615.383494041685,1,45477.532103761216,500.0,50.0,0,0.006272487991846601,0.007189626736536116,-1,0.0,0.0,28009.21,6746.959999999999,8473.02,16652.0,0.861,147056.41224942915,8683.31,8683.31,0,38256.76,16652.0,408.98,16652.0
22,Ampara,PF,5.0,522381,helped,a,3.4310819429233126,9000.0,52153.133146515145,154037.5992924983,478884.2062637028,0.7550000000000004,66638,0,66638.0,1.9203597484886645e-05,0.0,0.7550000000000004,70562.79104926297,0.0,70562.79104926297,1,45477.532103761216,500.0,50.0,0,0.005095849873283807,0.01119866746641259,-1,0.0,0.0,62871.079999999994,10381.279999999999,12837.57,36693.0,0.866,218876.8144924634,19386.32,19386.32,0,67549.55,36693.0,585.12,36693.0
23,Ampara,PF,5.0,522391,helped,a,8.577704857308284,80692.8,52153.133146515145,207901.88912818595,433131.4453368651,0.8450000000000005,52792,0,52792.0,1.9203597484886645e-05,0.0,0.8450000000000005,60654.06101530902,0.0,60654.06101530902,1,45477.532103761216,500.0,50.0,0,0.004386324704467704,0.004784111578226437,-1,0.0,0.0,49463.47,14622.56,17326.16,23655.0,1.114,431247.4570060683,15279.96,15279.96,0,57762.66,23655.0,648.17,23655.0
24,Ampara,PF,5.0,522511,helped,a,9.181208069753676,40333.333333333336,52153.133146515145,74882.82823929386,120954.3592718166,0.7950000000000005,16112,0,16112.0,1.9203597484886645e-05,0.0,0.7950000000000005,17706.19947987226,0.0,17706.19947987226,1,45477.532103761216,500.0,50.0,0,0.007308678803403948,0.001019468479867667,-1,0.0,0.0,15154.429999999998,13122.7,6240.52,1948.0,2.776,141283.64320019397,4677.21,4677.21,0,16910.95,1948.0,285.82,1948.0
25,Ampara,PF,5.0,522521,helped,a,4.590604034876836,35013.333333333336,52153.133146515145,93511.37249685529,198801.52965744413,0.8450000000000005,23580,0,23580.0,1.9203597484886645e-05,0.0,0.8450000000000005,27091.636340437897,0.0,27091.636340437897,1,45477.532103761216,500.0,50.0,0,0.006540301662113073,0.004614876763953248,-1,0.0,0.0,22093.29,6564.6,7793.07,10295.0,1.145,103086.32877095215,6824.91,6824.91,0,25800.18,10295.0,294.73,10295.0
26,Ampara,PF,5.0,522531,helped,a,6.120805379835783,10500.0,52153.133146515145,59166.62853321312,162034.5481033468,0.7950000000000005,21609,0,21609.0,1.9203597484886645e-05,0.0,0.344,13739.096429451909,0.0,13739.096429451909,2,45477.532103761216,500.0,50.0,0,0.008222267167593706,0.0024302785712914535,-1,0.0,0.0,21053.35,14955.06,4930.92,3572.0,4.059,129720.43190479647,6440.75,6440.75,0,13731.27,3572.0,194.87,3572.0
27,Ampara,PF,5.0,522541,helped,a,6.120805379835783,1260.0,52153.133146515145,46313.934970576745,148482.1605256246,0.7950000000000005,19654,0,19654.0,1.9203597484886645e-05,0.0,0.025,6472.767338886705,0.0,6472.767338886705,3,45477.532103761216,500.0,50.0,0,0.009293389830268587,0.0,-1,0.07707129094412331,0.07707129094412331,19616.170000000002,13188.77,3859.83,0.0,10.0,120124.60047861276,5964.14,5964.14,0,6454.78,0.0,124.34,0.0
28,Ampara,PF,5.0,522551,helped,a,10.71140941471262,13142.857142857143,52153.133146515145,98324.27382484898,282666.749894792,0.7150000000000004,42370,0,42370.0,1.9203597484886645e-05,0.0,0.7150000000000004,43170.82334452744,0.0,43170.82334452744,1,45477.532103761216,500.0,50.0,0,0.006378221862887306,0.01063253055034787,-1,0.0,0.0,40098.32000000001,6686.650000000001,8194.34,22449.0,0.915,435467.63673499913,12354.95,12354.95,0,41422.96,22449.0,360.11,22449.0
29,Ampara,PF,5.0,522561,helped,a,4.590604034876836,0.0,52153.133146515145,133609.91110018032,439658.9039272032,0.6450000000000004,72861,0,72861.0,1.9203597484886645e-05,0.0,0.6450000000000004,69137.40022898297,0.0,69137.40022898297,1,45477.532103761216,500.0,50.0,0,0.005471553602131663,0.01501089220637007,-1,0.0,0.0,69327.56999999999,9026.5,11135.17,40100.0,0.845,322235.29264428315,21331.73,21331.73,0,66607.2,40100.0,502.79,40100.0
30,Ampara,PF,5.0,522571,helped,a,6.120805379835783,0.0,52153.133146515145,115944.58628369607,381529.1044057439,0.8450000000000005,44812,0,44812.0,1.9203597484886645e-05,0.0,0.8450000000000005,51484.25914359102,0.0,51484.25914359102,1,45477.532103761216,500.0,50.0,0,0.005873605286426855,0.010030184064848395,-1,0.0,0.0,41986.60999999999,7764.82,9662.93,25227.0,0.844,261210.2662287959,12968.94,12968.94,0,49029.99,25227.0,450.98,25227.0
31,Ampara,PF,5.0,522591,helped,a,6.120805379835783,1260.0,52153.133146515145,129738.7583186709,423001.21447546384,0.9050000000000006,45650,0,45650.0,1.9203597484886645e-05,0.0,0.9050000000000006,55186.05807031563,0.0,55186.05807031563,1,45477.532103761216,500.0,50.0,0,0.005552583869274538,0.008838870949604147,-1,0.0,0.0,42574.42999999999,8659.77,10812.53,25386.0,0.858,265173.67133640096,13165.74,13165.74,0,52373.35,25386.0,511.24,25386.0
32,Ampara,PF,5.0,522611,helped,a,7.78242929249039,0.0,52153.133146515145,42699.262602883755,140506.87437706374,1.0350000000000006,13045,0,13045.0,1.9203597484886645e-05,0.0,0.038,4464.303405965915,0.0,4464.303405965915,3,45477.532103761216,500.0,50.0,0,0.009678761942773206,0.0,-1,0.07707129094412331,0.07707129094412331,13006.849999999999,9737.54,3558.59,0.0,10.0,101299.05699418606,3955.61,3955.61,0,4450.23,0.0,85.71,0.0
33,Ampara,PF,5.0,522631,helped,a,3.112971716996156,25500.0,52153.133146515145,92203.44842099288,224088.7441500665,0.8450000000000005,26908,0,26908.0,1.9203597484886645e-05,0.0,0.8450000000000005,30914.965688530974,0.0,30914.965688530974,1,45477.532103761216,500.0,50.0,0,0.006586526047466368,0.001869646448071373,-1,0.0,0.0,25211.45,19164.46,7684.14,4328.0,2.327,79770.80300982443,7787.87,7787.87,0,29441.24,4328.0,479.28,4328.0
34,Ampara,PF,5.0,522641,helped,a,7.78242929249039,0.0,52153.133146515145,170256.36197159768,560248.299506314,1.1150000000000009,46236,0,46236.0,1.9203597484886645e-05,0.0,1.1150000000000009,65604.00487376317,0.0,65604.00487376317,1,45477.532103761216,500.0,50.0,0,0.004847059166806299,0.006518882176798386,-1,0.0,0.0,42428.670000000006,11314.95,14189.32,25586.0,0.844,337368.69895092305,13173.84,13173.84,0,61509.15,25586.0,679.52,25586.0
35,Ampara,PF,5.0,522661,helped,a,10.895401009486546,2142.8571428571427,52153.133146515145,39460.533446176174,123184.13339113233,0.9650000000000006,11948,0,11948.0,1.9203597484886645e-05,0.0,0.042,4130.974294433145,0.0,4130.974294433145,3,45477.532103761216,500.0,50.0,0,0.010068123164593488,0.0,-1,0.07707129094412331,0.07707129094412331,11909.390000000001,8944.380000000001,3288.66,0.0,10.0,129862.61149410043,3622.17,3622.17,0,4122.77,0.0,79.4,0.0
36,Ampara,PF,5.0,522671,helped,a,7.78242929249039,0.0,52153.133146515145,125801.56340603626,413964.6304977731,1.0350000000000006,35671,0,35671.0,1.9203597484886645e-05,0.0,1.0350000000000006,47759.704761917244,0.0,47759.704761917244,1,45477.532103761216,500.0,50.0,0,0.00563880370574362,0.0065964444467359,-1,0.0,0.0,32936.1,8417.909999999998,10484.41,19104.0,0.885,261485.81083732378,10210.71,10210.71,0,44986.2,19104.0,490.11,19104.0
37,Ampara,PF,5.0,522681,helped,a,3.112971716996156,0.0,52153.133146515145,129612.09354427998,426503.62173103314,0.7950000000000005,56054,0,56054.0,1.9203597484886645e-05,0.0,0.7950000000000005,61597.430813952764,0.0,61597.430813952764,1,45477.532103761216,500.0,50.0,0,0.005555296367070269,0.011718803071399065,-1,0.0,0.0,52722.57000000001,8664.800000000001,10801.99,32031.0,0.823,166657.26790007588,16269.41,16269.41,0,58830.84,32031.0,507.74,32031.0
38,Ampara,PF,5.0,522691,helped,a,3.112971716996156,12900.0,52153.133146515145,84421.12687203464,237672.2365879625,0.4250000000000002,64002,0,64002.0,1.9203597484886645e-05,0.0,0.316,38993.594768273426,0.0,38993.594768273426,2,45477.532103761216,500.0,50.0,0,0.006883422438514264,0.006397851931424091,-1,0.0,0.0,62487.369999999995,37001.77999999999,7035.64,12478.0,3.731,195709.38774611417,19105.79,19105.79,0,38972.39,12478.0,508.21,12478.0
39,Ampara,PF,5.0,522711,helped,a,4.092876248593661,840.0,52153.133146515145,136236.47219302272,445689.09948622936,0.9050000000000006,48419,0,48419.0,1.9203597484886645e-05,0.0,0.9050000000000006,58533.4784145966,0.0,58533.4784145966,1,45477.532103761216,500.0,50.0,0,0.005418552693496588,0.008943683898393697,-1,0.0,0.0,45156.88999999999,9070.67,11354.07,26925.0,0.858,188072.61600313947,13964.33,13964.33,0,55550.18,26925.0,542.27,26925.0
40,Ampara,PF,5.0,522721,helped,a,6.821460414322768,585.6,52153.133146515145,80329.28750350182,262511.3337283476,0.9050000000000006,27680,0,27680.0,1.9203597484886645e-05,0.0,0.9050000000000006,33462.210810119985,0.0,33462.210810119985,1,45477.532103761216,500.0,50.0,0,0.007056559994021197,0.002519373518787128,-1,0.0,0.0,25815.13,18429.85,6694.71,5019.0,2.096,179194.51255974008,7983.09,7983.09,0,31756.74,5019.0,509.87,5019.0
41,Ampara,PF,5.0,522731,helped,a,4.092876248593661,8000.0,52153.133146515145,96654.67545537213,293169.5281100463,0.8450000000000005,33900,0,33900.0,1.9203597484886645e-05,0.0,0.8450000000000005,38947.68365254657,0.0,38947.68365254657,1,45477.532103761216,500.0,50.0,0,0.006433074223223442,0.008506073913040238,-1,0.0,0.0,31762.600000000002,6559.26,8055.23,18305.0,0.894,132134.2940233103,9811.07,9811.07,0,37091.02,18305.0,356.18,18305.0
