district,hazard,rp,hhid,affected_cat,helped_cat,index,c,c_min,const,dc0,dc0_prv,dc0_pub,dc_net,dc_npv_pre,dc_post_reco,dc_t,di0,di0_prv,di0_pub,di_prv_t,di_pub_t,di_t,dk0,dk_private,dk_prv_t,dk_public,dw,dw_curr_no_clip,has_ew,help_received,hh_reco_rate,integ,ispoor,macro_multiplier,pc_fee,pc_fee_BE,pcsoc,pcwgt,pcwgt_ae,pov_line,sav_delta,sav_f,sav_i,sav_offset_to,scale_fac_soc,t_start_prv_reco,welf_class,wprime_hh,dw_curr,dw_tot
Colombo,PF,1000.0,11210093091,a,helped,46035,31215.252803982043,36346.798828125,0.01132000366356556,23040.34115774231,23040.34115774231,0.0,23040.34115774231,129778.86982658347,0.0,23040.34115774231,23040.34115774231,23040.34115774231,0.0,23040.34115774231,0.0,23040.34115774231,68345.82062190578,68345.82062190578,68345.82062190578,0.0,0.05545402319549671,3045143.8560390095,0.0,0.0,0.0,5.734168344049168,1.0,5.632680043150034,0.0,0.0,0.0,56.083418998412995,56.083418998412995,43493.30859375,0.0,0.0,2601.2710669985036,0.0,0.004939090243150791,0.0,3.0,1.8132167204683824e-07,2601500.223304248,145901027.0480371
Gampaha,PF,5.0,12101137041,a,helped,58589,35444.39202612584,36346.798828125,0.010623221332221109,27725.580165813837,27725.580165813837,0.0,27725.580165813837,156169.32208473602,0.0,27725.580165813837,27725.580165813837,27725.580165813837,0.0,27725.580165813837,0.0,27725.580165813837,82243.90062966681,82243.90062966681,82243.90062966681,0.0,0.05545402319549671,3424946.6285295417,0.0,0.0,0.0,6.872373752010834,1.0,5.632680043150034,0.0,0.0,0.0,6.698884611569306,6.698884611569306,43493.30859375,0.0,0.0,2953.6993355104864,0.0,0.0005228836967489756,0.0,3.0,1.498575758386658e-07,2601500.223304248,17427149.81288694
Gampaha,PF,10.0,12101137041,a,helped,60744,35444.39202612584,36346.798828125,0.010623221332221109,26038.972881257287,26038.972881257287,0.0,26038.972881257287,146669.20289238286,0.0,26038.972881257287,26038.972881257287,26038.972881257287,0.0,26038.972881257287,0.0,26038.972881257287,77240.82545205962,77240.82545205962,77240.82545205962,0.0,0.05545402319549671,2819224.616196058,0.0,0.0,0.0,5.656953919216816,1.0,5.632680043150034,0.0,0.0,0.0,7.536734649935844,7.536734649935844,43493.30859375,0.0,0.0,2953.6993355104864,0.0,0.000583883781185502,0.0,3.0,1.498575758386658e-07,2601500.223304248,19606816.87479296
Gampaha,PF,25.0,12101137041,a,helped,62899,35444.39202612584,36346.798828125,0.010623221332221109,29579.09299663588,29579.09299663588,0.0,29579.09299663588,166609.56681662987,0.0,29579.09299663588,29579.09299663588,29579.09299663588,0.0,29579.09299663588,0.0,29579.09299663588,87742.07683237446,87742.07683237446,87742.07683237446,0.0,0.05545402319549671,4374235.747980763,0.0,0.0,0.0,8.777182887792025,1.0,5.632680043150034,0.0,0.0,0.0,10.344832071785632,10.344832071785632,43493.30859375,0.0,0.0,2953.6993355104864,0.0,0.000822124426026145,0.0,3.0,1.498575758386658e-07,2601500.223304248,26912082.944795266
Gampaha,PF,1000.0,12101137041,a,helped,73674,35444.39202612584,36346.798828125,0.010623221332221109,26324.655912223217,26324.655912223217,0.0,26324.655912223217,148278.36399957127,0.0,26324.655912223217,26324.655912223217,26324.655912223217,0.0,26324.655912223217,0.0,26324.655912223217,78088.26260828241,78088.26260828241,78088.26260828241,0.0,0.05545402319549671,2909835.9000456063,0.0,0.0,0.0,5.83877123677046,1.0,5.632680043150034,0.0,0.0,0.0,14.270534211825238,14.270534211825238,43493.30859375,0.0,0.0,2953.6993355104864,0.0,0.0011116491173591451,0.0,3.0,1.498575758386658e-07,2601500.223304248,37124797.93873426
Hambantota,PF,5.0,33211036071,a,helped,76451,38028.11958411883,36346.798828125,0.010255989562577504,27646.77667844432,27646.77667844432,0.0,27646.77667844432,155725.4472540991,0.0,27646.77667844432,27646.77667844432,27646.77667844432,0.0,27646.77667844432,0.0,27646.77667844432,82010.14154705322,82010.14154705322,82010.14154705322,0.0,0.05545402319549671,2642516.7032437534,0.0,0.0,0.0,5.492238183880465,1.0,5.632680043150034,0.0,0.0,0.0,24.319137966454583,24.319137966454583,43493.30859375,0.0,0.0,3169.0099653432358,0.0,0.00010313478300319763,0.0,3.0,1.3484744545271406e-07,2601500.223304248,63266242.85029841
Hambantota,PF,10.0,33211036071,a,helped,77334,38028.11958411883,36346.798828125,0.010255989562577504,28123.03729405064,28123.03729405064,0.0,28123.03729405064,158408.07091896317,0.0,28123.03729405064,28123.03729405064,28123.03729405064,0.0,28123.03729405064,0.0,28123.03729405064,83422.89938690708,83422.89938690708,83422.89938690708,0.0,0.05545402319549671,2774352.437837259,0.0,0.0,0.0,5.766247144597937,1.0,5.632680043150034,0.0,0.0,0.0,28.24985211359798,28.24985211359798,43493.30859375,0.0,0.0,3169.0099653432358,0.0,0.00011990597605853323,0.0,3.0,1.3484744545271406e-07,2601500.223304248,73491996.58183713
Hambantota,PF,25.0,33207001101,a,helped,77999,29040.45826665856,36346.798828125,0.011736220568786832,23365.91467930037,23365.91467930037,0.0,23365.91467930037,131612.72130404162,0.0,23365.91467930037,23365.91467930037,23365.91467930037,0.0,23365.91467930037,0.0,23365.91467930037,69311.58711604348,69311.58711604348,69311.58711604348,0.0,0.05545402319549671,4180242.921972937,0.0,0.0,0.0,7.59245889659064,1.0,5.632680043150034,0.0,0.0,0.0,36.39217093329141,36.39217093329141,43493.30859375,0.0,-2.842170943040401e-14,2420.0381888882134,0.0,0.00013753517210307595,0.0,3.0,2.020667246539498e-07,2601500.223304248,94674240.80948396
Hambantota,PF,25.0,33211033041,a,helped,78206,31027.20701221713,36346.798828125,0.0113542552718433,23656.172890052876,23656.172890052876,0.0,23656.172890052876,133247.6529351077,0.0,23656.172890052876,23656.172890052876,23656.172890052876,0.0,23656.172890052876,0.0,23656.172890052876,70172.59587760254,70172.59587760254,70172.59587760254,0.0,0.05545402319549671,3367666.561468353,0.0,0.0,0.0,6.322365847126637,1.0,5.632680043150034,0.0,0.0,0.0,48.52279901977293,48.52279901977293,43493.30859375,0.0,0.0,2585.6005843514276,0.0,0.00013753517210307595,0.0,3.0,1.8297256448787834e-07,2601500.223304248,126232072.48528643
Hambantota,PF,25.0,33211036071,a,helped,78217,38028.11958411883,36346.798828125,0.010255989562577504,31635.407676928724,31635.407676928724,0.0,31635.407676928724,178192.1294787518,0.0,31635.407676928724,31635.407676928724,31635.407676928724,0.0,31635.407676928724,0.0,31635.407676928724,93841.83522220454,93841.83522220454,93841.83522220454,0.0,0.05545402319549671,4166901.798396645,0.0,0.0,0.0,8.66053831846799,1.0,5.632680043150034,0.0,0.0,0.0,32.348532679848624,32.348532679848624,43493.30859375,0.0,1.4210854715202004e-14,3169.0099653432358,0.0,0.00013753517210307595,0.0,3.0,1.3484744545271406e-07,2601500.223304248,84154714.99019095
Hambantota,PF,50.0,33207001101,a,helped,78882,29040.45826665856,36346.798828125,0.011736220568786832,21937.256875949242,21937.256875949242,0.0,21937.256875949242,123565.54900661517,0.0,21937.256875949242,21937.256875949242,21937.256875949242,0.0,21937.256875949242,0.0,21937.256875949242,65073.681553385984,65073.681553385984,65073.681553385984,0.0,0.05545402319549671,3382391.0421083295,0.0,0.0,0.0,6.143342728820038,1.0,5.632680043150034,0.0,0.0,0.0,40.3047089209735,40.3047089209735,43493.30859375,0.0,0.0,2420.0381888882134,0.0,0.00015028460888721112,0.0,3.0,2.020667246539498e-07,2601500.223304248,104852709.25812529
Hambantota,PF,50.0,33211033041,a,helped,79089,31027.20701221713,36346.798828125,0.0113542552718433,25180.83799413534,25180.83799413534,0.0,25180.83799413534,141835.60363936028,0.0,25180.83799413534,25180.83799413534,25180.83799413534,0.0,25180.83799413534,0.0,25180.83799413534,74695.29313276376,74695.29313276376,74695.29313276376,0.0,0.05545402319549671,4177608.403493035,0.0,0.0,0.0,7.8429286898871045,1.0,5.632680043150034,0.0,0.0,0.0,53.7395060632061,53.7395060632061,43493.30859375,0.0,0.0,2585.6005843514276,0.0,0.00015028460888721112,0.0,3.0,1.8297256448787834e-07,2601500.223304248,139803337.02369067
Hambantota,PF,100.0,33211033041,a,helped,79972,31027.20701221713,36346.798828125,0.0113542552718433,22881.781753898485,22881.781753898485,0.0,22881.781753898485,128885.75543689859,0.0,22881.781753898485,22881.781753898485,22881.781753898485,0.0,22881.781753898485,0.0,22881.781753898485,67875.47721427854,67875.47721427854,67875.47721427854,0.0,0.05545402319549671,3046744.8897926505,0.0,0.0,0.0,5.719876206429969,1.0,5.632680043150034,0.0,0.0,0.0,55.03524701060478,55.03524701060478,43493.30859375,0.0,0.0,2585.6005843514276,0.0,0.00015632000395190358,0.0,3.0,1.8297256448787834e-07,2601500.223304248,143174207.38769278
Hambantota,PF,250.0,33211033041,a,helped,80855,31027.20701221713,36346.798828125,0.0113542552718433,24322.626385520536,24322.626385520536,0.0,24322.626385520536,137001.57223871598,0.0,24322.626385520536,24322.626385520536,24322.626385520536,0.0,24322.626385520536,0.0,24322.626385520536,72149.53323031915,72149.53323031915,72149.53323031915,0.0,0.05545402319549671,3687427.53523757,0.0,0.0,0.0,6.922676425060156,1.0,5.632680043150034,0.0,0.0,0.0,61.219260664075136,61.219260664075136,43493.30859375,0.0,2.842170943040401e-14,2585.6005843514276,0.0,0.000175201179073492,0.0,3.0,1.8297256448787834e-07,2601500.223304248,159261920.28811243
Hambantota,PF,250.0,33211036071,a,helped,80866,38028.11958411883,36346.798828125,0.010255989562577504,31432.691723323325,31432.691723323325,0.0,31432.691723323325,177050.29537245055,0.0,31432.691723323325,31432.691723323325,31432.691723323325,0.0,31432.691723323325,0.0,31432.691723323325,93240.50783267248,93240.50783267248,93240.50783267248,0.0,0.05545402319549671,4056976.844803195,0.0,0.0,0.0,8.432068985900996,1.0,5.632680043150034,0.0,0.0,0.0,40.81284044271676,40.81284044271676,43493.30859375,0.0,-1.4210854715202004e-14,3169.0099653432358,0.0,0.000175201179073492,0.0,3.0,1.3484744545271406e-07,2601500.223304248,106174613.5254083
Hambantota,PF,500.0,33207001101,a,helped,81531,29040.45826665856,36346.798828125,0.011736220568786832,22074.82984903723,22074.82984903723,0.0,22074.82984903723,124340.45354660468,0.0,22074.82984903723,22074.82984903723,22074.82984903723,0.0,22074.82984903723,0.0,22074.82984903723,65481.771766839025,65481.771766839025,65481.771766839025,0.0,0.05545402319549671,3448334.957667103,0.0,0.0,0.0,6.263114827644364,1.0,5.632680043150034,0.0,0.0,0.0,47.581455941617264,47.581455941617264,43493.30859375,0.0,0.0,2420.0381888882134,0.0,0.00018185733120019108,0.0,3.0,2.020667246539498e-07,2601500.223304248,123783168.25725855
Hambantota,PF,1000.0,33207001101,a,helped,82414,29040.45826665856,36346.798828125,0.011736220568786832,21178.061128435857,21178.061128435857,0.0,21178.061128435857,119289.24227075215,0.0,21178.061128435857,21178.061128435857,21178.061128435857,0.0,21178.061128435857,0.0,21178.061128435857,62821.637800161116,62821.637800161116,62821.637800161116,0.0,0.05545402319549671,3050256.7479863823,0.0,0.0,0.0,5.540096452625433,1.0,5.632680043150034,0.0,0.0,0.0,49.78658192260067,49.78658192260067,43493.30859375,0.0,0.0,2420.0381888882134,0.0,0.0001882003821171737,0.0,3.0,2.020667246539498e-07,2601500.223304248,129519803.98920088
Mannar,PF,5.0,42203025061,a,helped,121072,29396.625263748872,36346.798828125,0.011664906379106353,24566.572674916133,24566.572674916133,0.0,24566.572674916133,138375.64363459506,0.0,24566.572674916133,24566.572674916133,24566.572674916133,0.0,24566.572674916133,0.0,24566.572674916133,72873.1644136538,72873.1644136538,72873.1644136538,0.0,0.05545402319549671,4832164.8614558475,0.0,0.0,0.0,8.83018245988675,1.0,5.632680043150034,0.0,0.0,0.0,30.78791762149484,30.78791762149484,43493.30859375,0.0,-1.4210854715202004e-14,2449.7187719790727,0.0,3.511239176179101e-05,0.0,3.0,1.9840553591522632e-07,2601500.223304248,80094774.56739162
Mannar,PF,5.0,42210012031,a,helped,121191,66748.9348676764,36346.798828125,0.007741191760655923,50666.47384217495,50666.47384217495,0.0,50666.4670150799,285388.0360676021,0.0,50666.4670150799,50666.47384217495,50666.47384217495,0.0,50666.4670150799,0.0,50666.4670150799,150294.70451105884,150294.70451105884,150294.70451105884,0.0,0.05545402319549671,2788014.8229953987,0.0,0.0,0.0,7.677086694632018,0.0,5.632680043150034,0.0,0.0,194.44444274902344,20.78187092641845,20.78187092641845,43493.30859375,0.0,0.0,5562.4112389730335,0.0,3.511239176179101e-05,0.0,3.0,5.79873804428649e-08,2601500.223304248,54064041.85575765
Mannar,PF,10.0,42210012101,a,helped,121513,48017.20743225121,36346.798828125,0.009127073464405293,37786.660808419016,37786.660808419016,0.0,37786.660808419016,212840.17023286133,0.0,37786.660808419016,37786.660808419016,37786.660808419016,0.0,37786.660808419016,0.0,37786.660808419016,112088.63288229471,112088.63288229471,112088.63288229471,0.0,0.05545402319549671,3003454.1541883657,0.0,0.0,0.0,7.014531230079132,0.0,5.632680043150034,0.0,0.0,0.0,58.07674127431197,58.07674127431197,43493.30859375,0.0,0.0,4001.433952687601,0.0,4.090956974787626e-05,0.0,3.0,9.503961134435953e-08,2601500.223304248,151086655.39390564
Mannar,PF,25.0,42203025061,a,helped,121706,29396.625263748872,36346.798828125,0.011664906379106353,24111.932484100853,24111.932484100853,0.0,24111.932484100853,135814.8009049759,0.0,24111.932484100853,24111.932484100853,24111.932484100853,0.0,24111.932484100853,0.0,24111.932484100853,71524.54041905949,71524.54041905949,71524.54041905949,0.0,0.05545402319549671,4473070.738894337,0.0,0.0,0.0,8.173982451525333,1.0,5.632680043150034,0.0,0.0,0.0,39.38145190202325,39.38145190202325,43493.30859375,0.0,4.263256414560601e-14,2449.7187719790727,0.0,4.1998020862609315e-05,0.0,3.0,1.9840553591522632e-07,2601500.223304248,102450855.91715899
Mannar,PF,100.0,42210012031,a,helped,122459,66748.9348676764,36346.798828125,0.007741191760655923,54088.359739190186,54088.359739190186,0.0,54088.350648978565,304662.42446965637,0.0,54088.350648978565,54088.359739190186,54088.359739190186,0.0,54088.350648978565,0.0,54088.350648978565,160445.2245673021,160445.2245673021,160445.2245673021,0.0,0.05545402319549671,3486850.7078280756,0.0,0.0,0.0,9.601403462580992,0.0,5.632680043150034,0.0,0.0,194.44444274902344,28.661705504366864,28.661705504366864,43493.30859375,0.0,0.0,5562.4112389730335,0.0,4.6751813113878685e-05,0.0,3.0,5.79873804428649e-08,2601500.223304248,74563433.269891
Mannar,PF,100.0,42210012101,a,helped,122464,48017.20743225121,36346.798828125,0.009127073464405293,39960.07312056937,39960.07312056937,0.0,39960.07312056937,225082.30638904718,0.0,39960.07312056937,39960.07312056937,39960.07312056937,0.0,39960.07312056937,0.0,39960.07312056937,118535.74436413811,118535.74436413811,118535.74436413811,0.0,0.05545402319549671,3714032.2289472306,0.0,0.0,0.0,8.674077819080589,0.0,5.632680043150034,0.0,0.0,0.0,66.87731284352269,66.87731284352269,43493.30859375,0.0,2.842170943040401e-14,4001.433952687601,0.0,4.6751813113878685e-05,0.0,3.0,9.503961134435953e-08,2601500.223304248,173981344.29641232
Mannar,PF,500.0,42203025061,a,helped,122974,29396.625263748872,36346.798828125,0.011664906379106353,21626.106937292203,21626.106937292203,0.0,21626.106937292203,121812.9409567143,0.0,21626.106937292203,21626.106937292203,21626.106937292203,0.0,21626.106937292203,0.0,21626.106937292203,64150.700519885766,64150.700519885766,64150.700519885766,0.0,0.05545402319549671,3108049.8364062724,0.0,0.0,0.0,5.67957591198988,1.0,5.632680043150034,0.0,0.0,0.0,53.503121221887234,53.503121221887234,43493.30859375,0.0,0.0,2449.7187719790727,0.0,5.7057310972610536e-05,0.0,3.0,1.9840553591522632e-07,2601500.223304248,139188381.8062139
Mannar,PF,500.0,42210012031,a,helped,123093,66748.9348676764,36346.798828125,0.007741191760655923,53834.84109735699,53834.84109735699,0.0,53834.83000339086,303234.435075236,0.0,53834.83000339086,53834.84109735699,53834.84109735699,0.0,53834.83000339086,0.0,53834.83000339086,159693.1924487251,159693.1924487251,159693.1924487251,0.0,0.05545402319549671,3425524.048215488,0.0,0.0,0.0,9.432534172986545,0.0,5.632680043150034,0.0,0.0,194.44444274902344,36.11465293182094,36.11465293182094,43493.30859375,0.0,-7.105427357601002e-14,5562.4112389730335,0.0,5.7057310972610536e-05,0.0,3.0,5.79873804428649e-08,2601500.223304248,93952277.6666876
Puttalam,PF,5.0,62211031021,a,helped,151490,26998.82242700436,36346.798828125,0.012171877822909545,21043.124903146207,21043.124903146207,0.0,21043.124903146207,118529.18968746514,0.0,21043.124903146207,21043.124903146207,21043.124903146207,0.0,21043.124903146207,0.0,21043.124903146207,62421.36911551344,62421.36911551344,62421.36911551344,0.0,0.05545402319549671,3876938.4163153474,0.0,0.0,0.0,6.789542485852572,1.0,5.632680043150034,0.0,0.0,0.0,58.4011637250901,58.4011637250901,43493.30859375,0.0,-2.842170943040401e-14,2249.9018689170302,0.0,0.00021707079950570088,0.0,3.0,2.2541497607568192e-07,2601500.223304248,151930640.47204983
Puttalam,PF,10.0,62211031021,a,helped,152211,26998.82242700436,36346.798828125,0.012171877822909545,20511.40571379198,20511.40571379198,0.0,20511.40571379198,115534.18562102967,0.0,20511.40571379198,20511.40571379198,20511.40571379198,0.0,20511.40571379198,0.0,20511.40571379198,60844.101483579194,60844.101483579194,60844.101483579194,0.0,0.05545402319549671,3570110.7885457394,0.0,0.0,0.0,6.252206322397335,1.0,5.632680043150034,0.0,0.0,0.0,71.5000326478927,71.5000326478927,43493.30859375,0.0,0.0,2249.9018689170302,0.0,0.0002630623354121785,0.0,3.0,2.2541497607568192e-07,2601500.223304248,186007350.89975387
Puttalam,PF,25.0,62202049061,a,helped,152549,96838.81620957973,36346.798828125,0.00642695500960583,77052.51080313484,77052.51080313484,0.0,77052.51080313484,434012.13987542,0.0,77052.51080313484,77052.51080313484,77052.51080313484,0.0,77052.51080313484,0.0,77052.51080313484,228565.06532451618,228565.06532451618,228565.06532451618,0.0,0.05545402319549671,2706632.24167666,0.0,0.0,0.0,8.97704047615908,0.0,5.632680043150034,0.0,0.0,0.0,38.47465836482254,38.47465836482254,43493.30859375,0.0,0.0,8069.901350798311,0.0,0.00031626213227249573,0.0,3.0,3.318377516974462e-08,2601500.223304248,100091832.32764049
Puttalam,PF,50.0,62211031021,a,helped,153653,26998.82242700436,36346.798828125,0.012171877822909545,19882.774582487036,19882.774582487036,0.0,19882.774582487036,111993.30759322549,0.0,19882.774582487036,19882.774582487036,19882.774582487036,0.0,19882.774582487036,0.0,19882.774582487036,58979.35867255203,58979.35867255203,58979.35867255203,0.0,0.05545402319549671,3252833.394404593,0.0,0.0,0.0,5.696569859807033,1.0,5.632680043150034,0.0,0.0,0.0,90.71823435630782,90.71823435630782,43493.30859375,0.0,0.0,2249.9018689170302,0.0,0.00033474944701378614,0.0,3.0,2.2541497607568192e-07,2601500.223304248,236003506.93570188
Puttalam,PF,100.0,62207005031,a,helped,154207,63892.802090404046,36346.798828125,0.007912323369118774,51657.617018232006,51657.617018232006,0.0,51657.617018232006,290970.828455283,0.0,51657.617018232006,51657.617018232006,51657.617018232006,0.0,51657.617018232006,0.0,51657.617018232006,153234.80682475917,153234.80682475917,153234.80682475917,0.0,0.05545402319549671,2869673.2803230216,0.0,0.0,0.0,7.731034620228949,0.0,5.632680043150034,0.0,0.0,0.0,42.60992490536294,42.60992490536294,43493.30859375,0.0,0.0,5324.4001742003375,0.0,0.00035052770990185247,0.0,3.0,6.191873818527607e-08,2601500.223304248,110849729.15627892
Puttalam,PF,250.0,62207005031,a,helped,154928,63892.802090404046,36346.798828125,0.007912323369118774,52097.40714122202,52097.40714122202,0.0,52097.40714122202,293448.02550422336,0.0,52097.40714122202,52097.40714122202,52097.40714122202,0.0,52097.40714122202,0.0,52097.40714122202,154539.38025322428,154539.38025322428,154539.38025322428,0.0,0.05545402319549671,2964295.498982448,0.0,0.0,0.0,7.985951322180663,0.0,5.632680043150034,0.0,0.0,0.0,45.22200346597827,45.22200346597827,43493.30859375,0.0,0.0,5324.4001742003375,0.0,0.0003764339673409909,0.0,3.0,6.191873818527607e-08,2601500.223304248,117645052.11500794
