,district,hazard,rp,hhid,helped_cat,affected_cat,N_children,ethnicity,pcwgt,frac_remittance,pcsoc,pcsamurdhi,gsp_samurdhi,pov_line,c,k,optimal_hh_reco_rate,dk_private,dk_public,dk0,scale_fac_soc,di0_pub,hh_reco_rate,dc0_prv,dc0_pub,dc0,welf_class,c_min,sub_savings_q1,sub_savings_q3,dc_pre_reco,dw,const,integ,t_start_prv_reco,t_pov_inc,t_pov_cons,dk_prv_t,sav_f,sav_i,sav_offset_to,t_exhaust_sav,intermed_sf_num,di_t,di_prv_t,di_pub_t,dc_t,dc_net,sav_delta,dc_net_t0
0,Ampara,PF,5,521411,helped,a,2,2.0,5.330590823111983,0.0,0.0,0.0,0.0,52153.133146515145,96075.65860047363,298482.23822773044,0.8450000000000005,34726,0,34726.0,2.0103686763700067e-05,0.0,0.8450000000000005,40521.09765506525,0.0,40521.09765506525,1,45477.532103761216,1.0,1.0,0,0,0.00645243013073147,0.00460999201282242,-1,0.0,0.0,33613.44,7209.83,7996.69,19450.0,0.869,182120.6482838773,10997.11,10997.11,0,39866.7,19450.0,387.17,19450.0
1,Ampara,PF,10,521411,helped,a,2,2.0,6.480996107587006,0.0,0.0,0.0,0.0,52153.133146515145,96075.65860047363,298482.23822773044,0.8450000000000005,37253,0,37253.0,2.5038663826176404e-05,0.0,0.8450000000000005,43469.80507239952,0.0,43469.80507239952,1,45477.532103761216,1.0,1.0,0,0,0.00645243013073147,0.005139994737732342,-1,0.0,0.0,36059.479999999996,7169.32,7996.69,21300.0,0.844,237537.45111769222,11797.37,11797.37,0,42767.79,21300.0,406.97,21300.0
2,Ampara,PF,25,521411,helped,a,2,2.0,7.559263766962934,0.0,0.0,0.0,0.0,52153.133146515145,96075.65860047363,298482.23822773044,1.1150000000000009,22698,0,22698.0,2.8415943483081173e-05,0.0,1.1150000000000009,32614.31712649517,0.0,32614.31712649517,1,45477.532103761216,1.0,1.0,0,0,0.00645243013073147,0.002513349570050741,-1,0.0,0.0,21743.39,7206.36,7996.7,11415.0,0.942,167933.35336342873,7150.76,7150.76,0,31921.12,11415.0,388.55,11415.0
3,Ampara,PF,50,521411,helped,a,2,2.0,8.021197682071167,0.0,0.0,0.0,0.0,52153.133146515145,96075.65860047363,298482.23822773044,1.1150000000000009,22444,0,22444.0,3.060532375752522e-05,0.0,1.1150000000000009,32249.349439909136,0.0,32249.349439909136,1,45477.532103761216,1.0,1.0,0,0,0.00645243013073147,0.0024823817443515315,-1,0.0,0.0,21500.059999999998,7215.19,7996.7,11287.0,0.942,176201.32863415004,7070.74,7070.74,0,31563.9,11287.0,384.21,11287.0
4,Ampara,PF,100,521411,helped,a,2,2.0,8.61601669604615,0.0,0.0,0.0,0.0,52153.133146515145,96075.65860047363,298482.23822773044,1.1150000000000009,24337,0,24337.0,3.250760445754559e-05,0.0,1.1150000000000009,34969.36452143418,0.0,34969.36452143418,1,45477.532103761216,1.0,1.0,0,0,0.00645243013073147,0.0028875378349010592,-1,0.0,0.0,23313.45,7176.26,7996.7,12939.0,0.892,205231.19137531138,7667.11,7667.11,0,34226.11,12939.0,403.12,12939.0
5,Ampara,PF,250,521411,helped,a,2,2.0,9.196914413949381,0.0,0.0,0.0,0.0,52153.133146515145,96075.65860047363,298482.23822773044,1.2150000000000007,20390,0,20390.0,3.5039721737698775e-05,0.0,1.2150000000000007,31336.996572792163,0.0,31336.996572792163,1,45477.532103761216,1.0,1.0,0,0,0.00645243013073147,0.0021814759881036883,-1,0.0,0.0,19457.329999999998,7203.34,7996.7,10028.0,0.938,183186.0726490707,6411.29,6411.29,0,30611.92,10028.0,389.76,10028.0
6,Ampara,PF,500,521411,helped,a,2,2.0,10.304290237838977,0.0,0.0,0.0,0.0,52153.133146515145,96075.65860047363,298482.23822773044,0.9050000000000006,31536,0,31536.0,3.9457639022349615e-05,0.0,0.9050000000000006,38690.90836290208,0.0,38690.90836290208,1,45477.532103761216,1.0,1.0,0,0,0.00645243013073147,0.004047640608111637,-1,0.0,0.0,30455.14,7202.33,7996.71,17411.0,0.882,319338.81616023445,9975.36,9975.36,0,38022.09,17411.0,390.78,17411.0
7,Ampara,PF,1000,521411,helped,a,2,2.0,10.940873140029225,0.0,0.0,0.0,0.0,52153.133146515145,96075.65860047363,298482.23822773044,1.0350000000000006,27381,0,27381.0,4.11473698341835e-05,0.0,1.0350000000000006,37152.74923784316,0.0,37152.74923784316,1,45477.532103761216,1.0,1.0,0,0,0.00645243013073147,0.0034706112680734924,-1,0.0,0.0,26310.42,7180.15,7996.71,15233.0,0.861,293657.0832014462,8639.4,8639.4,0,36419.18,15233.0,401.26,15233.0
8,Ampara,PF,5,521421,helped,a,2,2.0,6.663238528889979,0.0,0.0,0.0,0.0,52153.133146515145,75242.57914904952,233759.24517809914,1.1150000000000009,19736,0,19736.0,2.0103686763700067e-05,0.0,1.1150000000000009,28358.276623865924,0.0,28358.276623865924,1,45477.532103761216,1.0,1.0,0,0,0.007291185688264953,0.003093322256754627,-1,0.0,0.0,18905.96,5608.280000000001,6262.68,10776.0,0.868,128710.58030807386,6217.61,6217.61,0,27755.53,10776.0,321.45,10776.0
9,Ampara,PF,10,521421,helped,a,2,2.0,8.101245134483758,0.0,0.0,0.0,0.0,52153.133146515145,75242.57914904952,233759.24517809914,1.1150000000000009,17936,0,17936.0,2.5038663826176404e-05,0.0,1.1150000000000009,25771.89144333498,0.0,25771.89144333498,1,45477.532103761216,1.0,1.0,0,0,0.007291185688264953,0.0026183578466475515,-1,0.0,0.0,17181.66,5648.099999999999,6262.69,9278.0,0.916,142215.57606193278,5650.54,5650.54,0,25224.12,9278.0,302.06,9278.0
10,Ampara,PF,25,521421,helped,a,2,2.0,9.449079708703666,0.0,0.0,0.0,0.0,52153.133146515145,75242.57914904952,233759.24517809914,1.0350000000000006,20500,0,20500.0,2.8415943483081173e-05,0.0,1.0350000000000006,27816.053444935715,0.0,27816.053444935715,1,45477.532103761216,1.0,1.0,0,0,0.007291185688264953,0.0032066873626744774,-1,0.0,0.0,19698.46,5640.61,6262.69,11126.0,0.885,189881.43003473317,6468.27,6468.27,0,27266.83,11126.0,305.79,11126.0
11,Ampara,PF,50,521421,helped,a,2,2.0,10.026497102588957,0.0,0.0,0.0,0.0,52153.133146515145,75242.57914904952,233759.24517809914,1.0350000000000006,20817,0,20817.0,3.060532375752522e-05,0.0,1.0350000000000006,28246.18461284033,0.0,28246.18461284033,1,45477.532103761216,1.0,1.0,0,0,0.007291185688264953,0.0032627389962195477,-1,0.0,0.0,20003.07,5630.99,6262.69,11298.0,0.885,204600.4993454882,6568.29,6568.29,0,27688.48,11298.0,310.52,11298.0
12,Ampara,PF,100,521421,helped,a,2,2.0,10.770020870057687,0.0,0.0,0.0,0.0,52153.133146515145,75242.57914904952,233759.24517809914,0.9050000000000006,26190,0,26190.0,3.250760445754559e-05,0.0,0.833,29766.047045288295,0.0,29766.047045288295,2,45477.532103761216,1.0,1.0,0,0,0.007291185688264953,0.004170547708981492,-1,0.0,0.0,25371.44,5663.45,6262.69,13990.0,0.927,277672.03187057504,8298.71,8298.71,0,29775.07,13990.0,299.56,13990.0
13,Ampara,PF,250,521421,helped,a,2,2.0,11.496143017436724,0.0,0.0,0.0,0.0,52153.133146515145,75242.57914904952,233759.24517809914,0.9650000000000006,22305,0,22305.0,3.5039721737698775e-05,0.0,0.9650000000000006,28703.87302874591,0.0,28703.87302874591,1,45477.532103761216,1.0,1.0,0,0,0.007291185688264953,0.003512477971413637,-1,0.0,0.0,21490.769999999997,5641.45,6262.7,12056.0,0.899,251697.70483806136,7047.29,7047.29,0,28175.1,12056.0,305.56,12056.0
14,Ampara,PF,500,521421,helped,a,2,2.0,12.880362797298721,0.0,0.0,0.0,0.0,52153.133146515145,75242.57914904952,233759.24517809914,0.7150000000000004,34156,0,34156.0,3.9457639022349615e-05,0.0,0.559,29766.047045288302,0.0,29766.047045288302,2,45477.532103761216,1.0,1.0,0,0,0.007291185688264953,0.0050248390321662425,-1,0.0,0.0,33433.899999999994,5752.24,6262.7,16371.0,1.088,435304.09707936767,10878.26,10878.26,0,29770.2,16371.0,255.1,16371.0
15,Ampara,PF,1000,521421,helped,a,2,2.0,13.67609142503653,0.0,0.0,0.0,0.0,52153.133146515145,75242.57914904952,233759.24517809914,0.8450000000000005,27851,0,27851.0,4.11473698341835e-05,0.0,0.762,29766.0470452883,0.0,29766.0470452883,2,45477.532103761216,1.0,1.0,0,0,0.007291185688264953,0.004379308562923838,-1,0.0,0.0,27052.89,5686.09,6262.7,14585.0,0.955,375449.87465244206,8836.59,8836.59,0,29755.78,14585.0,288.12,14585.0
16,Ampara,PF,5,521431,helped,a,2,2.0,5.330590823111983,0.0,0.0,0.0,0.0,52153.133146515145,106152.78973650702,329789.2799926544,0.9650000000000006,32095,0,32095.0,2.0103686763700067e-05,0.0,0.9650000000000006,41302.434649522525,0.0,41302.434649522525,1,45477.532103761216,1.0,1.0,0,0,0.006138528685099078,0.0036906370468006836,-1,0.0,0.0,30923.41,7957.43,8835.44,17760.0,0.875,167933.65394952236,10140.45,10140.45,0,40541.58,17760.0,431.73,17760.0
