,district,hazard,rp,index,hhid,helped_cat,affected_cat,pov_line,ispoor,has_ew,pcwgt,pcwgt_ae,pcsoc,c,dk_private,dk_public,dk0,pc_fee_BE,pc_fee,di0_prv,di0_pub,di0,dc0_prv,dc0_pub,dc0,hh_reco_rate,welf_class,c_min,macro_multiplier,dc_npv_pre,help_received,dc_post_reco,dw,const,integ,t_start_prv_reco,t_pov_inc,t_pov_cons,t_pov_bool,dk_prv_t,sav_f,sav_i,sav_offset_to,di_prv_t,di_pub_t,di_t,dc_t,dc_net,sav_delta,scale_fac_soc
14,Ampara,PF,5.0,14,52101053081,helped,a,43493.30859375,0.0,1,6.303845835810221,6.303845835810221,0.0,115447.63546244109,33435.27538656273,0.0,33435.27538656273,0.0,0.0,10985.069133284816,0.0,10985.069133284816,79100.83663431609,0.0,79100.83663431609,2.037242604210948,1,36346.798828125,1.132536313171828,89584.56989063541,0.0,0,0.0,0.00588623334315135,0.14528141423894136,-1.0,0.0,0.0,True,0.24712641568063115,0.09961238806714778,9620.636288536758,0.0,0.08444316856566252,0.0,0.08444316856566252,0.6080549153175094,0.6080549153175094,0.0,1.1699926260283468e-06
15,Ampara,PF,5.0,15,52101053091,helped,a,43493.30859375,0.0,1,3.6021976204629826,3.6021976204629826,0.0,95714.04244082206,19153.28142504598,0.0,19153.28142504598,0.0,0.0,6292.758715184607,0.0,6292.758715184607,59367.24361269706,0.0,59367.24361269706,2.7710387436854065,1,36346.798828125,1.0981833269533983,65196.11710264454,0.0,0,0.0,0.006464607566986865,0.07705726451268213,-1.0,0.0,0.0,True,0.0020077761910772536,0.09909122134613568,7976.170203401838,0.0,0.000695826541002635,0.0,0.000695826541002635,0.006564577737932846,0.006564577737932846,0.0,1.1699926260283468e-06
16,Ampara,PF,5.0,16,52101053101,helped,a,43493.30859375,0.0,1,6.303845835810221,6.303845835810221,0.0,118301.56240584551,25179.916173950394,0.0,25179.916173950394,0.0,0.0,8272.793232393275,0.0,8272.793232393275,81954.76357772051,0.0,81954.76357772051,2.926219842683754,1,36346.798828125,1.0930811585322517,89583.20791877153,0.0,0,0.0,0.005814799647956988,0.0863675653618349,-1.0,0.0,0.0,True,0.0010731624043928269,0.09905301170495129,9858.463533820459,0.0,0.0003730350858397266,0.0,0.0003730350858397266,0.003695487292790123,0.003695487292790123,0.0,1.1699926260283468e-06
17,Ampara,PF,5.0,17,52101054011,helped,a,43493.30859375,0.0,1,0.9005494051157459,0.9005494051157459,0.0,162408.5476928466,38202.68598891191,0.0,38202.68598891191,0.0,0.0,12551.388969089361,0.0,12551.388969089361,126061.74886472161,0.0,126061.74886472161,2.971266468765519,1,36346.798828125,1.0916979109072524,137621.34788093128,0.0,0,0.0,0.004962786066982747,0.10358603502516331,-1.0,0.0,0.0,True,0.001253846294868764,0.09988426919093074,13534.04564107055,0.0,0.0004362199046765381,0.0,0.0004362199046765381,0.004381239734387443,0.004381239734387443,0.0,1.1699926260283468e-06
18,Ampara,PF,5.0,18,52101054021,helped,a,43493.30859375,0.0,1,6.303845835810221,6.303845835810221,0.0,135091.45733174606,51799.525211728585,0.0,51799.525211728585,0.0,0.0,17018.59365425929,0.0,17018.59365425929,98744.65850362106,0.0,98744.65850362106,1.5777377208634558,1,36346.798828125,1.1697224158960289,115503.84050168398,0.0,0,0.0,0.005441467658575148,0.22737915996944594,-1.0,0.0,0.0,True,5.500645631064716,0.09726389252360335,11257.621444312172,0.0,1.8630045815336072,0.0,1.8630045815336072,10.80945669962435,10.80945669962435,0.0,1.1699926260283468e-06
19,Ampara,PF,5.0,19,52101054031,helped,a,43493.30859375,0.0,1,1.8010988102314913,1.8010988102314913,0.0,193196.42599684995,101795.19444827395,0.0,101795.19444827395,0.0,0.0,33444.53531553275,0.0,33444.53531553275,156849.62716872495,0.0,156849.62716872495,1.2122879918059302,1,36346.798828125,1.2184731793266825,191117.0638924811,0.0,0,0.0,0.004550199639156125,0.37627392471184656,-1.0,0.0,0.0,True,90.00947897240731,0.09956953437721694,16099.702166404162,0.0,30.271256869565562,0.0,30.271256869565562,141.96744876628375,141.96744876628375,0.0,1.1699926260283468e-06
20,Ampara,PF,5.0,20,52101054051,helped,a,43493.30859375,0.0,1,1.8010988102314913,1.8010988102314913,0.0,223170.11200002788,74422.21520893334,0.0,74422.21520893334,0.0,0.0,24451.21715524709,0.0,24451.21715524709,186823.31317190288,0.0,186823.31317190288,2.1817691876116756,1,36346.798828125,1.1239917133864858,209987.85587262714,0.0,0,0.0,0.004233621031506153,0.18461397783521535,-1.0,0.0,0.0,True,0.23789859642606792,0.09732605559254637,18597.509333335656,0.0,0.08151670484735671,0.0,0.08151670484735671,0.6228410136699962,0.6228410136699962,0.0,1.1699926260283468e-06
21,Ampara,PF,5.0,21,52101054061,helped,a,43493.30859375,0.0,1,6.303845835810221,6.303845835810221,0.0,106204.43527777874,31667.33210735016,0.0,31667.33210735016,0.0,0.0,10404.216159252443,0.0,10404.216159252443,69857.63644965374,0.0,69857.63644965374,1.8774369779196471,1,36346.798828125,1.1434683067149192,79879.99326219199,0.0,0,0.0,0.00613703596878039,0.1521032125373772,-1.0,0.0,0.0,True,0.5913364738625237,0.09845546468458544,8850.369606481561,0.0,0.20143863927815484,0.0,0.20143863927815484,1.3525312252468018,1.3525312252468018,0.0,1.1699926260283468e-06
22,Ampara,PF,5.0,22,52101054071,helped,a,43493.30859375,0.0,1,4.502747025578729,4.502747025578729,0.0,70674.3889680465,33233.44095899958,0.0,33233.44095899958,0.0,0.0,10918.756978991949,0.0,10918.756978991949,34327.59013992151,0.0,34327.59013992151,0.7043758481046023,1,36346.798828125,1.3636441461072486,46810.61734427287,0.0,0,0.0,0.007523136893750576,0.32270966752144414,-1.0,0.0,0.0,True,559.0301585168414,0.09994422537316439,5889.532414003876,0.0,186.1775370638881,0.0,186.1775370638881,585.3254356595482,585.3254356595482,0.0,1.1699926260283468e-06
23,Ampara,PF,5.0,23,52101054081,helped,a,43493.30859375,0.0,1,2.701648215347238,2.701648215347238,0.0,153146.89054520603,42819.64619438264,0.0,42819.64619438264,0.0,0.0,14068.278734654257,0.0,14068.278734654257,116800.09171708103,0.0,116800.09171708103,2.399174727321866,1,36346.798828125,1.1130301151442428,130002.0195327208,0.0,0,0.0,0.005110647227408239,0.1380811322763422,-1.0,0.0,0.0,True,0.038792180680508305,0.09981683363322524,12762.240878767168,0.0,0.013348060296142134,0.0,0.013348060296142134,0.11082056989631035,0.11082056989631035,0.0,1.1699926260283468e-06
24,Ampara,PF,5.0,24,52101054091,helped,a,43493.30859375,0.0,1,1.8010988102314913,1.8010988102314913,0.0,140822.95956858035,67278.30515517414,0.0,67278.30515517414,0.0,0.0,22104.104863955716,0.0,22104.104863955716,104476.16074045535,0.0,104476.16074045535,1.2243479630842735,1,36346.798828125,1.2164217257148118,127087.07174396276,0.0,0,0.0,0.0053295833920314626,0.32068658564031033,-1.0,0.0,0.0,True,55.47024372728677,0.09891338321309462,11735.24663071503,0.0,18.659637240270513,0.0,18.659637240270513,88.1957116866578,88.1957116866578,0.0,1.1699926260283468e-06
25,Ampara,PF,5.0,25,52101054101,helped,a,43493.30859375,0.0,1,6.303845835810221,6.303845835810221,0.0,78970.67078033325,25943.261364631002,0.0,25943.261364631002,0.0,0.0,8523.588226459839,0.0,8523.588226459839,42623.871952208254,0.0,42623.871952208254,1.3144177690873535,1,36346.798828125,1.202238947167843,51244.0789400398,0.0,0,0.0,0.007117001906923673,0.17984846545913497,-1.0,0.0,0.0,True,12.68665477512197,0.09762481015354929,6580.8892316944375,0.0,4.275076990688287,0.0,4.275076990688287,21.378359605789193,21.378359605789193,0.0,1.1699926260283468e-06
26,Ampara,PF,5.0,26,52102059011,helped,a,43493.30859375,0.0,0,2.4314791742801813,2.4314791742801813,0.0,83271.65877734953,29159.24990346424,0.0,29159.24990346424,0.0,0.0,9580.19254697136,0.0,9580.19254697136,46924.85994922453,0.0,46924.85994922453,1.2807142682300776,1,36346.798828125,1.20732292418723,56653.45913097399,0.0,0,0.0,0.006930768417372292,0.19835136942793982,-1.0,0.0,0.0,True,17.33761186973159,0.09931104472459751,6939.30489811246,0.0,5.838537403590195,0.0,5.838537403590195,28.597812479081263,28.597812479081263,0.0,1.1699926260283468e-06
27,Ampara,PF,5.0,27,52102059021,helped,a,43493.30859375,0.0,0,1.6209861161867876,1.6209861161867876,1249.999969482422,70735.02741562157,42048.53072495516,0.0,42048.53072495516,0.0,0.0,13814.95791006095,0.0,13814.95791006095,34388.228587496575,0.0,34388.228587496575,0.4892744246406142,1,36346.798828125,1.5060508738794265,51790.42171536469,0.0,0,0.0,0.007519911552857938,0.4652409749792295,-1.0,0.0,0.0,True,2462.608925540932,0.18406564797437852,5894.585617968464,0.0,816.7484531706019,0.0,816.7484531706019,2033.0525456797172,2023.4090541379635,0.0017434376085461167,1.1699926260283468e-06
28,Ampara,PF,5.0,28,52102059031,helped,a,43493.30859375,0.0,1,2.4314791742801813,2.4314791742801813,0.0,71505.18081684581,14132.434929845467,0.0,14132.434929845467,0.0,0.0,4643.173203484162,0.0,4643.173203484162,35158.38198872081,0.0,35158.38198872081,2.1592322155889323,1,36346.798828125,1.125250886606852,39562.00050447047,0.0,0,0.0,0.00747930495358376,0.07633666201408076,-1.0,0.0,0.0,True,0.05148385621042031,0.09836459347249082,5958.765068070484,0.0,0.01763344702567005,0.0,0.01763344702567005,0.13352150332043827,0.13352150332043827,0.0,1.1699926260283468e-06
29,Ampara,PF,5.0,29,52102059041,helped,a,43493.30859375,0.0,1,4.0524652904669685,4.0524652904669685,0.0,81725.26410679494,31010.42108101259,0.0,31010.42108101259,0.0,0.0,10188.389821490757,0.0,10188.389821490757,45378.465278669944,0.0,45378.465278669944,1.1347822515936672,1,36346.798828125,1.2326455738844817,55935.56437542314,0.0,0,0.0,0.006996032676754663,0.22565446022168476,-1.0,0.0,0.0,True,42.981888414555755,0.09831627154898293,6810.438675566245,0.0,14.433748608319284,0.0,14.433748608319284,64.28703372559326,64.28703372559326,0.0,1.1699926260283468e-06
30,Ampara,PF,5.0,30,52102059051,helped,a,43493.30859375,0.0,0,1.6209861161867876,1.6209861161867876,150.0,100858.7011452491,43873.99631249198,0.0,43873.99631249198,0.0,0.0,14414.685857951734,0.0,14414.685857951734,64511.9023171241,0.0,64511.9023171241,1.14184302023357,1,36346.798828125,1.2312787925789028,79432.13719199668,0.0,0,0.0,0.006297574445849965,0.27691478041336165,-1.0,0.0,0.0,True,58.371489880906836,0.09826950803230261,8404.891762104091,0.0,19.60457332328388,0.0,19.60457332328388,87.73828032131595,87.73828032131595,0.0,1.1699926260283468e-06
31,Ampara,PF,5.0,31,52102059061,helped,a,43493.30859375,0.0,1,3.241972232373575,3.241972232373575,1249.999969482422,57804.29008980555,26078.509552231484,0.0,26078.509552231484,0.0,0.0,8568.050725534036,0.0,8568.050725534036,21457.491261680552,0.0,21457.491261680552,0.494255260651719,1,36346.798828125,1.5015032284261278,32218.492403338776,0.0,0,0.0,0.00831859459825265,0.17161044003525563,-1.0,0.0,0.0,True,1483.8225157322283,0.11272572568507755,4817.024174150462,0.0,492.17213321506534,0.0,492.17213321506534,1232.5767879608,1226.6703414191295,0.0010786392796724442,1.1699926260283468e-06
32,Ampara,PF,5.0,32,52102059071,helped,a,43493.30859375,0.0,1,2.4314791742801813,2.4314791742801813,0.0,94081.69105696894,51401.97645199169,0.0,51401.97645199169,0.0,0.0,16887.98008643097,0.0,16887.98008643097,57734.892228843935,0.0,57734.892228843935,0.7946564502351983,1,36346.798828125,1.3252310358302546,76512.07103197897,0.0,0,0.0,0.006520448035778217,0.3959152017082477,-1.0,0.0,0.0,True,512.2079616680378,0.09991980972954018,7840.140921414078,0.0,170.88101995980477,0.0,170.88101995980477,584.1904846430484,584.1904846430484,0.0,1.1699926260283468e-06
33,Ampara,PF,5.0,33,52102059081,helped,a,43493.30859375,0.0,1,3.241972232373575,3.241972232373575,0.0,75890.76029783556,26077.259098076196,0.0,26077.259098076196,0.0,0.0,8567.612818708016,0.0,8567.612818708016,39543.96146971056,0.0,39543.96146971056,1.1878682699934429,1,36346.798828125,1.222748513823869,48352.320117796924,0.0,0,0.0,0.007259981997559126,0.1941086159156831,-1.0,0.0,0.0,True,26.566225775242234,0.0997428704063168,6324.23002481963,0.0,8.93033442578653,0.0,8.93033442578653,41.21810916499672,41.21810916499672,0.0,1.1699926260283468e-06
34,Ampara,PF,5.0,34,52102059091,helped,a,43493.30859375,0.0,1,2.4314791742801813,2.4314791742801813,0.0,133528.55686287096,34048.67830299321,0.0,34048.67830299321,0.0,0.0,11186.600999424474,0.0,11186.600999424474,97181.75803474596,0.0,97181.75803474596,2.525653309360959,1,36346.798828125,1.1075011880296124,107628.91247828749,0.0,0,0.0,0.0054732201605824605,0.11826102428983623,-1.0,0.0,0.0,True,0.01481271385055669,0.09741781205816213,11127.37973857258,0.0,0.005109365373816326,0.0,0.005109365373816326,0.04438677212987871,0.04438677212987871,0.0,1.1699926260283468e-06
35,Ampara,PF,5.0,35,52102059101,helped,a,43493.30859375,0.0,1,4.862958348560363,4.862958348560363,0.0,79044.18222716647,33392.91170935506,0.0,33392.91170935506,0.0,0.0,10971.150661925269,0.0,10971.150661925269,42697.38339904147,0.0,42697.38339904147,0.9500888396092775,1,36346.798828125,1.2751845102026103,54447.04193663976,0.0,0,0.0,0.007113691715146475,0.26819535088835317,-1.0,0.0,0.0,True,135.09115668912986,0.09951626292297178,6587.015185597206,0.0,45.203812740405134,0.0,45.203812740405134,175.92361851102802,175.92361851102802,0.0,1.1699926260283468e-06
36,Ampara,PF,5.0,36,52102060011,helped,a,43493.30859375,0.0,1,1.8010988102314913,1.8010988102314913,0.0,105491.44572760709,28151.510808952877,0.0,28151.510808952877,0.0,0.0,9249.102598001773,0.0,9249.102598001773,69144.64689948209,0.0,69144.64689948209,2.127613850210556,1,36346.798828125,1.1270611824670285,77930.24749579544,0.0,0,0.0,0.006157740367626415,0.12708312316749582,-1.0,0.0,0.0,True,0.12319532938736462,0.09800952305201704,8790.953810633924,0.0,0.04216924371385861,0.0,0.04216924371385861,0.3152497699877282,0.3152497699877282,0.0,1.1699926260283468e-06
37,Ampara,PF,5.0,37,52102060021,helped,a,43493.30859375,0.0,1,2.701648215347238,2.701648215347238,0.0,76291.96779815528,23026.284153207005,0.0,23026.284153207005,0.0,0.0,7565.223267378725,0.0,7565.223267378725,39945.16897003028,0.0,39945.16897003028,1.40621671682714,1,36346.798828125,1.1895768881905144,47517.849801612916,0.0,0,0.0,0.007240867280425336,0.1574256619080643,-1.0,0.0,0.0,True,6.611936451229076,0.09779084093239465,6357.6639831796065,0.0,2.231997245691493,0.0,2.231997245691493,11.785178568917647,11.785178568917647,0.0,1.1699926260283468e-06
38,Ampara,PF,5.0,38,52102060031,helped,a,43493.30859375,0.0,1,4.502747025578729,4.502747025578729,0.0,61854.626670224374,17785.110777387992,0.0,17785.110777387992,0.0,0.0,5843.249956040538,0.0,5843.249956040538,25507.827842099374,0.0,25507.827842099374,1.1056764353169168,1,36346.798828125,1.2384545094740906,31590.28441793673,0.0,0,0.0,0.008041626547917019,0.02195802288191374,-1.0,0.0,0.0,True,29.18397238850426,0.09884371101178147,5154.552222518698,0.0,9.794775709131596,0.0,9.794775709131596,42.757618520533526,42.757618520533526,0.0,1.1699926260283468e-06
39,Ampara,PF,5.0,39,52102060041,helped,a,43493.30859375,0.0,1,4.502747025578729,4.502747025578729,0.0,60139.95723148843,24228.97944833715,0.0,24228.97944833715,0.0,0.0,7960.3655478155915,0.0,7960.3655478155915,23793.158403363428,0.0,23793.158403363428,0.6534651155781326,1,36346.798828125,1.3895927026001347,33062.79928912289,0.0,0,0.0,0.008155459553498208,0.12155339911390053,-1.0,0.0,0.0,True,547.5527697922621,0.09965440438964279,5011.663102624036,0.0,182.1763542900194,0.0,182.1763542900194,544.5165588104348,544.5165588104348,0.0,1.1699926260283468e-06
40,Ampara,PF,5.0,40,52102060051,helped,a,43493.30859375,0.0,1,4.502747025578729,4.502747025578729,0.0,73982.6970432079,30920.249001088145,0.0,30920.249001088145,0.0,0.0,10158.764028958472,0.0,10158.764028958472,37635.898215082896,0.0,37635.898215082896,0.8886453076479898,1,36346.798828125,1.293008145771743,48663.52296553839,0.0,0,0.0,0.007353005924870206,0.26585731678564184,-1.0,0.0,0.0,True,178.63885832599374,0.09962997006896046,6165.224753600658,0.0,59.70489343645652,0.0,59.70489343645652,221.19298035779136,221.19298035779136,0.0,1.1699926260283468e-06
41,Ampara,PF,5.0,41,52102060061,helped,a,43493.30859375,0.0,1,6.303845835810221,6.303845835810221,0.0,48480.07555637554,12927.419840379276,0.0,12927.419840379276,0.0,0.0,4247.268760903815,0.0,4247.268760903815,12133.276728250537,0.0,12133.276728250537,0.6100218036328088,1,36346.798828125,1.4148533690723484,17166.80745685239,0.0,0,0.0,0.009083398165646546,0.0032469004972344247,-1.0,0.0,0.0,True,375.8591673531615,0.06995090043261598,4040.0062963646283,0.0,124.9475210548959,0.0,124.9475210548959,356.94064463802715,356.94064463802715,0.0,1.1699926260283468e-06
42,Ampara,PF,5.0,42,52102060071,helped,a,43493.30859375,0.0,1,2.701648215347238,2.701648215347238,0.0,122011.01352844006,60933.6699609925,0.0,60933.6699609925,0.0,0.0,20019.59216209332,0.0,20019.59216209332,85664.21470031506,0.0,85664.21470031506,1.0773127989869151,1,36346.798828125,1.2444013668329428,106600.66586174273,0.0,0,0.0,0.005725724904569222,0.3429453014079499,-1.0,0.0,0.0,True,117.86525782237868,0.09887639117205005,10167.584460703338,0.0,39.53653054704858,0.0,39.53653054704858,169.17756435123061,169.17756435123061,0.0,1.1699926260283468e-06
43,Ampara,PF,5.0,43,52102060091,helped,a,43493.30859375,0.0,1,2.701648215347238,2.701648215347238,0.0,113963.84798217926,32908.770129577875,0.0,32908.770129577875,0.0,0.0,10812.087257701372,0.0,10812.087257701372,77617.04915405426,0.0,77617.04915405426,2.0300048173574754,1,36346.798828125,1.1329952927766194,87939.75133075495,0.0,0,0.0,0.005924428238197458,0.1445827985798331,-1.0,0.0,0.0,True,0.25366235819850014,0.0993906941524596,9496.987331848271,0.0,0.08666441528730191,0.0,0.08666441528730191,0.6221403898188621,0.6221403898188621,0.0,1.1699926260283468e-06
