region,hazard,rp,hhid,affected_cat,helped_cat,index,c,c_min,const,dc0,dc0_prv,dc0_pub,dc_net,dc_net_t0,dc_pre_reco,dc_t,di0_pub,di_prv_t,di_pub_t,di_t,dk0,dk_private,dk_prv_t,dk_public,dw,dw_curr_no_clip,help_fee,hh_reco_rate,index_x,index_y,integ,intermed_sf_num,k,optimal_hh_reco_rate,pc_fee,pcexp,pcsoc,pcwgt,pov_line,sav_delta,sav_f,sav_i,sav_offset_to,scale_fac_soc,sub_savings_q1,sub_savings_q3,t_exhaust_sav,t_pov_cons,t_pov_inc,t_start_prv_reco,welf_class,wprime_hh,dw_curr,dw_tot
I - Ilocos,EQ,2000,1554413015206,a,helped,409297,16348.662999999995,15573.959716184301,0.01564187730028386,14917.63155471393,13674.144936316718,1243.4866183972124,13402.64,0.0,0.0,13402.64,1243.4866183972124,13402.58,0.06,13402.64,56652.0,51835.0,51835.0,4817.0,0.08400922942424936,1458094.682458312,,0.0,297207.0,32057.0,6.908565313786833,147867855.1698576,59634.929064080905,0.0050000000000000044,,16309.670588545989,954.1775774856444,2852.652115,22302.6775,0.0,1.0452083643031074e-11,2001.65,0.0,0.02264890832398385,2799.2664472246693,17242.144499299247,10.0,10.019267822736055,10.019267822736055,-1.0,1.0,4.783839907974084e-07,1133537.7415138707,3233588835.761866
I - Ilocos,EQ,2000,1554521011194,a,helped,409419,14902.463999999996,15573.959716184301,0.016383283821704557,14407.844461183624,13204.112241630748,1203.7322195528754,12953.28,0.0,0.0,12953.28,1203.7322195528754,12953.22,0.06,12953.28,54841.0,50178.0,50178.0,4663.0,0.08400922942424936,1988324.4005571972,,0.0,297209.0,32061.0,8.99450574806396,110323911.32924016,57728.943782706076,0.0050000000000000044,,14292.364786729773,0.0,2198.64162,22302.6775,0.0,-1.3784529073745944e-12,1970.28,0.0,0.02264890832398385,2799.2664472246693,17242.144499299247,10.0,10.019267822736055,10.019267822736055,-1.0,1.0,5.496837241715383e-07,1133537.7415138707,2492243256.3331976
I - Ilocos,EQ,2000,1554521014249,a,helped,409561,21767.366999999995,15573.959716184301,0.013555859092462414,20352.8991337572,18654.560237673486,1698.338896083716,18291.04,0.0,0.0,18291.04,1698.338896083716,18290.96,0.08,18291.04,77369.0,70790.0,70790.0,6579.0,0.08400922942424936,1379001.3592119885,,0.0,297211.0,31892.0,7.5392590299680675,181582924.12452087,81441.88593365638,0.0050000000000000044,,16760.462655892246,743.5149477820373,2565.08189,22302.6775,0.0,-6.423306331271306e-12,4339.62,0.0,0.02264890832398385,2799.2664472246693,17242.144499299247,10.0,10.019267822736055,10.019267822736055,-1.0,1.0,3.1138031284312934e-07,1133537.7415138707,2907617132.3887305
I - Ilocos,EQ,2000,1554521015268,a,helped,409639,18547.01,15573.959716184301,0.014685645572099058,17931.709342346552,16433.433167719726,1498.2761746268259,16121.25,0.0,0.0,16121.25,1498.2761746268259,16121.18,0.07,16121.25,68254.0,62450.0,62450.0,5804.0,0.08400922942424936,1787906.4639156724,,0.0,297212.0,32063.0,9.022829865428356,205958629.28853127,71847.13196604853,0.005000000000000001,,13176.67141948242,0.0,3297.9623349999997,22302.6775,0.0,-5.087485988042317e-12,2202.64,0.0,0.02264890832398385,2799.2664472246693,17242.144499299247,10.0,10.019267822736055,10.019267822736055,-1.0,1.0,3.9590331735678844e-07,1133537.7415138707,3738364776.813711
I - Ilocos,EQ,2000,15545210158003,a,helped,416557,10552.905,15573.959716184301,0.01946901507523727,9071.65688889902,8317.355892644784,754.3009962542359,8144.4,0.0,0.0,8144.4,754.3009962542359,8144.37,0.03,8144.4,34365.0,31443.0,31443.0,2922.0,0.08400922942424936,1450495.820314758,,0.0,297323.0,32064.0,5.521581880372364,69132184.30522847,36175.33200369573,0.005000000000000001,,11028.210246808665,1214.4077480439944,2198.64162,22302.6775,0.0,1.2008172234345693e-12,1615.53,0.0,0.02264890832398385,2799.2664472246693,17242.144499299247,10.0,10.019267822736055,10.019267822736055,-1.0,1.0,9.224481351455959e-07,1133537.7415138707,2492243256.3331976
I - Ilocos,EQ,2000,15545210158004,a,helped,416635,19790.055,15573.959716184301,0.014216951932424792,19133.391617112764,17534.69686358693,1598.6947535258325,17201.59,0.0,0.0,17201.59,1598.6947535258325,17201.52,0.07,17201.59,72828.0,66635.0,66635.0,6193.0,0.08400922942424936,1731396.8174287446,,0.0,297324.0,32065.0,9.025705031930446,97671407.58633195,76662.42123125824,0.0049999999999999975,,14090.686357143897,0.0,1465.76108,22302.6775,0.0,-6.59383658785373e-12,2281.9,0.0,0.02264890832398385,2799.2664472246693,17242.144499299247,10.0,10.019267822736055,10.019267822736055,-1.0,1.0,3.591943512138999e-07,1133537.7415138707,1661495504.222132
I - Ilocos,EQ,2000,15545210198006,a,helped,416767,14959.778999999997,15573.959716184301,0.01635186928549196,14463.278150509306,13254.89931290969,1208.3788375996162,13003.1,0.0,0.0,13003.1,1208.3788375996162,13003.04,0.06,13003.1,55052.0,50371.0,50371.0,4681.0,0.08400922942424936,1984584.4248628723,,0.0,297326.0,32066.0,8.994834735717193,101519230.06900561,57950.969778736384,0.0050000000000000044,,14113.562960241787,0.0,2015.4214849999996,22302.6775,0.0,8.242295734817162e-13,1973.93,0.0,0.02264890832398385,2799.2664472246693,17242.144499299247,10.0,10.019267822736055,10.019267822736055,-1.0,1.0,5.465277690764003e-07,1133537.7415138707,2284556318.305431
I - Ilocos,EQ,2000,1554521020362,a,helped,409903,38701.86299999999,15573.959716184301,0.010166326657333477,37418.193440282615,34291.535785720225,3126.6576545623902,33640.11,0.0,0.0,33640.11,3126.6576545623902,33639.97,0.14,33640.11,142426.0,130314.0,130314.0,12112.0,0.08400922942424936,1204057.3880944536,,0.0,297216.0,31709.0,8.777566800811744,358143762.98529786,149922.70227346243,0.0049999999999999975,,28221.170591059403,0.0,2748.302025,22302.6775,0.0,2.3305801732931286e-12,9757.11,0.0,0.02264890832398385,2799.2664472246693,17242.144499299247,10.0,7.957610789980691,10.019267822736055,-1.0,1.0,1.313415669076897e-07,1133537.7415138707,3115304070.416497
I - Ilocos,EQ,2000,1554521024438,a,helped,410079,26140.833999999995,15573.959716184301,0.012370016417968912,25273.687005358486,23161.799103114852,2111.887902243636,22721.8,0.0,0.0,22721.8,2111.887902243636,22721.7,0.1,22721.8,96200.0,88019.0,88019.0,8181.0,0.08400922942424936,1474433.6663727667,,0.0,297219.0,31017.0,8.833767795155472,193523065.06322274,101263.97462990359,0.005000000000000001,,21601.364561743132,0.0,2198.64162,22302.6775,0.0,2.7853275241795927e-12,5893.99,0.0,0.02264890832398385,2799.2664472246693,17242.144499299247,10.0,7.976878612716722,10.019267822736055,-1.0,1.0,2.3660332371126555e-07,1133537.7415138707,2492243256.3331976
I - Ilocos,EQ,2000,1554521028514,a,helped,410299,12642.783999999998,15573.959716184301,0.017787242933696813,12223.061923589432,11201.838535094648,1021.2233884947834,10989.04,0.0,0.0,10989.04,1021.2233884947834,10988.99,0.05,10989.04,46525.0,42569.0,42569.0,3956.0,0.08400922942424936,2153286.4366685967,,0.0,297223.0,32069.0,8.971895049875659,109193438.2701206,48975.42894872257,0.005000000000000001,,11862.632288872852,0.0,2565.08189,22302.6775,0.0,7.105427357601002e-13,1826.21,0.0,0.02264890832398385,2799.2664472246693,17242.144499299247,10.0,10.019267822736055,10.019267822736055,-1.0,1.0,7.034543552154658e-07,1133537.7415138707,2907617132.3887305
I - Ilocos,EQ,2000,15545210347,a,helped,327501,19257.731999999993,15573.959716184301,0.014412105293761988,18194.630518142796,16675.70270775268,1518.9278103901179,16353.31,0.0,0.0,16353.31,1518.9278103901179,16353.24,0.07,16353.31,69193.0,63309.0,63309.0,5884.0,0.08400922942424936,1564587.9436067306,,0.0,295968.0,32059.0,8.045695080032175,185592524.7398185,72836.1832263051,0.0050000000000000044,,15581.545859630432,455.4029202744548,2931.5220649999997,22302.6775,0.0,9.038103598868474e-12,2218.92,0.0,0.02264890832398385,2799.2664472246693,17242.144499299247,10.0,10.019267822736055,10.019267822736055,-1.0,1.0,3.741900991706083e-07,1133537.7415138707,3322990900.7581778
I - Ilocos,EQ,2000,155452108138,a,helped,365815,20295.880999999998,15573.959716184301,0.01403867246740078,19622.315294056338,17982.833559898005,1639.4817341583341,17641.22,0.0,0.0,17641.22,1639.4817341583341,17641.14,0.08,17641.22,74689.0,68338.0,68338.0,6351.0,0.08400922942424936,1709977.1661217771,,0.0,296543.0,32060.0,9.027246174127786,137730462.88429198,78621.88247993705,0.005000000000000001,,16308.202790836829,0.0,2015.4214849999996,22302.6775,0.0,-2.602007498353487e-11,2314.15,0.0,0.02264890832398385,2799.2664472246693,17242.144499299247,10.0,10.019267822736055,10.019267822736055,-1.0,1.0,3.4585028527218855e-07,1133537.7415138707,2284556318.305431
I - Ilocos,EQ,2000,1554612226600,a,helped,411101,25402.497999999996,15573.959716184301,0.01254849906772354,23947.520155458726,21948.441813572073,1999.0783418866538,21523.4,0.0,0.0,21523.4,1999.0783418866538,21523.31,0.09,21523.4,91063.0,83319.0,83319.0,7744.0,0.08400922942424936,1316669.0479075632,,0.0,297236.0,31022.0,7.776351090046611,490869123.1446698,95857.10114466092,0.0050000000000000044,,21888.157525732277,657.4237729429055,5891.417589999999,22302.6775,0.0,-1.7053025658242404e-13,5805.0,0.0,0.02264890832398385,2799.2664472246693,17242.144499299247,10.0,7.976878612716722,10.019267822736055,-1.0,1.0,2.4699340725710403e-07,1133537.7415138707,6678144189.2836895
I - Ilocos,EQ,2000,1554625216466,a,helped,411629,39349.914,15573.959716184301,0.010082264854769329,37608.28068166451,34467.16688206782,3141.1137995966947,33806.63,0.0,0.0,33806.63,3141.1137995966947,33806.49,0.14,33806.63,143086.0,130918.0,130918.0,12168.0,0.08400922942424936,1125741.0433825215,,0.0,297242.0,31710.0,8.27506502064367,342653616.66944504,150618.57578949927,0.0050000000000000044,,34298.08453178308,468.41442011858635,2617.30358,22302.6775,0.0,-1.4949819160392508e-11,9768.56,0.0,0.02264890832398385,2799.2664472246693,17242.144499299247,10.0,7.957610789980691,10.019267822736055,-1.0,1.0,1.2811037979357884e-07,1133537.7415138707,2966812388.929368
I - Ilocos,EQ,2000,1554625221125,a,helped,411707,38617.67999999999,15573.959716184301,0.010177401454886312,37336.74835169986,34216.80247876054,3119.945872939321,33566.79,0.0,0.0,33566.79,3119.945872939321,33566.65,0.14,33566.79,142116.0,130030.0,130030.0,12086.0,0.08400922942424936,1205287.709759013,,0.0,297243.0,31711.0,8.776974542089127,595576509.7595581,149596.59541794786,0.0050000000000000044,,28751.12900021791,0.0,4580.28117,22302.6775,0.0,-2.0975221559638157e-11,9751.74,0.0,0.02264890832398385,2799.2664472246693,17242.144499299247,10.0,7.938342967244661,10.019267822736055,-1.0,1.0,1.317712697252439e-07,1133537.7415138707,5191921572.94031
I - Ilocos,EQ,2000,1554629115403,a,helped,412025,28621.927999999996,15573.959716184301,0.011821716854430219,26595.4008699334,24376.64075261473,2218.7601173186713,23899.33,0.0,0.0,23899.33,2218.7601173186713,23899.23,0.1,23899.33,101074.0,92479.0,92479.0,8595.0,0.08400922942424936,1166961.2231788966,,0.0,297248.0,31024.0,7.315885308812796,224417056.7954598,106394.86169386117,0.0050000000000000044,,24907.851124248667,1156.5788651570253,2426.67088,22302.6775,0.0,5.087485988042317e-12,5978.44,0.0,0.02264890832398385,2799.2664472246693,17242.144499299247,10.0,7.9961464354527525,10.019267822736055,-1.0,1.0,2.0651503376065756e-07,1133537.7415138707,2750723028.712677
I - Ilocos,EQ,2000,155462915128,a,helped,366397,24185.252000000004,15573.959716184301,0.012860406231830582,23356.578687245386,21404.999107614305,1951.5795796310827,20998.03,0.0,0.0,20998.03,1951.5795796310827,20997.94,0.09,20998.03,88899.0,81339.0,81339.0,7560.0,0.08400922942424936,1534753.62853377,,0.0,296553.0,31897.0,8.844534861793305,482493798.9163452,93578.49817930508,0.005000000000000001,,13249.315409199593,28.388754063978897,5931.86213,22302.6775,0.0,3.581135388230905e-12,4539.37,0.0,0.02264890832398385,2799.2664472246693,17242.144499299247,10.0,8.034682080924815,10.019267822736055,-1.0,1.0,2.658729012174564e-07,1133537.7415138707,6723989601.811859
I - Ilocos,EQ,2000,155473118512,a,helped,366783,28595.278999999995,15573.959716184301,0.011827224119597796,27634.75525539162,25403.346011167934,2231.4092442236874,24008.4,0.0,0.0,24008.4,2231.4092442236874,24008.3,0.1,24008.4,101647.0,93003.0,93003.0,8644.0,0.08400922942424936,1194406.0515492642,,0.0,296558.0,31025.0,7.484455060189944,317795888.6094125,110771.96722916396,0.015000000000000013,,20913.560214349152,0.0,3417.0352399999997,22302.6775,0.0,-6.366462912410498e-12,6061.74,0.0,0.02264890832398385,2799.2664472246693,17242.144499299247,10.0,7.9961464354527525,10.019267822736055,-1.0,1.0,2.0680378952759647e-07,1133537.7415138707,3873338408.6229067
I - Ilocos,EQ,2000,155473120571,a,helped,366871,28712.787000000004,15573.959716184301,0.011802997660624431,27760.33366160296,25440.638674491198,2319.6949871117604,24957.35,0.0,0.0,24957.35,2319.6949871117604,24957.24,0.11,24957.35,105665.0,96679.0,96679.0,8986.0,0.08400922942424936,1410072.7652693132,,0.0,296560.0,31026.0,8.854014318105722,165178481.98367116,111227.16797489424,0.005000000000000001,,26321.1448183859,0.0,1708.5176199999999,22302.6775,0.0,-5.9046101341664325e-12,6057.97,0.0,0.02264890832398385,2799.2664472246693,17242.144499299247,10.0,7.9961464354527525,10.019267822736055,-1.0,1.0,2.0553556261578561e-07,1133537.7415138707,1936669204.3114533
I - Ilocos,EQ,2000,155473125719,a,helped,367091,43934.05099999999,15573.959716184301,0.009541779378584567,42476.61087761289,38927.369126244135,3549.241751368751,38187.87,0.0,0.0,38187.87,3549.241751368751,38187.71,0.16,38187.87,161680.0,147931.0,147931.0,13749.0,0.08400922942424936,1122966.0413667774,,0.0,296564.0,31492.0,8.722244751339298,101097522.1200674,170191.07446429945,0.0050000000000000044,,30049.30706050252,0.0,683.4070575,22302.6775,0.0,-4.320099833421409e-12,12382.0,0.0,0.02264890832398385,2799.2664472246693,17242.144499299247,10.0,7.91907514450863,10.019267822736055,-1.0,1.0,1.0859207336223752e-07,1133537.7415138707,774667692.4931899
I - Ilocos,EQ,2000,1554813012229,a,helped,412367,35036.164,15573.959716184301,0.010684930961073723,33874.09635969753,31043.53153289133,2830.564826806193,30453.81,0.0,0.0,30453.81,2830.564826806193,30453.68,0.13,30453.81,128936.0,117971.0,117971.0,10965.0,0.08400922942424936,1260741.0126610685,,0.0,297253.0,31717.0,8.744705276712706,240814029.1400546,135722.57191278372,0.0050000000000000044,,28924.64784378056,0.0,2041.2897949999997,22302.6775,0.0,2.955857780762017e-11,9523.39,0.0,0.02264890832398385,2799.2664472246693,17242.144499299247,10.0,7.91907514450863,10.019267822736055,-1.0,1.0,1.5248431536445777e-07,1133537.7415138707,2313879023.999612
I - Ilocos,EQ,2000,1556160238,a,helped,286835,44405.397999999994,15573.959716184301,0.00949100303323105,42932.428228229284,39344.980950698446,3587.447277530841,38597.56,0.0,0.0,38597.56,3587.447277530841,38597.39,0.17,38597.56,163415.0,149518.0,149518.0,13897.0,0.08400922942424936,1117795.4652144602,,0.0,295370.0,31382.0,8.728532788627135,225677156.12384316,172016.97147469633,0.0050000000000000044,,28437.36580982389,0.0,1509.358005,22302.6775,0.0,-1.929834070324432e-11,12412.05,0.0,0.02264890832398385,2799.2664472246693,17242.144499299247,10.0,7.91907514450863,10.019267822736055,-1.0,1.0,1.0686767218290725e-07,1133537.7415138707,1710914264.1235816
I - Ilocos,EQ,2000,15561607179,a,helped,328601,23247.082,15573.959716184301,0.01311733988984782,21791.50505468206,19972.87038027717,1818.634674404891,19584.4,0.0,0.0,19584.4,1818.634674404891,19584.32,0.08,19584.4,82846.0,75801.0,75801.0,7045.0,0.08400922942424936,1351858.0020210438,,0.0,295983.0,31788.0,7.637941375560824,277856087.8805806,87207.86861181885,0.0050000000000000044,,17310.271472097123,734.7677716962693,3665.58355,22302.6775,0.0,1.722355591482483e-11,4434.52,0.0,0.02264890832398385,2799.2664472246693,17242.144499299247,10.0,8.015414258188784,10.019267822736055,-1.0,1.0,2.8212873963811505e-07,1133537.7415138707,4155077298.5973964
I - Ilocos,EQ,2000,15561608209,a,helped,328689,27930.805000000004,15573.959716184301,0.01196708206591293,26109.487221152183,23930.73964812489,2178.747573027293,23464.31,0.0,0.0,23464.31,2178.747573027293,23464.21,0.1,23464.31,99251.0,90811.0,90811.0,8440.0,0.08400922942424936,1212228.3887422231,,0.0,295984.0,30918.0,7.50735923102827,254552792.8611784,104475.81058106288,0.0050000000000000044,,19981.680046969715,960.8501725651636,2803.0932749999997,22302.6775,0.0,3.439026841078885e-12,5946.85,0.0,0.02264890832398385,2799.2664472246693,17242.144499299247,10.0,7.9961464354527525,10.019267822736055,-1.0,1.0,2.142273032573341e-07,1133537.7415138707,3177412020.196219
I - Ilocos,EQ,2000,1556220168003,a,helped,412763,27258.73200000001,15573.959716184301,0.012113709950934247,26354.51737448577,24152.278565777735,2202.2388087080376,23693.46,0.0,0.0,23693.46,2202.2388087080376,23693.36,0.1,23693.46,100314.0,91783.0,91783.0,8531.0,0.08400922942424936,1444573.5425725298,,0.0,297260.0,30921.0,8.83798992581395,365502514.90746033,105594.47130460117,0.0050000000000000044,,21478.622871801064,0.0,3982.229285,22302.6775,0.0,2.4556356947869062e-11,5965.26,0.0,0.02264890832398385,2799.2664472246693,17242.144499299247,10.0,7.9961464354527525,10.019267822736055,-1.0,1.0,2.2219870592172522e-07,1133537.7415138707,4514007189.909296
I - Ilocos,EQ,2000,155622017538,a,helped,368543,23023.323999999993,15573.959716184301,0.013180927857912118,22259.499291455388,20399.561345523914,1859.9379459314748,20012.04,0.0,0.0,20012.04,1859.9379459314748,20011.95,0.09,20012.04,84727.0,77522.0,77522.0,7205.0,0.08400922942424936,1580175.398287799,,0.0,296586.0,31790.0,8.884854690330345,212239296.90871486,89187.41067832994,0.0050000000000000044,,20116.459232132263,0.0,2737.782675,22302.6775,0.0,1.8921753053291468e-11,4467.1,0.0,0.02264890832398385,2799.2664472246693,17242.144499299247,10.0,8.015414258188784,10.019267822736055,-1.0,1.0,2.862516259144883e-07,1133537.7415138707,3103379990.1753035
I - Ilocos,EQ,2000,155622018571,a,helped,368587,34479.780999999995,15573.959716184301,0.010770794658753278,33336.04448415725,30550.396965136217,2785.6475190210335,29970.04,0.0,0.0,29970.04,2785.6475190210335,29969.91,0.13,29970.04,126888.0,116097.0,116097.0,10791.0,0.08400922942424936,1283561.6598739282,,0.0,296587.0,31142.0,8.832019237834187,317849715.70526874,133567.26370813695,0.0050000000000000044,,19656.93995942228,0.0,2737.782675,22302.6775,0.0,-2.504663143554353e-13,7814.53,0.0,0.02264890832398385,2799.2664472246693,17242.144499299247,10.0,7.976878612716722,10.019267822736055,-1.0,1.0,1.561900097154515e-07,1133537.7415138707,3103379990.1753035
I - Ilocos,EQ,2000,15562204126,a,helped,328865,20303.056999999997,15573.959716184301,0.014036191303681734,17884.717349951374,16395.99255686507,1488.7247930863034,16061.46,0.0,0.0,16061.46,1488.7247930863034,16061.39,0.07,16061.46,67821.0,62054.0,62054.0,5767.0,0.08400922942424936,1148385.808822709,,0.0,295986.0,31974.0,6.063586185095389,185335733.74305415,71391.53336747918,0.0050000000000000044,,20810.785511936072,1873.6577038990094,2986.67194,22302.6775,0.0,1.8260948309034575e-11,2195.15,0.0,0.02264890832398385,2799.2664472246693,17242.144499299247,10.0,10.019267822736055,10.019267822736055,-1.0,1.0,3.4566694325100246e-07,1133537.7415138707,3385505365.510451
I - Ilocos,EQ,2000,1557140218,a,helped,287197,28158.131,15573.959716184301,0.01191867789786078,26448.561337422667,24241.159619773807,2207.4017176488605,23770.41,0.0,0.0,23770.41,2207.4017176488605,23770.31,0.1,23770.41,100559.0,92008.0,92008.0,8551.0,0.08400922942424936,1233969.8025236512,,0.0,295376.0,30923.0,7.6730400528142795,185638235.37589532,105852.706377654,0.0050000000000000044,,18346.64880888552,832.7367916250647,2017.6228250000001,22302.6775,0.0,1.290345608140342e-11,5969.51,0.0,0.02264890832398385,2799.2664472246693,17242.144499299247,10.0,7.9961464354527525,10.019267822736055,-1.0,1.0,2.1163829903804303e-07,1133537.7415138707,2287051620.2773356
I - Ilocos,EQ,2000,155941360,a,helped,268839,19591.802999999996,15573.959716184301,0.014288702467920283,18520.045997890076,17024.609423180704,1495.4365747093732,16089.76,0.0,0.0,16089.76,1495.4365747093732,16089.69,0.07,16089.76,68121.0,62328.0,62328.0,5793.0,0.08400922942424936,1341831.4520721107,,0.0,295113.0,31975.0,6.95979088281575,75739859.40005228,75894.43557715371,0.015000000000000013,,17305.657976595718,0.0,1215.17673,22302.6775,0.0,-4.519051799434237e-12,2281.76,0.0,0.02264890832398385,2799.2664472246693,17242.144499299247,10.0,10.019267822736055,10.019267822736055,-1.0,1.0,3.6466022213270227e-07,1133537.7415138707,1377448686.0644104
I - Ilocos,EQ,2000,1559417171,a,helped,287891,30513.436000000005,15573.959716184301,0.011449445082902484,29501.120393697605,27036.089519901678,2465.030873795927,26522.49,0.0,0.0,26522.49,2465.030873795927,26522.38,0.11,26522.49,112291.0,102742.0,102742.0,9549.0,0.08400922942424936,1356924.085209699,,0.0,295386.0,31146.0,8.783389243563995,124850221.94965425,118202.49533642225,0.005000000000000001,,19521.084758626428,0.0,1215.17673,22302.6775,0.0,-3.382183422218077e-12,7561.65,0.0,0.02264890832398385,2799.2664472246693,17242.144499299247,10.0,7.957610789980691,10.019267822736055,-1.0,1.0,1.876131728151245e-07,1133537.7415138707,1377448686.0644104
I - Ilocos,HU,1,155429012290,a,helped,365288,12020.478999999998,15573.959716184301,0.018241859592080238,10693.322787728739,10074.031860277024,619.2909274517153,9184.59,0.0,0.0,9184.59,619.2909274517153,9184.56,0.03,9184.59,37978.0,35579.0,35579.0,2399.0,0.08400922942424936,1307621.6105199177,,0.0,300117.0,32054.0,5.312561825241853,635625.629188399,46564.753079235685,0.025,,10888.553335590066,0.0,17.865135488334115,22302.6775,0.0,-6.821210263296962e-13,1021.54,0.0,9.445992971555343e-07,2799.2664472246693,17242.144499299247,10.0,10.019267822736055,10.019267822736055,-1.0,1.0,7.587825573373675e-07,1133537.7415138707,20250805.33328555
I - Ilocos,HU,30,15542908191,a,helped,326761,14606.317999999996,15573.959716184301,0.016548537554527305,12973.845937405124,12219.286795703847,754.5591417012771,11140.05,0.0,0.0,11140.05,754.5591417012771,11140.02,0.03,11140.05,46077.0,43154.0,43154.0,2923.0,0.08400922942424936,1183548.6386747002,,0.0,310289.0,32052.0,5.30050815289406,13274819.447649866,55069.623795736785,0.025,,12336.73457244678,390.34534686164847,307.6140807610875,22302.6775,0.0,2.4158453015843406e-12,1049.04,0.0,1.6388389008941487e-05,2799.2664472246693,17242.144499299247,10.0,10.019267822736055,10.019267822736055,-1.0,1.0,5.664855973465493e-07,1133537.7415138707,348692170.36378855
I - Ilocos,HU,50,155429012290,a,helped,365292,12020.478999999998,15573.959716184301,0.018241859592080238,10767.613912982808,10128.962077003007,638.6518359798014,9234.67,0.0,0.0,9234.67,638.6518359798014,9234.64,0.03,9234.67,38247.0,35773.0,35773.0,2474.0,0.08400922942424936,1331386.2249276652,,0.0,314449.0,32054.0,5.409111914563177,16294131.577346003,46564.753079235685,0.025,,10888.553335590066,0.0,455.4854131466976,22302.6775,0.0,-7.460698725481052e-14,1056.44,0.0,2.6832677513640927e-05,2799.2664472246693,17242.144499299247,10.0,10.019267822736055,10.019267822736055,-1.0,1.0,7.587825573373675e-07,1133537.7415138707,516309906.5108199
I - Ilocos,HU,200,155429012290,a,helped,365294,12020.478999999998,15573.959716184301,0.018241859592080238,10785.99108522661,10124.364304460145,661.6267807664636,8915.6,0.0,0.0,8915.6,661.6267807664636,8915.57,0.03,8915.6,37100.0,34537.0,34537.0,2563.0,0.08400922942424936,1196029.855848356,,0.0,321615.0,32054.0,4.859190535634474,36025558.723495595,46564.753079235685,0.035,,10888.553335590066,0.0,1043.0968413509775,22302.6775,0.0,7.265299473147024e-12,1101.4,0.0,5.7898370280818804e-05,2799.2664472246693,17242.144499299247,10.0,10.019267822736055,10.019267822736055,-1.0,1.0,7.587825573373675e-07,1133537.7415138707,1182389637.7252393
I - Ilocos,HU,1000,1551428012223,a,helped,386021,18492.75,15573.959716184301,0.014707174535497655,17882.89525293832,16581.58405440389,1301.3111985344296,16266.58,0.0,0.0,16266.58,1301.3111985344296,16266.52,0.06,16266.58,68054.0,63013.0,63013.0,5041.0,0.08400922942424936,1903217.8901067653,,0.0,332697.0,31985.0,9.590699450836777,152448320.84213045,71636.94038365991,0.0049999999999999975,,15386.893119337243,0.0,2419.3064799999997,22302.6775,0.0,1.0807355010911124e-11,1263.14,0.0,0.00019238677131937852,2799.2664472246693,17242.144499299247,10.0,10.019267822736055,10.019267822736055,-1.0,1.0,3.976470383122482e-07,1133537.7415138707,2742375203.369072
I - Ilocos,HU,1000,155429012290,a,helped,365297,12020.478999999998,15573.959716184301,0.018241859592080238,11623.858849865204,10778.174365358402,845.6844845068025,10573.42,0.0,0.0,10573.42,845.6844845068025,10573.38,0.04,10573.42,44235.0,40959.0,40959.0,3276.0,0.08400922942424936,2349020.516593494,,0.0,332364.0,32054.0,9.543522853069586,71360070.12548207,46564.753079235685,0.0050000000000000044,,10888.553335590066,0.0,1742.2253299999998,22302.6775,0.0,6.821210263296962e-13,1178.09,0.0,0.00019238677131937852,2799.2664472246693,17242.144499299247,10.0,10.019267822736055,10.019267822736055,-1.0,1.0,7.587825573373675e-07,1133537.7415138707,1974878165.7764578
I - Ilocos,HU,1000,15542908191,a,helped,326773,14606.317999999996,15573.959716184301,0.016548537554527305,13691.583073721322,12695.657939036571,995.9251346847509,12451.77,0.0,0.0,12451.77,995.9251346847509,12451.72,0.05,12451.77,52093.0,48235.0,48235.0,3858.0,0.08400922942424936,1815953.3369328564,,0.0,331787.0,32052.0,8.132724886123885,84036548.3205166,55069.623795736785,0.0050000000000000044,,12336.73457244678,390.34534686164847,1742.2253299999998,22302.6775,0.0,-4.099831585335778e-12,1207.06,0.0,0.00019238677131937852,2799.2664472246693,17242.144499299247,10.0,10.019267822736055,10.019267822736055,-1.0,1.0,5.664855973465493e-07,1133537.7415138707,1974878165.7764578
I - Ilocos,PF,200,155429012290,a,helped,365305,12020.478999999998,15573.959716184301,0.018241859592080238,10961.216624977882,9948.770181682497,1012.4464432953844,8760.99,0.0,0.0,8760.99,1012.4464432953844,8760.94,0.05,8760.99,37860.0,33938.0,33938.0,3922.0,0.08400922942424936,1146751.0565321373,,0.0,361028.0,32054.0,4.658982259834408,7638752.533640731,46564.753079235685,0.035,,10888.553335590066,0.0,225.0784336821528,22302.6775,0.0,2.0392576516314875e-12,1037.43,0.0,1.1101139462603017e-05,2799.2664472246693,17242.144499299247,10.0,10.019267822736055,10.019267822736055,-1.0,1.0,7.587825573373675e-07,1133537.7415138707,255134899.379547
I - Ilocos,PF,2000,155429012290,a,helped,365309,12020.478999999998,15573.959716184301,0.018241859592080238,10878.041248802938,10878.041248802938,0.0,9579.26,0.0,0.0,9579.26,0.0,9579.26,0.0,9579.26,37108.0,37108.0,37108.0,0.0,0.08400922942424936,1485365.9354010022,,0.0,375360.0,32054.0,6.034695588877945,0.6805315527537982,46564.753079235685,0.035,,10888.553335590066,0.0,1.8339213990347047e-05,22302.6775,0.0,2.396660647718818e-11,1020.13,0.0,1.1305779056176707e-12,2799.2664472246693,17242.144499299247,10.0,10.019267822736055,10.019267822736055,-1.0,1.0,7.587825573373675e-07,1133537.7415138707,20.78819120775757
