,district,hazard,rp,hhid,helped_cat,affected_cat,N_children,ethnicity,pcwgt,frac_remittance,pcsoc,pcsamurdhi,gsp_samurdhi,pov_line,c,k,optimal_hh_reco_rate,dk_private,dk_public,dk0,scale_fac_soc,di0_pub,hh_reco_rate,dc0_prv,dc0_pub,dc0,welf_class,c_min,sub_savings_q1,sub_savings_q3,dc_pre_reco,dw,const,integ,t_start_prv_reco,t_pov_inc,t_pov_cons,dk_prv_t,sav_f,sav_i,sav_offset_to,t_exhaust_sav,intermed_sf_num,di_t,di_prv_t,di_pub_t,dc_t,dc_net,sav_delta,dc_net_t0
0,Ampara,PF,5,521411,helped,a,2,2.0,5.330590823111983,0.0,0.0,0.0,0.0,52153.133146515145,96075.65860047363,298482.23822773044,0.8450000000000005,34726,0,34726.0,3.1655237423855814e-07,0.0,0.8450000000000005,40521.09765506525,0.0,40521.09765506525,1,45477.532103761216,1.0,1.0,0,0,0.00645243013073147,0.2032943085661123,-1,0.0,0.0,9.979999999999439,0.09000000000077862,7996.75,0.0,0.919,54.05219094635252,3.26,3.26,0,11.83,11.83,0.0,18640.0
1,Ampara,PF,10,521411,helped,a,2,2.0,6.480996107587006,0.0,0.0,0.0,0.0,52153.133146515145,96075.65860047363,298482.23822773044,0.8450000000000005,37253,0,37253.0,4.1818999575175164e-07,0.0,0.8450000000000005,43469.80507239952,0.0,43469.80507239952,1,45477.532103761216,1.0,1.0,0,0,0.00645243013073147,0.22472035976183444,-1,0.0,0.0,10.679999999991496,0.09999999999997948,7996.77,0.0,0.869,70.38361772833977,3.5,3.5,0,12.68,12.68,0.0,20866.0
2,Ampara,PF,25,521411,helped,a,2,2.0,7.559263766962934,0.0,0.0,0.0,0.0,52153.133146515145,96075.65860047363,298482.23822773044,1.1150000000000009,22698,0,22698.0,4.5378509509231223e-07,0.0,1.1150000000000009,32614.31712649517,0.0,32614.31712649517,1,45477.532103761216,1.0,1.0,0,0,0.00645243013073147,0.10385796854159089,-1,0.0,0.0,0.5099999999993476,0.09000000000011493,7996.78,0.0,0.968,3.930817158815794,0.17,0.17,0,0.75,0.75,0.0,11089.0
3,Ampara,PF,50,521411,helped,a,2,2.0,8.021197682071167,0.0,0.0,0.0,0.0,52153.133146515145,96075.65860047363,298482.23822773044,1.1150000000000009,22444,0,22444.0,4.0698198773537814e-07,0.0,1.1150000000000009,32249.349439909136,0.0,32249.349439909136,1,45477.532103761216,1.0,1.0,0,0,0.00645243013073147,0.10201609751174656,-1,0.0,0.0,0.5099999999938039,0.09999999999859481,7996.79,0.0,0.994,4.171022794627306,0.17,0.17,0,0.75,0.75,0.0,10642.0
4,Ampara,PF,100,521411,helped,a,2,2.0,8.61601669604615,0.0,0.0,0.0,0.0,52153.133146515145,96075.65860047363,298482.23822773044,1.1150000000000009,24337,0,24337.0,4.769023999926889e-07,0.0,1.1150000000000009,34969.36452143418,0.0,34969.36452143418,1,45477.532103761216,1.0,1.0,0,0,0.00645243013073147,0.11573753824535786,-1,0.0,0.0,0.549999999991124,0.09999999999931312,7996.8,0.0,0.916,4.824969349709369,0.18,0.18,0,0.8,0.8,0.0,12589.0
5,Ampara,PF,250,521411,helped,a,2,2.0,9.196914413949381,0.0,0.0,0.0,0.0,52153.133146515145,96075.65860047363,298482.23822773044,1.2150000000000007,20390,0,20390.0,5.094883692988524e-07,0.0,1.2150000000000007,31336.996572792163,0.0,31336.996572792163,1,45477.532103761216,1.0,1.0,0,0,0.00645243013073147,0.08616214391411366,-1,0.0,0.0,0.2099999999950939,0.09000000000041247,7996.81,0.0,0.991,1.931352026884249,0.07,0.07,0,0.33,0.33,0.0,9401.0
6,Ampara,PF,500,521411,helped,a,2,2.0,10.304290237838977,0.0,0.0,0.0,0.0,52153.133146515145,96075.65860047363,298482.23822773044,0.9050000000000006,31536,0,31536.0,6.310591290703927e-07,0.0,0.9050000000000006,38690.90836290208,0.0,38690.90836290208,1,45477.532103761216,1.0,1.0,0,0,0.00645243013073147,0.17538018101241235,-1,0.0,0.0,5.050000000003769,0.09999999999764846,7996.82,0.0,0.933,52.96405182253118,1.65,1.65,0,6.3,6.3,0.0,16637.0
7,Ampara,PF,1000,521411,helped,a,2,2.0,10.940873140029225,0.0,0.0,0.0,0.0,52153.133146515145,96075.65860047363,298482.23822773044,1.0350000000000006,27381,0,27381.0,7.103908559544036e-07,0.0,1.0350000000000006,37152.74923784316,0.0,37152.74923784316,1,45477.532103761216,1.0,1.0,0,0,0.00645243013073147,0.13986739540262022,-1,0.0,0.0,1.240000000005885,0.09999999999884861,7996.83,0.0,0.91,13.894908887901504,0.41,0.41,0,1.72,1.72,0.0,14490.0
8,Ampara,PF,5,521421,helped,a,2,2.0,6.663238528889979,0.0,0.0,0.0,0.0,52153.133146515145,75242.57914904952,233759.24517809914,1.1150000000000009,19736,0,19736.0,3.1655237423855814e-07,0.0,1.1150000000000009,28358.276623865924,0.0,28358.276623865924,1,45477.532103761216,1.0,1.0,0,0,0.007291185688264953,0.12118643226525236,-1,0.0,0.0,0.45000000000467333,0.09000000000031522,6262.73,0.0,0.916,3.0650897233205296,0.15,0.15,0,0.66,0.66,0.0,10209.0
9,Ampara,PF,10,521421,helped,a,2,2.0,8.101245134483758,0.0,0.0,0.0,0.0,52153.133146515145,75242.57914904952,233759.24517809914,1.1150000000000009,17936,0,17936.0,4.1818999575175164e-07,0.0,1.1150000000000009,25771.89144333498,0.0,25771.89144333498,1,45477.532103761216,1.0,1.0,0,0,0.007291185688264953,0.10444558490145707,-1,0.0,0.0,0.4000000000043298,0.0900000000018722,6262.75,0.0,0.994,3.3215105051734173,0.13,0.13,0,0.59,0.59,0.0,8505.0
10,Ampara,PF,25,521421,helped,a,2,2.0,9.449079708703666,0.0,0.0,0.0,0.0,52153.133146515145,75242.57914904952,233759.24517809914,1.0350000000000006,20500,0,20500.0,4.5378509509231223e-07,0.0,1.0350000000000006,27816.053444935715,0.0,27816.053444935715,1,45477.532103761216,1.0,1.0,0,0,0.007291185688264953,0.1298965811480838,-1,0.0,0.0,0.9600000000049398,0.09999999999907465,6262.76,0.0,0.935,9.26009811457627,0.32,0.32,0,1.33,1.33,0.0,10570.0
