,region,hazard,rp,hhid,helped_cat,affected_cat,pcwgt,pcexp,pcsoc,c,pov_line,k,optimal_hh_reco_rate,dk_private,dk_public,dk0,scale_fac_soc,di0_pub,hh_reco_rate,dc0_prv,dc0_pub,dc0,welf_class,c_min,sub_savings_q1,sub_savings_q3,dw,const,integ,t_start_prv_reco,t_pov_inc,t_pov_cons,dk_prv_t,sav_f,sav_i,sav_offset_to,t_exhaust_sav,intermed_sf_num,di_t,di_prv_t,di_pub_t,dc_t,dc_net,sav_delta,dc_net_t0
10,ARMM,EQ,1,157640230,helped,a,0.9223149902431247,21250.631276619915,0.0,28000.338000000003,22302.6775,87829.28186966927,1.0350000000000006,7003,800,7803.0,1.324828518639679e-06,255.0433058673984,1.0350000000000006,9480.690338736742,255.0433058673984,9735.73364460414,1,15573.959716184301,500.0,50.0,0,0.011952213953413138,0.0,-1,0.0,0.0,46.919999999997266,21028.930000000022,30380.98,0.0,10.0,50.16251268969272,17.34,15.26,2.08,66.89,0.0,1.28,0.0
11,ARMM,EQ,1,157640347,helped,a,0.9223149902431247,17916.88377025668,0.0,24290.740000000005,22302.6775,76193.30346236714,0.20500000000000004,32471,3712,36183.0,1.324828518639679e-06,1183.4009392247287,0.017,10851.888981025368,1183.4009392247287,12035.289920250096,3,15573.959716184301,500.0,50.0,0,0.0128324512458021,0.45067058601114024,-1,4.836223506743741,2.1001926782273577,30052.010000000013,0.02999999999255465,30380.97,0.0,10.0,27754.396517245543,9593.49,9583.85,9.64,10104.54,10104.54,0.0,0.0
12,ARMM,EQ,1,157640463,helped,a,1.3834724297932008,11440.501364544498,0.0,14660.443,22302.6775,45985.73705007488,0.21500000000000005,18985,2170,21155.0,1.324828518639679e-06,691.8049671653182,0.03,6552.496452365699,691.8049671653182,7244.301419531017,3,15573.959716184301,500.0,50.0,0,0.016517961472156794,0.0,-1,4.836223506743741,4.836223506743741,16566.969999999994,9354.190000000015,30380.96,0.0,10.0,22957.658358002896,5290.31,5284.67,5.64,5787.61,0.0,111.48,0.0
13,ARMM,EQ,1,157640579,helped,a,1.1528937378039057,20696.533990140982,0.0,25692.90800000001,22302.6775,80591.51495897946,0.7550000000000004,10251,1172,11423.0,1.324828518639679e-06,373.63844309573864,0.765,9795.309840719969,373.63844309573864,10168.948283815707,2,15573.959716184301,500.0,50.0,0,0.012477378936814505,0.0,-1,0.11560693641618495,0.0,256.8099999999956,15796.749999999973,30380.98,0.0,10.0,311.47534827944736,86.13,83.09,3.04,285.5,0.0,5.46,0.0
14,ARMM,EQ,1,157640696,helped,a,1.0376042991901149,21639.76041688796,0.0,28644.793,22302.6775,89850.75817639519,0.3350000000000001,26831,3067,29898.0,1.324828518639679e-06,977.7722738691388,0.337,12143.061009946561,977.7722738691388,13120.8332838157,2,15573.959716184301,500.0,50.0,0,0.011816997715454355,0.3155689445172455,-1,1.5028901734104023,0.0,6221.030000000001,5685.000000000005,30380.97,4199.0,8.518,6522.948097646372,2004.18,1996.21,7.97,4114.33,4114.33,0.0,4199.0
15,ARMM,EQ,1,157738012,helped,a,1.1664585523200919,15883.194537205834,0.0,21983.363,22302.6775,68955.70279795401,0.2850000000000001,23450,2681,26131.0,1.324828518639679e-06,854.7138787881189,0.024,7975.956903238117,854.7138787881189,8830.670782026236,3,15573.959716184301,500.0,50.0,0,0.013489098626030063,0.14185421995366526,-1,4.836223506743741,4.836223506743741,21031.58,0.02999999999008196,30380.97,0.0,10.0,24569.29397305386,6715.02,6708.06,6.96,7220.01,7220.01,0.0,0.0
16,ARMM,EQ,1,1536121012,helped,a,1.1455269963695804,20720.475675616675,0.0,41782.488,22302.6775,131060.05776673387,0.4550000000000002,29358,3356,32714.0,1.324828518639679e-06,1069.9066681137363,0.4550000000000002,22717.341717068855,1069.9066681137363,23787.248385182593,1,15573.959716184301,500.0,50.0,0,0.009784369543536583,0.1539641443679648,-1,0.0,0.0,3251.3899999999785,0.20999999998779662,30380.99,0.0,4.321,3788.671765114497,1054.4,1045.68,8.72,2546.81,2535.39,0.01,3330.0
17,ARMM,EQ,1,1536121027,helped,a,1.431908814926333,28826.684196085138,0.0,75756.96100000001,22302.6775,237628.5415289823,1.0350000000000006,19503,2229,21732.0,1.324828518639679e-06,710.6144109730388,1.0350000000000006,26403.24199291485,710.6144109730388,27113.856403887887,1,15573.959716184301,500.0,50.0,0,0.007266390332545927,0.0,-1,0.0,0.0,130.69999999998944,4335.809999999986,30381.05,0.0,10.0,216.91944406107868,48.3,42.51,5.79,186.3,0.0,3.55,0.0
18,ARMM,EQ,1,1536201011,helped,a,1.503503968553305,15160.346855127902,0.0,17893.768,22302.6775,56127.77936403725,0.4350000000000002,13252,1515,14767.0,1.324828518639679e-06,482.9882604863858,0.046,4724.792361693455,482.9882604863858,5207.780622179841,3,15573.959716184301,500.0,50.0,0,0.014951304778021698,0.0,-1,4.836223506743741,4.836223506743741,10834.969999999996,8910.989999999994,30380.96,0.0,10.0,16323.426416235734,3461.23,3457.3,3.93,3960.08,0.0,76.27,0.0
19,ARMM,EQ,1,1536201024,helped,a,1.288717674100098,14794.320940493648,0.0,20441.686,22302.6775,64119.8903236551,0.4350000000000002,14982,1713,16695.0,1.324828518639679e-06,546.1114786885669,0.055,5276.323510631704,546.1114786885669,5822.434989320271,3,15573.959716184301,500.0,50.0,0,0.013988515848086478,0.0,-1,4.836223506743741,4.836223506743741,13141.909999999985,6086.479999999999,30380.97,0.0,10.0,16972.148667591246,4198.59,4194.14,4.45,4922.16,0.0,94.79,0.0
20,ARMM,EQ,1,1536201036,helped,a,1.288717674100098,15816.411216155977,0.0,20354.516,22302.6775,63846.462249301876,0.4950000000000002,13091,1496,14587.0,1.324828518639679e-06,476.93098197203506,0.34,4353.625301843664,476.93098197203506,4830.556283815698,2,15573.959716184301,500.0,50.0,0,0.014018437369930293,0.0,-1,4.836223506743741,4.836223506743741,7273.779999999985,7047.5299999999925,30380.97,0.0,10.0,9451.169249507228,2338.04,2334.15,3.89,4827.38,0.0,92.71,0.0
21,ARMM,EQ,1,1536201049,helped,a,0.4295725796444996,29760.721300155656,0.0,29381.92200000001,22302.6775,92162.92707647447,0.5650000000000003,16644,1903,18547.0,1.324828518639679e-06,606.684263832074,0.568,13251.278019983634,606.684263832074,13857.962283815708,2,15573.959716184301,500.0,50.0,0,0.011667824682808314,0.0,-1,0.0,0.0,1077.950000000006,5382.590000000002,30380.98,0.0,10.0,474.8124904670823,352.38,347.44,4.94,971.39,0.0,18.61,0.0
22,ARMM,EQ,1,1536215011,helped,a,1.956448257364425,13408.343557755159,1599.2649022059893,14467.271000000002,22302.6775,40363.36042314108,0.5650000000000003,7365,842,8207.0,1.324828518639679e-06,268.43307942543686,0.101,2847.9980971069645,268.43307942543686,3116.4311765324014,3,15573.959716184301,500.0,50.0,0,0.016627872559854543,0.0,-1,4.836223506743741,4.836223506743741,4948.820000000004,21885.550000000017,30380.96,0.0,10.0,9714.391250191415,1582.97,1580.78,2.19,2083.77,0.0,40.11,0.0
23,ARMM,EQ,1,1536215012,helped,a,1.5216818647489332,9795.45256143342,2193.2777433308343,9765.756799999997,22302.6775,23752.76318165742,0.9050000000000006,2342,267,2609.0,1.324828518639679e-06,85.12070333324422,0.914,1246.6470435939848,85.12070333324422,1331.767746927229,3,15573.959716184301,500.0,50.0,0,0.020238440453304102,0.0,-1,4.836223506743741,4.836223506743741,177.3200000000072,27514.629999999983,30380.95,0.0,10.0,277.92797075423533,58.23,57.54,0.69,223.18,0.0,4.26,0.0
24,ARMM,EQ,1,1536215013,helped,a,1.956448257364425,12009.946327266245,2505.51501345605,14189.766000000001,22302.6775,36650.24948388587,1.0350000000000006,2991,342,3333.0,1.324828518639679e-06,109.03101325831283,0.847,1453.5520310072598,109.03101325831283,1562.5830442655727,3,15573.959716184301,500.0,50.0,0,0.01678967845252877,0.0,-1,4.836223506743741,4.836223506743741,580.7600000000062,26604.999999999996,30380.96,0.0,10.0,1160.3817488280306,189.09,188.2,0.89,689.09,0.0,13.17,0.0
25,ARMM,EQ,1,1536215027,helped,a,2.173831222124312,12984.944550791464,0.0,26386.825999999997,22302.6775,82768.14295598565,0.7950000000000005,9941,1136,11077.0,1.324828518639679e-06,362.16149433170574,0.804,10500.704789483989,362.16149433170574,10862.866283815694,2,15573.959716184301,500.0,50.0,0,0.01231222147380375,0.0,-1,0.0,0.0,204.26999999999765,16410.25,30380.98,0.0,10.0,471.1018625212693,69.09,66.14,2.95,235.89,0.0,4.51,0.0
26,ARMM,EQ,1,1536250016,helped,a,0.43095380893125673,20559.99061143117,0.0,24692.9,22302.6775,77454.76766314593,0.21500000000000005,31419,3592,35011.0,1.324828518639679e-06,1145.1444433446188,0.017,10516.507033809738,1145.1444433446188,11661.651477154357,3,15573.959716184301,500.0,50.0,0,0.012727524650605119,0.3968930119355492,-1,4.836223506743741,2.0038535645472026,29005.090000000004,0.03000000000153591,30380.97,0.0,10.0,12516.55954690317,9259.3,9249.97,9.33,9752.55,9752.55,0.0,0.0
27,ARMM,EQ,1,1536313011,helped,a,1.160682637294225,12376.582529583391,0.0,12662.072000000002,22302.6775,39717.40236643025,0.7550000000000004,4985,569,5554.0,1.324828518639679e-06,181.39955129818713,0.194,2089.2385996862267,181.39955129818713,2270.638150984414,3,15573.959716184301,500.0,50.0,0,0.01777369021128406,0.0,-1,4.836223506743741,4.836223506743741,2570.2,24452.57999999998,30380.96,0.0,10.0,2999.744410978597,823.94,822.46,1.48,1324.43,0.0,25.47,0.0
28,ARMM,EQ,1,1536313025,helped,a,0.9285460913115514,16539.437210380052,0.0,16819.752,22302.6775,52758.889531473986,0.7150000000000004,7193,822,8015.0,1.324828518639679e-06,262.05699677875185,0.104,2793.158123880246,262.05699677875185,3055.215120658998,3,15573.959716184301,500.0,50.0,0,0.015421272154267031,0.0,-1,4.836223506743741,4.836223506743741,4776.659999999999,18474.76999999999,30380.96,0.0,10.0,4450.462777519857,1528.0,1525.87,2.13,2025.77,0.0,38.99,0.0
29,ARMM,EQ,1,1536313038,helped,a,1.160682637294225,13705.955421652428,287.8676682696048,14568.435,22302.6775,44794.17260739279,0.9050000000000006,4327,494,4821.0,1.324828518639679e-06,157.48924137311855,0.26,1879.4664998539822,157.48924137311855,2036.9557412271008,3,15573.959716184301,500.0,50.0,0,0.016570039563229826,0.0,-1,4.836223506743741,4.836223506743741,1912.7200000000005,25162.609999999986,30380.96,0.0,10.0,2235.8863692061723,614.13,612.85,1.28,1113.94,0.0,21.41,0.0
30,ARMM,EQ,1,1536322016,helped,a,2.1180444891452512,6821.744214676346,0.0,19211.765999999996,22302.6775,60261.9729529025,0.6150000000000003,9597,1097,10694.0,1.324828518639679e-06,349.7281331706701,0.626,3338.0781506450257,349.7281331706701,3687.8062838156957,2,15573.959716184301,500.0,50.0,0,0.014429336168095525,0.0,-1,4.836223506743741,4.836223506743741,3672.380000000001,12587.180000000013,30380.97,0.0,10.0,7891.5738395106155,1187.83,1184.98,2.85,3514.63,0.0,67.31,0.0
31,ARMM,EQ,1,1536382012,helped,a,1.288717674100098,14487.741835745614,0.0,16270.782000000001,22302.6775,51036.92314421137,0.3450000000000001,14767,1688,16455.0,1.324828518639679e-06,538.1413753802107,0.04,5207.780622179841,538.1413753802107,5745.921997560052,3,15573.959716184301,500.0,50.0,0,0.015679267966968762,0.0,-1,4.836223506743741,4.836223506743741,12350.559999999994,6520.0999999999885,30380.96,0.0,10.0,15946.376211069002,3944.82,3940.44,4.38,4439.22,0.0,85.5,0.0
32,ARMM,EQ,1,1536382025,helped,a,1.288717674100098,14177.964200953262,0.0,15593.18,22302.6775,48911.47390665389,0.2550000000000001,17800,2035,19835.0,1.324828518639679e-06,648.7664093001947,0.032,6174.713555549615,648.7664093001947,6823.47996484981,3,15573.959716184301,500.0,50.0,0,0.016016316765809096,0.0,-1,4.836223506743741,4.836223506743741,15384.799999999992,1733.2100000000132,30380.96,0.0,10.0,19860.25948990365,4913.05,4907.76,5.29,5405.67,0.0,104.12,0.0
33,ARMM,EQ,1,1536382038,helped,a,1.288717674100098,14456.07638830685,0.0,16000.623000000003,22302.6775,50189.509410826155,0.2250000000000001,20000,2286,22286.0,1.324828518639679e-06,728.786246516091,0.028,6876.082646684961,728.786246516091,7604.868893201052,3,15573.959716184301,500.0,50.0,0,0.01581108048186516,0.04797047776850082,-1,4.836223506743741,4.836223506743741,17585.169999999995,0.0299999999888243,30380.96,0.0,10.0,22698.550499474095,5615.19,5609.25,5.94,6107.84,6107.84,0.0,0.0
34,ARMM,EQ,1,1536401017,helped,a,1.2928614545795132,13072.231710497841,799.632471066311,13540.621000000001,22302.6775,39964.94159484574,0.3050000000000001,12862,1470,14332.0,1.324828518639679e-06,468.6420745313446,0.048,4600.4615813157825,468.6420745313446,5069.103655847127,3,15573.959716184301,500.0,50.0,0,0.017187420582844903,0.0,-1,4.836223506743741,4.836223506743741,10445.210000000005,15957.45000000002,30380.96,0.0,10.0,13532.181896647786,3336.88,3333.06,3.82,3838.71,0.0,73.93,0.0
35,ARMM,EQ,1,1536405018,helped,a,1.8228088361864152,12286.432587431376,299.862169480626,11936.804000000002,22302.6775,36501.853803823054,1.0350000000000006,3016,344,3360.0,1.324828518639679e-06,109.66862152298133,0.813,1461.5143248323234,109.66862152298133,1571.1829463553047,3,15573.959716184301,500.0,50.0,0,0.018305684130266446,0.0,-1,4.836223506743741,4.836223506743741,605.5000000000086,26578.300000000007,30380.96,0.0,10.0,1126.2453603342265,196.97,196.08,0.89,697.01,0.0,13.33,0.0
36,ARMM,EQ,1,1536932011,helped,a,0.6733654856442415,24943.093587748725,5597.426846692262,21340.802999999996,22302.6775,49382.59751539765,0.5150000000000002,9601,1097,10698.0,1.324828518639679e-06,349.7281331706701,0.52,5467.115150645026,349.7281331706701,5816.843283815696,2,15573.959716184301,500.0,50.0,0,0.013690667317993573,0.0,-1,4.836223506743741,4.836223506743741,904.4799999999956,15192.670000000018,30380.96,0.0,10.0,621.1980297185958,294.11,291.26,2.85,769.18,0.0,14.75,0.0
37,ARMM,EQ,1,1536932025,helped,a,0.6733654856442415,125903.72169505572,0.0,217936.58000000002,22302.6775,683606.50912613,0.8450000000000005,71636,8190,79826.0,1.324828518639679e-06,2611.0058438174915,0.8450000000000005,83370.27282389623,2611.0058438174915,85981.27866771372,1,15573.959716184301,500.0,50.0,0,0.004284152581442262,0.15080373238224715,-1,0.0,0.0,1203.180000000004,0.23000000000235632,30381.26,0.0,1.312,868.4085489759576,411.15,389.88,21.27,1444.53,1432.59,0.0,28374.0
38,ARMM,EQ,1,1536932039,helped,a,1.346730971288483,18118.71077626152,1279.4118506725172,18579.625000000004,22302.6775,54265.9626857948,0.4250000000000002,13219,1511,14730.0,1.324828518639679e-06,481.7130439570488,0.046,4714.276355298355,481.7130439570488,5195.989399255404,3,15573.959716184301,500.0,50.0,0,0.014672750190353185,0.0,-1,4.836223506743741,4.836223506743741,10802.380000000003,8963.010000000017,30380.96,0.0,10.0,14577.379846563572,3450.82,3446.9,3.92,3948.17,0.0,76.04,0.0
39,ARMM,EQ,1,1538132011,helped,a,0.43187483221787715,17914.485500484883,47.97794665225337,28168.066000000003,22302.6775,88204.90452070252,0.2350000000000001,33653,3847,37500.0,1.324828518639679e-06,1226.439497089852,0.236,11417.66678672585,1226.439497089852,12644.106283815701,2,15573.959716184301,500.0,50.0,0,0.011916575827596705,0.5472431750512585,-1,4.701348747591527,2.4277456647398847,17775.760000000002,0.430000000001062,30380.97,0.0,10.0,7725.425188002033,5702.8,5692.81,9.99,9917.0,9894.16,0.01,0.0
40,ARMM,EQ,1,1538132016,helped,a,0.9764124056165477,29111.097960270465,119.94486271454308,40491.922,22302.6775,126635.67702741615,0.3350000000000001,37785,4320,42105.0,1.324828518639679e-06,1377.2338516839516,0.338,23590.72843213175,1377.2338516839516,24967.9622838157,2,15573.959716184301,500.0,50.0,0,0.009939071157044664,0.34212279684140173,-1,0.0,0.0,7387.700000000006,0.3099999999973033,30380.99,0.0,4.285,7294.938309077849,2381.84,2370.62,11.22,4895.2,4879.11,0.0,6741.0
