,district,hazard,rp,index,hhid,helped_cat,affected_cat,pov_line,ispoor,pcwgt,pcsoc,c,k,optimal_hh_reco_rate,dk_private,dk_public,dk0,pc_fee,di0_prv,di0_pub,di0,hh_reco_rate,dc0_prv,dc0_pub,dc0,welf_class,c_min,help_received,dc_post_reco,dw,const,integ,t_start_prv_reco,t_pov_inc,t_pov_cons,t_pov_bool,dk_prv_t,sav_f,sav_i,sav_offset_to,di_prv_t,di_pub_t,di_t,dc_t,dc_net,sav_delta,scale_fac_soc
31,Ampara,PF,5.0,31,52102059061,helped,a,43493.30859375,0.0,3.241972232373575,1249.999969482422,57804.29008980555,172134.41227508624,0.9050000000000006,18243.640760489037,0.0,18243.640760489037,0.0,5993.926266436825,0.0,5993.926266436825,0.9080770824352639,21457.49126168055,0.0,21457.49126168055,2,36346.798828125,0,0,0.0,0.00831859459825265,0.17046965592921814,-1,0.0,0.0,True,94.39002024794367,0.0995575663313435,4817.024174150462,0.0,31.56050174194322,0.0,31.56050174194322,118.78681183626065,118.78681183626065,0.0,1.2338209909445873e-06
32,Ampara,PF,5.0,32,52102059071,helped,a,43493.30859375,0.0,2.4314791742801813,0.0,94081.69105696894,286356.6183477122,0.8450000000000005,33467.68199567536,0.0,33467.68199567536,0.0,10995.716236901035,0.0,10995.716236901035,0.8450000000000005,39275.90752324673,0.0,39275.90752324673,1,36346.798828125,0,0,0.0,0.006520448035778217,0.20377416593082284,-1,0.0,0.0,True,249.05186347692208,0.09961643960115829,7840.140921414078,0.0,83.16844252811549,0.0,83.16844252811549,297.07169475913463,297.07169475913463,0.0,1.2338209909445873e-06
33,Ampara,PF,5.0,33,52102059081,helped,a,43493.30859375,0.0,3.241972232373575,0.0,75890.76029783556,230988.84850577163,0.8450000000000005,28143.11436592452,0.0,28143.11436592452,0.0,9246.343969395493,0.0,9246.343969395493,0.8450000000000005,33027.27560860173,0.0,33027.27560860173,1,36346.798828125,0,0,0.0,0.007259981997559126,0.2158988973316839,-1,0.0,0.0,True,209.42875810112332,0.09857944508985028,6324.23002481963,0.0,69.93669265792052,0.0,69.93669265792052,249.80883592612275,249.80883592612275,0.0,1.2338209909445873e-06
34,Ampara,PF,5.0,34,52102059091,helped,a,43493.30859375,0.0,2.4314791742801813,0.0,133528.55686287096,406421.11729208345,0.7150000000000004,59871.655144750635,0.0,59871.655144750635,0.0,19670.670071812638,0.0,19670.670071812638,0.7150000000000004,62478.90350030937,0.0,62478.90350030937,1,36346.798828125,0,0,0.0,0.0054732201605824605,0.2861968920719515,-1,0.0,0.0,True,946.9383578566978,0.13236286707448386,11127.37973857258,0.0,315.4297515300803,0.0,315.4297515300803,1001.8827490383705,994.9178218834043,0.0018361147167738068,1.2338209909445873e-06
35,Ampara,PF,5.0,35,52102059101,helped,a,43493.30859375,0.0,4.862958348560363,0.0,79044.18222716647,240586.924707016,0.9050000000000006,27416.703840534843,0.0,27416.703840534843,0.0,9007.683759533478,0.0,9007.683759533478,0.9050000000000006,33819.80073521753,0.0,33819.80073521753,1,36346.798828125,0,0,0.0,0.007113691715146475,0.19496784131679115,-1,0.0,0.0,True,144.06383261957077,0.09885714531388956,6587.015185597206,0.0,48.16436201533304,0.0,48.16436201533304,180.83551436554953,180.83551436554953,0.0,1.2338209909445873e-06
36,Ampara,PF,5.0,36,52102060011,helped,a,43493.30859375,0.0,1.8010988102314913,0.0,105491.44572760709,321084.5098955219,1.2150000000000007,21801.329101496805,0.0,21801.329101496805,0.0,7162.767604231684,0.0,7162.767604231684,1.2150000000000007,33651.38246255032,0.0,33651.38246255032,1,36346.798828125,0,0,0.0,0.006157740367626415,0.08650352793026879,-1,0.0,0.0,True,18.976368140901613,0.0990684372489028,8790.953810633924,0.0,6.382311494086826,0.0,6.382311494086826,29.984723356899202,29.984723356899202,0.0,1.2338209909445873e-06
37,Ampara,PF,5.0,37,52102060021,helped,a,43493.30859375,0.0,2.701648215347238,0.0,76291.96779815528,232210.00452195894,0.6750000000000004,37687.84953252916,0.0,37687.84953252916,0.0,12382.240846326396,0.0,12382.240846326396,0.6750000000000004,37821.53928078359,0.0,37821.53928078359,1,36346.798828125,0,0,0.0,0.007240867280425336,0.32906806689360685,-1,0.0,0.0,True,751.7119035231038,0.09913818096831051,6357.6639831796065,0.0,250.20596312208576,0.0,250.20596312208576,764.2538034879061,764.2538034879061,0.0,1.2338209909445873e-06
38,Ampara,PF,5.0,38,52102060031,helped,a,43493.30859375,0.0,4.502747025578729,0.0,61854.626670224374,188267.04243358347,0.7150000000000004,28746.87497956807,0.0,28746.87497956807,0.0,9444.70788308093,0.0,9444.70788308093,0.722916179678467,25507.82784209937,0.0,25507.82784209937,2,36346.798828125,0,0,0.0,0.008041626547917019,0.30295334120936684,-1,0.0,0.28901734104046245,True,445.3803841781717,0.09905153535658329,5154.552222518698,0.0,148.3809927069324,0.0,148.3809927069324,474.86982249388564,474.86982249388564,0.0,1.2338209909445873e-06
39,Ampara,PF,5.0,39,52102060041,helped,a,43493.30859375,0.0,4.502747025578729,0.0,60139.95723148843,183048.0998684113,0.8450000000000005,22421.919666968814,0.0,22421.919666968814,0.0,7366.660952988551,0.0,7366.660952988551,0.850435272086877,23793.158403363424,0.0,23793.158403363424,2,36346.798828125,0,0,0.0,0.008155459553498208,0.21750104554026672,-1,0.0,0.038535645472061654,True,163.20497400143628,0.09991785194546488,5011.663102624036,0.0,54.50641839124505,0.0,54.50641839124505,195.59472471488561,195.59472471488561,0.0,1.2338209909445873e-06
40,Ampara,PF,5.0,40,52102060051,helped,a,43493.30859375,0.0,4.502747025578729,0.0,73982.6970432079,225181.27282287012,0.7950000000000005,30166.795320415593,0.0,30166.795320415593,0.0,9911.218863703387,0.0,9911.218863703387,0.7950000000000005,33893.8211434338,0.0,33893.8211434338,1,36346.798828125,0,0,0.0,0.007353005924870206,0.24831032261502536,-1,0.0,0.0,True,300.00629691646117,0.09859875358346493,6165.224753600658,0.0,100.08770889574025,0.0,100.08770889574025,342.27423999198356,342.27423999198356,0.0,1.2338209909445873e-06
41,Ampara,PF,5.0,41,52102060061,helped,a,43493.30859375,0.0,6.303845835810221,0.0,48480.07555637554,147558.8962910861,1.0350000000000006,12591.736042300658,0.0,12591.736042300658,0.0,4136.980758601336,0.0,4136.980758601336,1.046894735805728,12133.276728250541,0.0,12133.276728250541,2,36346.798828125,0,0,0.0,0.009083398165646546,0.12884407843479675,-1,0.0,1.2331406551059714,True,32.37180076308425,0.09868041524139493,4040.0062963646283,0.0,10.852381907042215,0.0,10.852381907042215,45.432796416956336,45.432796416956336,0.0,1.2338209909445873e-06
42,Ampara,PF,5.0,42,52102060071,helped,a,43493.30859375,0.0,2.701648215347238,0.0,122011.01352844006,371365.1491874735,1.0350000000000006,32221.896836862357,0.0,32221.896836862357,0.0,10586.416898505848,0.0,10586.416898505848,1.0350000000000006,43936.08012465841,0.0,43936.08012465841,1,36346.798828125,0,0,0.0,0.005725724904569222,0.12932239661476716,-1,0.0,0.0,True,79.66261230025157,0.09821086873028229,10167.584460703338,0.0,26.700120384175673,0.0,26.700120384175673,110.811678756269,110.811678756269,0.0,1.2338209909445873e-06
43,Ampara,PF,5.0,43,52102060091,helped,a,43493.30859375,0.0,2.701648215347238,0.0,113963.84798217926,346871.9764221571,0.6750000000000004,54264.68952011325,0.0,54264.68952011325,0.0,17828.516708262156,0.0,17828.516708262156,0.6750000000000004,54457.18213433862,0.0,54457.18213433862,1,36346.798828125,0,0,0.0,0.005924428238197458,0.31264429293217305,-1,0.0,0.0,True,1082.3491804181256,0.13728146189234636,9496.987331848271,0.0,360.2579895990618,0.0,360.2579895990618,1100.4075816276425,1093.1894035575185,0.0017971136399062004,1.2338209909445873e-06
