,region,hazard,rp,hhid,helped_cat,affected_cat,pcwgt,pcexp,pcsoc,c,pov_line,k,optimal_hh_reco_rate,dk_private,dk_public,dk0,scale_fac_soc,di0_pub,hh_reco_rate,dc0_prv,dc0_pub,dc0,welf_class,c_min,sub_savings_q1,sub_savings_q3,dw,const,integ,t_start_prv_reco,t_pov_inc,t_pov_cons,dk_prv_t,sav_f,sav_i,sav_offset_to,t_exhaust_sav,intermed_sf_num,di_t,di_prv_t,di_pub_t,dc_t,dc_net,sav_delta,dc_net_t0
20,ARMM,EQ,1,1536201036,helped,a,1.288717674100098,15816.411216155977,0.0,20354.516,22302.6775,63846.462249301876,0.4950000000000002,13091,1496,14587.0,1.7262187634817956e-06,476.93098197203506,0.123,4353.625301843664,476.93098197203506,4830.556283815698,2,15573.959716184301,500.0,50.0,0,0.014018437369930293,0.0,-1,2.90944123314066,2.90944123314066,10857.699999999984,16335.829999999998,30380.97,0.0,10.0,14133.276624035265,3496.3,3469.69,26.61,4834.97,0.0,93.05,0.0
21,ARMM,EQ,1,1536201049,helped,a,0.4295725796444996,29760.721300155656,0.0,29381.92200000001,22302.6775,92162.92707647447,0.5650000000000003,16644,1903,18547.0,1.7262187634817956e-06,606.684263832074,0.568,13251.278019983634,606.684263832074,13857.962283815708,2,15573.959716184301,500.0,50.0,0,0.011667824682808314,0.0,-1,0.0,0.0,3220.2900000000054,8755.889999999998,30380.99,0.0,10.0,1444.1838576936063,1071.79,1037.94,33.85,2921.04,0.0,55.98,0.0
22,ARMM,EQ,1,1536215011,helped,a,1.956448257364425,13408.343557755159,1599.2649022059893,14467.271000000002,22302.6775,40363.36042314108,0.5650000000000003,7365,842,8207.0,1.7262187634817956e-06,268.43307942543686,0.084,2847.9980971069645,268.43307942543686,3116.4311765324014,3,15573.959716184301,500.0,50.0,0,0.016627872559854543,0.0,-1,2.90944123314066,2.90944123314066,5911.350000000005,28358.530000000017,30380.96,0.0,10.0,11675.906762471242,1902.6,1887.62,14.98,2399.96,0.0,46.2,0.0
23,ARMM,EQ,1,1536215012,helped,a,1.5216818647489332,9795.45256143342,2193.2777433308343,9765.756799999997,22302.6775,23752.76318165742,0.9050000000000006,2342,267,2609.0,1.7262187634817956e-06,85.12070333324422,0.555,1246.6470435939848,85.12070333324422,1331.767746927229,3,15573.959716184301,500.0,50.0,0,0.020238440453304102,0.0,-1,2.90944123314066,2.90944123314066,891.7500000000075,33194.919999999984,30380.95,0.0,10.0,1394.2218362177516,292.1,287.35,4.75,792.34,0.0,15.19,0.0
24,ARMM,EQ,1,1536215013,helped,a,1.956448257364425,12009.946327266245,2505.51501345605,14189.766000000001,22302.6775,36650.24948388587,1.0350000000000006,2991,342,3333.0,1.7262187634817956e-06,109.03101325831283,0.323,1453.5520310072598,109.03101325831283,1562.5830442655727,3,15573.959716184301,500.0,50.0,0,0.01678967845252877,0.0,-1,2.90944123314066,2.90944123314066,1539.5400000000027,32569.139999999992,30380.96,0.0,10.0,3068.16488801738,499.96,493.88,6.08,1000.34,0.0,19.21,0.0
25,ARMM,EQ,1,1536215027,helped,a,2.173831222124312,12984.944550791464,0.0,26386.825999999997,22302.6775,82768.14295598565,0.7950000000000005,9941,1136,11077.0,1.7262187634817956e-06,362.16149433170574,0.804,10500.704789483989,362.16149433170574,10862.866283815694,2,15573.959716184301,500.0,50.0,0,0.01231222147380375,0.0,-1,0.0,0.0,961.4899999999975,17484.79999999999,30380.99,0.0,10.0,2260.5316472888403,331.52,311.31,20.21,1116.63,0.0,21.35,0.0
26,ARMM,EQ,1,1536250016,helped,a,0.43095380893125673,20559.99061143117,0.0,24692.9,22302.6775,77454.76766314593,0.21500000000000005,31419,3592,35011.0,1.7262187634817956e-06,1145.1444433446188,0.017,10516.507033809738,1145.1444433446188,11661.651477154357,3,15573.959716184301,500.0,50.0,0,0.012727524650605119,0.013861962885303154,-1,2.90944123314066,0.07707129094412331,29970.88,0.03000000000153591,30380.97,0.0,10.0,13006.667528716196,9621.86,9557.97,63.89,10131.53,10131.53,0.0,0.0
27,ARMM,EQ,1,1536313011,helped,a,1.160682637294225,12376.582529583391,0.0,12662.072000000002,22302.6775,39717.40236643025,0.7550000000000004,4985,569,5554.0,1.7262187634817956e-06,181.39955129818713,0.141,2089.2385996862267,181.39955129818713,2270.638150984414,3,15573.959716184301,500.0,50.0,0,0.01777369021128406,0.0,-1,2.90944123314066,2.90944123314066,3532.0699999999997,30649.45,30380.96,0.0,10.0,4147.615421859304,1139.22,1129.1,10.12,1638.6,0.0,31.53,0.0
28,ARMM,EQ,1,1536313025,helped,a,0.9285460913115514,16539.437210380052,0.0,16819.752,22302.6775,52758.889531473986,0.7150000000000004,7193,822,8015.0,1.7262187634817956e-06,262.05699677875185,0.087,2793.158123880246,262.05699677875185,3055.215120658998,3,15573.959716184301,500.0,50.0,0,0.015421272154267031,0.0,-1,2.90944123314066,2.90944123314066,5739.100000000001,22679.320000000003,30380.97,0.0,10.0,5380.547523364255,1847.34,1832.72,14.62,2347.48,0.0,45.19,0.0
29,ARMM,EQ,1,1536313038,helped,a,1.160682637294225,13705.955421652428,287.8676682696048,14568.435,22302.6775,44794.17260739279,0.9050000000000006,4327,494,4821.0,1.7262187634817956e-06,157.48924137311855,0.173,1879.4664998539822,157.48924137311855,2036.9557412271008,3,15573.959716184301,500.0,50.0,0,0.016570039563229826,0.0,-1,2.90944123314066,2.90944123314066,2874.13,31282.879999999994,30380.97,0.0,10.0,3379.0872148773474,928.14,919.35,8.79,1427.03,0.0,27.45,0.0
30,ARMM,EQ,1,1536322016,helped,a,2.1180444891452512,6821.744214676346,0.0,19211.765999999996,22302.6775,60261.9729529025,0.6150000000000003,9597,1097,10694.0,1.7262187634817956e-06,349.7281331706701,0.185,3338.0781506450257,349.7281331706701,3687.8062838156957,2,15573.959716184301,500.0,50.0,0,0.014429336168095525,0.0,-1,2.90944123314066,2.90944123314066,7261.070000000003,19660.460000000014,30380.97,0.0,10.0,15563.830764588354,2342.64,2323.13,19.51,3690.74,0.0,70.99,0.0
31,ARMM,EQ,1,1536382012,helped,a,1.288717674100098,14487.741835745614,0.0,16270.782000000001,22302.6775,51036.92314421137,0.3450000000000001,14767,1688,16455.0,1.7262187634817956e-06,538.1413753802107,0.038,5207.780622179841,538.1413753802107,5745.921997560052,3,15573.959716184301,500.0,50.0,0,0.015679267966968762,0.0,-1,2.90944123314066,2.90944123314066,13313.639999999996,15390.55999999999,30380.96,0.0,10.0,17291.463232720896,4277.58,4247.55,30.03,4783.87,0.0,92.14,0.0
32,ARMM,EQ,1,1536382025,helped,a,1.288717674100098,14177.964200953262,0.0,15593.18,22302.6775,48911.47390665389,0.2550000000000001,17800,2035,19835.0,1.7262187634817956e-06,648.7664093001947,0.031,6174.713555549615,648.7664093001947,6823.47996484981,3,15573.959716184301,500.0,50.0,0,0.016016316765809096,0.0,-1,2.90944123314066,2.90944123314066,16347.489999999994,12471.920000000015,30380.96,0.0,10.0,21226.216038575996,5250.96,5214.76,36.2,5758.04,0.0,110.91,0.0
33,ARMM,EQ,1,1536382038,helped,a,1.288717674100098,14456.07638830685,0.0,16000.623000000003,22302.6775,50189.509410826155,0.2250000000000001,20000,2286,22286.0,1.7262187634817956e-06,728.786246516091,0.027,6876.082646684961,728.786246516091,7604.868893201052,3,15573.959716184301,500.0,50.0,0,0.01581108048186516,0.0,-1,2.90944123314066,2.90944123314066,18546.079999999998,10352.879999999986,30380.96,0.0,10.0,24077.471252428593,5956.3,5915.64,40.66,6457.3,0.0,124.39,0.0
34,ARMM,EQ,1,1536401017,helped,a,1.2928614545795132,13072.231710497841,799.632471066311,13540.621000000001,22302.6775,39964.94159484574,0.3050000000000001,12862,1470,14332.0,1.7262187634817956e-06,468.6420745313446,0.044,4600.4615813157825,468.6420745313446,5069.103655847127,3,15573.959716184301,500.0,50.0,0,0.017187420582844903,0.0,-1,2.90944123314066,2.90944123314066,11408.210000000001,23068.280000000024,30380.96,0.0,10.0,14867.78958959736,3666.22,3640.07,26.15,4168.61,0.0,80.29,0.0
35,ARMM,EQ,1,1536405018,helped,a,1.8228088361864152,12286.432587431376,299.862169480626,11936.804000000002,22302.6775,36501.853803823054,1.0350000000000006,3016,344,3360.0,1.7262187634817956e-06,109.66862152298133,0.318,1461.5143248323234,109.66862152298133,1571.1829463553047,3,15573.959716184301,500.0,50.0,0,0.018305684130266446,0.0,-1,2.90944123314066,2.90944123314066,1564.4400000000048,32545.34999999998,30380.96,0.0,10.0,2904.178611871905,507.93,501.81,6.12,1008.48,0.0,19.37,0.0
36,ARMM,EQ,1,1536932011,helped,a,0.6733654856442415,24943.093587748725,5597.426846692262,21340.802999999996,22302.6775,49382.59751539765,0.5150000000000002,9601,1097,10698.0,1.7262187634817956e-06,349.7281331706701,0.52,5467.115150645026,349.7281331706701,5816.843283815696,2,15573.959716184301,500.0,50.0,0,0.013690667317993573,0.0,-1,2.90944123314066,2.90944123314066,2463.369999999996,17723.780000000013,30380.97,0.0,10.0,1716.669667792552,812.76,793.25,19.51,2106.61,0.0,40.39,0.0
37,ARMM,EQ,1,1536932025,helped,a,0.6733654856442415,125903.72169505572,0.0,217936.58000000002,22302.6775,683606.50912613,0.8450000000000005,71636,8190,79826.0,1.7262187634817956e-06,2611.0058438174915,0.8450000000000005,83370.27282389623,2611.0058438174915,85981.27866771372,1,15573.959716184301,500.0,50.0,0,0.004284152581442262,0.13963106699494413,-1,0.0,0.0,6129.550000000004,1.1500000000023571,30381.32,0.0,1.312,4502.879313116406,2131.88,1986.2,145.68,7396.37,7335.65,0.02,28374.0
38,ARMM,EQ,1,1536932039,helped,a,1.346730971288483,18118.71077626152,1279.4118506725172,18579.625000000004,22302.6775,54265.9626857948,0.4250000000000002,13219,1511,14730.0,1.7262187634817956e-06,481.7130439570488,0.042,4714.276355298355,481.7130439570488,5195.989399255404,3,15573.959716184301,500.0,50.0,0,0.014672750190353185,0.0,-1,2.90944123314066,2.90944123314066,11765.620000000003,16880.250000000015,30380.97,0.0,10.0,15971.498060841684,3780.85,3753.97,26.88,4275.41,0.0,82.34,0.0
39,ARMM,EQ,1,1538132011,helped,a,0.43187483221787715,17914.485500484883,47.97794665225337,28168.066000000003,22302.6775,88204.90452070252,0.2350000000000001,33653,3847,37500.0,1.7262187634817956e-06,1226.439497089852,0.148,11417.66678672585,1226.439497089852,12644.106283815701,2,15573.959716184301,500.0,50.0,0,0.011916575827596705,0.1333924863807527,-1,2.90944123314066,0.5009633911368017,26839.059999999998,0.3500000000010619,30380.98,0.0,10.0,11716.913332224307,8649.27,8580.84,68.43,12632.79,12615.14,-0.01,0.0
40,ARMM,EQ,1,1538132016,helped,a,0.9764124056165477,29111.097960270465,119.94486271454308,40491.922,22302.6775,126635.67702741615,0.3350000000000001,37785,4320,42105.0,1.7262187634817956e-06,1377.2338516839516,0.338,23590.72843213175,1377.2338516839516,24967.9622838157,2,15573.959716184301,500.0,50.0,0,0.009939071157044664,0.24040336478574376,-1,0.0,0.0,14169.1,2701.609999999998,30381.0,6741.0,4.285,14160.632396670238,4623.52,4546.68,76.84,9443.97,6741.0,51.49,6741.0
41,ARMM,EQ,1,1538133013,helped,a,0.48893631025443357,26685.813326823514,2398.897298396605,47652.734000000004,22302.6775,141948.71431013115,0.3250000000000001,43454,4968,48422.0,1.7262187634817956e-06,1583.8189294365443,0.3250000000000001,27975.873260150067,1583.8189294365443,29559.69218958661,1,15573.959716184301,500.0,50.0,0,0.009161911330655163,0.2734987409780114,-1,0.0,0.0,16880.089999999964,2031.6099999999878,30381.01,8868.0,3.705,8440.665001553958,5503.62,5415.25,88.37,11024.11,8868.0,40.88,8868.0
42,ARMM,EQ,1,1538226014,helped,a,0.9127075046086084,27498.318398870404,254.28310028703584,32448.801,22302.6775,100985.25908051548,0.37500000000000017,27160,3105,30265.0,1.7262187634817956e-06,989.8868308978401,0.376,15934.95445291786,989.8868308978401,16924.841283815702,2,15573.959716184301,500.0,50.0,0,0.01110275275361472,0.135110198666708,-1,0.0,0.0,9351.000000000011,5277.319999999999,30380.99,3216.0,6.199,8754.90491730047,3058.04,3002.81,55.23,6599.58,3216.0,64.73,3216.0
43,ARMM,EQ,1,1538291346,helped,a,0.9321750945914897,27795.955470939996,2741.5970125007393,27148.197000000004,22302.6775,76556.72405748599,0.6450000000000004,11895,1360,13255.0,1.7262187634817956e-06,433.57361997457735,0.646,11190.663663841126,433.57361997457735,11624.237283815703,2,15573.959716184301,500.0,50.0,0,0.012138345634104975,0.0,-1,0.0,0.0,1817.2299999999948,14913.91,30380.98,0.0,10.0,1785.9280606857278,610.79,586.6,24.19,1799.42,0.0,34.46,0.0
44,ARMM,EQ,1,1538291587,helped,a,1.73118229206444,16316.193085149436,442.87337032751236,17948.328000000005,22302.6775,54909.74819397579,0.5850000000000003,9553,1092,10645.0,1.7262187634817956e-06,348.13411250899884,0.062,3545.5374442564107,348.13411250899884,3893.6715567654096,3,15573.959716184301,500.0,50.0,0,0.01492856271356849,0.0,-1,2.90944123314066,2.90944123314066,8099.320000000002,20407.940000000002,30380.97,0.0,10.0,14143.63588312906,2604.6,2585.18,19.42,3107.36,0.0,59.84,0.0
45,ARMM,EQ,1,1538517014,helped,a,1.505261231562602,20517.928458621598,1911.12150870275,20872.678,22302.6775,59477.13523178909,0.5850000000000003,10245,1171,11416.0,1.7262187634817956e-06,373.31963896340443,0.586,4975.398644852293,373.31963896340443,5348.718283815697,2,15573.959716184301,500.0,50.0,0,0.0138433407473806,0.0,-1,2.90944123314066,2.90944123314066,2965.980000000002,16550.30999999999,30380.97,0.0,10.0,4613.6204657521575,977.14,956.31,20.83,2734.94,0.0,52.4,0.0
46,ARMM,EQ,1,1538811017,helped,a,0.9184583198465914,16147.457377806533,3838.2356495855797,15453.293,22302.6775,36433.208269197385,0.3150000000000001,11585,1324,12909.0,1.7262187634817956e-06,422.09667121054434,0.049,4193.359463008401,422.09667121054434,4615.456134218945,3,15573.959716184301,500.0,50.0,0,0.01608864526537559,0.0,-1,2.90944123314066,2.90944123314066,10131.090000000002,18452.419999999984,30380.96,0.0,10.0,9381.623048789435,3256.44,3232.89,23.55,3753.33,0.0,72.28,0.0
47,ARMM,EQ,1,1538931218,helped,a,0.7508978320116265,182059.68141066388,0.0,236120.69000000006,22302.6775,740645.0106877567,0.7950000000000005,87294,9980,97274.0,1.7262187634817956e-06,3181.6652406957955,0.7950000000000005,97228.4179279859,3181.6652406957955,100410.0831686817,1,15573.959716184301,500.0,50.0,0,0.0041158825547999035,0.17574328230651745,-1,0.0,0.0,8638.9,1.459999999999325,30381.35,0.0,1.184,7005.1928297903,2974.15,2796.63,177.52,9948.09,9871.28,0.02,39160.0
48,ARMM,EQ,1,1538931332,helped,a,1.0011971031742257,63504.57230918269,1919.117943493833,78659.79700000002,22302.6775,240714.1917973885,0.6450000000000004,35652,4076,39728.0,1.7262187634817956e-06,1299.4456433943951,0.6450000000000004,34361.55172093911,1299.4456433943951,35660.9973643335,1,15573.959716184301,500.0,50.0,0,0.007131051698998043,0.09263537305869296,-1,0.0,0.0,5458.699999999999,0.6399999999862624,30381.07,5349.0,2.941,5761.271078799611,1834.52,1762.02,72.5,5399.41,5365.68,0.01,5349.0
49,ARMM,EQ,1,1538931446,helped,a,0.5005985608490272,52010.97398330772,3838.235815973855,50589.066,22302.6775,146644.36700277953,0.9050000000000006,15112,1727,16839.0,1.7262187634817956e-06,550.5747365412464,0.9050000000000006,18494.14163775189,550.5747365412464,19044.716374293137,1,15573.959716184301,500.0,50.0,0,0.008892045268893225,0.0,-1,0.0,0.0,1085.9500000000073,10892.250000000005,30381.02,0.0,10.0,601.4235371679284,383.02,352.3,30.72,1383.09,0.0,26.42,0.0
50,ARMM,EQ,1,1538931788,helped,a,0.6257481964303269,61412.15733365449,0.0,140935.58000000002,22302.6775,442075.7628456243,1.0350000000000006,34486,3942,38428.0,1.7262187634817956e-06,1256.7258896616058,1.0350000000000006,46687.2893076789,1256.7258896616058,47944.0151973405,1,15573.959716184301,500.0,50.0,0,0.005327453553929156,0.04350609726974019,-1,0.0,0.0,1697.7100000000023,0.46000000001017716,30381.19,0.0,2.225,1221.3703036281202,622.26,552.14,70.12,2414.79,2390.4,0.01,4794.0
