,region,hazard,rp,hhid,helped_cat,affected_cat,pcwgt,pcexp,pcsoc,c,pov_line,optimal_hh_reco_rate,dk_private,dk_public,dk0,scale_fac_soc,di0_pub,hh_reco_rate,dc0_prv,dc0_pub,dc0,welf_class,c_min,dw,const,integ,t_start_prv_reco,t_pov_inc,t_pov_cons,dk_prv_t,sav_f,sav_i,sav_offset_to,t_exhaust_sav,intermed_sf_num,di_t,di_prv_t,di_pub_t,dc_t,dc_net,sav_delta,dc_net_t0
1292995,NCR,EQ,500,1376113218001,not_helped,na,229.48881422994347,733809.8554388257,142554.2574035826,733809.8554388257,22302.6775,0.6450000000000004,0,0,0.0,0.025598257032848955,0.0,0.6450000000000004,4176.025504735204,0.0,4176.025504735204,0,15573.959716184301,0,0.0023347383958166766,0.000513965806885384,-1,0.0,0.0,0.0,-1209.98,370.57,0.0,10.0,0.0,3649.14,3649.14,0.0,3649.14,3649.14,0.0,4176.03
1293046,NCR,EQ,500,1376220218001,not_helped,na,407.54605848320915,1036599.5963137377,98958.23927499012,1036599.5963137378,22302.6775,0.6750000000000004,0,0,0.0,0.025598257032848955,0.0,0.6750000000000004,2898.9111840139403,0.0,2898.9111840139403,0,15573.959716184301,0,0.001964375360109377,0.00025204944688545156,-1,0.0,0.0,0.0,-1209.98,1296.53,0.0,10.0,0.0,2533.16,2533.16,0.0,2533.16,2533.16,0.0,2898.91
1293053,NCR,EQ,500,1376225211130,not_helped,na,383.38556117058374,570660.9413901044,28809.921383941528,570660.9413901045,22302.6775,0.8450000000000005,0,0,0.0,0.025598257032848955,0.0,0.8450000000000005,843.9661408929086,0.0,843.9661408929086,0,15573.959716184301,0,0.0026475301919215858,0.00013316929473702836,-1,0.0,0.0,0.0,-1209.98,238.5,0.0,10.0,0.0,737.48,737.48,0.0,737.48,737.48,0.0,843.97
1293096,NCR,EQ,500,1376410938002,not_helped,na,257.4141579085154,458509.6567174171,2552.6239142103504,458509.65671741724,22302.6775,0.5850000000000003,0,0,0.0,0.025598257032848955,0.0,0.5850000000000003,74.77730068461311,0.0,74.77730068461311,0,15573.959716184301,0,0.002953627699628092,1.4671602427500294e-05,-1,0.0,0.0,0.0,-1209.98,8.89,0.0,10.0,0.0,65.34,65.34,0.0,65.34,65.34,0.0,74.78
1293098,NCR,EQ,500,1376410978005,not_helped,na,128.70707418022954,622172.3428918739,133979.66433870106,622172.3428918739,22302.6775,0.8450000000000005,0,0,0.0,0.025598257032848955,0.0,0.8450000000000005,3924.8389040411507,0.0,3924.8389040411507,0,15573.959716184301,0,0.0025355643957122804,0.0005699758631236039,-1,0.0,0.0,0.0,-1209.98,95.06,0.0,10.0,0.0,3429.65,3429.65,0.0,3429.65,3429.65,0.0,3924.84
1293186,NCR,EQ,500,1376757128001,not_helped,na,99.33935336651673,539053.0529390214,28474.475339826135,539053.0529390215,22302.6775,0.6450000000000004,0,0,0.0,0.025598257032848955,0.0,0.6450000000000004,834.1394877911177,0.0,834.1394877911177,0,15573.959716184301,0,0.0027240447679512695,0.0001393427165323507,-1,0.0,0.0,0.0,-1209.98,154.9,0.0,10.0,0.0,728.9,728.9,0.0,728.9,728.9,0.0,834.14
1293400,NCR,EQ,500,13744252026149,not_helped,na,184.2024497157734,589017.3727018168,76270.91207761753,589017.372701817,22302.6775,1.0350000000000006,0,0,0.0,0.025598257032848955,0.0,1.0350000000000006,2234.3020819351723,0.0,2234.3020819351723,0,15573.959716184301,0,0.002605949189008147,0.0003421238311773144,-1,0.0,0.0,0.0,-1209.98,160.7,0.0,10.0,0.0,1952.4,1952.4,0.0,1952.4,1952.4,0.0,2234.3
1293408,NCR,EQ,500,13744271218008,not_helped,na,122.61104120801389,549203.9497373898,9120.91138609875,549203.94973739,22302.6775,0.6450000000000004,0,0,0.0,0.025598257032848955,0.0,0.6450000000000004,267.19060706089346,0.0,267.19060706089346,0,15573.959716184301,0,0.0026987531963188127,4.377606727741773e-05,-1,0.0,0.0,0.0,-1209.98,233.77,0.0,10.0,0.0,233.48,233.48,0.0,233.48,233.48,0.0,267.19
1293427,NCR,EQ,500,13744812138006,not_helped,na,127.17661622509944,509306.64262985,29418.780380902357,509306.6426298501,22302.6775,0.7550000000000004,0,0,0.0,0.025598257032848955,0.0,0.7550000000000004,861.802231841056,0.0,861.802231841056,0,15573.959716184301,0,0.0028024658261058687,0.00015238784900174578,-1,0.0,0.0,0.0,-1209.98,72.86,0.0,10.0,0.0,753.07,753.07,0.0,753.07,753.07,0.0,861.8
1293566,NCR,EQ,500,13764109168010,not_helped,na,160.8838427252869,810751.9565144611,223454.1615587447,810751.9565144613,22302.6775,0.6450000000000004,0,0,0.0,0.025598257032848955,0.0,0.6450000000000004,6545.930614802439,0.0,6545.930614802439,0,15573.959716184301,0,0.002221191449430858,0.0007304234950860751,-1,0.0,0.0,0.0,-1209.98,359.99,0.0,10.0,0.0,5720.04,5720.04,0.0,5720.04,5720.04,0.0,6545.93
1293761,NCR,EQ,500,137641325118003,not_helped,na,79.40378506395727,495650.9017348738,5447.9225249437095,495650.9017348738,22302.6775,0.5650000000000003,0,0,0.0,0.025598257032848955,0.0,0.5650000000000003,159.59301269815728,0.0,159.59301269815728,0,15573.959716184301,0,0.002840809066475474,2.896899447069391e-05,-1,0.0,0.0,0.0,-1209.98,100.43,0.0,10.0,0.0,139.46,139.46,0.0,139.46,139.46,0.0,159.59
1293797,NCR,EQ,1000,137622211,helped,a,1644.5016799999999,456541.902354617,0.0,456541.90235461696,22302.6775,0.7950000000000005,187348,5434,192782.0,0.03388819528708569,1712.0246332061447,0.7950000000000005,207967.12760800612,1712.0246332061447,209679.15224121226,1,15573.959716184301,0,0.0029599861133797443,0.06189923742892854,-1,0.0,0.0,160740.07,-1209.98,187.3,0.0,10.0,271709460.7670173,52054.8,50642.43,1412.37,179843.16,179843.16,0.0,209679.15
1293854,NCR,EQ,1000,1376222231,helped,a,1233.37626,818633.655730049,14971.133295645324,818633.6557300492,22302.6775,0.5850000000000003,478778,13887,492665.0,0.03388819528708569,4375.209069071353,0.5850000000000003,431496.4129880634,4375.209069071353,435871.62205713475,1,15573.959716184301,0,0.002210472915520725,0.08094144472289357,-1,0.0,0.0,427742.01999999996,-1209.98,1079.18,0.0,10.0,541696911.6782991,138880.28,135270.85,3609.43,389109.36,389109.36,0.0,435871.62
1293879,NCR,EQ,1000,1376473795,helped,a,1457.247085,729663.1272301739,36235.22141345029,729663.1272301743,22302.6775,0.4950000000000002,490014,14213,504227.0,0.03388819528708569,4477.917944747688,0.4950000000000002,398315.65411531203,4477.917944747688,402793.5720600597,1,15573.959716184301,0,0.0023413632401801028,0.08736260643798589,-1,0.0,0.0,445438.07000000007,-1209.98,677.16,0.0,10.0,666200056.8250647,145260.89,141566.73,3694.16,365752.73,365752.73,0.0,402793.57
1293913,NCR,EQ,1000,13391700373,helped,a,730.6680565,591675.59483944,44614.12517134585,591675.5948394402,22302.6775,0.8450000000000005,204149,5921,210070.0,0.03388819528708569,1865.4578309189517,0.8450000000000005,238518.770199548,1865.4578309189517,240384.22803046694,1,15573.959716184301,0,0.0026000887226789167,0.051272849190622756,-1,0.0,0.0,173475.60000000003,-1209.98,487.63,0.0,10.0,130322150.03902651,57705.7,56166.75,1538.95,204292.58,204292.58,0.0,240384.24
1293994,NCR,EQ,1000,13744134215,helped,a,1068.076545,594255.6231816565,15690.018131425215,594255.6231816566,22302.6775,0.6750000000000004,293544,8514,302058.0,0.03388819528708569,2682.402967816915,0.6750000000000004,291221.3456357695,2682.402967816915,293903.7486035864,1,15573.959716184301,0,0.002594438292629519,0.07066832028772403,-1,0.0,0.0,257744.75000000003,-1209.98,496.53,0.0,10.0,282793103.2946025,83949.14,81736.23,2212.91,257926.85,257926.85,0.0,293903.75
1294003,NCR,EQ,1000,13744288537,helped,a,607.6635765000001,618475.9062801264,0.0,618475.9062801264,22302.6775,0.7150000000000004,290211,8417,298628.0,0.03388819528708569,2651.842351434693,0.7150000000000004,298934.13346289826,2651.842351434693,301585.97581433295,1,15573.959716184301,0,0.0025431302446479696,0.06870990655900651,-1,0.0,0.0,252861.8500000001,-1209.98,641.24,0.0,10.0,157874431.1789483,81853.82,79666.12,2187.7,262650.04,262650.04,0.0,301585.98
1294031,NCR,EQ,1000,13744812492,helped,a,632.6826055000001,876443.2286835541,0.0,876443.2286835543,22302.6775,0.5850000000000003,510839,14817,525656.0,0.03388819528708569,4668.212916859669,0.5850000000000003,459784.67801111424,4668.212916859669,464452.8909279739,1,15573.959716184301,0,0.002136328826315542,0.08028473372929786,-1,0.0,0.0,456385.43,-1209.98,1299.41,0.0,10.0,296480801.649163,147638.99,143787.84,3851.15,414624.47,414624.47,0.0,464452.89
1294158,NCR,EQ,1000,13762252680,helped,a,1525.82369,1051435.4642089412,49926.942930330304,1051435.4642089414,22302.6775,0.6450000000000004,528023,15315,543338.0,0.03388819528708569,4825.111751481802,0.6450000000000004,508828.50374285644,4825.111751481802,513653.6154943382,1,15573.959716184301,0,0.0019504673507496563,0.06954578747970254,-1,0.0,0.0,466315.48000000004,-1209.98,1721.26,0.0,10.0,730793176.5499942,152588.9,148608.31,3980.59,453362.38,453362.38,0.0,513653.62
1294338,NCR,EQ,1000,133917105166,helped,a,912.7952449999999,475476.14778363577,0.0,475476.1477836359,22302.6775,0.9050000000000006,163168,4732,167900.0,0.03388819528708569,1490.8539868110925,0.9050000000000006,199074.4075655099,1490.8539868110925,200565.261552321,1,15573.959716184301,0,0.002900451634444833,0.053756581849596426,-1,0.0,0.0,137058.32000000004,-1209.98,281.82,0.0,10.0,128669529.27292629,44411.22,43181.31,1229.91,168449.0,168449.0,0.0,200565.26
1294502,NCR,EQ,1000,137436228002,helped,a,457.47721199999995,819244.4204610416,65375.069960861794,819244.4204610419,22302.6775,0.6150000000000003,413811,12002,425813.0,0.03388819528708569,3781.324925973528,0.6150000000000003,387350.644751134,3781.324925973528,391131.9696771075,1,15573.959716184301,0,0.002209648783806119,0.06729121799660198,-1,0.0,0.0,367569.43000000005,-1209.98,977.75,0.0,10.0,172684271.27217898,121140.59,118021.1,3119.49,347195.79,347195.79,0.0,391131.97
1294527,NCR,EQ,1000,137441201137,helped,a,928.2693865,596559.8626073656,0.0,596559.8626073657,22302.6775,0.4750000000000002,433977,12587,446564.0,0.03388819528708569,3965.6337979694044,0.4750000000000002,342866.9576361618,3965.6337979694044,346832.5914341312,1,15573.959716184301,0,0.0025894228773074516,0.09638737527188142,-1,0.0,0.0,396021.85,-1209.98,399.33,0.0,10.0,377254053.5986277,128041.35,124769.81,3271.54,316151.73,316151.73,0.0,346832.59
1294535,NCR,EQ,1000,137441252367,helped,a,712.0510965,747511.6312188532,0.0,747511.6312188533,22302.6775,0.9050000000000006,249328,7231,256559.0,0.03388819528708569,2278.1836810293767,0.9050000000000006,304194.5963025437,2278.1836810293767,306472.77998357307,1,15573.959716184301,0,0.0023132417307304013,0.05157817542431471,-1,0.0,0.0,209431.25,-1209.98,1143.55,0.0,10.0,153373408.4967693,67862.41,65982.97,1879.44,257397.69,257397.69,0.0,306472.78
