district,hazard,rp,c,di0,dc_post_reco
Balaka,FF,250.0,235098.89543413676,140836.12335695158,104342.7
Balaka,FF,250.0,50125.77279343285,29792.112198058247,29792.11
Balaka,FF,250.0,153415.87034468606,61470.442355360574,32881.21
Balaka,FF,250.0,122849.89919837363,84674.10608741941,84673.98
Balaka,FF,250.0,68870.87351264239,51516.22562458248,51515.88
Balaka,FF,250.0,85286.51908825987,49021.40002937397,49021.22
Balaka,FF,250.0,213912.9384290579,142744.24464810587,142744.12
Balaka,FF,250.0,75202.76227739661,48265.92990673214,48265.93
Balaka,FF,250.0,112374.41149305637,74186.65000737894,74186.6
Balaka,FF,250.0,84680.9543101701,41124.559663313696,41123.86
Balaka,FF,250.0,195141.50588369396,82099.05627334844,30081.16
Balaka,FF,250.0,61899.65401942543,36920.863620704586,36920.71
Balaka,FF,250.0,134910.5003599136,86292.59052379018,86290.93
Balaka,FF,250.0,95944.57781228164,60974.63788179543,60973.47
Balaka,FF,250.0,113023.36308546767,63967.1578959049,63967.16
Balaka,FF,250.0,264805.57672451326,159798.7811672693,105357.85
Balaka,FF,250.0,68805.611392376,35023.534268677264,35022.43
Balaka,FF,250.0,99042.75698895073,61840.31509633757,61839.33
Balaka,FF,250.0,159977.19674529196,78608.44767902435,78608.45
Balaka,FF,250.0,144895.968558238,74630.44431448195,74629.62
Balaka,FF,250.0,108527.60809894963,64250.76095032796,64250.76
Balaka,FF,250.0,129592.74476819356,52799.47237151043,52797.79
Balaka,FF,250.0,93764.57624572956,55788.62719919262,55788.27
Balaka,FF,250.0,115592.86530920815,71029.26938330807,71027.3
Balaka,FF,250.0,77451.8774732516,43451.93847693251,43451.02
Balaka,FF,250.0,85201.77007216991,56452.30383931363,56452.3
Balaka,FF,250.0,139268.89012988942,99798.99164138986,99798.01
Balaka,FF,250.0,187550.09457755528,100315.13735867609,102209.64
Balaka,FF,250.0,71621.85536238296,36375.1744155912,36374.98
Balaka,FF,250.0,163037.41443659045,68717.44636892917,32445.92
Balaka,FF,250.0,88071.21548219526,60265.95985535028,60265.63
Balaka,FF,250.0,128870.37724480394,83871.32709317679,83870.44
