,district,hazard,rp,hhid,helped_cat,affected_cat,pov_line,pcwgt,pcsoc,c,optimal_hh_reco_rate,dk_private,dk_public,dk0,scale_fac_soc,di0_pub,hh_reco_rate,dc0_prv,dc0_pub,dc0,welf_class,c_min,dw,const,integ,t_start_prv_reco,t_pov_inc,t_pov_cons,dk_prv_t,sav_f,sav_i,sav_offset_to,t_exhaust_sav,intermed_sf_num,di_t,di_prv_t,di_pub_t,dc_t,dc_net,sav_delta,dc_net_t0
0,Ampara,PF,5.0,52101051011,helped,a,43493.30859375,5.065581348701985,0.0,42252.664021083285,1.2150000000000007,8820,0,8820.0,1.9045691689095328e-05,0.0,0.379,5905.865192958284,0.0,5905.865192958284,2,36346.798828125,0,0.009729778363522642,0.0,-1,0.17341040462427745,0.17341040462427745,8286.859999999999,17511.040000000005,3521.06,0.0,-2.995,42285.44686642469,2742.58,2742.58,0,5906.32,0.0,113.39,0.0
1,Ampara,PF,5.0,52101051021,helped,a,43493.30859375,7.09181388818278,0.0,93914.6057375128,0.7550000000000004,39546,0,39546.0,1.9045691689095328e-05,0.0,0.7550000000000004,42849.96114763902,0.0,42849.96114763902,1,36346.798828125,0,0.006526245786778747,0.02555680134262547,-1,0.0,0.0,34693.06,4801.349999999999,7826.22,22720.0,0.852,249642.0610760328,11565.34,11565.34,0,38142.43,22720.0,291.84,22720.0
2,Ampara,PF,5.0,52101051041,helped,a,43493.30859375,3.0393488092211913,0.0,189890.06322699293,0.8450000000000005,68845,0,68845.0,1.9045691689095328e-05,0.0,0.8450000000000005,80792.8632101656,0.0,80792.8632101656,1,36346.798828125,0,0.004589642686662065,0.021314316916311107,-1,0.0,0.0,59461.310000000005,9650.869999999999,15824.17,39553.0,0.855,183690.1573614963,19856.52,19856.52,0,70926.07,39553.0,593.43,39553.0
3,Ampara,PF,5.0,52101051051,helped,a,43493.30859375,4.052465078961589,0.0,185510.68880117586,0.8450000000000005,68896,0,68896.0,1.9045691689095328e-05,0.0,0.8450000000000005,80852.7141219779,0.0,80852.7141219779,1,36346.798828125,0,0.004643500821149795,0.022247425726947122,-1,0.0,0.0,59505.359999999986,9362.11,15459.22,40048.0,0.841,245101.63867691346,19871.23,19871.23,0,70978.61,40048.0,584.89,40048.0
4,Ampara,PF,5.0,52101051061,helped,a,43493.30859375,6.078697618442383,0.0,119899.00962193315,1.1150000000000009,28984,0,28984.0,1.9045691689095328e-05,0.0,1.1150000000000009,41839.774666038786,0.0,41839.774666038786,1,36346.798828125,0,0.005775933677332382,0.012483205406445604,-1,0.0,0.0,23888.35,6112.140000000001,9991.58,15672.0,0.886,148363.44143006124,8018.89,8018.89,0,35232.82,15672.0,369.65,15672.0
5,Ampara,PF,5.0,52101051081,helped,a,43493.30859375,7.09181388818278,0.0,111920.58600889785,1.2150000000000007,22178,0,22178.0,1.9045691689095328e-05,0.0,1.2150000000000007,34232.791807321555,0.0,34232.791807321555,1,36346.798828125,0,0.005978262876591124,0.00881501619809787,-1,0.0,0.0,17964.680000000004,5819.6799999999985,9326.72,10643.0,0.967,130419.875766459,6042.05,6042.05,0,28386.14,10643.0,335.52,10643.0
6,Ampara,PF,5.0,52101051091,helped,a,43493.30859375,6.078697618442383,0.0,93183.89750288203,0.8450000000000005,35114,0,35114.0,1.9045691689095328e-05,0.0,0.8450000000000005,41207.939556420286,0.0,41207.939556420286,1,36346.798828125,0,0.006551783832808398,0.0229580002157894,-1,0.0,0.0,30327.889999999996,4698.899999999998,7765.32,20648.0,0.827,187380.16996379552,10127.7,10127.7,0,36175.42,20648.0,293.54,20648.0
7,Ampara,PF,5.0,52101051101,helped,a,43493.30859375,5.065581348701985,0.0,107344.88809052586,1.1150000000000009,27195,0,27195.0,1.9045691689095328e-05,0.0,1.1150000000000009,39257.2685634462,0.0,39257.2685634462,1,36346.798828125,0,0.0061043483897546946,0.013521236755584523,-1,0.0,0.0,22413.88,5369.129999999998,8945.41,15072.0,0.864,116004.95354571167,7523.94,7523.94,0,33058.13,15072.0,339.76,15072.0
8,Ampara,PF,5.0,52101053011,helped,a,43493.30859375,1.8010988102314913,22499.999450683594,205349.94354133014,0.6750000000000004,88838,0,88838.0,1.9045691689095328e-05,0.0,0.6750000000000004,89153.61551834243,0.0,89153.61551834243,1,36346.798828125,0,0.004413495638762264,0.024899559868583762,-1,0.0,0.0,79024.88000000002,10957.2,17112.5,48638.0,0.912,144194.8360548828,26303.72,26303.72,0,80343.79,48638.0,600.88,48638.0
9,Ampara,PF,5.0,52101053021,helped,a,43493.30859375,3.6021976204629826,0.0,173356.1517292169,0.9650000000000006,51646,0,51646.0,1.9045691689095328e-05,0.0,0.9650000000000006,66806.54336193207,0.0,66806.54336193207,1,36346.798828125,0,0.004803528445287456,0.016475620803879234,-1,0.0,0.0,43687.92999999999,8803.23,14446.35,28974.0,0.873,160326.03533994715,14622.93,14622.93,0,57573.0,28974.0,540.79,28974.0
