,district,hazard,rp,hhid,helped_cat,affected_cat,pcwgt,frac_remittance,pcsoc,pcsamurdhi,gsp_samurdhi,pov_line,c,k,optimal_hh_reco_rate,dk_private,dk_public,dk0,scale_fac_soc,di0_pub,hh_reco_rate,dc0_prv,dc0_pub,dc0,welf_class,c_min,sub_savings_q1,sub_savings_q3,dw,const,integ,t_start_prv_reco,t_pov_inc,t_pov_cons,dk_prv_t,sav_f,sav_i,sav_offset_to,t_exhaust_sav,intermed_sf_num,di_t,di_prv_t,di_pub_t,dc_t,dc_net,sav_delta,dc_net_t0
30,Ampara,PF,5.0,522571,helped,a,6.120805379835783,0.0,0.0,0.0,0.0,52153.133146515145,122807.10026837082,381529.1044057439,1.1150000000000009,29137,0,29137.0,5.68225312919702e-07,0.0,1.1150000000000009,41866.41167179665,0.0,41866.41167179665,1,45477.532103761216,500.0,50.0,0,0.005707136465065215,0.047513451412024024,-1,0.0,0.0,45.28999999999404,0.09999999999951163,10236.71,0.0,1.98,283.2096649249652,14.89,14.89,0,66.48,66.48,0.0,4605.0
31,Ampara,PF,5.0,522591,helped,a,6.120805379835783,0.0,1260.0,1260.0,4.8785791124820384e-08,52153.133146515145,137417.72006974157,423001.21447546384,0.9650000000000006,41168,0,41168.0,5.68225312919702e-07,0.0,0.9650000000000006,52978.35666793377,0.0,52978.35666793377,1,45477.532103761216,500.0,50.0,0,0.005395213387746643,0.09685091404213526,-1,0.0,0.0,152.73000000001383,0.09999999999709401,11454.56,0.0,1.668,952.3973171025325,50.09,50.09,0,200.24,200.24,0.0,10596.0
32,Ampara,PF,5.0,522611,helped,a,7.78242929249039,0.0,0.0,0.0,0.0,52153.133146515145,45226.54133266084,140506.87437706374,1.0350000000000006,13301,0,13301.0,5.68225312919702e-07,0.0,0.048,4781.343734480795,0.0,4781.343734480795,3,45477.532103761216,500.0,50.0,0,0.009404447954297226,0.052389638937150554,-1,5.799614643545269,5.799614643545269,10402.029999999999,0.029999999998167937,3769.9,0.0,10.0,81027.92994315756,3351.32,3351.32,0,3851.08,3851.08,0.0,0.0
33,Ampara,PF,5.0,522631,helped,a,3.112971716996156,0.7058823529411765,25500.0,7500.0,2.903916138382166e-07,52153.133146515145,97660.7748430828,224088.7441500665,0.9650000000000006,22345,0,22345.0,5.68225312919702e-07,0.0,0.9650000000000006,28755.88101045394,0.0,28755.88101045394,1,45477.532103761216,500.0,50.0,0,0.006399851735094166,0.032326999685505384,-1,0.0,0.0,82.89999999999482,0.09000000000398262,8140.03,0.0,2.756,262.9215912174792,27.2,27.2,0,108.7,108.7,0.0,2013.0
34,Ampara,PF,5.0,522641,helped,a,7.78242929249039,0.0,0.0,0.0,0.0,52153.133146515145,180333.47468948778,560248.299506314,1.2150000000000007,38076,0,38076.0,5.68225312919702e-07,0.0,1.2150000000000007,58518.293990984974,0.0,58518.293990984974,1,45477.532103761216,500.0,50.0,0,0.004709684558329801,0.04757396542012948,-1,0.0,0.0,33.160000000011685,0.09000000000629887,15031.87,0.0,1.679,264.21347448013967,10.93,10.93,0,52.18,52.18,0.0,7607.0
35,Ampara,PF,5.0,522661,helped,a,10.895401009486546,0.0,2142.8571428571427,2142.8571428571427,8.296903252520473e-08,52153.133146515145,41796.1186709534,123184.13339113233,0.7150000000000004,18929,0,18929.0,5.68225312919702e-07,0.0,0.031,6592.935409499882,0.0,6592.935409499882,3,45477.532103761216,500.0,50.0,0,0.009782773960007545,0.15782043863882553,-1,5.799614643545269,5.799614643545269,16028.680000000002,0.029999999999333227,3483.91,0.0,10.0,174743.2741944077,5162.42,5162.42,0,5659.61,5659.61,0.0,0.0
36,Ampara,PF,5.0,522671,helped,a,7.78242929249039,0.0,0.0,0.0,0.0,52153.133146515145,133247.4909464174,413964.6304977731,1.1150000000000009,34787,0,34787.0,5.68225312919702e-07,0.0,1.1150000000000009,49984.79125602465,0.0,49984.79125602465,1,45477.532103761216,500.0,50.0,0,0.005478989594816901,0.06655575341702351,-1,0.0,0.0,54.07000000000179,0.09999999999670676,11106.97,0.0,1.701,429.9013941171831,17.78,17.78,0,79.37,79.37,0.0,7498.0
37,Ampara,PF,5.0,522681,helped,a,3.112971716996156,0.0,0.0,0.0,0.0,52153.133146515145,137283.55827618414,426503.62173103314,0.7150000000000004,65034,0,65034.0,5.68225312919702e-07,0.0,0.7150000000000004,67432.54121782005,0.0,67432.54121782005,1,45477.532103761216,500.0,50.0,0,0.005397849008345323,0.23549834767241745,-1,0.0,0.0,1028.580000000001,0.13999999999428625,11443.4,0.0,1.429,3246.3625550694446,335.67,335.67,0,1081.31,1074.04,-0.0,24276.0
38,Ampara,PF,5.0,522691,helped,a,3.112971716996156,0.0,12900.0,12900.0,4.994735758017326e-07,52153.133146515145,89417.83419861729,237672.2365879625,0.2850000000000001,90382,0,90382.0,5.68225312919702e-07,0.0,0.288,43990.30209485607,0.0,43990.30209485607,2,45477.532103761216,500.0,50.0,0,0.006688333534102914,0.8010152178622855,-1,0.0,0.28901734104046245,18306.249999999865,0.5999999999967913,7453.22,0.0,2.9,57303.95692307086,5925.24,5925.24,0,11226.78,11195.64,0.0,27274.0
39,Ampara,PF,5.0,522711,helped,a,4.092876248593661,0.0,840.0,840.0,3.2523860749880256e-08,52153.133146515145,144300.01983775516,445689.09948622936,0.9650000000000006,46794,0,46794.0,5.68225312919702e-07,0.0,0.9650000000000006,60218.34257780234,0.0,60218.34257780234,1,45477.532103761216,500.0,50.0,0,0.005264980903022896,0.11626997452823538,-1,0.0,0.0,173.61999999999827,0.09999999999883107,12028.24,0.0,1.479,723.9479508512396,56.93,56.93,0,227.62,227.62,0.0,14452.0
40,Ampara,PF,5.0,522721,helped,a,6.821460414322768,0.0,585.6,0.0,0.0,52153.133146515145,85083.8075422633,262511.3337283476,0.9650000000000006,25368,0,25368.0,5.68225312919702e-07,0.0,0.9650000000000006,32645.617774815084,0.0,32645.617774815084,1,45477.532103761216,500.0,50.0,0,0.0068565640515313294,0.06454765100864979,-1,0.0,0.0,94.12999999999393,0.09000000000125724,7092.23,0.0,2.197,654.178053733512,30.87,30.87,0,123.41,123.41,0.0,3917.0
41,Ampara,PF,5.0,522731,helped,a,4.092876248593661,0.0,8000.0,8000.0,3.097510547607643e-07,52153.133146515145,102375.46055847066,293169.5281100463,1.1150000000000009,22249,0,22249.0,5.68225312919702e-07,0.0,1.1150000000000009,31969.335312287927,0.0,31969.335312287927,1,45477.532103761216,500.0,50.0,0,0.006250749018949556,0.02499212961738605,-1,0.0,0.0,34.600000000000755,0.09000000000787456,8533.42,0.0,2.687,144.683175387789,11.38,11.38,0,50.8,50.8,0.0,1598.0
42,Ampara,PF,5.0,522741,helped,a,4.092876248593661,0.0,0.0,0.0,0.0,52153.133146515145,134301.9625954823,417240.5943712772,0.165,219655,0,219655.0,5.68225312919702e-07,0.0,0.165,88874.43049172108,0.0,88874.43049172108,2,45477.532103761216,500.0,50.0,0,0.00545743806939883,1.9274379750668005,-1,0.0,0.6936416184971095,90940.79000000014,1.3600000000039336,11194.87,0.0,2.849,373394.61452341225,29365.35,29365.35,0,44418.36,44347.78,0.0,70211.0
43,Ampara,PF,5.0,522751,helped,a,2.7285841657291074,0.0,0.0,0.0,0.0,52153.133146515145,94632.12241389441,293996.9173906693,0.8450000000000005,34060,0,34060.0,5.68225312919702e-07,0.0,0.8450000000000005,39743.978520142555,0.0,39743.978520142555,1,45477.532103761216,500.0,50.0,0,0.006501457162611696,0.11776506038041182,-1,0.0,0.0,253.45999999999194,0.09000000000843472,7888.15,0.0,1.905,702.9378527751106,82.92,82.92,0,300.61,300.61,0.0,7949.0
44,Ampara,PF,5.0,522761,helped,a,5.457168331458215,0.945945945945946,27750.0,0.0,0.0,52153.133146515145,140143.00665230385,349071.18281438947,0.6750000000000004,57296,0,57296.0,5.68225312919702e-07,0.0,0.6750000000000004,57117.87646096127,0.0,57117.87646096127,1,45477.532103761216,500.0,50.0,0,0.005342496918271132,0.18834657359332008,-1,0.0,0.0,1142.8100000000052,0.14000000000123025,11681.12,0.0,1.642,6318.145779112406,372.68,372.68,0,1154.17,1146.38,0.01,18849.0
45,Ampara,PF,5.0,522771,helped,a,5.457168331458215,1.0,87000.0,0.0,0.0,52153.133146515145,184337.8037442114,302076.4048208123,0.7550000000000004,43620,0,43620.0,5.68225312919702e-07,0.0,0.7550000000000004,46975.329454022496,0.0,46975.329454022496,1,45477.532103761216,500.0,50.0,0,0.0046582499848937305,0.07520665006760448,-1,0.0,0.0,547.0599999999934,0.09000000000459402,15363.68,0.0,2.132,3029.1649974257894,178.72,178.72,0,597.81,597.81,0.0,9395.0
